Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
78759,TX,0.94,,09/30/2011,32.79,-96.76,7;19,El Paso,48453
78759,TX,0.99,7200.0,09/23/2008,31.84,-106.43,4;73,Travis,48453
75040,TX,1.0,,7/9/2014,30.26,-97.74,4;73,Travis,48113
75040,TX,1.0,,7/9/2014,30.26,-97.74,4;85,Dallas,48113
75040,TX,1.0,,7/9/2014,32.91,-96.62,4;85,Dallas,48113
75043,TX,1.0,,7/9/2014,32.91,-96.62,4;85,Dallas,48113
75043,TX,1.0,,7/9/2014,32.91,-96.62,4;77,Dallas,48113
75043,TX,1.0,,7/9/2014,32.91,-96.62,4;77,Dallas,48113
78209,TX,1.0,9658.0,5/3/2011,32.91,-96.62,4;77,Dallas,48029
78209,TX,1.0,9658.0,5/11/2011,32.91,-96.62,4;57,Bexar,48029
78260,TX,1.0,9180.0,10/14/2011,29.45,-98.50,4;57,Bexar,48029
78233,TX,1.0,6198.0,12/12/2011,29.45,-98.50,4;63,Bexar,48029
75025,TX,1,8817,01/28/2010,29.45,-98.50,4;57,Bexar,48085
75098,TX,1,34000,02/22/2010,29.45,-98.50,4;96,Collin,48113
76118,TX,1.0,82000.0,8/11/2010,33.04,-96.74,4;85,Dallas,48439
78731,TX,1.0,7657.5,07/31/2007,33.04,-96.51,5;11,Tarrant,48453
79912,TX,1.0,3000.0,07/27/2012,32.75,-97.33,4;72,Travis,48141
78723,TX,1.0,3150.02,9/6/2012,30.26,-97.74,7;19,El Paso,48453
78244,TX,1.02,3464.0,2/2/2012,31.84,-106.43,4;74,Travis,48029
78209,TX,1.02,,12/30/2008,30.26,-97.74,4;63,Bexar,48029
76107,TX,1.04,7680.0,3/5/2008,29.45,-98.50,4;57,Bexar,48439
78704,TX,1.04,11115.3,10/4/2006,29.45,-98.50,5;14,Tarrant,48453
77365,TX,1.05,10500.0,3/12/2010,32.75,-97.33,4;80,Travis,51121
78254,TX,1.05,5339.4,09/27/2011,30.26,-97.74,4;20,Montgomery,48029
75116,TX,1.05,17840,12/15/2009,30.10,-95.29,4;61,Bexar,48113
78210,TX,1.05,,5/11/2009,29.45,-98.50,4;88,Dallas,48029
76107,TX,1.05,17840,12/15/2009,32.64,-96.91,4;67,Bexar,48439
75009,TX,1.05,17840,12/15/2009,29.45,-98.50,5;14,Tarrant,48085
75002,TX,1.05,7751.03,11/12/2010,32.75,-97.33,5;00,Collin,48085
75701,TX,1.05,17640.32,3/4/2010,33.32,-96.78,4;93,Collin,48423
78748,TX,1.05,8198.54,03/26/2008,33.10,-96.66,4;67,Smith,48453
78746,TX,1.05,7513.39,1/9/2009,32.32,-95.30,4;71,Travis,48453
79932,TX,1.05,7720.33,10/3/2012,30.26,-97.74,4;78,Travis,48141
75791,TX,1.07,6988.0,07/29/2010,30.26,-97.74,7;43,El Paso,48423
79925,TX,1.075,7895.0,11/30/2011,31.84,-106.43,4;61,Smith,48141
78250,TX,1.08,5130.6,08/20/2012,32.22,-95.21,7;32,El Paso,48029
78251,TX,1.08,5086.8,08/20/2012,31.84,-106.43,4;62,Bexar,48029
78245,TX,1.08,3703.53,7/1/2010,29.45,-98.50,4;67,Bexar,48029
78250,TX,1.08,4325.33,07/20/2011,29.45,-98.50,4;68,Bexar,48029
77865,TX,1.08,10260,09/16/2009,29.45,-98.50,4;62,Bexar,48289
78746,TX,1.08,5299.92,11/25/2008,29.45,-98.50,4;59,Leon,48453
78723,TX,1.08,,09/30/2011,31.23,-96.25,4;78,Travis,48453
77365,TX,1.1,10500.0,3/12/2010,30.26,-97.74,4;74,Travis,51121
78213,TX,1.1,5338.0,4/9/2010,30.26,-97.74,4;20,Montgomery,48029
78233,TX,1.1,8243.95,7/12/2010,30.10,-95.29,4;68,Bexar,48029
76107,TX,1.1,8320,11/15/2009,29.45,-98.50,4;57,Bexar,48439
75214,TX,1.1,8872.2,02/28/2010,29.45,-98.50,5;14,Tarrant,48113
77429,TX,1.11,,08/15/2011,32.75,-97.33,4;89,Dallas,48201
75154,TX,1.11,5915.0,05/29/2012,32.79,-96.76,4;24,Harris,48139
79745,TX,1.12,7339,11/12/2009,29.96,-95.69,4;93,Ellis,48495
75093,TX,1.125,8195.0,07/15/2009,32.51,-96.80,6;65,Winkler,48085
75093,TX,1.125,8195,09/29/2009,31.85,-103.09,4;99,Collin,48085
75163,TX,1.14,9000.0,7/8/2010,33.04,-96.74,4;99,Collin,48213
75048,TX,1.175,4604.0,05/28/2011,33.04,-96.74,4;79,Henderson,48113
78701,TX,1.225,9179.89,03/24/2008,32.14,-96.09,4;93,Dallas,48453
79934,TX,1.225,7463.0,11/14/2012,32.91,-96.62,4;88,Travis,48141
79745,TX,1.225,4616.65,10/23/2012,30.26,-97.74,7;38,El Paso,48495
76226,TX,1.26,8262.0,10/6/2011,31.84,-106.43,6;65,Winkler,48121
77384,TX,1.26,4500.0,03/21/2011,31.85,-103.09,5;10,Denton,51121
75007,TX,1.26,11151,2/12/2010,33.11,-97.17,4;25,Montgomery,48121
75007,TX,1.26,11151.0,12/28/2010,30.32,-95.47,4;90,Denton,48121
78703,TX,1.264,6962.06,1/4/2005,32.98,-96.89,4;90,Denton,48453
78704,TX,1.264,7611.06,6/9/2004,32.98,-96.89,4;80,Travis,48453
78731,TX,12.675,,02/16/2012,30.26,-97.74,4;80,Travis,48453
78723,TX,1.284,11042.82,3/10/2010,30.26,-97.74,4;72,Travis,48453
75137,TX,1.29,10000.0,10/3/2010,30.26,-97.74,4;74,Travis,48113
