Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
26571,WV,7.28,,05/13/2013,37.64,-81.12,3;92,Marion,54049
25442,WV,7.36,55200.0,05/27/2010,39.55,-78.21,3;86,Jefferson,55055
25276,WV,8.8,9070,11/26/2009,39.36,-78.91,3;75,Roane,54087
25427,WV,8.93,,06/28/2012,39.51,-80.25,3;59,Berkeley,54003
25403,WV,9.4,,11/21/2011,39.35,-77.84,3;97,0,0
25444,WV,9.9,,5/12/2011,38.80,-81.35,3;72,Hampshire,54027
26651,WV,10.35,,5/10/2011,39.55,-77.99,3;88,Nicholas,54067
25419,WV,11.25,,12/7/2010,39.46,-77.96,3;88,Berkeley,54003
25313,WV,11.28,,8/4/2011,0,0,0,Kanawha,54039
25443,WV,11.475,,05/17/2012,39.37,-78.52,3;84,Jefferson,55055
25411,WV,11.75,74000.0,6/1/2011,38.28,-80.84,3;64,Morgan,54065
26505,WV,11.96,,8/12/2010,39.55,-77.89,3;86,Monongalia,54061
25411,WV,15.36,,10/10/2012,38.35,-81.63,3;72,Morgan,54065
26104,WV,21.6,,10/24/2012,39.43,-77.80,3;96,Wood,55141
25414,WV,22.275,,08/30/2011,39.55,-78.21,3;86,Jefferson,55055
25304,WV,25.38,,09/14/2012,39.63,-79.94,3;49,Kanawha,54039
25411,WV,25.38,,8/5/2011,39.55,-78.21,3;86,Morgan,54065
25428,WV,25.38,,12/23/2011,39.26,-81.54,3;71,Berkeley,54003
26033,WV,35.88,,5/3/2011,39.28,-77.85,4;06,Marshall,54051
25401,WV,61.1,,1/10/2012,38.35,-81.63,3;69,Berkeley,54003
26501,WV,140.14,,6/12/2012,39.55,-78.21,3;86,Monongalia,54061
25438,WV,404.495,,12/29/2011,39.35,-78.05,3;91,Jefferson,55055
