Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
53039,WI,2.66,19712.35,11/29/2005,43.07,-89.38,3;95,Dane,55027
54891,WI,2.672,19731.41,8/1/2004,44.85,-92.62,3;75,Dodge,55007
53517,WI,2.672,26826,03/20/2004,43.01,-88.71,4;04,Bayfield,55025
53951,WI,2.672,25844.75,04/24/2006,44.92,-89.96,3;70,Dane,55111
53066,WI,2.672,30618,10/29/2004,43.27,-89.72,3;93,Sauk,55133
54406,WI,2.672,22879.44,12/9/2005,43.07,-88.90,3;85,Waukesha,55097
54403,WI,2.672,0.0,12/26/2003,45.18,-89.70,3;84,Portage,55073
54981,WI,2.672,36738.8,01/23/2006,43.42,-88.18,3;74,Marathon,55135
54406,WI,2.672,22107.93,12/22/2004,43.07,-89.38,3;81,Waupaca,55097
54452,WI,2.672,23673.7,10/5/2005,42.92,-89.38,3;84,Portage,56023
54452,WI,2.672,23189.72,12/12/2005,42.79,-87.99,3;85,Lincoln,56023
53226,WI,2.688,36868.0,06/29/2012,43.07,-89.38,3;81,Lincoln,55079
53597,WI,2.688,31534.0,01/30/2012,43.40,-88.70,3;91,Milwaukee,55025
53105,WI,2.688,28000,12/10/2009,46.67,-90.89,3;91,Dane,55101
53105,WI,2.688,24250,12/29/2009,43.02,-89.82,3;81,Racine,55101
53590,WI,2.7,14688.0,08/29/2012,43.45,-89.86,3;99,Racine,55025
53575,WI,2.7,11680.0,08/29/2012,43.10,-88.49,3;75,Dane,55025
54615,WI,2.7,14569.57,10/29/2012,44.44,-89.28,3;75,Dane,55053
53711,WI,2.7,15905.0,10/29/2012,44.96,-89.64,3;99,Jackson,55025
53214,WI,2.7,18761.0,10/29/2012,44.35,-89.07,3;95,Dane,55079
53715,WI,2.7,14520.0,10/19/2012,44.44,-89.28,3;99,Milwaukee,55025
54115,WI,2.7,22034.28,06/30/2008,45.18,-89.70,4;01,Dane,55009
54201,WI,2.7,25700,12/23/2008,45.18,-89.70,3;85,Brown,55061
53150,WI,2.7,17800,06/30/2008,43.06,-87.96,4;04,Kewaunee,55133
53719,WI,2.7,24175,11/21/2008,43.18,-89.45,3;87,Waukesha,55025
53582,WI,2.72,25152,05/25/2006,42.67,-88.27,3;94,Dane,55049
53086,WI,2.72,23463,09/27/2006,42.67,-88.27,3;79,Iowa,55131
54929,WI,2.72,34556,10/28/2008,43.18,-89.23,3;98,Washington,55135
54847,WI,2.72,23147.84,07/28/2006,42.92,-89.38,3;83,Waupaca,55007
53821,WI,2.72,35416.76,11/26/2008,44.29,-90.84,3;71,Bayfield,55023
54481,WI,2.72,23478.84,04/25/2006,43.07,-89.38,3;82,Crawford,55097
53533,WI,2.72,21500,01/29/2007,43.06,-87.96,3;95,Portage,55049
54229,WI,2.72,18982.36,10/5/2006,43.07,-89.38,3;94,Iowa,55009
53575,WI,2.73,19704.33,02/26/2007,44.43,-88.07,3;80,Brown,55025
53711,WI,2.76,23232.0,10/27/2010,44.60,-87.44,3;85,Dane,55025
53154,WI,2.772,22710,12/26/2008,42.89,-88.12,3;75,Dane,55079
53562,WI,2.778,22370,12/29/2009,43.07,-89.38,3;95,Milwaukee,55025
53404,WI,2.8,21910.0,09/19/2012,42.99,-89.99,4;01,Dane,55101
54911,WI,2.8,28000.0,08/13/2010,43.33,-88.28,3;76,Racine,55087
53211,WI,2.8,26125,11/28/2007,44.62,-88.75,3;96,Outagamie,55079
53132,WI,2.8,23629,07/26/2007,46.56,-91.40,3;65,Milwaukee,55079
54940,WI,2.8,26632.73,01/29/2007,43.04,-91.14,3;77,Milwaukee,55135
54406,WI,2.8,25623.03,05/23/2008,44.54,-89.56,3;83,Waupaca,55097
53503,WI,2.8,29746.59,11/29/2006,42.96,-90.13,3;80,Portage,55049
53208,WI,2.8,24700,01/24/2008,44.53,-87.83,3;79,Iowa,55079
54929,WI,2.8,28018.24,12/21/2007,42.92,-89.38,3;81,Milwaukee,55135
54963,WI,2.8,26898.12,12/19/2008,43.07,-89.38,3;84,Waupaca,55139
54406,WI,2.8,28838.72,04/27/2009,42.88,-87.89,3;89,Winnebago,55097
54940,WI,2.8,31029.91,10/28/2008,43.10,-89.50,3;82,Portage,55135
54501,WI,2.8,19844,06/13/2003,42.72,-87.80,3;72,Waupaca,55085
54865,WI,2.8,40033.15,02/26/2009,44.26,-88.39,3;81,Oneida,55007
54406,WI,2.8,27215.32,07/26/2007,43.06,-87.96,3;79,Bayfield,55097
53711,WI,2.8,23449,04/25/2006,42.88,-88.00,3;92,Portage,55025
54981,WI,2.8,27414,09/27/2007,44.25,-88.87,3;80,Dane,55135
54909,WI,2.8,24495.49,10/19/2006,44.44,-89.28,3;81,Waupaca,55097
54234,WI,2.8,0.0,01/17/2004,43.16,-89.91,4;01,Portage,55029
54891,WI,2.8,26251.62,06/30/2008,43.06,-87.96,3;85,Door,55007
54981,WI,2.8,27894.06,11/25/2008,44.62,-88.75,3;82,Bayfield,55135
54558,WI,2.8,29039.2,08/31/2009,44.03,-88.74,3;90,Waupaca,55125
54926,WI,2.8,21011.52,07/30/2009,44.44,-89.28,3;93,Vilas,0
54411,WI,2.8,24112.03,06/29/2009,44.25,-88.87,3;85,0,55073
54909,WI,2.8,39987.74,09/27/2007,45.63,-89.41,3;92,Marathon,55097
54742,WI,2.82,33897.0,6/11/2010,46.77,-91.38,0,Portage,55035
54771,WI,2.82,34919.0,01/26/2010,44.44,-89.28,3;84,Eau Claire,55019
53144,WI,2.82,28035,03/15/2010,43.07,-89.38,3;82,Clark,55059
53925,WI,2.82,20244.0,09/13/2010,44.35,-89.07,3;91,Kenosha,55021
53901,WI,2.84,22935,10/15/2002,44.26,-89.40,3;93,Columbia,55021
53717,WI,2.844,0.0,02/27/2003,45.18,-87.12,3;77,Columbia,55025
54449,WI,2.856,21556,12/29/2009,46.67,-90.89,3;80,Dane,55141
54401,WI,2.856,21904.0,03/15/2010,44.35,-89.07,3;80,Wood,55073
54426,WI,2.856,25451.0,01/29/2010,45.91,-89.49,4;01,Marathon,55073
54202,WI,2.87,26949.98,04/28/2009,44.61,-89.01,3;90,Marathon,55029
54138,WI,2.87,22175,08/25/2009,0,0,3;84,Door,55083
53703,WI,2.88,25560.0,01/30/2012,45.03,-90.07,3;80,Oconto,55025
54459,WI,2.88,20500.0,01/17/2012,44.26,-89.40,3;86,Dane,55099
53588,WI,2.88,32750.0,05/27/2010,44.76,-91.27,4;12,Price,55111
53507,WI,2.88,33100.0,03/26/2010,44.95,-90.80,4;04,Sauk,55049
53213,WI,2.88,29570.0,2/11/2010,42.58,-87.85,4;00,Iowa,55079
54981,WI,2.88,24599.34,06/30/2008,43.33,-89.02,3;85,Milwaukee,55135
54217,WI,2.88,28977.9,07/21/2008,43.54,-89.46,3;83,Waupaca,55061
53533,WI,2.88,32622.06,11/25/2008,43.07,-89.38,3;85,Kewaunee,55049
54481,WI,2.88,29274.07,01/27/2009,44.66,-90.17,3;85,Iowa,55097
53711,WI,2.88,25162.33,11/25/2008,44.96,-89.64,3;78,Portage,55025
54130,WI,2.88,30660,01/28/2009,44.92,-89.96,3;85,Dane,55087
53120,WI,2.88,31225,01/27/2009,45.06,-87.12,3;80,Outagamie,55127
54926,WI,2.88,29837.73,07/21/2008,45.29,-88.51,4;01,Walworth,0
53532,WI,2.88,22417.5,03/27/2009,43.07,-89.38,3;84,0,55025
53150,WI,2.88,25840,08/20/2008,45.44,-90.29,3;74,Dane,55133
54742,WI,2.88,20983,09/27/2007,43.17,-90.06,0,Waukesha,55035
53593,WI,2.88,35987.5,10/31/2008,43.01,-89.89,3;98,Eau Claire,55025
53015,WI,2.88,29650,07/21/2008,43.06,-87.96,3;79,Dane,55071
54981,WI,2.88,27082.53,09/24/2008,44.35,-89.07,3;91,Manitowoc,55135
54893,WI,2.88,42316,08/27/2007,44.54,-87.70,3;93,Waupaca,55013
54891,WI,2.88,28112,12/27/2007,42.96,-90.13,3;88,Burnett,55007
53222,WI,2.88,28074,07/30/2009,44.54,-89.56,3;85,Bayfield,55079
53546,WI,2.88,35350,10/29/2009,43.07,-89.38,4;04,Milwaukee,55105
54977,WI,2.88,26469.12,11/24/2009,44.27,-88.26,3;93,Rock,55135
53020,WI,2.88,31293,09/25/2009,42.78,-88.39,3;82,Waupaca,55117
53593,WI,2.88,19910,12/29/2009,44.61,-89.01,3;76,Sheboygan,55025
54407,WI,2.88,19762.75,12/29/2009,0,0,3;84,Dane,55097
54984,WI,2.88,27737.15,09/30/2009,43.24,-89.34,3;83,Portage,55137
53913,WI,2.88,31000,12/30/2009,42.89,-88.12,3;93,Waushara,55111
53963,WI,2.88,32290,11/24/2009,44.76,-91.27,3;81,Sauk,55027
54407,WI,2.88,25978.33,08/25/2009,42.98,-89.53,3;86,Dodge,55097
54466,WI,2.88,25326.45,09/29/2009,43.91,-87.75,3;82,Portage,55141
54406,WI,2.88,27826.59,11/30/2009,44.35,-89.07,3;67,Wood,55097
53703,WI,2.9,19430.0,10/29/2012,45.87,-92.36,3;81,Portage,55025
54637,WI,2.94,26710.0,08/25/2010,46.67,-90.89,4;00,Dane,55057
54637,WI,2.94,26710,04/22/2010,43.06,-87.96,3;81,Juneau,55057
53705,WI,2.94,26982,12/29/2009,42.68,-89.01,4;04,Juneau,55025
53037,WI,2.94,24000,11/12/2009,44.46,-89.14,3;90,Dane,55131
53188,WI,2.94,24000,12/21/2009,43.83,-88.01,3;90,Washington,55133
53224,WI,2.94,24000,11/30/2009,42.98,-89.53,4;00,Waukesha,55079
53074,WI,2.94,29100.0,11/10/2010,44.46,-89.31,3;76,Milwaukee,55089
53037,WI,2.94,23280.0,11/10/2010,44.17,-89.24,3;79,Ozaukee,55131
53037,WI,2.94,23280.0,11/10/2010,43.46,-89.74,3;83,Washington,55131
53037,WI,2.94,23280.0,11/10/2010,43.63,-88.73,3;78,Washington,55131
54981,WI,2.96,27465.17,07/14/2010,44.46,-89.31,3;76,Washington,55135
54984,WI,2.96,25600.15,04/13/2010,44.45,-90.13,3;76,Waupaca,55137
53073,WI,2.96,28687.0,01/26/2010,44.44,-89.28,3;76,Waushara,55117
53120,WI,2.96,28924,12/29/2009,43.07,-89.38,3;85,Sheboygan,55127
54421,WI,2.96,19645.44,07/14/2010,43.87,-90.26,3;86,Walworth,55019
54759,WI,2.96,31900.37,06/28/2010,43.87,-90.26,3;81,Clark,55091
53703,WI,2.97,23816,12/19/2008,43.07,-89.38,3;74,Pepin,55025
53222,WI,2.99,23980,10/29/2009,43.32,-88.16,3;82,Dane,55079
53575,WI,2.992,19990.0,02/24/2010,43.01,-88.23,3;92,Milwaukee,55025
54601,WI,3,23545,11/29/2006,43.06,-87.96,4;04,Dane,55063
54481,WI,3,35016,06/29/2009,43.39,-87.87,3;82,La Crosse,55097
54977,WI,3,28490,07/30/2009,43.32,-88.16,3;95,Portage,55135
53913,WI,3.006,26250,07/21/2008,43.32,-88.16,3;91,Waupaca,55111
53597,WI,3.006,27622,09/28/2005,43.32,-88.16,3;80,Sauk,55025
53924,WI,3.01,21796.81,08/25/2009,44.35,-89.07,3;84,Dane,55103
53406,WI,3.01,29566.0,08/26/2010,44.17,-89.24,3;82,Richland,55101
53142,WI,3.024,24000,12/30/2009,43.74,-87.97,3;99,Racine,55059
53142,WI,3.024,24000.0,05/13/2010,42.78,-88.39,3;88,Kenosha,55059
53037,WI,3.024,23280.0,04/13/2010,44.90,-90.31,3;76,Kenosha,55131
53142,WI,3.024,23280.0,02/24/2010,44.44,-92.14,3;78,Washington,55059
54915,WI,3.04,21148.7,01/18/2006,43.07,-89.38,3;78,Kenosha,55087
54130,WI,3.04,19565.0,09/27/2010,43.06,-87.96,3;76,Outagamie,55087
53208,WI,3.055,22500.0,10/27/2010,42.92,-89.38,3;78,Outagamie,55079
54956,WI,3.06,24102,06/26/2007,43.82,-91.23,3;80,Milwaukee,55139
53716,WI,3.06,35243,05/23/2008,44.54,-89.56,3;84,Winnebago,55025
53916,WI,3.06,25245.1,05/23/2008,44.46,-89.14,3;89,Dane,55027
54960,WI,3.06,28555,11/26/2007,43.46,-89.74,3;84,Dodge,55077
54965,WI,3.06,25592,04/25/2006,43.18,-89.45,4;06,Marquette,55137
53095,WI,3.08,17883.97,06/28/2004,43.52,-90.19,3;68,Waushara,55131
53188,WI,3.08,23280.0,07/28/2010,42.72,-87.80,3;83,Washington,55133
54210,WI,3.12,28743.48,06/28/2006,42.58,-87.85,3;82,Waukesha,55029
54022,WI,3.12,48712,08/15/2008,42.58,-87.85,3;77,Door,55093
54126,WI,3.12,32460,04/28/2008,43.32,-88.16,3;79,Pierce,55009
53533,WI,3.12,26628.47,04/13/2010,42.58,-87.85,3;84,Brown,55049
53711,WI,3.136,29160,05/23/2007,44.26,-88.39,3;97,Iowa,55025
54154,WI,3.15,26750.0,01/17/2012,44.27,-88.26,3;85,Dane,55083
53913,WI,3.15,15579.64,11/10/2010,43.06,-87.96,3;85,Oconto,55111
53593,WI,3.15,28300.0,01/27/2010,44.16,-88.47,4;01,Sauk,55025
53105,WI,3.15,26235,07/26/2007,43.07,-89.38,3;94,Dane,55101
53066,WI,3.15,25170,09/27/2007,43.46,-88.83,3;82,Racine,55133
53913,WI,3.15,23980,06/26/2008,43.96,-89.21,3;93,Waukesha,55111
53713,WI,3.15,26220,06/26/2008,44.15,-89.08,3;75,Sauk,55025
53704,WI,3.15,26860,11/26/2007,43.42,-88.18,3;74,Dane,55025
53704,WI,3.15,14019.51,07/28/2010,43.01,-88.23,3;82,Dane,55025
53566,WI,3.15,30450.0,03/15/2010,45.25,-87.06,4;04,Dane,55045
53716,WI,3.168,28400,12/29/2009,44.85,-92.62,4;04,Green,55025
53588,WI,3.198,35880,07/26/2007,44.31,-88.09,4;04,Dane,55111
54749,WI,3.2,,3/11/2008,42.96,-90.13,3;81,Sauk,55033
53207,WI,3.2,16613.0,10/29/2012,43.07,-89.38,4;06,Dunn,55079
54914,WI,3.2,34629,11/26/2007,44.87,-88.14,3;85,Milwaukee,55087
53545,WI,3.2,33980,07/27/2009,43.46,-89.74,3;97,Outagamie,55105
53705,WI,3.22,30160,10/28/2009,42.98,-89.53,3;78,Rock,55025
54751,WI,3.226,8440.99,01/17/2012,42.67,-88.27,3;83,Dane,55033
54406,WI,3.24,22713.0,11/22/2010,43.10,-88.49,3;79,Dunn,55097
54628,WI,3.24,26313.16,02/26/2009,43.46,-89.74,4;00,Portage,55023
53705,WI,3.24,26230,09/29/2008,43.07,-89.38,3;94,Crawford,55025
53711,WI,3.24,31470,11/24/2008,43.07,-89.38,3;81,Dane,55025
54466,WI,3.24,26649.05,12/27/2007,43.07,-89.38,3;88,Dane,55141
54481,WI,3.24,24974.31,09/26/2008,42.59,-89.64,4;00,Wood,55097
53151,WI,3.24,21700,08/20/2008,43.07,-89.38,4;01,Portage,55133
53533,WI,3.24,31055,04/28/2009,43.17,-90.06,4;00,Waukesha,55049
54913,WI,3.24,24293.0,09/13/2010,44.95,-92.07,3;80,Iowa,55087
54452,WI,3.264,21604.0,11/10/2010,43.06,-87.96,3;82,Outagamie,56023
54235,WI,3.28,25983.0,11/10/2010,44.26,-88.39,3;85,Lincoln,55029
54562,WI,3.28,24248.55,02/26/2009,42.68,-89.01,3;84,Door,55085
54165,WI,3.28,21434.92,01/18/2006,43.07,-89.38,3;91,Oneida,55087
54983,WI,3.29,35000.0,8/12/2010,44.88,-91.91,3;82,Outagamie,55135
54491,WI,3.29,29812,10/30/2009,44.44,-89.28,3;90,Waupaca,55067
53566,WI,3.29,25559.0,11/2/2010,43.34,-91.08,3;87,Langlade,55045
53597,WI,3.29,22442.0,05/13/2010,43.07,-89.38,3;82,Green,55025
54481,WI,3.3,28500.32,06/15/2005,43.07,-89.38,4;05,Dane,55097
53704,WI,3.328,29392.3,05/23/2007,44.45,-90.13,3;81,Portage,55025
53726,WI,3.328,26846.64,01/27/2009,44.54,-89.56,3;99,Dane,55025
53215,WI,3.328,29300,09/27/2007,42.97,-88.12,3;80,Dane,55079
53821,WI,3.36,30010.78,12/10/2010,42.96,-90.13,4;04,Milwaukee,55023
53014,WI,3.36,37000.0,9/10/2010,44.26,-88.39,4;06,Crawford,55015
54729,WI,3.36,30010.78,2/10/2010,45.18,-89.70,3;85,Calumet,55017
54937,WI,3.36,15200.0,2/10/2010,44.83,-87.37,3;94,Chippewa,0
54626,WI,3.36,29405.0,01/29/2010,45.79,-89.16,3;77,Fond Du Lac,55023
53821,WI,3.36,31405.0,01/26/2010,44.51,-88.32,3;89,0,55023
53593,WI,3.36,37253.56,11/26/2007,44.32,-88.92,3;70,Crawford,55025
53120,WI,3.36,27340,06/26/2007,45.16,-88.76,0,Crawford,55127
54729,WI,3.36,48848.95,09/29/2009,42.59,-89.64,3;91,Dane,55017
53582,WI,3.36,31132.74,10/29/2009,43.18,-89.45,3;94,Walworth,55049
53821,WI,3.36,30010.78,10/29/2009,44.54,-89.56,3;93,Chippewa,55023
54661,WI,3.36,25900.0,08/27/2010,43.07,-89.38,3;74,Iowa,55121
54417,WI,3.36,27167.0,06/14/2010,43.07,-89.38,3;89,Crawford,55073
54904,WI,3.4,15710.0,10/19/2012,43.06,-87.96,3;83,Trempealeau,55139
54170,WI,3.4,27483,07/21/2008,43.04,-91.14,3;94,Marathon,55087
54426,WI,3.4,29936.68,07/28/2006,44.02,-88.16,3;91,Winnebago,55073
53189,WI,3.42,24354.37,06/28/2006,44.93,-91.39,3;83,Outagamie,55133
54016,WI,3.44,31704,11/30/2009,43.77,-88.44,3;76,Marathon,0
53156,WI,3.45,25355,09/29/2009,0,0,3;86,Waukesha,55055
53532,WI,3.45,25250,12/14/2009,43.16,-91.02,3;80,Saint Croix,55025
53704,WI,3.456,10461.0,07/28/2010,43.04,-91.14,3;78,0,55025
54235,WI,3.456,60563.5,10/28/2008,42.98,-89.53,3;99,Jefferson,55029
53154,WI,3.456,63560,12/29/2009,42.78,-88.39,0,Dane,55079
53066,WI,3.465,39260,12/26/2008,44.93,-91.39,3;72,Dane,55133
53211,WI,3.5,15000.0,10/30/2012,42.99,-89.99,3;98,Door,55079
53211,WI,3.5,25845.63,01/29/2007,43.04,-91.14,4;04,Milwaukee,55079
54665,WI,3.5,24646,05/23/2007,44.00,-91.43,3;82,Waukesha,55123
53711,WI,3.5,30360,11/27/2007,45.02,-89.65,3;76,Milwaukee,55025
53705,WI,3.52,19500.0,01/17/2012,44.01,-88.55,3;74,Milwaukee,55025
54902,WI,3.526,30482.41,3/8/2010,44.44,-88.57,3;83,Vernon,55139
53588,WI,3.55,25265.0,01/28/2012,44.92,-89.96,3;83,Dane,55111
54631,WI,3.584,28526.63,10/27/2010,43.01,-88.23,3;90,Dane,55023
53959,WI,3.584,35650.58,04/27/2009,44.97,-92.73,4;01,Winnebago,55111
54639,WI,3.584,23041.03,11/23/2009,0,0,4;00,Sauk,55123
53561,WI,3.584,23786,11/30/2009,42.87,-88.58,3;73,Crawford,55111
53212,WI,3.6,15200.0,10/29/2012,43.24,-89.34,3;85,Sauk,55079
54639,WI,3.6,16090.54,10/29/2012,43.07,-89.38,3;93,Vernon,55123
53191,WI,3.6,22000.0,09/19/2012,44.83,-87.37,3;85,Sauk,55127
54847,WI,3.6,43149.22,07/23/2008,42.88,-87.89,3;91,Milwaukee,55007
53546,WI,3.6,30699,01/26/2009,43.10,-88.49,3;83,Vernon,55105
53546,WI,3.6,30699,01/28/2009,43.06,-87.96,3;83,Walworth,55105
53219,WI,3.6,22878.43,12/27/2006,43.06,-87.96,3;91,Bayfield,55079
54956,WI,3.6,31500,12/21/2007,43.55,-90.88,3;59,Rock,55139
53913,WI,3.6,28750,11/21/2008,43.07,-89.38,3;95,Rock,55111
54930,WI,3.6,24547.43,08/18/2009,43.07,-89.38,3;76,Milwaukee,55137
53566,WI,3.6,33660,07/27/2009,44.01,-88.55,3;76,Winnebago,55045
54738,WI,3.6,45496.2,05/29/2009,43.17,-90.06,3;84,Sauk,55121
54126,WI,3.6,28442.0,06/28/2010,43.32,-90.85,3;84,Waushara,55009
53703,WI,3.6,25733,04/28/2005,43.53,-89.99,3;82,Green,55025
54217,WI,3.64,37250,12/27/2006,43.57,-90.63,3;86,Trempealeau,55061
53558,WI,3.674,25598,01/18/2006,43.37,-89.62,3;81,Brown,55025
53051,WI,3.674,28743,12/25/2004,43.06,-87.96,3;92,Dane,55133
53711,WI,3.675,24690,10/24/2006,43.57,-90.63,3;85,Kewaunee,55025
54481,WI,3.675,29300,08/25/2009,42.57,-88.54,4;04,Dane,55097
54022,WI,3.68,30016.0,02/25/2008,46.56,-91.40,3;78,Waukesha,55093
54020,WI,3.68,,3/1/2009,42.68,-89.01,4;05,Dane,55095
53583,WI,3.68,24795.0,02/28/2012,42.68,-89.01,3;80,Portage,55111
54001,WI,3.68,27699.48,12/29/2009,43.06,-87.96,4;01,Pierce,55095
54002,WI,3.68,44275,12/29/2009,44.16,-88.47,3;80,Polk,0
54751,WI,3.68,42618.0,12/15/2010,43.46,-89.74,3;97,Sauk,55033
53562,WI,3.69,33929,02/26/2009,44.03,-89.51,3;98,Polk,55025
53590,WI,3.7,19992.0,10/19/2012,42.59,-89.64,3;83,Saint Croix,55025
53023,WI,3.7,19711.0,08/29/2012,44.57,-91.47,3;95,0,55117
54944,WI,3.7,19079.0,10/29/2012,44.31,-88.09,3;94,Dunn,55087
54751,WI,3.7,28827.0,10/29/2012,43.07,-89.38,0,Dane,55033
53226,WI,3.72,30760,12/26/2008,44.54,-87.70,3;94,Dane,55079
53502,WI,3.74,23978.51,04/13/2006,43.01,-89.29,3;96,Sheboygan,55045
53913,WI,3.74,33573.1,07/21/2008,43.14,-88.12,3;99,Outagamie,55111
53188,WI,3.74,26180,12/23/2008,43.07,-89.38,3;79,Dunn,55133
53105,WI,3.744,43204.51,01/29/2007,44.54,-89.56,3;85,Milwaukee,55101
53594,WI,3.76,29137.0,11/10/2010,44.85,-92.62,3;94,Green,55055
53572,WI,3.76,24600.0,06/16/2011,45.31,-92.69,3;81,Sauk,55025
54241,WI,3.76,32500,09/29/2009,43.27,-89.72,3;81,Waukesha,55071
54529,WI,3.76,24600.0,07/29/2010,45.30,-92.36,3;82,Racine,55085
54771,WI,3.78,34727.03,01/26/2010,44.96,-92.37,3;79,Jefferson,55019
53703,WI,3.78,34000,07/30/2009,0,0,3;75,Dane,55025
53711,WI,3.78,33702,07/31/2009,44.88,-91.91,3;79,Manitowoc,55025
54401,WI,3.78,35080,12/29/2009,43.10,-89.50,3;84,Oneida,55073
53185,WI,3.78,26900.0,04/28/2010,43.18,-89.23,3;88,Clark,55101
54423,WI,3.792,26681.78,11/17/2003,43.79,-88.04,3;91,Dane,55097
53714,WI,3.84,22371.6,02/28/2012,44.33,-88.63,3;93,Dane,55025
53151,WI,3.85,27225.55,10/24/2006,44.88,-91.91,4;04,Marathon,55133
53149,WI,3.85,25500,01/29/2007,43.06,-87.96,4;01,Racine,55133
54945,WI,3.85,39500,12/29/2009,42.70,-89.43,3;84,Portage,55135
53039,WI,3.85,39500.0,03/15/2010,43.46,-89.74,3;74,Dane,55027
54022,WI,3.87,38942.0,4/7/2010,43.01,-88.23,3;79,Waukesha,55093
54022,WI,3.87,40000,11/24/2009,42.67,-88.27,4;07,Waukesha,55093
54935,WI,3.87,28063.0,10/15/2010,43.18,-88.98,3;82,Waupaca,0
53562,WI,3.87,24963.0,10/15/2010,43.00,-89.73,3;76,Dodge,55025
54751,WI,3.87,39621,01/26/2010,44.20,-87.59,3;87,Pierce,55033
53711,WI,3.872,33621,12/31/2008,45.66,-89.65,3;70,Pierce,55025
54481,WI,3.9,24910.0,12/10/2010,44.95,-90.80,3;97,Fond Du Lac,55097
53705,WI,3.96,29068.86,11/10/2010,43.07,-89.38,3;97,0,55025
54913,WI,3.96,31180,01/28/2009,43.07,-89.38,3;69,Dane,55087
53717,WI,3.96,31250,01/29/2009,44.96,-89.64,0,Dunn,55025
54913,WI,3.96,29800,05/29/2009,42.76,-88.21,3;96,Dane,55087
53562,WI,3.99,35667,11/24/2009,44.50,-89.41,3;94,Portage,55025
54011,WI,4,35648.13,10/29/2009,43.07,-89.38,4;01,Dane,55093
54915,WI,4,29973.21,07/31/2009,42.97,-88.12,3;80,Outagamie,55087
54750,WI,4,45700,09/25/2009,42.86,-88.33,4;00,Dane,55093
53704,WI,4.008,31000,01/30/2006,44.50,-89.12,3;84,Outagamie,55025
54003,WI,4.05,34373.0,12/1/2010,43.40,-88.70,4;01,Dane,55093
53705,WI,4.05,33349.0,6/10/2010,44.85,-92.62,3;84,Pierce,55025
54872,WI,4.05,37488.0,01/27/2010,44.85,-92.62,3;96,Outagamie,55013
54475,WI,4.08,23000.0,01/28/2012,43.77,-88.44,3;94,Pierce,55141
54940,WI,4.08,33703,06/30/2008,0,0,3;80,Dane,55135
54456,WI,4.08,30940.0,05/13/2010,43.10,-89.50,3;92,Pierce,55019
54904,WI,4.1,47830.0,10/29/2012,44.88,-91.91,4;04,Dane,55139
54235,WI,4.1,32726.1,02/24/2010,43.07,-89.38,3;95,Burnett,55029
53210,WI,4.1,37241.5,03/27/2009,44.54,-89.56,4;00,Wood,55079
54110,WI,4.14,36500,12/29/2009,43.07,-89.38,4;03,Waupaca,55015
53544,WI,4.14,36020,09/29/2009,44.26,-88.39,3;83,Clark,55049
54022,WI,4.14,36362.0,05/13/2010,43.07,-89.38,3;79,Winnebago,55093
54740,WI,4.16,31500,11/29/2007,44.26,-88.39,3;96,Door,55093
53012,WI,4.16,34720,04/28/2008,43.10,-89.50,3;76,Milwaukee,55089
54481,WI,4.16,32279.25,12/27/2006,44.73,-92.47,3;82,Calumet,55097
53578,WI,4.2,25724.51,01/30/2012,44.26,-88.39,3;85,Iowa,55111
53593,WI,4.2,26434.0,10/19/2012,44.56,-92.30,3;83,Pierce,55025
53037,WI,4.2,34328,08/29/2006,43.07,-89.38,3;81,Pierce,55131
54961,WI,4.2,36634.5,12/27/2006,44.77,-92.43,3;97,Ozaukee,55135
53080,WI,4.2,38390.5,06/28/2005,43.07,-89.38,3;94,Portage,55089
54307,WI,4.2,65425.62,10/29/2007,45.78,-92.38,3;78,Sauk,0
54481,WI,4.2,29155.93,09/27/2006,44.49,-89.80,3;80,Dane,55097
53151,WI,4.2,33200,07/26/2007,44.25,-88.87,3;81,Washington,55133
53959,WI,4.2,26918.52,09/27/2006,44.56,-90.59,3;93,Waupaca,55111
54966,WI,4.2,26400.0,09/13/2010,44.01,-88.55,3;76,Ozaukee,55137
54494,WI,4.2,27000.0,04/13/2010,44.83,-87.37,3;82,0,55141
53403,WI,4.2,44540.0,3/10/2010,43.06,-87.96,3;80,Portage,55101
54204,WI,4.23,32076.0,04/13/2010,44.17,-88.06,0,Waukesha,55029
53202,WI,4.26,37989,07/26/2007,42.87,-89.93,3;80,Sauk,55079
53562,WI,4.3,20768.0,08/29/2012,44.85,-92.62,3;82,Waushara,55025
54986,WI,4.3,28780.0,10/27/2010,44.78,-92.14,3;85,Wood,55139
53548,WI,4.3,20199.01,10/15/2010,43.29,-87.98,3;81,Racine,0
53222,WI,4.305,35130,08/20/2008,44.54,-89.56,3;89,Door,55079
53715,WI,4.32,23968.2,01/30/2012,43.29,-89.72,3;73,Milwaukee,55025
54162,WI,4.32,39486,12/19/2008,42.98,-89.53,3;76,Dane,55009
53589,WI,4.32,37125,02/26/2009,43.32,-88.16,3;82,Winnebago,55025
53551,WI,4.32,42190,07/21/2008,44.39,-88.73,3;96,0,55055
54830,WI,4.32,36000,07/23/2008,43.38,-87.94,3;73,Milwaukee,55013
54742,WI,4.32,35900,10/28/2008,44.52,-87.98,3;79,Dane,55035
53142,WI,4.32,39725.22,09/29/2009,0,0,0,Brown,55059
