Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
97008,OR,2;04,16995,7-1-2012,44.07,-121.25,5;66,Washington,55131,8330;882353
97070,OR,2;04,15700,7-1-2012,44.07,-121.25,5;66,Clackamas,41005,7696;078431
97202,OR,2;04,13260,7-1-2012,45.54,-122.64,3;35,Multnomah,41051,6500
97520,OR,2;04,12893,7-1-2012,45.53,-122.60,3;34,Jackson,55053,6320;098039
97229,OR,2;04,,1-8-2007,45.47,-122.64,3;37,Washington,55131,0
97219,OR,2;04,,5-11-2007,45.49,-122.77,3;5,Multnomah,41051,0
97213,OR,2;04,,01/22/2008,45.45,-122.79,3;56,Multnomah,41051,0
97212,OR,2;04,,03/31/2008,45.30,-122.78,3;58,Multnomah,41051,0
97215,OR,2;04,,01/22/2008,45.47,-122.64,3;37,Multnomah,41051,0
97212,OR,2;04,,01/29/2007,42.15,-122.53,5;76,Multnomah,41051,0
97217,OR,2;05,,12/19/2006,45.55,-122.81,3;49,Multnomah,41051,0
97487,OR,2;07,17000,7-1-2012,45.45,-122.69,3;46,Lane,41039,8212;560386
97801,OR,2;07,12958;2,07/23/2010,45.53,-122.60,3;34,Umatilla,41059,6260
97801,OR,2;07,12958;2,10/13/2010,45.54,-122.64,3;35,Umatilla,41059,6260
97801,OR,2;07,12958;2,9-1-2010,45.51,-122.59,3;34,Umatilla,41059,6260
97801,OR,2;07,12958;2,9-1-2010,45.54,-122.64,3;35,Umatilla,41059,6260
97801,OR,2;07,12958;2,6-7-2010,45.58,-122.70,3;37,Umatilla,41059,6260
97086,OR,2;07,,03/30/2011,43.97,-123.42,4;06,0,0,0
97229,OR,2;07,,8-10-2011,45.73,-118.79,4;98,Washington,55131,0
97214,OR,2;07,14426,01/29/2010,45.73,-118.79,4;98,Multnomah,41051,6969;082126
97218,OR,2;08,,03/31/2008,45.73,-118.79,4;98,Multnomah,41051,0
97218,OR,2;08,,3-5-2008,45.73,-118.79,4;98,Multnomah,41051,0
97202,OR,2;08,,03/14/2008,45.73,-118.79,4;98,Multnomah,41051,0
97702,OR,2;1,6000,6-1-2011,45.44,-122.52,3;37,Deschutes,41017,2857;142857
97005,OR,2;1,,12/30/2010,0,0,0,Washington,55131,0
97007,OR,2;1,,10-12-2010,45.55,-122.81,3;49,Washington,55131,0
97007,OR,2;1,,09/16/2010,45.51,-122.64,3;35,Washington,55131,0
97007,OR,2;1,,08/25/2010,45.57,-122.59,3;34,Washington,55131,0
97008,OR,2;1,,12/29/2010,45.57,-122.59,3;34,Washington,55131,0
97008,OR,2;1,,08/27/2010,45.47,-122.64,3;37,Washington,55131,0
97202,OR,2;1,,11-3-2010,43.98,-121.27,5;76,Multnomah,41051,0
97211,OR,2;1,,11-1-2010,45.49,-122.80,3;52,Multnomah,41051,0
97211,OR,2;1,,10/14/2010,45.44,-122.88,3;57,Multnomah,41051,0
97211,OR,2;1,,9-3-2010,45.44,-122.88,3;57,Multnomah,41051,0
97211,OR,2;1,,9-2-2010,45.44,-122.88,3;57,Multnomah,41051,0
97211,OR,2;1,,9-1-2010,45.45,-122.79,3;56,Multnomah,41051,0
97211,OR,2;1,,08/19/2010,45.45,-122.79,3;56,Multnomah,41051,0
97211,OR,2;1,,8-11-2010,45.47,-122.64,3;37,Multnomah,41051,0
97211,OR,2;1,,07/20/2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,1-4-2011,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,11-11-2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,10-12-2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,10-1-2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,8-3-2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;1,,8-2-2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;1,,10/19/2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;1,,10-5-2010,45.54,-122.64,3;35,Multnomah,41051,0
97213,OR,2;1,,10-1-2010,45.54,-122.64,3;35,Multnomah,41051,0
97213,OR,2;1,,08/30/2010,45.54,-122.64,3;35,Multnomah,41051,0
97213,OR,2;1,,08/19/2010,45.54,-122.64,3;35,Multnomah,41051,0
97213,OR,2;1,,08/13/2010,45.54,-122.64,3;35,Multnomah,41051,0
97229,OR,2;1,,9-7-2010,45.54,-122.64,3;35,Washington,55131,0
97230,OR,2;1,,7-6-2010,45.53,-122.60,3;34,Multnomah,41051,0
97232,OR,2;1,,10-7-2010,45.53,-122.60,3;34,Multnomah,41051,0
97232,OR,2;1,,08/17/2010,45.53,-122.60,3;34,Multnomah,41051,0
97702,OR,2;1,6000,6-1-2011,45.53,-122.60,3;34,Deschutes,41017,2857;142857
97845,OR,2;1,19684,12/22/2008,45.53,-122.60,3;34,Grant,55043,9373;333333
97212,OR,2;1,,03/30/2007,45.53,-122.60,3;34,Multnomah,41051,0
97223,OR,2;1,,12-7-2007,45.55,-122.81,3;49,Washington,55131,0
97211,OR,2;1,,2-6-2008,45.54,-122.50,3;25,Multnomah,41051,0
97212,OR,2;1,,06/29/2006,45.52,-122.64,3;35,Multnomah,41051,0
97801,OR,2.115,13239;9,11-5-2010,45.52,-122.64,3;35,Umatilla,41059,6;26
97801,OR,2.115,13239;9,8-11-2010,43.98,-121.27,5;76,Umatilla,41059,6;26
97212,OR,2.115,,12-2-2010,44.42,-118.94,5;44,Multnomah,41051,0
97086,OR,2.115,,6-10-2011,45.54,-122.64,3;35,0,0,0
97007,OR,2;15,,12-8-2010,45.44,-122.76,3;56,Washington,55131,0
97008,OR,2;15,,09/28/2010,45.57,-122.62,3;33,Washington,55131,0
97045,OR,2;15,,10/21/2010,45.54,-122.64,3;35,Clackamas,41005,0
97211,OR,2;15,,12-2-2010,45.73,-118.79,4;98,Multnomah,41051,0
97211,OR,2;15,,12-1-2010,45.73,-118.79,4;98,Multnomah,41051,0
97211,OR,2;15,,10/28/2010,45.54,-122.64,3;35,Multnomah,41051,0
97211,OR,2;15,,10/15/2010,45.44,-122.52,3;37,Multnomah,41051,0
97211,OR,2;15,,10-1-2010,0,0,0,Multnomah,41051,0
97211,OR,2;15,,09/21/2010,45.44,-122.88,3;57,Multnomah,41051,0
97211,OR,2;15,,06/16/2010,45.45,-122.79,3;56,Multnomah,41051,0
97211,OR,2;15,,05/17/2010,45.32,-122.52,3;45,Multnomah,41051,0
97212,OR,2;15,,10-8-2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;15,,09/21/2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2;15,,06/25/2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,12/15/2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,10-12-2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,10-1-2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,09/24/2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,09/23/2010,45.57,-122.62,3;33,Multnomah,41051,0
97213,OR,2;15,,09/16/2010,45.54,-122.64,3;35,Multnomah,41051,0
97213,OR,2;15,,07/30/2010,45.54,-122.64,3;35,Multnomah,41051,0
97217,OR,2;15,,1-7-2011,45.54,-122.64,3;35,Multnomah,41051,0
97218,OR,2;15,,10/14/2010,45.53,-122.60,3;34,Multnomah,41051,0
97232,OR,2;15,,10/20/2010,45.53,-122.60,3;34,Multnomah,41051,0
97232,OR,2;15,,10/14/2010,45.53,-122.60,3;34,Multnomah,41051,0
97213,OR,2;15,,07/27/2011,45.53,-122.60,3;34,Multnomah,41051,0
97405,OR,2;15,,7-1-2010,45.53,-122.60,3;34,Lane,41039,0
97124,OR,2;16,11645,7-1-2012,45.53,-122.60,3;34,Washington,55131,5391;203704
97031,OR,2;16,9879,4-4-2008,45.53,-122.60,3;34,Hood River,41027,4573;611111
97801,OR,2;16,13521;6,8-3-2010,45.58,-122.70,3;37,Umatilla,41059,6260
97801,OR,2;16,13521;6,11-5-2010,45.57,-122.59,3;34,Umatilla,41059,6260
97058,OR,2;16,18000,8-7-2007,45.52,-122.64,3;35,Wasco,41065,8333;333333
97501,OR,2;16,9720,07/18/2013,45.52,-122.64,3;35,Jackson,55053,4500
97217,OR,2;16,,4-2-2008,45.53,-122.60,3;34,Multnomah,41051,0
97217,OR,2;17,,03/14/2007,43.92,-123.08,4;16,Multnomah,41051,0
97520,OR,2;2,13750,7-1-2012,45.58,-122.91,3;54,Jackson,55053,6250
97351,OR,2;24,19246;4,12/22/2010,45.61,-121.58,4;35,Polk,55095,8592;142857
97019,OR,2;24,,08/19/2008,45.73,-118.79,4;98,Multnomah,41051,0
97051,OR,2;25,12334,7-1-2012,45.73,-118.79,4;98,Columbia,55021,5481;777778
97306,OR,2;25,12500,7-1-2012,45.54,-121.15,4;92,Marion,54049,5555;555556
97801,OR,2;25,14085,6-7-2010,42.28,-122.90,5;43,Umatilla,41059,6260
97211,OR,2.295,12393,7-1-2012,45.58,-122.70,3;37,Multnomah,41051,5;4
97213,OR,2.295,12843,7-1-2012,45.58,-122.70,3;37,Multnomah,41051,5;596078431
97330,OR,2.295,11900,7-1-2012,42.15,-122.53,5;76,Benton,53005,5;185185185
97401,OR,2.295,12370,7-1-2012,44.83,-123.20,3;86,Lane,41039,5;389978214
97042,OR,2;3,11500,7-1-2012,45.51,-122.21,3;45,Clackamas,41005,5000
97405,OR,2;3,11499,7-1-2012,45.88,-122.92,3;35,Lane,41039,4999;565217
97801,OR,2;3,14398,05/27/2010,44.84,-123.08,3;9,Umatilla,41059,6260
97801,OR,2;3,14398,07/23/2010,45.73,-118.79,4;98,Umatilla,41059,6260
97801,OR,2;3,14398,9-1-2010,45.57,-122.62,3;33,Umatilla,41059,6260
97801,OR,2;3,14398,11/15/2010,45.53,-122.60,3;34,Umatilla,41059,6260
97801,OR,2;3,14398,07/23/2010,44.63,-123.27,3;92,Umatilla,41059,6260
97330,OR,2;3,20000,05/14/2010,44.06,-123.08,4;31,Benton,53005,8695;652174
97524,OR,2;3,16169,12-3-2010,45.20,-122.54,3;51,Jackson,55053,7030
97114,OR,2;3,,06/20/2011,43.92,-123.08,4;16,Yamhill,41071,0
97140,OR,2;3,,09/29/2011,45.73,-118.79,4;98,Washington,55131,0
97212,OR,2;3,,05/19/2011,45.73,-118.79,4;98,Multnomah,41051,0
97236,OR,2;3,,07/27/2011,45.73,-118.79,4;98,Multnomah,41051,0
97504,OR,2;3,19270,06/18/2013,45.73,-118.79,4;98,Jackson,55053,8378;26087
97833,OR,2;3,19884,06/18/2008,45.73,-118.79,4;98,Baker,41001,8645;217391
97006,OR,2;31,,10-8-2010,44.63,-123.27,3;92,Washington,55131,0
97211,OR,2;31,,09/17/2010,42.46,-122.66,5;51,Multnomah,41051,0
97212,OR,2;31,,08/18/2010,45.19,-123.07,3;76,Multnomah,41051,0
97213,OR,2;31,,9-7-2010,45.35,-122.86,3;57,Multnomah,41051,0
97217,OR,2;31,,8-2-2010,45.54,-122.64,3;35,Multnomah,41051,0
97227,OR,2;31,,09/21/2010,45.46,-122.49,3;31,Multnomah,41051,0
97232,OR,2;31,,08/18/2010,42.33,-122.79,5;35,Multnomah,41051,0
97206,OR,2;31,,07/21/2011,44.94,-117.97,5;19,Multnomah,41051,0
97007,OR,2;31,,5-2-2011,45.52,-122.85,3;57,Washington,55131,0
97123,OR,2;31,,01/28/2011,45.57,-122.62,3;33,Washington,55131,0
97801,OR,2;33,14585;8,8-3-2010,45.54,-122.64,3;35,Umatilla,41059,6260
97080,OR,2;35,10693,7-1-2012,45.53,-122.60,3;34,Multnomah,41051,4550;212766
97219,OR,2;35,13513,7-1-2012,45.58,-122.70,3;37,Multnomah,41051,5750;212766
97801,OR,2;35,14711,7-1-2010,45.54,-122.67,3;35,Umatilla,41059,6260
97211,OR,2;35,,12-9-2010,45.52,-122.64,3;35,Multnomah,41051,0
97213,OR,2;35,,03/17/2011,45.48,-122.60,3;37,Multnomah,41051,0
97223,OR,2;35,,08/18/2011,45.44,-122.88,3;57,Washington,55131,0
97008,OR,2.365,,11-3-2010,45.44,-122.96,3;6,Washington,55131,0
97211,OR,2.365,,09/15/2010,45.73,-118.79,4;98,Multnomah,41051,0
97211,OR,2.365,,06/17/2010,45.47,-122.37,3;25,Multnomah,41051,0
97211,OR,2.365,,6-3-2010,45.45,-122.69,3;46,Multnomah,41051,0
97212,OR,2.365,,1-4-2011,45.73,-118.79,4;98,Multnomah,41051,0
97212,OR,2.365,,10/28/2010,45.57,-122.62,3;33,Multnomah,41051,0
97212,OR,2.365,,06/21/2010,45.53,-122.60,3;34,Multnomah,41051,0
97212,OR,2.365,,6-7-2010,45.44,-122.76,3;56,Multnomah,41051,0
97212,OR,2.365,,6-1-2010,45.45,-122.79,3;56,Multnomah,41051,0
97266,OR,2.365,,7-7-2010,45.57,-122.62,3;33,Multnomah,41051,0
97302,OR,2.365,,11-12-2010,45.57,-122.62,3;33,Marion,54049,0
97211,OR,2.365,,11/17/2011,45.57,-122.62,3;33,Multnomah,41051,0
97214,OR,2;38,,03/24/2006,45.54,-122.64,3;35,Multnomah,41051,0
97229,OR,2;4,11940,7-1-2012,45.54,-122.64,3;35,Washington,55131,4975
97404,OR,2;4,12144,7-1-2012,45.54,-122.64,3;35,Lane,41039,5060
97405,OR,2;4,12430,7-1-2012,45.54,-122.64,3;35,Lane,41039,5179;166667
97530,OR,2;4,13200,7-1-2012,45.54,-122.64,3;35,Jackson,55053,5500
97801,OR,2;4,15024,09/20/2010,45.46,-122.55,3;37,Umatilla,41059,6260
97801,OR,2;4,15024,07/23/2010,44.90,-123.06,3;85,Umatilla,41059,6260
97801,OR,2;4,15024,8-3-2010,45.57,-122.62,3;33,Umatilla,41059,6260
97801,OR,2;4,15024,07/23/2010,45.51,-122.64,3;35,Umatilla,41059,6260
97801,OR,2;4,15024,10-4-2010,45.55,-122.81,3;49,Umatilla,41059,6260
97801,OR,2;4,15024,10-4-2010,44.10,-123.13,4;16,Umatilla,41059,6260
97801,OR,2;4,15024,08/26/2010,43.92,-123.08,4;16,Umatilla,41059,6260
97801,OR,2;4,15024,11-12-2010,42.18,-123.04,5;58,Umatilla,41059,6260
97801,OR,2;4,15024,08/26/2010,45.73,-118.79,4;98,Umatilla,41059,6260
97801,OR,2;4,15024,09/20/2010,45.73,-118.79,4;98,Umatilla,41059,6260
97801,OR,2;4,15024,03/16/2011,45.73,-118.79,4;98,Umatilla,41059,6260
97801,OR,2;4,21415,01/26/2011,45.73,-118.79,4;98,Umatilla,41059,8922;916667
97223,OR,2;4,,11/14/2008,45.73,-118.79,4;98,Washington,55131,0
97213,OR,2;4,11940,06/27/2012,45.73,-118.79,4;98,Multnomah,41051,4975
97202,OR,2;4,,6-2-2008,45.73,-118.79,4;98,Multnomah,41051,0
97217,OR,2;4,,2-6-2008,45.73,-118.79,4;98,Multnomah,41051,0
97219,OR,2;4,,2-6-2008,45.73,-118.79,4;98,Multnomah,41051,0
97213,OR,2;4,,01/22/2008,45.73,-118.79,4;98,Multnomah,41051,0
97202,OR,2;4,,2-6-2008,45.73,-118.79,4;98,Multnomah,41051,0
97206,OR,2;4,,04/16/2008,45.73,-118.79,4;98,Multnomah,41051,0
97401,OR,2;45,12450,7-1-2012,45.44,-122.76,3;56,Lane,41039,5081;632653
97801,OR,2;45,14337,12-9-2010,45.53,-122.60,3;34,Umatilla,41059,5851;836735
97211,OR,2;45,,9-9-2010,45.47,-122.64,3;37,Multnomah,41051,0
97306,OR,2;45,,10/29/2010,45.58,-122.70,3;37,Marion,54049,0
97221,OR,2;45,,10-8-2008,45.45,-122.69,3;46,Multnomah,41051,0
97229,OR,2;46,,01/29/2010,45.53,-122.60,3;34,Washington,55131,0
97801,OR,2.475,15493;5,07/23/2010,45.47,-122.64,3;37,Umatilla,41059,6;26
97239,OR,2.496,,01/22/2008,45.48,-122.60,3;37,0,0,0
97031,OR,2;5,12000,7-1-2012,44.06,-123.08,4;31,Hood River,41027,4800
97080,OR,2;5,11375,7-1-2012,45.73,-118.79,4;98,Multnomah,41051,4550
97601,OR,2;52,19968,04/22/2008,45.57,-122.62,3;33,Klamath,41035,7923;809524
97008,OR,2;52,,12/30/2010,44.84,-123.08,3;9,Washington,55131,0
97008,OR,2;52,,11-9-2010,45.49,-122.72,3;47,Washington,55131,0
97211,OR,2;52,,06/29/2011,45.55,-122.81,3;49,Multnomah,41051,0
97211,OR,2;52,,1-6-2011,45.73,-118.79,4;98,Multnomah,41051,0
97211,OR,2;52,,09/22/2010,45.48,-122.69,3;42,Multnomah,41051,0
97211,OR,2;52,,09/16/2010,0,0,0,Multnomah,41051,0
97211,OR,2;52,,9-1-2010,45.61,-121.58,4;35,Multnomah,41051,0
97211,OR,2;52,,08/25/2010,45.47,-122.37,3;25,Multnomah,41051,0
97211,OR,2;52,,06/16/2010,42.31,-122.07,5;99,Multnomah,41051,0
97212,OR,2;52,,9-1-2010,45.45,-122.79,3;56,Multnomah,41051,0
97213,OR,2;52,,02/28/2011,45.45,-122.79,3;56,Multnomah,41051,0
97213,OR,2;52,,09/24/2010,45.57,-122.62,3;33,Multnomah,41051,0
97217,OR,2;52,,08/23/2010,45.57,-122.62,3;33,Multnomah,41051,0
97220,OR,2;52,,08/25/2010,45.57,-122.62,3;33,Multnomah,41051,0
