Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
55901,MN,1.95,27375.0,01/23/2009,44.73,-92.85,4;10,Kandiyohi,27109
55107,MN,1.95,23188.0,07/15/2010,45.23,-94.93,4;02,Aitkin,38071
56477,MN,1.95,,12/1/2007,46.53,-93.71,4;10,Ramsey,27159
55108,MN,1.98,35000.0,4/11/2012,44.94,-93.10,4;08,Wadena,38071
55103,MN,1.98,35000.0,4/11/2012,46.62,-95.08,4;08,Ramsey,38071
55612,MN,1.98,,10/16/2007,44.94,-93.10,4;10,Ramsey,27031
55612,MN,1.98,17486.0,10/2/2007,44.94,-93.10,4;10,Kandiyohi,27031
55328,MN,1.98,19500.0,09/23/2005,45.23,-94.93,3;92,Olmsted,29229
55910,MN,2.0,16435.0,12/27/2011,44.01,-92.47,4;10,Ramsey,27169
55449,MN,2.0,,08/16/2007,44.94,-93.10,3;92,Olmsted,27003
55046,MN,2.0,,10/17/2007,44.01,-92.47,4;10,Ramsey,27131
55771,MN,2.0,,10/16/2007,44.94,-93.10,4;08,Wadena,0
55069,MN,2.0,,11/3/2009,46.62,-95.08,4;09,Ramsey,27025
55719,MN,2.0,,3/5/2009,44.94,-93.10,4;10,Ramsey,0
55771,MN,2.0,12941.45,09/15/2007,44.94,-93.10,4;16,Cook,0
55069,MN,2.0,17950.0,08/15/2008,47.63,-90.71,4;16,Cook,27025
55719,MN,2.0,34127.0,02/26/2009,47.63,-90.71,4;12,Wright,0
55123,MN,2.0,24200.0,02/15/2007,45.04,-93.78,3;90,Winona,31043
56003,MN,2.0,19118.5,07/31/2006,44.06,-91.93,4;10,Anoka,27103
56374,MN,2,29880,10/15/2009,44.96,-93.26,4;02,Rice,27145
55406,MN,2.016,18000.0,7/1/2010,44.47,-93.42,4;01,Saint Louis,27053
55104,MN,2.025,14762.0,10/21/2010,48.06,-92.82,0,0,38071
55024,MN,2.04,,01/16/2008,0,0,4;02,Chisago,31043
55017,MN,2.04,,06/25/2008,45.68,-92.96,4;04,Saint Louis,27059
56087,MN,2.04,,11/7/2008,47.48,-92.87,0,0,55009
55124,MN,2.04,19804.0,12/14/2007,0,0,4;01,Saint Louis,31043
55016,MN,2.04,10015.0,09/17/2010,48.06,-92.82,0,0,55131
55024,MN,2.04,19804,12/14/2007,0,0,4;02,Chisago,31043
55016,MN,2.04,10015.0,09/17/2010,45.68,-92.96,4;04,Saint Louis,55131
55726,MN,2.05,19600.0,7/2/2010,47.48,-92.87,0,0,27017
55804,MN,2.05,25000.0,06/15/2009,0,0,4;06,Dakota,0
55803,MN,2.05,,2/10/2010,44.94,-93.10,4;05,Nicollet,0
55803,MN,2.05,20000.0,12/22/2009,44.16,-93.99,4;10,Stearns,0
55804,MN,2.05,19000.0,02/27/2006,45.56,-94.31,4;09,Hennepin,0
55803,MN,2.05,17745,10/30/2008,44.96,-93.26,4;09,Ramsey,0
56567,MN,2.07,15800.0,4/6/2010,44.94,-93.10,4;01,Dakota,27111
56470,MN,2.07,15650.0,05/25/2010,44.65,-93.17,4;05,Isanti,27057
55068,MN,2.07,,4/7/2010,45.68,-93.45,4;17,Brown,31043
56567,MN,2.07,,5/11/2010,44.23,-94.97,4;08,Dakota,27111
56470,MN,2.07,,8/2/2010,44.94,-93.10,3;99,Washington,27057
55987,MN,2.07,14469.0,07/31/2010,44.81,-92.92,4;01,Dakota,27169
55987,MN,2.07,13721.0,8/4/2010,44.65,-93.17,3;99,Washington,27169
56477,MN,2.07,14798.0,08/20/2010,44.81,-92.92,4;10,Carlton,27159
55987,MN,2.08,13499.0,8/12/2013,46.67,-92.87,4;22,Saint Louis,27169
55802,MN,2.08,20350.0,8/6/2007,46.78,-92.11,0,0,0
55406,MN,2.1,26393.0,7/2/2010,0,0,4;11,Saint Louis,27053
55804,MN,2.1,25000.0,6/1/2009,46.78,-92.11,0,0,0
55705,MN,2.1,14700.0,6/1/2011,0,0,4;11,Saint Louis,0
