Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
46947,IN,1;88,9400,7-1-2011,40.75,-86.35,3;67,Cass,48067,5000
46970,IN,1;88,9400,7-1-2011,40.75,-86.06,3;65,Miami,39109,5000
46947,IN,1;88,9400,7-1-2011,40.75,-86.35,3;67,Cass,48067,5000
46947,IN,1;88,9400,7-1-2011,40.75,-86.35,3;67,Cass,48067,5000
46970,IN,1;88,9400,7-1-2011,40.75,-86.06,3;65,Miami,39109,5000
46970,IN,1;88,9400,7-1-2011,40.75,-86.06,3;65,Miami,39109,5000
46911,IN,1;88,9400,7-1-2011,40.60,-85.92,3;65,Miami,39109,5000
46970,IN,1;88,9400,7-1-2011,40.75,-86.06,3;65,Miami,39109,5000
47401,IN,1;89,,12/31/2007,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,1;89,,1-1-2007,39.16,-86.52,4;02,Monroe,55081,0
46902,IN,1;92,,7-12-2007,40.47,-86.13,3;73,Howard,48227,0
47401,IN,1;98,,7-12-2007,39.16,-86.52,4;02,Monroe,55081,0
47725,IN,2,,06/21/2013,37.98,-87.54,4;13,Vanderburgh,18163,0
47201,IN,2,,06/21/2013,39.21,-85.91,4,Bartholomew,18005,0
47712,IN,2,,06/21/2011,37.98,-87.54,4;15,Vanderburgh,18163,0
47712,IN,2,,06/21/2013,37.98,-87.54,4;15,Vanderburgh,18163,0
47712,IN,2,,06/21/2013,37.98,-87.54,4;15,Vanderburgh,18163,0
47714,IN,2,,06/21/2013,37.98,-87.54,4;12,Vanderburgh,18163,0
47714,IN,2,,06/21/2013,37.98,-87.54,4;12,Vanderburgh,18163,0
47401,IN,2,,06/21/2012,39.16,-86.52,4;02,Monroe,55081,0
47405,IN,2,12000,04/30/2011,39.16,-86.52,4;01,Monroe,55081,6000
46218,IN,2,,09/15/2011,39.77,-86.14,3;88,Marion,54049,0
47712,IN,2,7000,5-3-2012,37.98,-87.54,4;15,Vanderburgh,18163,3500
47906,IN,2.016,25000,8-1-2008,40.44,-86.91,3;76,Tippecanoe,18157,12;40079365
