Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
89502,NV,1;02,6500,11/23/2009,39.38,-119.87,6;95,Washoe,32031,6372;54902
89508,NV,1.144,9029,05/13/2010,39.48,-119.74,7;01,Washoe,0,7;892482517
89447,NV,1.165,,10/20/2005,39.49,-119.84,6;96,Washoe,32019,0
89411,NV,1.168,,11-6-2006,39.48,-119.74,7;01,0,55031,0
89502,NV,1.175,11085,11-3-2010,39.52,-119.81,6;76,Lyon,32031,9;434042553
89704,NV,1.175,10395,07/26/2011,0,0,0,Douglas,32031,8;846808511
89503,NV,1.228,,5-6-2005,38.87,-119.14,7;28,Washoe,32031,0
89102,NV,1.231,,12-10-2005,39.00,-119.84,6;84,Washoe,55019,0
89521,NV,1.233,11046,10-8-2010,39.48,-119.74,7;01,Washoe,0,8;95863747
89444,NV,1.236,,12-3-2007,39.26,-119.79,7;08,Clark,32019,0
89142,NV,1.236,9460,06/20/2008,39.54,-119.84,7;07,0,55019,7;653721683
89511,NV,1.256,10496,11/25/2008,36.14,-115.18,7;64,Lyon,32031,8;356687898
89523,NV,1.275,14346,10-9-2008,39.38,-119.67,7;15,Clark,32031,11;25176471
89508,NV,1.295,11952,11-4-2009,0,0,0,Washoe,0,9;229343629
89106,NV,1.322,,5-2-2005,38.70,-119.32,7;23,Washoe,55019,0
89074,NV,1.344,7786;57,11-8-2012,36.14,-115.03,7;57,0,55019,5;793578869
89118,NV,1.348,,11/20/2004,39.38,-119.87,6;95,Clark,55019,0
89074,NV,1;37,10333,05/19/2011,39.49,-119.90,6;96,Clark,55019,7542;335766
89049,NV,1.394,,05/29/2007,39.52,-119.81,6;76,Clark,32023,0
89013,NV,1.406,,1-5-2005,0,0,0,Clark,32009,0
89509,NV,1.424,11784,11-10-2010,36.18,-115.17,7;57,Nye,32031,8;275280899
89502,NV,1.424,27097,10-5-2009,36.03,-115.07,7;62,Esmeralda,32031,19;02879213
89511,NV,1.431,12755,04/16/2010,36.07,-115.21,7;66,Washoe,32031,8;91334731
89436,NV,1.431,13841,11-3-2010,36.03,-115.07,7;62,Washoe,32031,9;672257163
89436,NV,1.439,18890,09/19/2008,38.35,-116.61,8;03,Washoe,32031,13;12717165
89436,NV,1.439,14484,07/24/2009,37.53,-117.51,8;15,Washoe,32031,10;06532314
89411,NV,1.458,12868,11/16/2006,39.49,-119.84,6;96,Washoe,55031,8;825788752
89107,NV,1.466,13465,10/29/2010,39.48,-119.74,7;01,Washoe,55019,9;184856753
89521,NV,1.473,13186,05/20/2010,39.38,-119.87,6;95,Douglas,0,8;95179905
89503,NV,1.485,14610,05/13/2005,39.64,-119.69,7;07,Clark,32031,9;838383838
89511,NV,1.485,10496,11/25/2008,39.64,-119.69,7;07,0,32031,7;068013468
89410,NV,1.497,7327,09/23/2009,39.64,-119.69,7;07,Washoe,55031,4;894455578
89444,NV,1;52,11225,12/19/2007,39.00,-119.84,6;84,Washoe,32019,7384;868421
89509,NV,1.527,14203,4-11-2008,36.17,-115.20,7;64,Douglas,32031,9;30124427
89508,NV,1;53,11952,11-4-2009,39.38,-119.67,7;15,Lyon,0,7811;764706
89523,NV,1;53,14346,10/21/2008,0,0,0,Washoe,32031,9376;470588
89509,NV,1.546,,06/15/2007,39.54,-119.84,7;07,0,32031,0
89511,NV,1.566,15370,09/15/2010,39.38,-119.87,6;95,Washoe,32031,9;814814815
89406,NV,1.587,,12/18/2005,38.75,-119.61,7;17,Washoe,32001,0
89436,NV,1.588,,06/14/2007,38.70,-119.32,7;23,Washoe,32031,0
89503,NV,1.605,,05/30/2007,39.49,-119.84,6;96,Churchill,32031,0
89801,NV,1;61,,5-9-2007,39.52,-119.81,6;76,Washoe,32007,0
89015,NV,1.623,,3-10-2005,0,0,0,Washoe,55019,0
89403,NV,1.637,,03/23/2007,39.49,-119.90,6;96,Elko,32019,0
89447,NV,1.649,,8-7-2006,39.49,-119.84,6;96,Clark,32019,0
89145,NV,1.669,,3-6-2005,39.38,-119.87,6;95,Lyon,55019,0
89406,NV,1.673,,03/26/2007,39.50,-118.29,6;98,Lyon,32001,0
89049,NV,1;7,9904,07/18/2007,39.64,-119.69,7;07,Clark,32023,5825;882353
89436,NV,1;7,18890,09/19/2008,39.54,-119.84,7;07,Churchill,32031,11111;76471
89436,NV,1;7,14484,07/24/2009,40.95,-115.79,6;33,Nye,32031,8520
89509,NV,1;7,11784,11-10-2010,36.01,-114.95,7;56,Washoe,32031,6931;764706
89502,NV,1;7,27097,10/15/2009,39.26,-119.48,7;19,Washoe,32031,15939;41176
89445,NV,1;7,,06/13/2006,38.87,-119.14,7;28,Washoe,32013,0
89445,NV,1.716,14568,8-8-2011,36.16,-115.28,7;75,Washoe,32013,8;48951049
89704,NV,1;72,,08/14/2005,39.50,-118.29,6;98,Humboldt,32031,0
89801,NV,1.757,,1-7-2008,38.35,-116.61,8;03,Humboldt,32007,0
89801,NV,1.757,16000,01/17/2008,39.64,-119.69,7;07,Washoe,32007,9;106431417
89410,NV,1;76,7327,09/23/2009,39.64,-119.69,7;07,Elko,55031,4163;068182
89436,NV,1.764,12420,11/29/2010,39.49,-119.84,6;96,Elko,32031,7;040816327
89510,NV,1.777,11095,09/21/2010,39.48,-119.74,7;01,Douglas,32031,6;243669105
89436,NV,1.777,12420,4-1-2011,41.12,-118.05,6;5,Washoe,32031,6;989307822
89436,NV,1.777,12420,4-1-2011,41.12,-118.05,6;5,Washoe,32031,6;989307822
89503,NV,1;8,9302,06/14/2007,39.26,-119.79,7;08,Washoe,32031,5167;777778
89511,NV,1;81,16044,01/25/2011,40.95,-115.79,6;33,Washoe,32031,8864;088398
89509,NV,1.811,,06/23/2006,40.95,-115.79,6;33,Washoe,32031,0
89509,NV,1.815,14203,4-11-2008,38.75,-119.61,7;17,Washoe,32031,7;825344353
89447,NV,1;82,,06/19/2006,39.64,-119.69,7;07,Washoe,32019,0
89703,NV,1;83,12929,8-11-2008,39.91,-119.68,6;66,Washoe,0,7065;027322
89074,NV,1;84,10799;14,03/21/2012,39.64,-119.69,7;07,Lyon,55019,5869;097826
89503,NV,1.859,23260,05/21/2009,39.64,-119.69,7;07,Carson City,32031,12;51210328
89506,NV,1.877,,06/29/2005,39.54,-119.84,7;07,0,32031,0
89815,NV,1.893.282.646,9400,09/13/2012,39.38,-119.87,6;95,Clark,32007,4;96492E-06
89801,NV,1;92,13350,05/30/2007,39.49,-119.84,6;96,Washoe,32007,6953;125
89521,NV,1.922,20624,06/28/2007,39.49,-119.84,6;96,Washoe,0,10;73048907
89460,NV,1.957,24165,10-1-2009,38.87,-119.14,7;28,Elko,0,12;3479816
89419,NV,1.968,20100,03/22/2011,39.16,-119.86,7;12,Elko,32027,10;21341463
89508,NV,1;98,10699,04/14/2005,0,0,0,0,0,5403;535354
89406,NV,1;98,20300,12/23/2005,36.03,-115.07,7;62,0,32001,10252;52525
89441,NV,1;98,15616,06/21/2007,39.54,-119.84,7;07,Pershing,0,7886;868687
89511,NV,1.983,,6-12-2006,39.76,-119.86,6;87,0,32031,0
89104,NV,1.988,17034,05/22/2008,40.55,-115.61,6;37,Churchill,55019,8;568410463
89156,NV,1.995,21023,11/24/2010,40.95,-115.79,6;33,0,55019,10;53784461
89029,NV,1.995,14582,2-9-2011,39.38,-119.67,7;15,Washoe,55019,7;309273183
89436,NV,2,3302;35,10/23/2013,0,0,0,Clark,32031,1651;175
89502,NV,2.011,10056,12/17/2010,38.91,-119.79,7;02,Clark,32031,5;000497265
89511,NV,2.029,,9-9-2005,0,0,0,Clark,32031,0
89460,NV,2.037,,7-3-2008,40.32,-118.20,6;74,Washoe,0,0
89121,NV,2.038,,06/28/2007,39.52,-119.81,6;76,Washoe,55019,0
89445,NV,2;04,10800,06/29/2006,0,0,0,Washoe,32013,5294;117647
89403,NV,2;04,38440,05/25/2007,39.50,-118.29,6;98,0,32019,18843;13725
89406,NV,2;04,18708,04/30/2007,39.68,-119.68,7;04,Clark,32001,9170;588235
89135,NV,2.042,15565,04/15/2011,0,0,0,Humboldt,55019,7;622428991
89139,NV,2.045,18000,7-6-2009,39.38,-119.87,6;95,Lyon,55019,8;80195599
89436,NV,2;07,12420,4-1-2011,36.15,-115.11,7;63,Churchill,32031,6000
89436,NV,2;07,12420,1-3-2012,36.22,-115.03,7;53,Clark,32031,6000
89030,NV,2.074,37012,2-5-2010,35.10,-114.71,7;7,Clark,55019,17;84570878
89521,NV,2.077,12438,12/22/2010,39.64,-119.69,7;07,Washoe,0,5;988444872
89521,NV,2.077,11758,11-3-2010,39.48,-119.74,7;01,Washoe,0,5;661049591
89120,NV,2.079,,06/22/2006,39.38,-119.87,6;95,Clark,55019,0
89704,NV,2.084,,3-10-2005,38.91,-119.79,7;02,0,32031,0
89704,NV,2;1,10478,09/14/2005,0,0,0,0,32031,4989;52381
89447,NV,2;1,15388,08/29/2006,36.12,-115.08,7;63,Clark,32019,7327;619048
89801,NV,2;1,16000,01/17/2008,41.12,-118.05,6;5,Washoe,32007,7619;047619
89411,NV,2;1,11095,09/21/2010,39.26,-119.48,7;19,Washoe,55031,5283;333333
89441,NV,2.105,21000,12-8-2009,39.50,-118.29,6;98,Lyon,0,9;976247031
89410,NV,2.111,29750,03/18/2010,36.09,-115.38,7;82,Elko,55031,14;09284699
89511,NV,2.115,16044,01/28/2011,36.03,-115.21,7;68,Douglas,32031,7;585815603
89509,NV,2.124,14998,1-8-2010,39.64,-119.69,7;07,0,32031,7;061205273
89410,NV,2.151,10859,01/21/2011,39.64,-119.69,7;07,Douglas,55031,5;048349605
89509,NV,2.156,10120,10/21/2011,36.21,-115.12,7;54,Washoe,32031,4;693877551
89703,NV,2;16,12929,8-11-2008,39.38,-119.67,7;15,Washoe,0,5985;648148
89447,NV,2.162,17945,04/14/2011,0,0,0,Douglas,32019,8;300185014
89460,NV,2.163,27560,03/13/2009,39.38,-119.67,7;15,Washoe,0,12;74156264
89423,NV,2.181,,06/16/2006,0,0,0,Carson City,55031,0
89074,NV,2;2,,07/25/2007,36.07,-115.08,7;63,0,55019,0
89129,NV,2.205,13123;32,2-1-2012,39.26,-119.79,7;08,Lyon,55019,5;951619048
89108,NV,2.246,18865,10-9-2009,39.26,-119.79,7;08,0,55019,8;39937667
89512,NV,2.248,17782,01/21/2010,38.87,-119.14,7;28,Douglas,32031,7;910142349
89423,NV,2.249,21500,06/28/2006,40.95,-115.79,6;33,Clark,55031,9;559804357
89423,NV,2;25,19008;32,02/29/2012,39.00,-119.84,6;84,Clark,55031,8448;142222
89501,NV,2.254,27936,9-4-2009,39.68,-119.68,7;04,Clark,32031,12;39396628
89519,NV,2.276,20900,11/19/2010,0,0,0,Washoe,0,9;182776801
89441,NV,2.287,17103,12-8-2010,38.75,-119.61,7;17,Douglas,0,7;478355925
89701,NV,2.288,,06/25/2007,39.38,-119.87,6;95,Douglas,0,0
89521,NV,2.288,21774,08/15/2008,39.49,-119.84,6;96,Washoe,0,9;516608392
89512,NV,2;3,23499,07/29/2011,38.75,-119.61,7;17,0,32031,10216;95652
89103,NV,2.308,18635,10/20/2010,39.49,-119.84,6;96,0,55019,8;074090121
89052,NV,2.324,16000,04/21/2008,39.16,-119.86,7;12,Carson City,55019,6;884681583
89828,NV,2.324,,01/22/2007,0,0,0,0,32007,0
89431,NV,2.334,22558,08/28/2009,38.87,-119.14,7;28,0,32031,9;664952871
89502,NV,2;35,10056,12/17/2010,38.91,-119.79,7;02,Washoe,32031,4279;148936
89139,NV,2.357,21709,11-10-2010,0,0,0,Clark,55019,9;210436996
89031,NV,2.359,17509,12/27/2010,39.01,-119.75,7;2,Clark,55019,7;422212802
89704,NV,2.364,,02/27/2006,36.03,-115.07,7;62,Elko,32031,0
89178,NV,2.379,23050,02/15/2011,36.23,-115.29,7;75,Washoe,0,9;688944935
89509,NV,2;38,14998,1-8-2010,36.21,-115.21,7;65,Washoe,32031,6301;680672
89511,NV,2;38,23883,06/20/2006,39.55,-119.80,7;05,Clark,32031,10034;87395
89408,NV,2;38,20400,09/30/2010,39.01,-119.75,7;2,Clark,32019,8571;428571
89423,NV,2.384,27894,04/23/2009,39.01,-119.75,7;2,Washoe,55031,11;70050336
89014,NV,2.389,,5-1-2006,39.52,-119.81,7;07,0,55019,0
89523,NV,2;39,29778,08/31/2009,39.52,-119.81,6;92,Washoe,32031,12459;41423
89451,NV,2.393,34095,10-5-2009,0,0,0,Washoe,32031,14;2478061
89015,NV,2.404,9496,12/16/2010,39.68,-119.68,7;04,Lyon,55019,3;950083195
89411,NV,2.409,,6-2-2006,0,0,0,Douglas,55031,0
89444,NV,2.413,21929,08/26/2010,39.14,-119.71,7;27,Clark,32019,9;087857439
89503,NV,2.421,23961,01/22/2010,0,0,0,Washoe,32031,9;897149938
89447,NV,2.425,,10/16/2006,39.38,-119.67,7;15,Washoe,32019,0
89052,NV,2.428,,2-6-2005,0,0,0,Clark,55019,0
89503,NV,2.446,,06/15/2006,39.55,-119.80,7;05,Douglas,32031,0
89509,NV,2.446,,06/15/2006,36.11,-115.21,7;66,Lyon,32031,0
89523,NV,2.446,,6-12-2006,35.98,-115.11,7;62,Washoe,32031,0
89410,NV,2.448,29750,03/18/2010,40.76,-115.41,6;18,Lyon,55031,12;15277778
89511,NV,2;45,10957,09/29/2005,39.53,-119.73,7;03,Clark,32031,4472;244898
89502,NV,2.451,19519,12/22/2010,39.48,-119.74,7;01,Washoe,32031,7;96368829
89502,NV,2.455,13865,04/27/2010,36.03,-115.21,7;68,Washoe,32031,5;647657841
89445,NV,2.455,22499,03/18/2009,36.27,-115.13,7;66,Washoe,32013,9;164562118
89030,NV,2;46,37012,2-5-2010,39.26,-119.79,7;08,Douglas,55019,15045;52846
89523,NV,2;47,12249;8,8-9-2013,35.90,-115.33,7;91,Washoe,32031,4959;433198
89510,NV,2.473,28996,6-5-2008,0,0,0,Washoe,32031,11;72503033
89704,NV,2.475,26161;59,01/13/2012,39.49,-119.84,6;96,Washoe,32031,10;57033939
89701,NV,2.475,26161;59,01/23/2012,39.38,-119.87,6;95,Humboldt,0,10;57033939
89410,NV,2.502,,06/15/2007,39.66,-119.06,7;03,Clark,55031,0
89701,NV,2.502,,05/30/2007,39.01,-119.75,7;2,Washoe,0,0
89411,NV,2.502,,6-5-2006,36.05,-115.05,7;62,Washoe,55031,0
89411,NV,2.503,,11/13/2006,39.49,-119.90,6;96,Washoe,55031,0
89115,NV,2.504,,11-4-2005,39.24,-119.92,7;22,Carson City,55019,0
89121,NV,2.504,,10-5-2005,36.01,-114.95,7;56,0,55019,0
89705,NV,2.507,30686,09/17/2008,39.00,-119.84,6;84,Douglas,55031,12;24012764
89511,NV,2.513,,7-6-2007,38.70,-119.32,7;23,Carson City,32031,0
89445,NV,2.514,26628,03/31/2010,39.54,-119.84,7;07,0,32013,10;59188544
89523,NV,2.515,21694,02/25/2009,38.87,-119.14,7;28,Douglas,32031,8;62584493
89441,NV,2;52,21000,12-8-2009,35.98,-115.11,7;62,Douglas,0,8333;333333
89506,NV,2;53,,6-12-2006,39.54,-119.84,7;07,Clark,32031,0
89506,NV,2;53,,06/15/2006,39.49,-119.84,6;96,Clark,32031,0
89074,NV,2.531,,02/28/2005,39.49,-119.90,6;96,Douglas,55019,0
89118,NV,2.531,,1-10-2005,38.75,-119.61,7;17,Washoe,55019,0
89434,NV,2.536,29893,7-2-2008,39.38,-119.87,6;95,Humboldt,32031,11;78746057
89013,NV,2;55,,3-12-2005,39.48,-119.74,7;01,Washoe,32009,0
89509,NV,2;55,,03/14/2007,39.48,-119.74,7;01,0,32031,0
89147,NV,2;56,14339,07/31/2009,41.12,-118.05,6;5,Washoe,55019,5601;171875
89441,NV,2;56,21465,01/18/2011,36.21,-115.12,7;54,Washoe,0,8384;765625
89445,NV,2.577,,12/13/2007,39.49,-119.90,6;96,Clark,32013,0
89509,NV,2.577,29794,8-11-2008,39.91,-119.68,6;66,Clark,32031,11;56150563
89022,NV,2;58,28101,01/13/2009,39.26,-119.79,7;08,Washoe,32023,10891;86047
89436,NV,2.585,,10-10-2006,39.14,-119.71,7;27,Esmeralda,32031,0
89508,NV,2;59,31344,01/13/2009,0,0,0,Washoe,0,12101;9305
89103,NV,2.595,18635,10/20/2010,38.75,-119.61,7;17,Clark,55019,7;181117534
89509,NV,2.599,,07/28/2006,39.14,-119.71,7;27,0,32031,0
89512,NV,2;6,17782,01/21/2010,0,0,0,Humboldt,32031,6839;230769
89506,NV,2;6,18600,9-9-2010,39.00,-119.84,6;84,Washoe,32031,7153;846154
89506,NV,2.606,29107,11/16/2009,39.00,-119.84,6;84,Nye,32031,11;16922487
89511,NV,2.615,21087,08/31/2010,36.23,-115.05,7;82,Washoe,32031,8;063862333
89503,NV,2.618,20798,07/26/2011,36.12,-115.08,7;63,0,32031,7;944232238
89120,NV,2.623,,10-5-2006,39.05,-119.83,7;06,Clark,55019,0
89014,NV,2.626,,09/23/2005,39.38,-119.87,6;95,Washoe,55019,0
89511,NV,2.628,21914,9-7-2010,41.12,-118.05,6;5,Washoe,32031,8;338660578
89002,NV,2.632,17005,08/20/2010,39.49,-119.90,6;96,Washoe,0,6;460866261
89441,NV,2.657,17567,10/29/2010,39.68,-119.68,7;04,Washoe,0,6;611592021
89704,NV,2;66,20700,03/22/2006,0,0,0,Washoe,32031,7781;954887
89704,NV,2.672,27560,04/14/2005,39.76,-119.86,6;87,Washoe,32031,10;31437126
89143,NV,2.675,,4-6-2007,39.76,-119.86,6;87,Clark,55019,0
89431,NV,2.684,,6-6-2006,36.03,-115.07,7;62,Clark,32031,0
89701,NV,2;7,18809,7-2-2007,36.07,-115.21,7;66,Washoe,0,6966;296296
89521,NV,2;7,21774,08/15/2008,39.53,-119.41,7;11,0,0,8064;444444
89828,NV,2.712,19690,04/15/2011,37.53,-117.51,8;15,0,32007,7;260324484
89108,NV,2.718,32890,09/15/2009,39.49,-119.84,6;96,Washoe,55019,12;10080942
89501,NV,2;72,27936,9-4-2009,36.11,-115.27,7;77,Washoe,32031,10270;58824
89104,NV,2.735,21200,06/25/2009,39.68,-119.68,7;04,Clark,55019,7;751371115
89521,NV,2.741,22522,01/18/2011,0,0,0,Washoe,0,8;21670923
89704,NV,2;75,22571,4-12-2013,41.12,-118.05,6;5,Carson City,32031,8207;636364
89511,NV,2.769,20069,11/19/2010,39.49,-119.84,6;96,0,32031,7;247742867
89506,NV,2.771,16000,12-2-2011,38.53,-117.04,7;69,0,32031,5;774088777
89031,NV,2.783,21004,11-5-2010,39.64,-119.69,7;07,Elko,55019,7;547251168
89511,NV,2.792,,06/15/2007,39.52,-119.81,6;76,Clark,32031,0
89451,NV,2;8,34095,10-5-2009,0,0,0,Washoe,32031,12176;78571
89523,NV,2;8,21694,02/25/2009,36.11,-115.21,7;66,Clark,32031,7747;857143
89423,NV,2;8,27894,04/23/2009,39.49,-119.84,6;96,0,55031,9962;142857
89403,NV,2.816,25316,8-9-2010,39.55,-119.80,7;05,Washoe,32019,8;990056818
89179,NV,2;82,17473,10-5-2011,39.76,-119.86,6;87,Washoe,0,6196;099291
89509,NV,2.824,26757,6-12-2008,39.76,-119.86,6;87,Washoe,32031,9;474858357
89436,NV,2.838,22862,07/29/2010,39.38,-119.87,6;95,Clark,32031,8;055673009
89523,NV,2;85,29778,08/31/2009,39.54,-119.84,7;07,Washoe,32031,10448;42105
89403,NV,2.856,,08/29/2008,36.07,-115.08,7;63,Washoe,32019,0
89012,NV,2.857,11229,7-8-2011,36.05,-115.05,7;62,Washoe,55019,3;930346517
89503,NV,2;86,23961,01/22/2010,39.38,-119.87,6;95,Douglas,32031,8377;972028
89445,NV,2;86,28360,03/25/2010,36.00,-114.96,7;68,Lyon,32013,9916;083916
89509,NV,2.863,,03/26/2007,0,0,0,0,32031,0
89511,NV,2.873,21380,08/31/2010,39.68,-119.68,7;04,Washoe,32031,7;441698573
89509,NV,2;88,26716,06/26/2006,0,0,0,Washoe,32031,9276;388889
89503,NV,2;88,22855,06/22/2006,39.26,-119.79,7;08,Washoe,32031,7935;763889
89523,NV,2;88,26017,06/15/2006,39.26,-119.79,7;08,Lyon,32031,9033;680556
89521,NV,2.909,24128,10-7-2010,36.31,-115.29,7;81,Clark,0,8;294259196
89447,NV,2.912,15220,11/13/2006,39.53,-119.73,7;03,Washoe,32019,5;226648352
89012,NV,2.912,8736,07/17/2008,39.14,-119.71,7;27,Humboldt,55019,3
89506,NV,2;94,29107,11/16/2009,0,0,0,Washoe,32031,9900;340136
89411,NV,2;96,24987,11/27/2006,39.38,-119.67,7;15,Washoe,55031,8441;554054
89122,NV,2.966,19615,11/19/2010,0,0,0,Washoe,55019,6;613283884
89502,NV,2;97,13865,04/27/2010,40.76,-115.41,6;18,Washoe,32031,4668;350168
89511,NV,2;97,24421,07/19/2007,36.21,-115.21,7;65,Washoe,32031,8222;558923
89502,NV,2;97,28996,6-11-2008,39.52,-119.81,7;07,0,32031,9762;962963
89423,NV,2.972,32474,06/25/2009,36.15,-115.11,7;63,Lyon,55031,10;92664872
89703,NV,2.975,35913,11/25/2008,39.38,-119.67,7;15,Clark,0,12;07159664
89410,NV,3,16815,11/14/2013,0,0,0,Washoe,55031,5605
89447,NV,3,12741,06/28/2006,39.26,-119.79,7;08,Douglas,32019,4247
89102,NV,3,20000,12/21/2009,39.38,-119.87,6;95,Clark,55019,6666;666667
89701,NV,3.006,27898,6-8-2007,39.76,-119.86,6;87,Washoe,0,9;28077179
89451,NV,3.007,38472,10/15/2010,36.27,-115.13,7;66,Washoe,32031,12;79414699
89706,NV,3.023,,09/21/2005,39.38,-119.87,6;95,Washoe,0,0
89705,NV,3.024,30686,09/17/2008,39.24,-119.92,7;22,Douglas,55031,10;14748677
89406,NV,3.024,,11/23/2005,39.49,-119.90,6;96,Carson City,32001,0
89004,NV,3;03,19102,1-3-2008,39.01,-119.75,7;2,0,55019,6304;290429
89004,NV,3;03,,12/17/2007,39.26,-119.48,7;19,Douglas,55019,0
89706,NV,3.039,,4-5-2006,35.99,-115.25,7;89,Lyon,0,0
89509,NV,3.055,10284;85,3-9-2012,0,0,0,Clark,32031,3;366563011
89509,NV,3.055,10284;85,03/20/2012,39.49,-119.84,6;96,Carson City,32031,3;366563011
89509,NV,3;06,25478,03/29/2007,39.64,-119.69,7;07,0,32031,8326;143791
89445,NV,3;06,32211,12/27/2007,39.49,-119.90,6;96,Washoe,32013,10526;47059
89434,NV,3;06,29893,07/25/2008,39.26,-119.48,7;19,Carson City,32031,9768;954248
89509,NV,3;06,29794,8-11-2008,36.00,-115.04,7;59,0,32031,9736;601307
89445,NV,3;06,22499,03/20/2009,39.54,-119.84,7;07,Douglas,32013,7352;614379
89508,NV,3;06,31344,01/13/2009,41.12,-118.05,6;5,Churchill,0,10243;13725
89022,NV,3;06,28101,01/13/2009,39.49,-119.84,6;96,Clark,32023,9183;333333
89081,NV,3.061,27271,12/21/2010,39.38,-119.87,6;95,Clark,0,8;909180007
89511,NV,3;07,20740,10-7-2010,39.49,-119.84,6;96,Carson City,32031,6755;700326
89503,NV,3.085,32407,4-7-2008,39.54,-119.84,7;07,0,32031,10;50470016
89044,NV,3.101,,7-11-2006,39.49,-119.90,6;96,Washoe,0,0
89460,NV,3.105,,6-11-2007,39.38,-119.67,7;15,Washoe,0,0
89410,NV,3.107,38823,10/22/2010,0,0,0,Washoe,55031,12;49533312
89519,NV,3.107,27000,08/25/2010,38.87,-119.14,7;28,Humboldt,0,8;690054715
89705,NV,3.118,,03/15/2007,36.00,-115.04,7;59,Washoe,55031,0
89509,NV,3;12,17912,8-7-2006,39.76,-119.86,6;87,Washoe,32031,5741;025641
89410,NV,3;12,27420,06/26/2007,39.00,-119.84,6;84,Humboldt,55031,8788;461538
89410,NV,3;12,12798,10/23/2012,36.10,-115.02,7;57,0,55031,4101;923077
89410,NV,3.123,,06/25/2007,39.48,-119.74,7;01,Nye,55031,0
89519,NV,3.149,25200,01/18/2011,39.38,-119.87,6;95,0,0,8;002540489
89703,NV,3.149,28560,11-10-2010,39.48,-119.74,7;01,Washoe,0,9;069545888
89441,NV,3;15,31152,10/26/2006,39.01,-119.75,7;2,Washoe,0,9889;52381
89441,NV,3;15,20146,05/30/2012,39.16,-119.86,7;12,0,0,6395;555556
89138,NV,3.168,26305,07/17/2008,0,0,0,0,55019,8;30334596
89052,NV,3.181,26553,12/21/2009,38.75,-119.61,7;17,Douglas,55019,8;347375039
89521,NV,3.184,15165,12-6-2010,38.87,-119.14,7;28,0,0,4;762876884
89706,NV,3.184,22590,10-7-2010,36.14,-115.18,7;64,Douglas,0,7;094849246
89506,NV,3.185,16000,12-5-2011,39.14,-119.71,7;27,Washoe,32031,5;023547881
89410,NV,3.196.161.591,12798,10/23/2012,0,0,0,Douglas,55031,4;00418E-06
89431,NV,3;2,27375,06/21/2006,39.24,-119.92,7;22,Douglas,32031,8554;6875
89703,NV,3.202,,04/13/2007,39.21,-119.71,7;21,Douglas,0,0
89436,NV,3.202,30970,10/29/2010,0,0,0,0,32031,9;67207995
89410,NV,3.206,32972,11/23/2009,39.05,-119.83,7;06,Carson City,55031,10;28446663
89509,NV,3;21,37900,11/19/2010,39.50,-118.29,6;98,0,32031,11806;85358
89509,NV,3.223,33922,07/31/2009,36.03,-115.41,7;57,0,32031,10;52497673
89445,NV,3.232,24299,11/21/2011,36.03,-115.41,7;57,0,32013,7;51825495
89449,NV,3.233,38672,03/18/2009,39.21,-119.71,7;21,Clark,55031,11;96164553
89029,NV,3.264,26702,01/26/2010,0,0,0,Clark,55019,8;180759804
89145,NV,3.266,33748,05/22/2008,39.49,-119.84,6;96,0,55019,10;33312921
89014,NV,3.266,31358,1-10-2008,39.49,-119.84,6;96,Carson City,55019,9;601347214
