Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
29691,SC,2,,5-1-2009,33.69,-78.89,4;66,Oconee,45073,0,18589;07104
29601,SC,2,,12-1-2000,34.00,-81.03,4;67,Greenville,45045,0,18628;96175
29511,SC,2,,10-1-2008,0,0,4;61,Horry,45051,0,18389;61749
29910,SC,2,,2-1-2009,34.77,-83.06,4;76,Beaufort,45013,0,18987;97814
29512,SC,2,,3-1-2009,34.83,-82.37,4;58,Marlboro,45069,0,18269;94536
29036,SC,2,,5-1-2008,33.99,-79.20,4;65,Lexington,45063,0,18549;18033
29809,SC,2,,1-10-2007,32.23,-80.86,4;62,Aiken,45003,0,18429;5082
29412,SC,2,,12-1-2007,34.63,-79.68,4;89,Charleston,45019,0,19506;55738
29651,SC,2.016,,1-1-2009,34.16,-81.34,4;67,Greenville,45045,0,18777993;44
29620,SC,2.016,,11-5-2009,33.41,-81.68,4;68,Abbeville,45001,0,18818203;28
29202,SC,2.025,,11-8-2009,32.78,-79.99,0,0,0,0,0
29505,SC,2;04,,1-9-2007,34.93,-82.23,4;64,Florence,55037,0,18879;47541
29614,SC,2;05,,1-5-2007,34.17,-82.37,4;66,Greenville,45045,0,19053;79781
29407,SC,2;05,23900,12/15/2009,34.00,-81.03,4;7,Charleston,45019,11658;53659,19217;34973
29601,SC,2;1,,12-1-2007,0,0,4;67,Greenville,45045,0,19560;40984
29356,SC,2;1,,6-1-2008,34.18,-79.78,4;64,Spartanburg,45083,0,19434;7541
29733,SC,2;15,,7-1-2008,34.83,-82.37,4;66,York,51199,0,19983;25137
29681,SC,2;15,,9-1-2007,32.78,-79.99,4;69,Greenville,45045,0,20111;89891
29681,SC,2;15,,1-8-2007,34.83,-82.37,4;69,Greenville,45045,0,20111;89891
29576,SC,2;2,,1-6-2008,35.17,-82.18,4;72,Georgetown,45043,0,20711;25683
29904,SC,2;24,,12-2-2008,34.93,-81.02,4;75,Beaufort,45013,0,21221;85792
29640,SC,2;25,,10-2-2009,34.73,-82.25,4;69,Pickens,45077,0,21047;33607
29644,SC,2.365,,10-3-2009,34.73,-82.25,4;7,Greenville,45045,0,22170259;56
29650,SC,2;4,,12-1-1999,33.55,-79.05,4;67,Greenville,45045,0,22354;7541
29306,SC,2;4,,1-1-2001,32.42,-80.68,4;67,Spartanburg,45083,0,22354;7541
29560,SC,2;46,,1-2-2007,34.82,-82.58,4;65,Florence,55037,0,22815;4918
29634,SC,2;46,,1-1-2007,34.69,-82.20,4;7,Pickens,45077,0,23060;81967
29485,SC,2;5,,8-2-2008,34.93,-82.23,4;63,Dorchester,45035,0,23086;74863
29691,SC,2;5,,1-1-2005,34.94,-81.92,4;66,Oconee,45073,0,23236;3388
29671,SC,2.535,,12-1-2009,33.86,-79.75,4;65,Pickens,45077,0,23511086;07
29560,SC,2;64,,12-1-2007,34.68,-82.81,4;65,Florence,55037,0,24484;91803
29401,SC,2;8,,2-1-2009,33.00,-80.17,4;77,Charleston,45019,0,26639;01639
29520,SC,2;8,,1-4-2007,34.77,-83.06,4;59,Chesterfield,51041,0,25633;77049
29664,SC,2;82,,12-1-2002,34.88,-82.70,4;59,Oconee,45073,0,25816;86885
