Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
969,PR,8,60000,12/1/2009,18.38,-66.11,0,0,0
778,PR,15,112000,12/1/2009,0,0,0,0,0
922,PR,260,1987500,8/1/2009,18.25,-65.97,0,0,0
960,PR,585,3730100,05/19/2010,0,0,0,0,0
