Zipcode,State,Size (kW DC),Cost,Date Installed
85295,AZ,2.34,9850.0,3/4/2013
85297,AZ,2.34,9580.0,3/4/2013
85295,AZ,2.34,9580.0,3/1/2013
85297,AZ,2.34,9588.0,3/1/2013
85295,AZ,2.34,9580.0,3/1/2013
85297,AZ,2.34,9580.0,02/22/2013
85297,AZ,2.34,9580.0,02/18/2013
85614,AZ,2.34,17580.0,01/17/2013
85739,AZ,2.34,17516.0,9/11/2008
85743,AZ,2.34,19800.0,10/9/2008
85361,AZ,2.34,38051.2,02/26/2003
85083,AZ,2.34,17855.8,07/25/2008
85014,AZ,2.34,17549.67,8/2/2008
85326,AZ,2.34,10287.0,09/13/2012
85395,AZ,2.34,9607.0,09/26/2012
85395,AZ,2.34,9607.0,09/26/2012
85395,AZ,2.34,9607.0,09/26/2012
85396,AZ,2.34,9621.0,10/11/2012
85396,AZ,2.34,9621.0,10/11/2012
85396,AZ,2.34,9650.0,10/12/2012
85326,AZ,2.34,10287.0,10/25/2012
85395,AZ,2.34,9607.0,10/25/2012
85395,AZ,2.34,9607.0,10/25/2012
85395,AZ,2.34,9607.0,10/25/2012
85395,AZ,2.34,9607.0,10/25/2012
85326,AZ,2.34,10287.0,11/6/2012
85396,AZ,2.34,9650.0,11/8/2012
85396,AZ,2.34,9621.0,11/8/2012
85395,AZ,2.34,9607.0,11/14/2012
85326,AZ,2.34,10287.0,11/16/2012
85396,AZ,2.34,10015.0,11/26/2012
85396,AZ,2.34,9650.0,11/26/2012
85395,AZ,2.34,9607.0,11/26/2012
85326,AZ,2.34,10822.0,12/17/2012
85396,AZ,2.34,9580.0,12/17/2012
85013,AZ,2.34,11940.0,12/28/2012
85396,AZ,2.34,10015.0,1/4/2013
85395,AZ,2.34,9617.0,01/14/2013
85395,AZ,2.34,9580.0,01/14/2013
85395,AZ,2.34,9580.0,01/14/2013
85395,AZ,2.34,10850.0,01/14/2013
85396,AZ,2.34,9580.0,01/15/2013
85396,AZ,2.34,9580.0,01/15/2013
85396,AZ,2.34,9480.0,01/15/2013
85395,AZ,2.34,9642.0,01/17/2013
85395,AZ,2.34,9642.0,01/17/2013
85395,AZ,2.34,9642.0,01/17/2013
85396,AZ,2.34,9580.0,01/17/2013
85395,AZ,2.34,10850.0,01/17/2013
85395,AZ,2.34,9580.0,01/17/2013
85396,AZ,2.34,9580.0,01/24/2013
85396,AZ,2.34,9580.0,01/24/2013
85395,AZ,2.34,9580.0,2/6/2013
85395,AZ,2.34,9580.0,02/25/2013
85298,AZ,2.34,9591.0,11/2/2012
85295,AZ,2.34,9588.0,09/27/2012
85295,AZ,2.34,9588.0,10/17/2012
85297,AZ,2.34,9582.0,10/17/2012
85298,AZ,2.34,9591.0,10/15/2012
85297,AZ,2.34,9582.0,09/25/2012
85297,AZ,2.34,9588.0,12/19/2012
85297,AZ,2.34,9588.0,11/7/2012
85297,AZ,2.34,9588.0,12/18/2012
85297,AZ,2.34,9580.0,12/10/2012
85295,AZ,2.34,9580.0,12/15/2012
85297,AZ,2.34,9580.0,12/6/2012
85375,AZ,2.35,0.0,3/1/2011
85901,AZ,2.35,16600.0,05/24/2011
86401,AZ,2.35,19400.0,05/14/2012
85541,AZ,2.35,6925.0,10/3/2012
86351,AZ,2.35,3222.0,3/11/2013
85742,AZ,2.35,11750.0,3/10/2011
85745,AZ,2.35,12717.0,6/1/2011
85741,AZ,2.35,21150.0,07/29/2011
86413,AZ,2.35,12000.0,4/4/2012
86413,AZ,2.35,17000.0,4/9/2012
86401,AZ,2.35,17000.0,10/5/2011
86444,AZ,2.35,12000.0,05/19/2011
86401,AZ,2.35,16000.0,3/7/2011
85296,AZ,2.35,15980.0,12/19/2011
85224,AZ,2.35,21461.0,12/16/2011
85296,AZ,2.35,20705.0,12/14/2011
85212,AZ,2.35,19703.0,12/8/2011
85251,AZ,2.35,16817.0,11/7/2011
85283,AZ,2.35,27800.0,9/1/2011
85283,AZ,2.35,19767.5,08/18/2011
85083,AZ,2.35,12834.0,01/28/2011
85375,AZ,2.35,21150.0,3/1/2011
85306,AZ,2.35,17672.0,8/3/2011
85259,AZ,2.35,19953.0,09/16/2011
85387,AZ,2.35,16980.0,2/2/2012
85396,AZ,2.35,15980.0,2/6/2012
85603,AZ,2.35,11881.0,03/15/2012
85541,AZ,2.35,5750.0,10/4/2012
85037,AZ,2.35,18530.0,02/14/2012
85209,AZ,2.35,14980.0,1/3/2012
85215,AZ,2.35,16842.0,6/1/2012
85042,AZ,2.35,16480.0,4/4/2012
85747,AZ,2.365,12321.65,04/23/2012
86303,AZ,2.365,0.0,5/10/2012
85351,AZ,2.365,10932.75,5/12/2010
85374,AZ,2.365,14336.28,05/17/2010
85374,AZ,2.365,13835.0,10/19/2010
85122,AZ,2.365,12321.65,04/23/2012
86303,AZ,2.365,18872.7,5/10/2012
85051,AZ,2.37,16571.16,3/1/2005
85051,AZ,2.37,18111,03/14/2005
86426,AZ,2.38,23600.0,09/25/2008
85132,AZ,2.38,19480.15,06/16/2008
86001,AZ,2.38,21807.0,12/11/2007
85263,AZ,2.38,27122.0,08/25/2006
85263,AZ,2.38,27122,09/15/2006
85737,AZ,2.4,19188.0,8/10/2012
85716,AZ,2.4,11437.0,09/20/2012
85748,AZ,2.4,14024.0,5/8/2012
85747,AZ,2.4,8600.0,08/24/2012
85747,AZ,2.4,8600.0,06/25/2012
85747,AZ,2.4,8600.0,9/7/2012
86004,AZ,2.4,15107.58,06/15/2009
86305,AZ,2.4,13496.0,7/1/2011
85383,AZ,2.4,16980.0,12/31/2012
85020,AZ,2.4,0.0,03/22/2013
85032,AZ,2.4,0.0,04/29/2013
85539,AZ,2.4,0.0,06/25/2013
85351,AZ,2.4,0.0,05/16/2013
85375,AZ,2.4,9236.5,3/12/2013
85020,AZ,2.4,0.0,03/29/2013
86314,AZ,2.4,9470.0,5/9/2013
85086,AZ,2.4,0.0,04/22/2013
86004,AZ,2.4,0.0,6/12/2013
85379,AZ,2.4,0.0,9/10/2013
85375,AZ,2.4,0.0,08/15/2012
85375,AZ,2.4,0.0,7/12/2012
86303,AZ,2.4,0.0,09/21/2012
85248,AZ,2.4,14976.0,9/12/2012
86303,AZ,2.4,23794.0,08/13/2008
85712,AZ,2.4,18000.0,9/11/2008
85747,AZ,2.4,11750.0,08/18/2011
85749,AZ,2.4,12240.0,07/13/2011
85741,AZ,2.4,12024.0,01/17/2011
85711,AZ,2.4,12000.0,9/8/2011
85716,AZ,2.4,12381.0,4/11/2013
85641,AZ,2.4,18697.0,9/1/2006
86406,AZ,2.4,14160.0,06/19/2012
85648,AZ,2.4,10200.0,05/21/2012
85266,AZ,2.4,19905.69,5/7/2002
86351,AZ,2.4,14899.0,12/16/2003
85395,AZ,2.4,21663.34,08/17/2006
85260,AZ,2.4,18007.08,02/21/2008
86332,AZ,2.4,16250.0,07/16/2009
86326,AZ,2.4,15010.0,07/21/2011
85326,AZ,2.4,19200.0,1/10/2012
85375,AZ,2.4,12504.0,7/12/2012
85375,AZ,2.4,12504.0,08/15/2012
85396,AZ,2.4,17366.0,9/6/2012
85003,AZ,2.4,17200.0,09/20/2012
86303,AZ,2.4,12504.0,09/21/2012
85387,AZ,2.4,18740.0,10/29/2012
85326,AZ,2.4,16200.0,11/5/2012
85326,AZ,2.4,16200.0,11/5/2012
85326,AZ,2.4,11940.0,11/14/2012
85351,AZ,2.4,11940.0,11/29/2012
85364,AZ,2.4,13634.0,01/25/2013
85392,AZ,2.4,19973.0,2/11/2013
85364,AZ,2.4,11940.0,02/21/2013
85020,AZ,2.4,11940.0,02/21/2013
85035,AZ,2.4,11940.0,10/19/2012
85143,AZ,2.4,8094.0,11/9/2012
85204,AZ,2.4,11940.0,12/6/2012
85614,AZ,2.41,13375.0,05/29/2012
85281,AZ,2.42,13552.0,07/26/2010
85209,AZ,2.43,14824.86,10/29/2010
85208,AZ,2.431,20000.0,04/21/2010
85747,AZ,2.45,5490.0,10/4/2012
85331,AZ,2.45,27756.0,03/25/2010
86303,AZ,2.45,16357.0,12/18/2009
85543,AZ,2.45,17661.0,6/2/2006
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86001,AZ,2.45,12078.5,12/28/2012
86314,AZ,2.45,7888.0,04/25/2013
86327,AZ,2.45,0.0,07/18/2013
85326,AZ,2.45,0.0,05/30/2013
86305,AZ,2.45,0.0,05/27/2013
85351,AZ,2.45,0.0,7/2/2013
85122,AZ,2.45,0.0,7/2/2013
85086,AZ,2.45,0.0,06/28/2013
86004,AZ,2.45,0.0,7/11/2013
85367,AZ,2.45,0.0,07/25/2013
85375,AZ,2.45,0.0,07/22/2013
86305,AZ,2.45,0.0,07/24/2013
85338,AZ,2.45,0.0,08/21/2013
85338,AZ,2.45,0.0,08/21/2013
85338,AZ,2.45,0.0,08/21/2013
85338,AZ,2.45,11025.0,10/3/2013
85338,AZ,2.45,11025.0,10/14/2013
85338,AZ,2.45,11025.0,10/14/2013
85338,AZ,2.45,11025.0,10/14/2013
85338,AZ,2.45,11025.0,11/9/2013
85254,AZ,2.45,0.0,10/24/2013
85388,AZ,2.45,0.0,10/10/2013
85208,AZ,2.45,0.0,10/2/2013
85284,AZ,2.45,17372.72,1/12/2007
85282,AZ,2.45,18704.0,2/10/2005
85747,AZ,2.45,20280.0,09/29/2009
85747,AZ,2.45,5490.0,1/2/2013
85735,AZ,2.45,0.0,11/5/2013
85747,AZ,2.45,10450.0,04/18/2013
85747,AZ,2.45,10450.0,03/14/2013
85641,AZ,2.45,16000.0,11/1/2007
85206,AZ,2.45,13475.0,02/15/2010
86335,AZ,2.45,19376.91,9/6/2006
85260,AZ,2.45,20579.8,11/7/2006
85009,AZ,2.45,18189.18,12/19/2006
85016,AZ,2.45,22050.0,10/31/2011
85028,AZ,2.45,11812.0,4/9/2012
85282,AZ,2.45,18704,02/25/2005
85284,AZ,2.45,20102,01/16/2007
85928,AZ,2.46,29501.0,06/17/2010
85928,AZ,2.46,29501.0,06/17/2010
85601,AZ,2.46,15678.11,2/12/2010
85601,AZ,2.46,15819.04,3/5/2010
85225,AZ,2.46,0.0,02/16/2010
85006,AZ,2.46,22361.4,08/13/2010
85340,AZ,2.47,19632.0,2/11/2009
85015,AZ,2.47,18772.0,10/21/2009
86336,AZ,2.475,23512.5,9/9/2009
85622,AZ,2.475,20267.0,07/14/2009
85622,AZ,2.475,12416.25,12/5/2011
86325,AZ,2.475,18787.5,02/17/2005
85388,AZ,2.475,16297.27,12/10/2008
86404,AZ,2.48,16261.0,08/18/2010
86404,AZ,2.48,16261.0,8/9/2010
85251,AZ,2.48,15043.0,12/21/2010
85207,AZ,2.48,0.0,1/11/2008
85937,AZ,2.496,21577.0,4/3/2007
85021,AZ,2.496,19880.0,04/19/2006
85007,AZ,2.496,18970.0,01/31/2007
85351,AZ,2.496,14639.0,07/19/2007
85602,AZ,2.5,17400.0,5/12/2012
85650,AZ,2.5,,12/12/2012
85716,AZ,2.5,10962.0,09/24/2012
86323,AZ,2.5,14250.0,11/6/2003
85253,AZ,2.5,16400.0,09/16/2013
85367,AZ,2.5,11500.0,07/18/2013
85340,AZ,2.5,8401.04,09/25/2013
85338,AZ,2.5,0.0,12/5/2013
85338,AZ,2.5,0.0,12/30/2013
85338,AZ,2.5,11250.0,01/24/2014
85338,AZ,2.5,11250.0,1/10/2014
85338,AZ,2.5,11250.0,1/10/2014
85006,AZ,2.5,0.0,10/8/2013
85340,AZ,2.5,8500.0,12/19/2013
86001,AZ,2.5,12506.3,1/8/2014
85226,AZ,2.5,0.0,12/17/2013
85335,AZ,2.5,8500.0,11/27/2013
85374,AZ,2.5,11250.0,01/24/2014
85374,AZ,2.5,11250.0,01/24/2014
85254,AZ,2.5,0.0,11/15/2013
85142,AZ,2.5,8644.75,12/2/2013
85302,AZ,2.5,7500.0,09/30/2013
85298,AZ,2.5,6054.71,06/24/2013
85653,AZ,2.5,17272.0,5/12/2009
85614,AZ,2.5,16870.0,10/8/2009
85260,AZ,2.5,15340.74,06/22/2005
85378,AZ,2.5,17640.0,8/3/2012
85282,AZ,2.5,0.0,12/28/2004
85035,AZ,2.505,18223.0,12/31/2007
85018,AZ,2.505,16514.53,08/18/2005
85018,AZ,2.505,19294.0,02/17/2005
85260,AZ,2.505,15099.99,10/12/2005
85742,AZ,2.508,14076.5,10/13/2010
85374,AZ,2.508,12777.0,12/29/2010
85018,AZ,2.51,19294,02/28/2005
85035,AZ,2.51,18223,1/2/2008
85018,AZ,2.51,18294,08/19/2005
86301,AZ,2.52,14241.45,12/22/2010
85375,AZ,2.52,19599.61,03/13/2009
86001,AZ,2.52,21005.0,10/21/2009
86001,AZ,2.52,15619.85,1/8/2010
86001,AZ,2.52,16103.85,01/27/2010
85938,AZ,2.52,16179.0,01/19/2012
85936,AZ,2.52,27818.0,1/12/2012
85932,AZ,2.52,44931.0,12/8/2010
85365,AZ,2.52,12200.0,10/13/2010
86004,AZ,2.52,17400.7,1/9/2007
85257,AZ,2.52,19410.0,11/21/2008
85719,AZ,2.52,21236.0,02/24/2009
85614,AZ,2.52,19495.7,06/13/2008
85715,AZ,2.52,13699.0,4/11/2011
85750,AZ,2.52,13530.0,07/21/2011
85735,AZ,2.52,20160.0,01/20/2010
86403,AZ,2.52,20106.0,04/14/2011
86438,AZ,2.52,29000.0,03/23/2011
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85043,AZ,2.52,12500.75,10/22/2010
85209,AZ,2.52,15814.6,2/1/2010
85213,AZ,2.52,19771.0,2/6/2009
85043,AZ,2.52,12200.75,5/10/2011
85043,AZ,2.52,12200.75,3/2/2011
86327,AZ,2.52,17046.0,12/19/2002
85306,AZ,2.52,17982.48,5/9/2008
85020,AZ,2.52,19126.45,7/8/2008
85541,AZ,2.52,19533.07,11/18/2008
85395,AZ,2.52,20117.62,02/25/2009
85251,AZ,2.52,20322.87,5/5/2009
85266,AZ,2.52,18308.46,11/10/2009
85374,AZ,2.52,15418.6,01/14/2010
85374,AZ,2.52,12978.0,09/16/2010
85346,AZ,2.52,37500.0,09/28/2010
85346,AZ,2.52,37500.0,09/28/2010
85346,AZ,2.52,37500.0,09/28/2010
85346,AZ,2.52,37500.0,09/28/2010
85374,AZ,2.52,12978.0,10/6/2010
85374,AZ,2.52,13356.0,1/6/2011
85367,AZ,2.52,12200.75,02/15/2011
85365,AZ,2.52,12200.75,02/15/2011
85365,AZ,2.52,12200.75,02/15/2011
85012,AZ,2.52,13705.38,5/4/2011
85365,AZ,2.52,12200.0,06/15/2011
85016,AZ,2.52,19479.6,1/10/2012
85213,AZ,2.52,19771,3/2/2009
85257,AZ,2.52,19410,01/21/2009
85224,AZ,2.52,8980.4,11/30/2012
85004,AZ,2.528,13469.0,10/2/2003
85610,AZ,2.53,23240.0,5/2/2012
85373,AZ,2.53,13945.0,06/23/2010
85375,AZ,2.53,0.0,09/15/2011
86303,AZ,2.53,13724.0,12/13/2010
85641,AZ,2.53,18089.5,01/27/2012
85901,AZ,2.53,15104.1,7/1/2011
85901,AZ,2.53,15104.1,7/1/2011
85901,AZ,2.53,15104.1,7/1/2011
85901,AZ,2.53,15104.1,7/1/2011
85901,AZ,2.53,15104.1,7/1/2011
85901,AZ,2.53,15104.1,7/11/2011
85118,AZ,2.53,16200.0,3/7/2013
85737,AZ,2.53,20240.0,11/7/2011
85713,AZ,2.53,20240.0,10/24/2011
85622,AZ,2.53,15188.0,3/10/2011
85705,AZ,2.53,14706.0,12/21/2010
85641,AZ,2.53,19000.0,10/27/2010
85701,AZ,2.53,17256.0,07/19/2011
85719,AZ,2.53,15673.0,3/7/2011
85719,AZ,2.53,15673.0,3/11/2011
85745,AZ,2.53,15573.0,6/3/2011
85653,AZ,2.53,14734.37,05/25/2011
86406,AZ,2.53,16445.0,4/8/2011
85387,AZ,2.53,20189.4,09/13/2011
85375,AZ,2.53,20189.4,09/15/2011
85388,AZ,2.53,20189.4,09/30/2011
85396,AZ,2.53,20240.0,10/12/2011
85396,AZ,2.53,20240.0,10/12/2011
85379,AZ,2.53,15180.0,10/18/2011
85248,AZ,2.53,21050,4/2/2009
86305,AZ,2.55,9500.0,11/20/2013
85711,AZ,2.55,22307.0,01/14/2009
85716,AZ,2.55,10422.0,5/9/2013
85260,AZ,2.55,15897.49,06/20/2006
85541,AZ,2.55,21250.0,05/20/2009
85365,AZ,2.55,23161.82,10/12/2009
85541,AZ,2.55,23343.76,1/5/2010
85254,AZ,2.562,23296.39,7/10/2008
85008,AZ,2.565,11205.0,05/21/2013
85747,AZ,2.565,16351.0,01/15/2010
85365,AZ,2.58,12200.0,8/3/2011
85365,AZ,2.58,10732.8,3/5/2012
85365,AZ,2.58,10732.8,3/5/2012
85339,AZ,2.58,10732.8,10/10/2012
85339,AZ,2.58,10732.8,03/27/2012
85339,AZ,2.58,10732.8,03/27/2012
85747,AZ,2.58,16670.0,12/21/2009
85749,AZ,2.58,27000.0,03/17/2011
85745,AZ,2.58,15619.0,11/16/2010
85044,AZ,2.58,16115.91,7/6/2010
85339,AZ,2.58,12000.0,11/10/2011
85339,AZ,2.58,12000.0,11/10/2011
85339,AZ,2.58,12000.0,10/27/2011
85339,AZ,2.58,12000.0,10/27/2011
85083,AZ,2.58,23452.2,05/26/2010
85013,AZ,2.58,25452.2,07/21/2010
85365,AZ,2.58,12200.0,06/15/2011
85301,AZ,2.58,14858.61,8/2/2011
85301,AZ,2.58,14949.61,8/2/2011
85301,AZ,2.58,13644.5,8/2/2011
85301,AZ,2.58,13644.5,8/2/2011
85367,AZ,2.58,12200.0,8/9/2011
85367,AZ,2.58,12200.0,8/9/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,12200.0,09/15/2011
85367,AZ,2.58,11999.0,12/14/2011
85367,AZ,2.58,11999.2,12/14/2011
85367,AZ,2.58,11999.2,12/14/2011
85367,AZ,2.58,12000.0,12/14/2011
85367,AZ,2.58,12000.0,12/14/2011
85367,AZ,2.58,12000.0,01/19/2012
85367,AZ,2.58,12000.0,01/19/2012
85367,AZ,2.58,12000.0,01/19/2012
85367,AZ,2.58,12000.0,2/2/2012
85367,AZ,2.58,12000.0,2/2/2012
85367,AZ,2.58,12000.0,2/2/2012
85365,AZ,2.58,10740.0,3/5/2012
85395,AZ,2.58,11632.9,05/14/2012
85022,AZ,2.58,11092.91,05/24/2012
85339,AZ,2.58,10732.8,09/14/2012
85339,AZ,2.58,10732.8,09/24/2012
85339,AZ,2.58,10732.8,9/6/2012
85339,AZ,2.58,10732.8,08/29/2012
85339,AZ,2.58,10732.8,08/29/2012
85339,AZ,2.58,10732.8,08/20/2012
85339,AZ,2.58,10732.8,10/25/2012
85339,AZ,2.58,10732.8,09/24/2012
85339,AZ,2.58,10732.8,10/17/2012
85339,AZ,2.58,10732.8,09/24/2012
85339,AZ,2.58,10732.8,09/19/2012
85339,AZ,2.58,10732.8,11/12/2012
85339,AZ,2.58,10732.8,08/22/2012
85339,AZ,2.58,10732.8,11/9/2012
85339,AZ,2.58,10732.8,03/21/2012
85339,AZ,2.58,10732.8,5/9/2012
85339,AZ,2.58,10732.8,05/18/2012
85339,AZ,2.58,10732.8,5/12/2012
85339,AZ,2.58,10732.8,5/10/2012
85339,AZ,2.58,10732.8,5/10/2012
85339,AZ,2.58,10732.8,05/31/2012
85339,AZ,2.58,10732.8,06/22/2012
85339,AZ,2.58,10732.8,07/16/2012
85339,AZ,2.58,10732.8,06/21/2012
85339,AZ,2.58,10732.8,06/21/2012
85339,AZ,2.58,10732.8,07/16/2012
85339,AZ,2.58,10732.8,06/28/2012
85339,AZ,2.58,10732.8,7/3/2012
85375,AZ,2.585,0.0,12/5/2011
85737,AZ,2.585,0.0,12/19/2011
85745,AZ,2.585,0.0,12/6/2011
85749,AZ,2.585,20680.0,12/22/2011
85737,AZ,2.585,13183.0,2/10/2011
85254,AZ,2.585,23497.65,6/9/2010
86326,AZ,2.585,17000.0,01/19/2011
85365,AZ,2.585,16315.76,05/18/2011
85086,AZ,2.585,20628.3,10/7/2011
85375,AZ,2.585,20628.3,12/5/2011
85022,AZ,2.585,20628.3,12/14/2011
85254,AZ,2.585,25475.0,12/21/2011
85041,AZ,2.585,26788.0,6/5/2012
86336,AZ,2.59,21200.0,04/27/2009
86336,AZ,2.59,16187.5,4/5/2010
85614,AZ,2.59,13368.0,11/22/2011
85743,AZ,2.59,19878.82,7/1/2009
85282,AZ,2.59,15370.1,8/4/2011
85395,AZ,2.59,13368.0,07/25/2011
85395,AZ,2.59,13368.0,08/30/2011
85395,AZ,2.59,13368.0,08/30/2011
85395,AZ,2.59,13368.0,09/21/2011
85395,AZ,2.59,13368.0,11/1/2011
85395,AZ,2.59,13368.0,12/9/2011
85395,AZ,2.59,14063.0,12/14/2011
85395,AZ,2.59,13368.0,12/16/2011
85745,AZ,2.592,22760.0,02/13/2009
85266,AZ,2.592,10923.0,09/14/2009
85749,AZ,2.595,11740.0,09/22/2011
85390,AZ,2.6,0.0,3/7/2013
86305,AZ,2.6,10201.98,10/23/2013
86001,AZ,2.6,13537.0,02/21/2012
85119,AZ,2.6,10400.0,7/3/2012
85383,AZ,2.6,18589.99,4/9/2007
85042,AZ,2.6,18878.0,8/6/2007
85119,AZ,2.6,18297.0,05/18/2007
85263,AZ,2.6,27151.0,12/18/2006
85206,AZ,2.6,18063.0,10/20/2006
85248,AZ,2.6,12045.0,9/9/2009
86351,AZ,2.6,23400.0,04/26/2007
85023,AZ,2.6,19765.08,5/7/2007
85308,AZ,2.6,19749.4,6/4/2007
85085,AZ,2.6,18382.59,7/5/2007
85251,AZ,2.6,22766.08,07/24/2007
85050,AZ,2.6,18925.32,10/22/2007
85395,AZ,2.6,9051.0,08/27/2012
85395,AZ,2.6,8951.0,09/20/2012
85395,AZ,2.6,8491.0,11/26/2012
85206,AZ,2.6,21313,10/24/2006
85042,AZ,2.6,18878,08/16/2007
85248,AZ,2.6,18948,06/15/2007
85219,AZ,2.6,18297,05/25/2007
85225,AZ,2.6,18212,05/18/2007
85263,AZ,2.6,27151,12/28/2006
85338,AZ,2.61,11745.0,8/8/2011
85711,AZ,2.616,16323.0,09/17/2012
85716,AZ,2.616,14000.0,11/2/2012
86301,AZ,2.616,11772.0,02/14/2013
85396,AZ,2.616,12500.0,6/5/2013
85351,AZ,2.616,12556.0,10/23/2013
85388,AZ,2.616,11772.0,08/29/2012
85044,AZ,2.618,18699.0,01/13/2005
85716,AZ,2.618,17350.0,06/17/2011
85395,AZ,2.618,54499.9,04/26/2007
85044,AZ,2.62,18699,2/10/2005
85224,AZ,2.62,12463,03/14/2008
86001,AZ,2.64,15912.0,05/24/2010
86001,AZ,2.64,15404.0,07/16/2010
85375,AZ,2.64,15002.02,10/18/2011
85629,AZ,2.64,13134.0,12/10/2012
85711,AZ,2.64,11750.0,12/4/2012
86001,AZ,2.64,15873.0,2/4/2010
86303,AZ,2.64,0.0,12/7/2012
85087,AZ,2.64,0.0,1/11/2013
85304,AZ,2.64,19440.0,02/19/2013
85086,AZ,2.64,9450.0,3/12/2013
85053,AZ,2.64,11925.0,03/22/2013
86004,AZ,2.64,13117.0,1/5/2012
85248,AZ,2.64,16400.0,06/25/2012
86303,AZ,2.64,24154.88,04/24/2006
86301,AZ,2.64,21760.0,11/18/2004
85338,AZ,2.64,0.0,10/10/2013
85203,AZ,2.64,16050.0,06/14/2007
85712,AZ,2.64,19341.0,12/27/2011
85712,AZ,2.64,14964.0,10/28/2011
85719,AZ,2.64,22860.0,12/21/2010
85745,AZ,2.64,12950.0,07/29/2011
85713,AZ,2.64,13346.0,10/10/2011
85716,AZ,2.64,19399.0,10/10/2011
85614,AZ,2.64,12500.0,02/28/2013
85302,AZ,2.64,15579.0,07/21/2010
85298,AZ,2.64,23300.0,02/23/2011
85546,AZ,2.64,21819.0,01/14/2008
86314,AZ,2.64,24304.68,1/11/2007
86326,AZ,2.64,20150.0,5/1/2008
86046,AZ,2.64,22112.58,01/15/2009
85374,AZ,2.64,15600.0,06/22/2010
85365,AZ,2.64,11493.46,01/25/2012
85338,AZ,2.64,12276.0,03/29/2012
85374,AZ,2.64,13754.4,6/4/2012
86326,AZ,2.64,9440.0,10/5/2012
86303,AZ,2.64,13134.0,12/7/2012
85087,AZ,2.64,13134.0,1/11/2013
85304,AZ,2.64,19440.0,02/20/2013
85297,AZ,2.64,16180,07/25/2007
85203,AZ,2.64,16050,06/15/2007
85381,AZ,2.64,15000.0,7/9/2012
85250,AZ,2.64,13696.5,3/5/2012
85713,AZ,2.66,17496.43,4/11/2012
85614,AZ,2.66,11492.0,11/16/2012
