Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
43015,OH,4;27,49218,04/30/2009,39.41,-82.11,3;59,Delaware,42045,11526;4637,30574;83333
43560,OH,4;3,49800,12/31/2005,39.98,-81.17,3;56,Lucas,39095,11581;39535,30532;34973
45242,OH,4;3,39233,01/15/2008,40.29,-83.08,3;94,Hamilton,48193,9123;953488,33791;42077
45701,OH,4;32,24966,6-8-2008,41.71,-83.70,3;77,Athens,39009,5779;166667,32483;80328
45150,OH,4;4,44492,06/29/2007,39.09,-84.51,3;92,Clermont,39025,10111;81818,34401;74863
44212,OH,4;5,28802,07/26/2009,39.32,-82.09,3;52,Medina,48325,6400;444444,31593;44262
44286,OH,4;5,20200,10/22/2011,39.17,-84.28,3;49,Summit,49043,4488;888889,31324;18033
44281,OH,4;7,20500,11-11-2011,41.24,-81.82,3;49,Medina,48325,4361;702128,32716;36612
44654,OH,4;9,21200,8-2-2013,41.23,-81.63,3;53,Holmes,39075,4326;530612,34499;48087
44124,OH,4;9,44000,12/15/2008,41.02,-81.73,3;27,Cuyahoga,39035,8979;591837,31958;44262
43017,OH,4;92,40895,05/15/2008,40.55,-81.91,3;65,Franklin,53021,8311;99187,35817;86885
44663,OH,5,20910,9-12-2013,41.47,-81.67,3;51,Tuscarawas,39157,4182,35004;09836
44654,OH,5,22400,07/20/2012,40.11,-83.13,3;53,Holmes,39075,4480,35203;55191
44312,OH,5,35000,07/16/2007,40.48,-81.44,3;46,Summit,49043,7000,34505;46448
44312,OH,5,34999;5,07/16/2007,40.55,-81.91,3;46,Summit,49043,6999;9,34505;46448
44118,OH,5,61500,12/23/2008,41.08,-81.52,3;34,Cuyahoga,39035,12300,33308;74317
44089,OH,5,61500,06/30/2008,41.08,-81.52,3;43,Erie,42049,12300,34206;28415
43015,OH,5,41196,09/23/2006,41.47,-81.67,3;59,Delaware,42045,8239;2,35801;91257
44305,OH,5;12,43226,12/31/2006,41.41,-82.31,3;45,Summit,49043,8442;578125,35231;47541
45069,OH,5;18,39411,09/30/2008,40.29,-83.08,3;92,Butler,42019,7608;301158,40500;24044
44601,OH,5;2,10896,06/23/2008,41.08,-81.52,3;46,Stark,39151,2095;384615,35885;68306
45241,OH,5;2,36627,06/28/2008,39.33,-84.40,3;93,Hamilton,48193,7043;653846,40760;32787
44281,OH,5;25,29500,12/20/2010,40.91,-81.11,3;49,Medina,48325,5619;047619,36544;87705
44212,OH,5;25,30560,03/20/2011,39.09,-84.51,3;52,Medina,48325,5820;952381,36859;01639
43130,OH,5;4,41250,10/13/2010,41.02,-81.73,3;69,Fairfield,45039,7638;888889,39743;11475
44720,OH,5;7,22570,06/19/2013,41.24,-81.82,3;48,Stark,39151,3959;649123,39563;60656
44281,OH,5;9,24000,9-12-2011,39.72,-82.59,3;49,Medina,48325,4067;79661,41069;48087
44254,OH,6,23550,11-7-2014,40.81,-81.37,3;47,Medina,48325,3925,41526;22951
