Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
4101,ME,2;82,12517,01/17/2012,44.58,-68.49,4;14,Cumberland,51049,4438;652482
4097,ME,2;82,10242;75,03/20/2012,43.84,-70.21,4;1,Cumberland,51049,3632;180851
4862,ME,2;82,12957,03/13/2012,43.66,-70.25,3;97,Knox,48275,4594;680851
4103,ME,2;88,13305,11-6-2012,43.84,-70.21,4;1,Cumberland,51049,4619;791667
4330,ME,2;88,11314,6-5-2012,44.21,-69.27,3;94,Kennebec,23011,3928;472222
4072,ME,2;88,11608,9-4-2012,43.66,-70.25,4;08,York,51199,4030;555556
4102,ME,2;88,13781,10-9-2012,44.33,-69.72,4;11,Cumberland,51049,4785;069444
4105,ME,2;88,11878,9-4-2012,43.53,-70.45,4;11,Cumberland,51049,4124;305556
4605,ME,2;88,13229;5,10-9-2012,43.66,-70.25,3;98,Hancock,54029,4593;576389
4609,ME,2;88,11342,9-4-2012,43.72,-70.24,4;01,Hancock,54029,3938;194444
4103,ME,2;88,11233,7-3-2012,44.58,-68.49,4;1,Cumberland,51049,3900;347222
4862,ME,2;88,10624,7-3-2012,44.38,-68.21,3;97,Knox,48275,3688;888889
3908,ME,2;88,12089,04/17/2012,43.66,-70.25,4;12,York,51199,4197;569444
4680,ME,2;94,11865,11-6-2012,44.21,-69.27,4;04,Washington,55131,4035;714286
4468,ME,2;94,11073,11-6-2012,43.23,-70.81,3;95,Penobscot,23019,3766;326531
4079,ME,2;94,11900,1-8-2013,44.51,-67.96,4;09,Cumberland,51049,4047;619048
4051,ME,2;94,13800,10/14/2010,44.95,-68.73,3;85,Oxford,23017,4693;877551
4693,ME,3,18000,01/17/2006,43.80,-69.98,4;04,Hancock,54029,6000
4096,ME,3,,07/15/2013,44.12,-70.89,4;12,Cumberland,51049,0
4949,ME,3,12150,04/24/2012,44.39,-68.08,4;02,Waldo,23027,4050
4572,ME,3,11489,4-9-2013,43.79,-70.20,3;96,Lincoln,56023,3829;666667
4217,ME,3,7500,11-5-2013,44.38,-69.30,3;79,Oxford,23017,2500
4011,ME,3,15296,5-7-2013,44.09,-69.38,4;05,Cumberland,51049,5098;666667
4021,ME,3,10582,3-5-2013,44.40,-70.79,4;11,Cumberland,51049,3527;333333
4609,ME,3,12923,4-9-2013,43.91,-69.96,4;01,Hancock,54029,4307;666667
4017,ME,3,11932,7-9-2013,43.80,-70.25,4;19,Cumberland,51049,3977;333333
4915,ME,3,9811;5,10-8-2013,44.38,-68.21,3;97,Waldo,23027,3270;5
4841,ME,3,10244,5-7-2013,43.73,-70.11,3;92,Knox,48275,3414;666667
4038,ME,3,10338,10-8-2013,44.42,-69.02,4;06,Cumberland,51049,3446
4096,ME,3,10290,7-9-2013,44.12,-69.13,4;12,Cumberland,51049,3430
4078,ME,3,11081,3-5-2013,43.68,-70.44,0,0,0,3693;666667
4974,ME,3;06,10372,8-6-2013,43.79,-70.20,3;99,Waldo,23027,3389;542484
4043,ME,3;06,16232,8-6-2013,43.86,-70.10,4;11,York,51199,5304;575163
4614,ME,3;06,10966,7-9-2013,0,0,3;99,Hancock,54029,3583;660131
4108,ME,3;06,11600,10-8-2013,44.46,-68.91,4;16,Cumberland,51049,3790;849673
4108,ME,3;06,13841,6-4-2013,43.38,-70.54,4;16,Cumberland,51049,4523;202614
4090,ME,3;12,13422,12-4-2012,44.41,-68.58,4;12,York,51199,4301;923077
4347,ME,3;12,12482,05/22/2012,43.66,-70.18,3;95,Kennebec,23011,4000;641026
4987,ME,3;12,14040,8-7-2012,43.66,-70.18,3;96,Waldo,23027,4500
4011,ME,3;12,13661,02/28/2012,43.32,-70.58,4;05,Cumberland,51049,4378;525641
4090,ME,3;12,13422,12-4-2012,44.29,-69.81,4;12,York,51199,4301;923077
4276,ME,3;12,15082,1-8-2013,44.66,-69.24,3;83,Oxford,23017,4833;974359
4032,ME,3;12,12117,4-9-2013,43.91,-69.96,4;13,Cumberland,51049,3883;653846
4572,ME,3;12,12170,1-8-2013,43.32,-70.58,3;96,Lincoln,56023,3900;641026
4537,ME,3;12,13607,1-8-2013,44.54,-70.56,4;05,Lincoln,56023,4361;217949
4011,ME,3;15,,07/17/2013,43.85,-70.10,4;05,Cumberland,51049,0
4684,ME,3.165,30532,03/27/2012,44.09,-69.38,3;98,Hancock,54029,9;646761453
4941,ME,3;18,12234,4-9-2013,43.87,-69.63,4;03,Waldo,23027,3847;169811
4105,ME,3;18,11251,9-3-2013,43.91,-69.96,4;11,Cumberland,51049,3538;050314
4953,ME,3;18,14140,10-8-2013,44.49,-68.50,3;91,Penobscot,23019,4446;540881
4097,ME,3;18,10961,1-8-2013,44.53,-69.29,4;1,Cumberland,51049,3446;855346
4963,ME,3;2,,10-5-2013,43.72,-70.24,3;84,Kennebec,23011,0
4967,ME,3;2,11200,8-6-2013,44.83,-69.26,3;93,Somerset,42111,3500
4068,ME,3;2,,07/23/2010,43.84,-70.21,4;05,Oxford,23017,0
4861,ME,3;22,11422,12-4-2012,44.55,-69.71,3;97,Knox,48275,3547;204969
4854,ME,3;22,12900,2-5-2013,44.77,-69.38,3;91,Knox,48275,4006;21118
4861,ME,3;22,11422,12-4-2012,43.79,-70.93,3;97,Knox,48275,3547;204969
4841,ME,3;22,15200,3-5-2013,44.08,-69.18,3;92,Knox,48275,4720;496894
4849,ME,3;22,,05/17/2010,44.08,-69.05,4,Waldo,23027,0
4090,ME,3;22,,07/20/2012,44.08,-69.18,4;12,York,51199,0
4363,ME,3;25,11478,2-5-2013,44.12,-69.13,3;98,Kennebec,23011,3531;692308
4756,ME,3;27,10600,8-7-2012,44.28,-69.00,3;72,Aroostook,23003,3241;590214
4096,ME,3;28,33000,2-12-2008,43.32,-70.58,4;12,Cumberland,51049,10060;97561
4270,ME,3;29,14184,01/24/2012,44.31,-69.58,4,Oxford,23017,4311;246201
