Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
5352,VT,1.6,10287.45,12/16/2000,43.80,-73.08,3;59,Bennington,50003
5446,VT,1.6,34308,2/11/2009,43.83,-72.37,3;82,Chittenden,50007
5458,VT,1.6,9750,02/27/2009,42.97,-72.52,3;86,Grand Isle,50013
5676,VT,1.6,15964.74,8/8/2008,42.77,-72.94,3;84,Washington,55131
5405,VT,1.6,14424,11/11/2009,44.53,-73.15,3;88,Chittenden,50007
5491,VT,1.6,14901,5/7/2009,44.72,-73.30,3;80,Addison,50001
5072,VT,1.6,16138.34,05/26/2009,44.33,-72.75,3;74,Orange,51137
5043,VT,1.64,7433.14,12/18/2010,44.48,-73.22,3;61,Orange,51137
5701,VT,1.64,9519.96,02/23/2011,44.16,-73.25,3;71,Rutland,50021
5075,VT,1.645,10352.0,01/19/2012,43.87,-72.38,3;66,Orange,51137
5445,VT,1.65,15590,3/1/2006,43.81,-72.19,3;79,Chittenden,50007
5660,VT,1.665,11223.0,07/27/2011,43.60,-72.97,3;81,Washington,55131
5143,VT,1.68,18759.6,6/8/2010,43.82,-72.27,3;75,Windsor,50027
5766,VT,1.71,23672,12/19/2008,44.30,-73.25,3;91,Addison,50001
5739,VT,1.72,21805.0,02/20/2012,44.25,-72.75,3;69,Rutland,50021
5738,VT,1.76,17405,11/17/2005,43.26,-72.59,3;71,Rutland,50021
5089,VT,1.76,17405,2/3/2006,44.00,-73.15,3;67,Windsor,50027
5072,VT,1.76,11978,6/1/2006,43.35,-73.00,3;74,Orange,51137
5462,VT,1.8,17830.71,11/3/2008,43.48,-72.88,3;87,Chittenden,50007
5077,VT,1.8,17929,04/25/2007,43.48,-72.42,3;70,Orange,51137
5077,VT,1.8,15079,08/28/2008,43.87,-72.38,3;70,Orange,51137
5048,VT,1.8,15369.51,08/16/2007,44.33,-72.98,3;66,Windsor,50027
5673,VT,1.8,23126.39,02/13/2004,43.88,-72.50,3;83,Washington,55131
5491,VT,1.8,23394,09/21/2006,43.88,-72.50,3;80,Addison,50001
5733,VT,1.8,17979,7/12/2007,43.55,-72.40,3;81,Rutland,50021
5777,VT,1.8,17080.71,10/20/2008,44.18,-72.82,3;69,Rutland,50021
5070,VT,1.8,17979,05/24/2007,44.16,-73.25,3;77,Orange,51137
5065,VT,1.8,14889.81,8/8/2008,43.80,-73.08,3;73,Windsor,50027
5651,VT,1.8,14154.54,09/17/2004,43.59,-73.04,3;68,Washington,55131
5851,VT,1.8,17979,03/20/2008,43.83,-72.37,3;65,Caledonia,50005
5055,VT,1.8,17979,12/19/2008,43.78,-72.45,3;67,Windsor,50027
5148,VT,1.8,17745.17,05/24/2007,44.28,-72.49,3;72,Windham,50025
5446,VT,1.8,3150,7/1/2008,44.53,-72.00,3;82,Chittenden,50007
5641,VT,1.84,17991,07/13/2006,43.72,-72.30,3;71,Washington,55131
5158,VT,1.84,11772.0,11/30/2010,43.22,-72.80,3;63,Windham,50025
5345,VT,1.84,16420.0,11/19/2010,44.53,-73.15,3;74,Windham,50025
5301,VT,1.84,14000.0,10/12/2010,44.20,-72.50,3;75,Windham,50025
5822,VT,1.84,13800.0,10/1/2010,43.07,-72.45,3;67,Orleans,50019
5075,VT,1.84,13364.0,08/24/2010,42.98,-72.65,3;66,Orange,51137
5839,VT,1.84,13432.6,07/18/2010,42.86,-72.57,3;69,Orleans,50019
5001,VT,1.84,13910.0,01/24/2010,44.74,-72.17,3;69,Windsor,50027
5344,VT,1.84,7250.0,11/26/2011,43.82,-72.27,3;86,Windham,50025
5660,VT,1.84,7944.0,06/19/2012,44.70,-72.18,3;81,Washington,55131
5836,VT,1.84,13340.0,7/10/2012,43.65,-72.32,3;72,Caledonia,50005
5827,VT,1.85,14508.76,7/8/2011,42.86,-72.72,3;72,Orleans,50019
5001,VT,1.86,17068,07/24/2008,44.25,-72.75,3;69,Windsor,50027
5158,VT,1.88,10284.0,3/1/2012,44.52,-72.30,3;63,Windham,50025
5359,VT,1.88,9362.0,01/20/2012,44.65,-72.41,3;78,Windham,50025
5462,VT,1.88,11326.54,1/6/2012,43.65,-72.32,3;87,Chittenden,50007
5602,VT,1.92,16959.99,03/19/2004,43.07,-72.45,3;79,Washington,55131
5766,VT,1.92,19564.54,07/23/2004,43.13,-72.71,3;91,Addison,50001
5257,VT,1.92,10240.0,12/10/2011,44.33,-72.98,3;63,Bennington,50003
5836,VT,1.92,22575.0,10/28/2011,44.26,-72.57,3;72,Caledonia,50005
5651,VT,1.95,18840,3/6/2008,44.00,-73.15,3;68,Washington,55131
5821,VT,1.95,15225.0,07/14/2010,42.92,-73.24,3;65,Caledonia,50005
5445,VT,1.95,11505.0,03/30/2012,44.52,-72.30,3;79,Chittenden,50007
5839,VT,1.96,10322.0,6/7/2011,44.28,-72.49,3;69,Orleans,50019
5769,VT,1.96,9310.0,06/13/2012,44.30,-72.05,3;83,Addison,50001
5001,VT,1.98,20778.68,09/13/2007,44.30,-73.25,3;69,Windsor,50027
5061,VT,1.98,26211.25,10/22/2004,44.70,-72.18,3;69,Orange,51137
5753,VT,1.98,12851.25,02/19/2004,43.90,-73.10,3;86,Addison,50001
5346,VT,1.98,12582.0,4/6/2011,43.65,-72.32,3;65,Windham,50025
5143,VT,2.0,9020.0,9/6/2011,43.93,-72.58,3;75,Windsor,50027
5495,VT,2,18869.2,12/7/2007,44.00,-73.15,3;82,Chittenden,50007
5495,VT,2,13644,06/26/2008,42.97,-72.52,3;82,Chittenden,50007
5677,VT,2,23870,06/26/2009,43.26,-72.59,3;83,Washington,55131
5462,VT,2,15809,07/16/2009,44.43,-73.07,3;87,Chittenden,50007
5733,VT,2,19676,01/27/2009,44.43,-73.07,3;81,Rutland,50021
5660,VT,2,23430,2/4/2009,44.38,-72.70,3;81,Washington,55131
5074,VT,2,19480,5/11/2009,44.33,-72.98,0,0,0
5401,VT,2,18331,09/26/2008,43.80,-73.08,3;77,Chittenden,50007
5445,VT,2,15597,12/21/2006,44.25,-72.75,3;79,Chittenden,50007
5482,VT,2,18615,8/2/2007,43.82,-72.23,3;79,Chittenden,50007
5826,VT,2,20439.7,07/25/2007,0,0,3;74,Orleans,50019
5056,VT,2.0,13051.0,12/28/2012,44.48,-73.22,3;76,Windsor,50027
5732,VT,2.016,21469.0,02/21/2010,44.30,-73.25,3;69,Rutland,50021
5482,VT,2.025,11947.5,08/31/2011,44.38,-73.23,3;79,Chittenden,50007
5061,VT,2.04,17049,10/20/2008,44.63,-72.37,3;69,Orange,51137
5461,VT,2.04,17126.78,07/24/2008,43.53,-72.73,3;83,Chittenden,50007
5734,VT,2.04,17937,2/1/2008,43.63,-73.20,3;82,Addison,50001
5482,VT,2.05,12095.0,8/12/2011,44.38,-73.23,3;79,Chittenden,50007
5495,VT,2.05,12095.0,01/14/2011,43.93,-72.58,3;82,Chittenden,50007
5490,VT,2.07,17800,07/13/2006,44.33,-73.12,3;95,Chittenden,50007
5843,VT,2.07,14400.07,12/30/2011,43.98,-73.32,3;76,Caledonia,50005
5403,VT,2.07,17294.0,08/17/2011,44.38,-73.23,3;79,Chittenden,50007
5068,VT,2.07,15139.99,1/10/2011,44.43,-73.07,3;75,Windsor,50027
5446,VT,2.1,19147.63,09/13/2007,44.52,-72.89,3;82,Chittenden,50007
5664,VT,2.1,21513,04/15/2009,44.50,-72.37,3;91,Washington,55131
5753,VT,2.1,19245,07/24/2008,44.44,-73.21,3;86,Addison,50001
5461,VT,2.1,18675,05/16/2008,43.82,-72.52,3;83,Chittenden,50007
5773,VT,2.1,16941.79,11/3/2008,44.53,-73.15,3;66,Rutland,50021
5445,VT,2.1,11085.0,11/15/2011,44.16,-72.67,3;79,Chittenden,50007
5148,VT,2.1,31879.54,05/23/2011,44.00,-73.15,3;72,Windham,50025
5403,VT,2.1,8765.54,01/31/2011,44.33,-73.12,3;79,Chittenden,50007
5055,VT,2.115,10948.0,03/23/2012,43.48,-72.97,3;67,Windsor,50027
5055,VT,2.115,12150.0,10/19/2012,44.30,-73.25,3;67,Windsor,50027
5602,VT,2.15,19905,09/13/2007,43.22,-72.80,3;79,Washington,55131
5477,VT,2.15,19495,7/12/2007,44.44,-73.21,3;85,Chittenden,50007
5461,VT,2.16,33000,7/2/2004,43.72,-72.30,3;83,Chittenden,50007
5344,VT,2.16,16975,08/16/2007,43.72,-72.30,3;86,Windham,50025
5673,VT,2.16,15009,01/14/2005,44.26,-72.57,3;83,Washington,55131
5674,VT,2.16,15009,01/28/2005,44.40,-73.00,3;87,Washington,55131
5676,VT,2.16,27837.76,11/8/2007,44.33,-73.12,3;84,Washington,55131
5462,VT,2.16,15365,7/3/2008,42.86,-72.72,3;87,Chittenden,50007
5048,VT,2.16,18128.61,09/13/2007,44.18,-72.82,3;66,Windsor,50027
5075,VT,2.16,29189.09,3/9/2007,44.12,-72.85,3;66,Orange,51137
5445,VT,2.16,14580,02/13/2004,44.33,-72.75,3;79,Chittenden,50007
5477,VT,2.16,15535.0,12/28/2012,44.33,-72.98,3;85,Chittenden,50007
5091,VT,2.2,19965,04/21/2009,43.55,-72.40,3;74,Windsor,50027
5677,VT,2.2,17506,5/11/2007,43.82,-72.27,3;83,Washington,55131
5047,VT,2.2,11000,04/20/2006,44.30,-73.25,0,0,0
5149,VT,2.2,18517.5,5/1/2009,44.40,-73.00,3;77,Windsor,50027
5301,VT,2.2,17426,01/22/2009,43.62,-72.51,3;75,Windham,50025
5841,VT,2.22,10730.26,10/3/2011,44.38,-72.70,3;70,Orleans,50019
5482,VT,2.22,13098.0,08/22/2011,43.65,-72.32,3;79,Chittenden,50007
5676,VT,2.22,13320.0,4/8/2011,0,0,3;84,Washington,55131
5401,VT,2.25,60625.0,12/7/2011,43.39,-72.69,3;77,Chittenden,50007
5855,VT,2.28,15760,7/1/2005,42.86,-72.57,3;50,Orleans,50019
5482,VT,2.28,16054,08/16/2007,44.58,-72.28,3;79,Chittenden,50007
5301,VT,2.28,19010,06/15/2007,44.38,-73.23,3;75,Windham,50025
5075,VT,2.28,18637.01,09/26/2008,44.33,-72.75,3;66,Orange,51137
5602,VT,2.28,14300,01/28/2005,44.48,-73.22,3;79,Washington,55131
5651,VT,2.28,33836,8/10/2006,44.93,-72.20,3;68,Washington,55131
5465,VT,2.28,26201,06/15/2007,44.38,-73.23,3;86,Chittenden,50007
5068,VT,2.28,18723.18,7/11/2008,42.86,-72.57,3;75,Windsor,50027
5860,VT,2.295,11475.0,06/19/2012,43.82,-72.27,3;64,Orleans,50019
5462,VT,2.3,18672,5/11/2006,44.26,-72.57,3;87,Chittenden,50007
5077,VT,2.3,18964.79,10/17/2009,44.28,-72.49,3;70,Orange,51137
5851,VT,2.3,28605.4,01/22/2009,44.50,-72.98,3;65,Caledonia,50005
5486,VT,2.3,31522.6,2/4/2009,43.82,-72.52,3;89,Grand Isle,50013
5143,VT,2.3,31002,8/10/2006,44.81,-72.20,3;75,Windsor,50027
5036,VT,2.3,17077,10/7/2009,44.33,-72.98,3;72,Orange,51137
5676,VT,2.3,14025.0,11/11/2010,43.88,-72.50,3;84,Washington,55131
5048,VT,2.3,15615.0,11/11/2010,44.53,-72.00,3;66,Windsor,50027
5753,VT,2.3,15096.0,08/17/2010,44.64,-73.31,3;86,Addison,50001
5143,VT,2.3,12600.0,9/12/2011,43.26,-72.59,3;75,Windsor,50027
5753,VT,2.3,16438.0,5/11/2011,44.05,-72.60,3;86,Addison,50001
5674,VT,2.3,15131.39,03/29/2011,44.33,-72.75,3;87,Washington,55131
5086,VT,2.3,14480.0,3/7/2011,43.55,-72.40,3;74,Orange,51137
5061,VT,2.3,15318.0,01/17/2011,44.00,-73.15,3;69,Orange,51137
5060,VT,2.3,15315.0,01/13/2011,43.26,-72.59,3;78,Orange,51137
5403,VT,2.338,16502.82,05/28/2004,44.00,-73.15,3;79,Chittenden,50007
5495,VT,2.34,22102,05/23/2008,44.12,-72.85,3;82,Chittenden,50007
5344,VT,2.35,12408.0,01/16/2012,44.13,-72.25,3;86,Windham,50025
5730,VT,2.35,,12/29/2011,43.93,-72.58,3;80,Rutland,50021
5255,VT,2.35,15890.0,08/28/2011,43.92,-72.67,3;69,Bennington,50003
5346,VT,2.35,12112.0,01/19/2012,44.44,-73.21,3;65,Windham,50025
5146,VT,2.38,23044,4/11/2008,44.43,-73.07,3;78,Windham,50025
5757,VT,2.38,17411.42,1/5/2011,42.86,-72.72,3;68,Rutland,50021
5682,VT,2.4,25038,07/26/2007,43.42,-72.81,3;80,Washington,55131
5602,VT,2.4,17631.87,7/2/2004,43.17,-73.04,3;79,Washington,55131
5661,VT,2.4,19180.8,11/19/2009,42.97,-72.52,3;76,Lamoille,50015
5061,VT,2.4,30765,09/13/2007,43.16,-72.61,3;69,Orange,51137
5495,VT,2.4,23950,05/14/2009,43.48,-73.12,3;82,Chittenden,50007
5836,VT,2.4,24109.14,11/8/2007,44.37,-72.55,3;72,Caledonia,50005
5651,VT,2.4,22982,11/17/2005,44.26,-72.57,3;68,Washington,55131
5773,VT,2.4,14892,1/10/2009,44.55,-72.59,3;66,Rutland,50021
5494,VT,2.4,34359,07/26/2007,43.93,-72.58,3;89,Chittenden,50007
5446,VT,2.4,14880.0,07/29/2010,44.43,-73.07,3;82,Chittenden,50007
5001,VT,2.4,15346.0,06/21/2010,44.52,-72.30,3;69,Windsor,50027
5065,VT,2.4,18652.0,04/30/2010,44.28,-72.49,3;73,Windsor,50027
5055,VT,2.4,20725.89,3/12/2010,43.48,-72.97,3;67,Windsor,50027
5401,VT,2.4,11205.0,1/7/2010,44.62,-73.02,3;77,Chittenden,50007
5648,VT,2.4,8660.0,11/28/2011,44.53,-73.15,3;74,Washington,55131
5075,VT,2.4,15238.14,11/9/2011,43.65,-72.32,3;66,Orange,51137
5655,VT,2.4,12982.5,11/7/2012,43.78,-72.45,3;80,Lamoille,50015
5443,VT,2.45,12250.0,04/24/2012,43.72,-72.30,3;91,Addison,50001
5773,VT,2.45,10796.0,07/18/2012,44.48,-73.22,3;66,Rutland,50021
5602,VT,2.45,15680.0,09/27/2012,44.38,-72.43,3;79,Washington,55131
5676,VT,2.46,14514.0,07/18/2011,43.82,-72.27,3;84,Washington,55131
5344,VT,2.5,15250,08/28/2009,44.59,-72.61,3;86,Windham,50025
5494,VT,2.5,18840,10/7/2009,44.13,-73.08,3;89,Chittenden,50007
5602,VT,2.5,21323.0,12/2/2011,43.48,-72.97,3;79,Washington,55131
5730,VT,2.5,12800.0,04/17/2012,44.26,-72.57,3;80,Rutland,50021
5873,VT,2.5,14000.0,09/14/2012,44.33,-72.75,3;72,Caledonia,50005
5345,VT,2.52,20390,8/4/2008,42.86,-72.72,3;74,Windham,50025
5346,VT,2.52,22925,05/16/2007,44.62,-73.02,3;65,Windham,50025
5048,VT,2.52,23340,02/20/2008,44.26,-72.57,3;66,Windsor,50027
5677,VT,2.52,13265.93,10/11/2010,43.42,-72.81,3;83,Washington,55131
5401,VT,2.52,18200.0,4/7/2010,44.46,-72.22,3;77,Chittenden,50007
5677,VT,2.52,15994.81,12/18/2009,42.98,-72.65,3;83,Washington,55131
5846,VT,2.52,16000.0,5/5/2011,42.97,-72.52,3;57,Essex,51057
5001,VT,2.52,18097.0,5/11/2012,43.55,-72.40,3;69,Windsor,50027
5201,VT,2.53,35449.5,09/23/2005,44.38,-72.70,3;65,Bennington,50003
5829,VT,2.53,16445.0,01/26/2011,44.48,-73.22,3;41,Orleans,50019
5346,VT,2.55,32699.54,8/8/2008,44.38,-72.70,3;65,Windham,50025
5773,VT,2.55,10116.0,06/25/2012,44.81,-71.88,3;66,Rutland,50021
5359,VT,2.58,16871.0,11/19/2010,43.65,-72.32,3;78,Windham,50025
5345,VT,2.58,17228.0,08/31/2010,42.87,-73.18,3;74,Windham,50025
5143,VT,2.58,23560.0,6/3/2011,44.92,-72.12,3;75,Windsor,50027
5346,VT,2.585,14448.0,12/30/2011,42.97,-72.52,3;65,Windham,50025
5734,VT,2.6,16300,2/7/2009,43.48,-72.97,3;82,Addison,50001
5346,VT,2.64,35528,3/8/2006,43.13,-72.71,3;65,Windham,50025
5072,VT,2.64,24215,11/17/2005,42.98,-72.65,3;74,Orange,51137
5673,VT,2.64,32160,06/21/2006,43.26,-72.59,3;83,Washington,55131
5674,VT,2.64,25204,04/20/2006,42.97,-72.52,3;87,Washington,55131
5065,VT,2.64,23940,06/29/2006,43.98,-73.32,3;73,Windsor,50027
5602,VT,2.64,14491.5,08/16/2007,42.97,-72.52,3;79,Washington,55131
5053,VT,2.64,22107,03/27/2006,43.87,-72.38,3;69,Windsor,50027
5766,VT,2.64,24748,1/11/2007,44.18,-72.82,3;91,Addison,50001
5769,VT,2.64,32852,04/27/2006,44.12,-72.85,3;83,Addison,50001
5301,VT,2.64,25189,02/27/2006,43.78,-72.45,3;75,Windham,50025
5055,VT,2.64,24215,08/29/2006,44.26,-72.57,3;67,Windsor,50027
5053,VT,2.64,19967.49,7/9/2010,43.72,-72.49,3;69,Windsor,50027
5827,VT,2.64,12000.0,01/26/2012,44.00,-73.15,3;72,Orleans,50019
5461,VT,2.66,18985,11/14/2008,43.90,-73.10,3;83,Chittenden,50007
5774,VT,2.66,20319.99,12/19/2008,42.86,-72.57,3;64,Rutland,50021
5753,VT,2.66,21181.07,04/22/2010,43.72,-72.30,3;86,Addison,50001
5254,VT,2.7,14587.24,10/26/2009,43.72,-72.49,3;68,Bennington,50003
5873,VT,2.7,24206,6/12/2009,44.65,-72.41,3;72,Caledonia,50005
5753,VT,2.7,23205,04/25/2009,44.33,-73.12,3;86,Addison,50001
5491,VT,2.7,19658.25,1/1/2009,43.42,-73.20,3;80,Addison,50001
5446,VT,2.7,23706,4/7/2009,44.00,-73.15,3;82,Chittenden,50007
5091,VT,2.7,24706,04/20/2009,43.16,-73.07,3;74,Windsor,50027
5495,VT,2.7,24064,2/4/2009,44.46,-72.22,3;82,Chittenden,50007
5855,VT,2.7,34360.41,05/15/2009,44.00,-73.15,3;50,Orleans,50019
5660,VT,2.7,24710,07/30/2004,44.16,-73.25,3;81,Washington,55131
5676,VT,2.7,18461.0,11/12/2010,44.53,-73.15,3;84,Washington,55131
5477,VT,2.7,15500.0,07/22/2010,43.62,-72.51,3;85,Chittenden,50007
5445,VT,2.7,15930.0,10/3/2011,44.43,-73.07,3;79,Chittenden,50007
5445,VT,2.7,15930.0,09/19/2011,44.93,-72.20,3;79,Chittenden,50007
5445,VT,2.7,15930.0,08/19/2011,44.25,-72.75,3;79,Chittenden,50007
5667,VT,2.72,19702.35,11/15/2004,44.33,-72.75,3;71,Washington,55131
