Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
37604,TN,2;94,,12-1-2010,35.92,-86.84,3;91,Washington,55131,0
38401,TN,2;94,,12/30/2010,36.04,-86.64,4;06,Davidson,47119,0
37040,TN,2;94,,07/21/2011,36.04,-86.64,3;91,Washington,51121,0
37046,TN,2;94,,06/28/2012,36.33,-82.36,4;16,Maury,48491,0
37760,TN,2.940.000.057,,11/25/2009,35.92,-86.84,4;13,Montgomery,55055,0
37763,TN,2.970.000.029,,9-3-2009,35.62,-87.04,4;12,Williamson,54087,0
37356,TN,3,,05/17/2011,36.33,-82.36,4;17,Jefferson,47061,0
37356,TN,3,,10/23/2008,36.17,-86.78,4;15,Roane,47061,0
37748,TN,3,27000,4-10-2006,36.33,-82.36,4;1,Grundy,54087,9000
37342,TN,3,,12-10-2009,35.62,-87.04,4;1,Grundy,47031,0
38473,TN,3,,01/13/2010,36.56,-87.34,4;13,Roane,51071,0
37356,TN,3,28500,1-1-2007,35.77,-86.74,4;09,Coffee,47061,9500
37748,TN,3,24000,1-1-2006,36.11,-83.48,4;25,Giles,54087,8000
37030,TN,3.099.999.905,,09/22/2009,35.87,-84.51,4;1,Grundy,48423,0
37209,TN,3;15,,05/17/2011,35.24,-85.84,4;13,Roane,47037,0
37030,TN,3;15,,05/17/2011,35.24,-85.84,4;01,Smith,48423,0
37209,TN,3;15,,1-2-2009,35.93,-84.56,4;12,Davidson,47037,0
37030,TN,3;15,,09/22/2009,35.36,-85.95,4;01,Smith,48423,0
38351,TN,3;15,25200,05/15/2009,35.03,-87.17,4;12,Davidson,48213,8000
37201,TN,3;15,28750,1-1-2007,35.24,-85.84,4;01,Smith,47037,9126;984127
37221,TN,3.150.000.095,,08/26/2010,35.93,-84.56,4;24,Henderson,47037,0
37221,TN,3;19,,5-1-2012,36.25,-85.94,4;08,Davidson,47037,0
37062,TN,3.200.000.048,,12/30/2009,36.17,-86.78,4;14,Davidson,48491,0
37153,TN,3;22,,05/17/2011,36.25,-85.94,4;14,Davidson,47149,0
37069,TN,3;22,,05/17/2011,36.17,-86.78,4;17,Williamson,48491,0
37069,TN,3;22,,05/17/2011,36.25,-85.94,4;11,Rutherford,48491,0
37153,TN,3;22,,01/16/2009,35.65,-88.39,4;13,Williamson,47149,0
37069,TN,3;22,,5-12-2010,36.17,-86.78,4;13,Williamson,48491,0
37064,TN,3;22,,07/21/2011,36.17,-86.78,4;11,Rutherford,48491,0
37153,TN,3;22,30590,1-1-2007,36.17,-86.78,4;13,Williamson,47149,9500
37205,TN,3.220.000.029,,01/26/2010,35.97,-87.12,4;15,Williamson,47037,0
37069,TN,3.220.000.029,,05/13/2010,35.75,-86.55,4;11,Rutherford,48491,0
37205,TN,3.220.000.029,,9-8-2010,35.92,-86.84,4;11,Davidson,47037,0
38451,TN,3.299.999.952,,01/22/2010,35.92,-86.84,4;13,Williamson,47119,0
37205,TN,3.299.999.952,,9-8-2010,35.75,-86.55,4;11,Davidson,47037,0
37062,TN,3;33,,05/17/2011,35.92,-86.84,4;18,Maury,48491,0
37062,TN,3;33,,04/18/2011,35.92,-86.84,4;11,Davidson,48491,0
37027,TN,3;43,,09/24/2012,35.75,-86.55,4;17,Williamson,48491,0
38063,TN,3.599.999.905,,10/22/2009,36.17,-86.78,4;17,Williamson,47097,0
37303,TN,3.599.999.905,,08/31/2010,35.92,-86.84,4;11,Williamson,0,0
37329,TN,3.599.999.905,,08/31/2010,36.17,-86.78,4;35,Lauderdale,0,0
37716,TN,3;6,34200,1-1-2007,35.46,-86.99,4;19,Mcminn,48001,9500
37204,TN,3;68,,05/17/2011,36.17,-86.78,0,0,47037,0
37204,TN,3;68,,10/29/2010,35.97,-87.12,4;1,Mcminn,47037,0
37803,TN,3.680.000.067,,06/28/2010,35.97,-87.12,0,0,47009,0
37211,TN,3;7,,05/17/2011,35.99,-86.78,4;17,Anderson,47037,0
37205,TN,3;7,,05/17/2011,35.74,-89.53,4;09,Davidson,47037,0
37218,TN,3;7,,02/28/2008,35.45,-84.60,4;09,Davidson,47037,0
37205,TN,3;7,,07/17/2009,0,0,4;12,Blount,47037,0
37201,TN,3;7,35150,1-1-2007,35.42,-84.48,4;09,Davidson,47037,9500
37601,TN,3;78,,06/13/2012,0,0,4;11,Davidson,55131,0
37745,TN,3;78,,7-9-2012,36.09,-84.13,4;12,Davidson,51079,0
37601,TN,3;78,,10-3-2012,36.17,-86.78,4;11,Davidson,55131,0
37206,TN,3.799.999.952,,07/16/2010,36.17,-86.78,4;08,Davidson,47037,0
37421,TN,3;8,,03/13/2012,35.74,-83.97,3;89,Washington,48193,0
38501,TN,3;84,,07/25/2006,36.17,-86.78,4;1,Greene,54079,0
37062,TN,3;84,,04/24/2012,36.17,-86.78,3;89,Washington,48491,0
37146,TN,3;84,,5-10-2012,36.17,-86.78,4;06,Davidson,47021,0
37027,TN,3;84,,05/15/2012,36.17,-86.78,4;21,Hamilton,48491,0
37174,TN,3;84,,05/25/2012,36.17,-86.78,4;07,Putnam,47119,0
38501,TN,4,,05/17/2011,36.33,-82.36,4;17,Williamson,54079,0
37215,TN,4,,05/17/2011,36.16,-82.81,4;14,Cheatham,47037,0
37215,TN,4,,07/18/2007,36.33,-82.36,4;11,Williamson,47037,0
38483,TN,4,38475,1-1-2007,36.17,-86.78,4;13,Maury,47099,9618;75
38117,TN,4,,11/19/2009,35.06,-85.25,4;07,Putnam,48419,0
37415,TN,4,,12/15/2009,36.15,-85.50,4;09,Davidson,48193,0
37033,TN,4,,12/15/2009,35.97,-87.12,4;09,Davidson,47081,0
37010,TN,4,,5-5-2010,36.37,-87.04,4;18,Lawrence,48395,0
37763,TN,4,,05/28/2010,35.99,-86.78,4;28,Shelby,54087,0
38506,TN,4,,06/22/2010,35.74,-86.92,4;18,Hamilton,54079,0
38558,TN,4,,7-1-2010,36.15,-85.50,4;19,Hickman,51049,0
37040,TN,4,,07/27/2010,36.17,-86.78,4;13,Robertson,51121,0
37604,TN,4,,09/16/2010,36.17,-86.78,4;15,Roane,55131,0
38501,TN,4,36000,1-1-2006,35.43,-87.33,4;04,Putnam,54079,9000
37201,TN,4,38000,1-1-2007,35.10,-90.00,4;04,Cumberland,47037,9500
37813,TN,4;03,,05/17/2011,35.06,-85.25,4;13,Montgomery,47063,0
37813,TN,4;03,,12/28/2010,35.79,-87.44,3;91,Washington,47063,0
38483,TN,4;05,,05/17/2011,36.58,-87.06,4;07,Putnam,47099,0
