Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
49417,MI,4;2,21219,8-3-2010,42.46,-83.37,3;6,Oakland,40115,5052;142857
49104,MI,4;3,,06/22/2009,42.68,-82.73,3;56,Macomb,26021,0
49346,MI,4;3,,02/16/2011,43.05,-86.22,3;68,Ottawa,26107,0
49686,MI,4;32,18650,08/17/2012,41.94,-86.34,3;57,Berrien,26055,4317;12963
48823,MI,4;41,,12/15/2010,43.58,-85.44,3;64,Mecosta,26065,0
48370,MI,4;5,,11/23/2010,44.75,-85.60,3;71,Grand Traverse,26125,0
49686,MI,4;5,21000,5-2-2011,42.73,-84.48,3;64,Ingham,26055,4666;666667
49676,MI,4;5,22000,09/23/2011,42.82,-83.25,3;58,Oakland,26079,4888;888889
48239,MI,4;6,,8-1-2011,44.75,-85.60,3;71,Grand Traverse,54099,0
48116,MI,4;6,21000,8-10-2010,44.83,-85.28,3;69,Kalkaska,36051,4565;217391
48239,MI,4;68,,8-1-2011,42.39,-83.29,3;6,Wayne,54099,0
48188,MI,4;7,27000,12/24/2009,42.53,-83.78,3;62,Livingston,54099,5744;680851
48124,MI,4;7,,3-8-2011,42.39,-83.29,3;6,Wayne,54099,0
48188,MI,4;7,27000,12/29/2009,42.30,-83.48,3;63,Wayne,54099,5744;680851
48629,MI,4;7,32900,02/15/2010,42.31,-83.21,3;61,Wayne,26143,7000
48353,MI,4.725,,5-12-2011,42.30,-83.48,3;63,Wayne,36051,0
49038,MI,4;73,23650,08/25/2010,44.31,-84.76,3;79,Roscommon,26021,5000
48036,MI,4;8,,03/16/2011,42.65,-83.75,3;62,Livingston,26099,0
48505,MI,4;8,,12/31/2010,42.18,-86.30,3;44,Berrien,36037,0
48105,MI,4;92,22500,12/30/2010,42.58,-82.91,3;55,Macomb,26161,4573;170732
49333,MI,4.928,28000,11/29/2010,43.02,-83.69,3;61,Genesee,29009,5;681818182
48326,MI,4;95,27510,12/15/2011,42.27,-83.73,3;65,Washtenaw,26125,5557;575758
49601,MI,5,21000,10/15/1997,42.71,-85.46,3;63,Barry,26165,4200
49058,MI,5,,11-1-2008,42.67,-83.24,3;59,Oakland,29009,0
49506,MI,5,,09/14/2010,44.24,-85.41,3;72,Wexford,48263,0
49333,MI,5,,10/17/2010,42.65,-85.28,3;63,Barry,29009,0
49055,MI,5,21000,12/29/2010,42.96,-85.65,3;65,Kent,47175,4200
49064,MI,5,15000,12/29/2010,42.71,-85.46,3;63,Barry,47175,3000
49534,MI,5;04,,3-1-2010,42.36,-85.87,3;64,Van Buren,0,0
49460,MI,5;06,36995,05/19/2011,42.21,-86.05,3;61,Van Buren,40115,7311;264822
48843,MI,5.376,,4-5-2010,42.97,-85.77,3;68,0,36051,0
48071,MI,5;4,24000,03/21/2011,0,0,0,Ottawa,26125,4444;444444
49009,MI,5;4,,11/19/2010,42.91,-86.12,3;68,Livingston,26077,0
49349,MI,5;5,,07/30/2010,42.60,-83.93,3;62,Oakland,26123,0
49435,MI,5;52,,07/14/2011,42.50,-83.10,3;59,Kalamazoo,40115,0
49870,MI,5;53,,11-11-2010,42.27,-85.58,3;62,Newaygo,26043,0
49870,MI,5.533,40895,11-11-2010,43.55,-85.77,3;71,Ottawa,26043,7;391107898
