Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
84074,UT,1.68,8450.0,01/28/2014,0,0,5;69,Tooele,49045
84105,UT,1.7,13911.3,12/28/2006,40.55,-109.57,5;86,Salt Lake,49035
84105,UT,1.7,16711.3,12/28/2006,40.81,-111.94,5;76,Salt Lake,49035
84108,UT,1.72,17108.0,8/2/2010,40.70,-111.85,5;76,Salt Lake,49035
84106,UT,1.75,9187.5,11/18/2013,40.55,-111.96,5;76,Salt Lake,49035
84092,UT,1.75,12331.0,08/31/2010,40.55,-111.96,5;54,Salt Lake,49035
84105,UT,1.76,15661.37,11/1/2009,40.55,-111.96,0,Salt Lake,49035
84321,UT,1.8,13166.6,9/1/2010,40.48,-112.07,5;78,Cache,49005
84095,UT,1.8,15250.0,9/1/2009,0,0,5;76,Salt Lake,49035
84095,UT,1.84,14500.0,12/1/2010,40.88,-111.31,7;36,Salt Lake,49035
84095,UT,1.84,14500.0,10/15/2010,40.55,-111.96,5;45,Salt Lake,49035
84095,UT,1.84,14500.0,7/7/2010,37.81,-113.22,5;86,Salt Lake,49035
84095,UT,1.84,14500.0,7/7/2010,40.64,-111.49,5;86,Salt Lake,49035
84095,UT,1.84,14500.0,7/2/2010,40.75,-111.86,5;86,Salt Lake,49035
84095,UT,1.84,14500.0,7/1/2010,40.73,-111.85,5;87,Salt Lake,49035
84095,UT,1.84,14500.0,7/1/2010,40.73,-111.85,5;76,Salt Lake,49035
84341,UT,1.84,12709.0,6/1/2010,40.65,-111.83,5;76,Cache,49005
84095,UT,1.84,14500.0,05/19/2010,40.55,-111.96,5;76,Salt Lake,49035
84532,UT,1.906,13827.5,09/13/2010,40.55,-111.96,5;76,Grand,49019
84405,UT,1.96,20535.0,7/12/2004,40.55,-111.96,5;76,Weber,49057
84095,UT,1.96,8860.0,01/24/2014,40.55,-111.96,5;75,Salt Lake,49035
84738,UT,1.98,20045.98,02/21/2008,40.55,-111.96,5;86,Washington,55131
84767,UT,1.98,20484.19,12/27/2007,40.57,-112.33,5;86,Washington,55131
84720,UT,1.98,18183.31,12/14/2007,40.73,-111.85,5;75,Iron,55051
84737,UT,1.98,17092.3,10/24/2007,40.73,-111.85,5;86,Washington,55131
84405,UT,19.836,9405.0,06/20/2011,40.78,-111.73,5;74,Weber,49057
84081,UT,2.0,10500.0,10/25/2013,40.70,-111.85,5;86,0,0
84767,UT,2.0,,11/27/2009,40.56,-111.72,5;76,Washington,55131
84767,UT,2.0,,11/27/2009,40.73,-111.85,5;76,Washington,55131
84062,UT,2.0,6385.45,3/4/2010,41.70,-111.87,5;76,Utah,49049
84341,UT,2.0,17261.52,09/17/2009,40.55,-111.96,5;76,Cache,49005
84050,UT,2.0,20882.11,03/22/2009,40.55,-111.96,5;76,Morgan,54065
84095,UT,2.0,20000.0,7/8/2008,40.55,-111.96,5;76,Salt Lake,49035
84109,UT,2.0,21300.0,12/15/2007,40.55,-111.96,5;76,Salt Lake,49035
84111,UT,2.0,8466.64,12/29/2006,40.55,-111.96,5;76,Salt Lake,49035
84652,UT,2.0,15437.11,12/1/2006,40.55,-111.96,5;76,Sevier,49041
84095,UT,2.0,7149.02,01/28/2014,40.55,-111.96,5;72,Salt Lake,49035
84101,UT,2.0,7635.49,08/16/2013,40.55,-111.96,5;76,Salt Lake,49035
84095,UT,2.0,8860.0,01/24/2014,41.85,-111.70,6;88,Salt Lake,49035
84095,UT,2.0,8860.0,01/24/2014,40.55,-111.96,6;01,Salt Lake,49035
84111,UT,2.04,11205.0,6/6/2013,38.45,-109.60,5;76,Salt Lake,49035
84770,UT,2.04,20827.36,4/11/2008,41.15,-111.98,7;71,Washington,55131
84779,UT,2.04,19278.98,03/28/2008,40.55,-111.96,7;33,Washington,55131
84770,UT,2.04,18589.46,10/23/2007,37.18,-113.63,7;36,Washington,55131
84790,UT,2.04,22209.13,4/1/2006,37.25,-112.99,7;43,Washington,55131
84102,UT,2.04,9866.0,09/16/2013,37.81,-113.22,6;01,Salt Lake,49035
84049,UT,2.04,10213.0,08/15/2013,37.13,-112.97,5;58,Wasatch,49051
84101,UT,2.04,10500.0,08/15/2013,41.15,-111.98,0,Salt Lake,49035
84070,UT,2.052,16344.0,12/22/2010,40.59,-112.03,7;33,Salt Lake,49035
84321,UT,2.07,14507.0,07/27/2010,0,0,7;33,Cache,49005
84321,UT,2.07,15000.0,07/27/2010,37.25,-112.99,5;97,Cache,49005
84078,UT,2.08,11024.0,08/30/2013,37.25,-112.99,5;72,Uintah,49047
84109,UT,2.1,16575.6,10/15/2010,40.46,-111.63,5;71,Salt Lake,49035
84106,UT,2.1,17975.0,12/29/2009,41.85,-111.70,5;76,Salt Lake,49035
84124,UT,2.15,17328.09,12/20/2009,41.01,-111.67,5;72,Salt Lake,49035
84716,UT,2.15,14940.0,11/10/2009,40.55,-111.96,5;86,Garfield,53023
84790,UT,2.16,13001.14,04/28/2010,40.70,-111.71,6;41,Washington,55131
84741,UT,2.16,17556.36,7/10/2009,40.75,-111.88,5;76,Kane,49025
84108,UT,2.16,22500.0,12/30/2013,39.00,-111.88,5;64,Salt Lake,49035
84124,UT,2.2,17513.2,5/10/2005,40.55,-111.96,5;76,Salt Lake,49035
84075,UT,2.25,11250.0,05/31/2013,40.75,-111.90,5;76,Davis,49011
84010,UT,2.25,13983.15,12/15/2010,40.55,-111.96,5;86,Davis,49011
84047,UT,2.28,22800.0,10/25/2007,40.55,-111.96,7;65,Salt Lake,49035
84105,UT,2.295,11983.17,02/20/2014,40.75,-111.88,7;38,Salt Lake,49035
84341,UT,2.3,19966.57,7/1/2010,37.18,-113.60,7;65,Cache,49005
84092,UT,23.028,16843.0,6/12/2011,37.30,-113.08,7;60,Salt Lake,49035
84078,UT,2.317.224,13602.93,07/25/2011,37.18,-113.60,5;86,Uintah,49047
84405,UT,233.016,15154.0,5/6/2011,37.06,-113.57,5;53,Weber,49057
84108,UT,2.337,31110.0,7/8/2011,40.75,-111.86,5;64,Salt Lake,49035
84098,UT,2.342,21552.0,10/28/2007,40.50,-111.52,5;82,Summit,49043
84121,UT,23.493,15538.0,9/8/2011,40.75,-111.90,5;76,Salt Lake,49035
84123,UT,2.35,14240.0,06/29/2010,40.57,-111.89,5;76,Salt Lake,49035
84088,UT,2.385,8775.0,07/24/2013,41.70,-111.87,6;30,Salt Lake,49035
84088,UT,2.4,14782.79,10/18/2010,41.70,-111.87,5;72,Salt Lake,49035
84103,UT,2.4,20758.0,12/9/2007,40.55,-109.57,5;86,Salt Lake,49035
84047,UT,2.4,24710.0,06/23/2007,40.70,-111.71,5;89,Salt Lake,49035
84109,UT,2.4,15985.0,08/15/2013,40.70,-111.85,7;25,Salt Lake,49035
84058,UT,2.5,13125.0,09/30/2013,40.67,-111.79,7;60,Utah,49049
84663,UT,2.5,23229.56,9/11/2006,37.92,-111.48,7;43,Utah,49049
84663,UT,2.5,23229.56,9/8/2006,37.06,-113.57,5;75,Utah,49049
84124,UT,2.5,9311.48,08/15/2013,37.27,-112.23,5;89,Salt Lake,49035
84403,UT,2.5,10750.55,08/15/2013,40.78,-111.73,5;96,Weber,49057
84108,UT,25.004,14899.4,11/15/2011,40.67,-111.79,5;74,Salt Lake,49035
84102,UT,2.52,22259.01,11/6/2009,41.05,-112.06,5;82,Salt Lake,49035
84737,UT,2.55,13872.0,05/30/2013,40.88,-111.82,5;86,Washington,55131
84060,UT,2.58,22839.0,11/19/2010,40.60,-111.88,5;72,Summit,49043
84790,UT,2.625,21000.0,11/14/2007,40.73,-111.85,5;74,Washington,55131
84103,UT,2.66,26306.62,11/13/2007,41.85,-111.70,6;30,Salt Lake,49035
84075,UT,2.7,25542.77,6/1/2010,40.56,-111.72,6;01,Davis,49011
84092,UT,2.7,12722.74,10/9/2009,40.55,-109.57,5;75,Salt Lake,49035
84761,UT,2.76,15207.58,12/21/2010,41.15,-111.98,5;56,Iron,55051
84341,UT,2.76,20925.0,12/20/2010,40.78,-111.73,5;67,Cache,49005
84779,UT,2.76,23980.0,07/13/2010,40.71,-111.55,5;82,Washington,55131
84105,UT,2.76,23690.0,9/9/2009,40.62,-111.71,5;66,Salt Lake,49035
84103,UT,2.76,21885.0,5/8/2007,40.65,-111.92,5;66,Salt Lake,49035
84065,UT,277.704,12454.38,12/8/2011,40.58,-111.98,5;66,Salt Lake,49035
84341,UT,2.8,24901.0,12/31/2009,40.58,-111.98,5;82,Cache,49005
84106,UT,2.8,15001.0,04/28/2009,40.79,-111.82,5;72,Salt Lake,49035
84095,UT,2.805,11328.27,06/27/2013,40.60,-111.88,6;01,Salt Lake,49035
84109,UT,281.534,16798.35,12/13/2011,40.70,-111.71,5;98,Salt Lake,49035
84341,UT,2.82,17105.0,12/15/2010,40.29,-111.72,5;98,Cache,49005
84017,UT,2.85,17000.0,11/18/2009,40.20,-111.47,5;89,Summit,49043
84058,UT,2.88,21671.87,11/15/2010,40.20,-111.47,6;00,Utah,49049
84310,UT,2.88,26847.0,12/28/2007,40.67,-111.79,5;75,Weber,49057
84098,UT,2.894.175,22845.0,11/29/2011,41.18,-111.91,5;86,Summit,49043
84604,UT,2.9,18214.17,10/1/2007,40.78,-111.73,7;43,Utah,49049
84405,UT,2.94,11908.92,09/16/2013,40.75,-111.86,5;45,Weber,49057
84015,UT,2.94,10372.56,07/26/2013,37.13,-112.97,7;60,Davis,49011
84123,UT,2.96,16968.0,9/1/2010,40.64,-111.49,5;66,Salt Lake,49035
84721,UT,2.97,25021.38,09/25/2008,37.06,-113.57,5;96,Iron,55051
84736,UT,2.97,23710.76,12/1/2007,40.79,-111.82,5;74,Garfield,53023
84738,UT,3.0,16200.0,05/31/2013,41.05,-112.06,6;72,Washington,55131
84054,UT,3.0,15750.0,06/30/2013,40.56,-111.72,5;72,Davis,49011
84121,UT,3.0,13825.39,8/5/2009,37.91,-112.85,7;38,Salt Lake,49035
84102,UT,3.0,13067.0,07/24/2013,41.85,-111.70,5;86,Salt Lake,49035
84105,UT,3.0,14250.0,09/24/2013,37.30,-113.08,5;66,Salt Lake,49035
84779,UT,3.0,8850.15,02/13/2014,40.73,-111.85,5;74,Washington,55131
84093,UT,3.0,14850.0,06/27/2013,40.79,-111.82,5;72,Salt Lake,49035
84105,UT,3.01,17450.0,9/10/2010,40.47,-112.00,5;86,Salt Lake,49035
84532,UT,3.01,21249.0,11/21/2009,41.85,-111.70,5;76,Grand,49019
84103,UT,3.04,27899.59,02/13/2008,40.70,-111.85,5;72,Salt Lake,49035
84103,UT,3.04,26308.0,11/1/2007,40.55,-111.96,5;72,Salt Lake,49035
84780,UT,3.06,16560.0,04/29/2013,40.70,-111.71,5;78,Washington,55131
84074,UT,3.06,16245.0,04/19/2013,41.85,-111.70,6;01,Tooele,49045
84128,UT,3.06,16245.0,05/29/2013,40.88,-111.31,5;76,Salt Lake,49035
84645,UT,3.06,16160.0,05/30/2013,40.29,-111.72,5;56,Juab,49023
84721,UT,3.06,23151.14,9/10/2008,41.33,-111.79,5;80,Iron,55051
84321,UT,3.08,18480.0,10/4/2010,40.71,-111.55,6;01,Cache,49005
84790,UT,3.08,24577.44,01/14/2008,40.33,-111.57,5;83,Washington,55131
84790,UT,3.08,24577.94,01/14/2008,41.15,-111.98,5;82,Washington,55131
84117,UT,3.12,12390.0,06/27/2013,41.11,-112.05,7;12,Salt Lake,49035
84738,UT,3.12,12350.0,12/13/2013,40.65,-111.92,7;15,Washington,55131
84003,UT,3.12,14384.1,10/2/2013,37.66,-113.19,7;71,Utah,49049
84109,UT,3.15,18018.8,12/21/2010,37.64,-111.92,5;68,Salt Lake,49035
84003,UT,3.15,18731.9,07/23/2010,37.18,-113.63,5;67,Utah,49049
84095,UT,3.15,18685.0,07/13/2010,40.84,-111.90,5;86,Salt Lake,49035
84105,UT,3.15,24831.0,08/25/2009,40.62,-111.71,5;86,Salt Lake,49035
84105,UT,3.15,22050.0,04/20/2009,40.75,-111.86,7;38,Salt Lake,49035
84790,UT,3.15,24816.0,11/17/2006,40.73,-111.85,6;00,Washington,55131
84790,UT,3.15,24816.0,11/16/2006,37.30,-113.08,5;86,Washington,55131
84025,UT,317.376,14973.0,12/23/2011,40.59,-111.81,6;88,Davis,49011
84120,UT,317.376,35277.0,7/6/2011,40.73,-111.85,5;66,Salt Lake,49035
84124,UT,3.22,19600.55,10/25/2010,38.45,-109.60,5;66,Salt Lake,49035
84017,UT,3.22,19995.0,09/27/2010,40.79,-111.82,7;52,Summit,49043
84003,UT,3.24,27899.0,11/19/2008,40.79,-111.82,5;75,Utah,49049
84060,UT,3.29,19736.0,10/28/2010,37.22,-113.48,5;51,Summit,49043
84124,UT,3.3,21265.69,8/10/2010,40.57,-112.33,6;21,Salt Lake,49035
84032,UT,3.3,32718.83,8/2/2009,40.70,-112.05,7;12,Wasatch,49051
84062,UT,3.315,17238.0,08/30/2013,39.85,-111.84,5;76,Utah,49049
84074,UT,3.315,17037.0,4/8/2013,37.66,-113.19,7;60,Tooele,49045
84070,UT,3.315,17899.0,6/4/2013,41.70,-111.87,7;60,Salt Lake,49035
84604,UT,3.36,30512.0,5/1/2009,37.06,-113.57,5;87,Utah,49049
84111,UT,3.38,30504.17,11/14/2008,37.06,-113.57,7;71,Salt Lake,49035
84124,UT,3.43,12276.75,08/22/2013,40.65,-111.83,5;86,Salt Lake,49035
84117,UT,344.052,13420.18,12/22/2011,37.18,-113.63,5;72,Salt Lake,49035
84116,UT,3.445,16275.0,11/18/2013,40.39,-111.78,5;86,Salt Lake,49035
84105,UT,3.45,21225.0,08/30/2010,40.70,-111.71,5;76,Salt Lake,49035
84116,UT,3.5,18870.0,9/4/2013,40.39,-111.78,5;86,Salt Lake,49035
84092,UT,3.5,18870.0,11/8/2013,40.55,-111.96,5;86,Salt Lake,49035
84403,UT,3.5,15033.06,09/19/2013,40.73,-111.85,7;60,Weber,49057
84757,UT,3.52,19930.73,07/22/2010,40.73,-111.85,7;60,Washington,55131
84102,UT,355.167,14345.64,11/30/2011,37.06,-113.57,5;80,Salt Lake,49035
84662,UT,3.57,19237.0,08/29/2013,37.06,-113.57,5;57,Sanpete,49039
84103,UT,3.57,37352.0,07/14/2009,40.99,-111.86,5;89,Salt Lake,49035
84065,UT,3.57,13809.02,06/27/2013,40.69,-111.99,5;78,Salt Lake,49035
84601,UT,3.6,23373.0,1/1/2010,40.67,-111.79,5;86,Utah,49049
84108,UT,3.6,15508.78,12/13/2009,40.88,-111.31,5;45,Salt Lake,49035
84532,UT,3.6,22600.0,2/1/2008,40.39,-111.78,5;89,Grand,49019
84032,UT,3.666.816,31930.62,09/15/2011,40.64,-111.49,5;87,Wasatch,49051
84121,UT,3.68,29205.0,07/25/2009,40.67,-111.79,5;97,Salt Lake,49035
84738,UT,3.7,26470.0,12/4/2009,40.43,-111.19,5;75,Washington,55131
84060,UT,3.71,13795.0,01/27/2014,40.46,-111.63,5;82,Summit,49043
84790,UT,3.76,20680.0,12/30/2010,40.57,-112.33,5;80,Washington,55131
84738,UT,3.82,26240.0,03/18/2009,40.57,-111.89,5;86,Washington,55131
84057,UT,3.83,20576.0,3/1/2013,40.33,-111.57,5;89,Utah,49049
84067,UT,3.87,20736.0,12/20/2010,40.75,-111.88,5;87,Weber,49057
84738,UT,3.88,26240.0,03/18/2009,40.67,-111.79,5;69,Washington,55131
84003,UT,3.9,21265.0,08/15/2010,40.65,-111.83,5;86,Utah,49049
84105,UT,3.91,10438.78,01/28/2014,40.81,-111.94,5;69,Salt Lake,49035
84115,UT,3.96,38500.0,11/16/2010,40.73,-111.85,5;74,Salt Lake,49035
84128,UT,3.96,38500.0,11/8/2010,40.81,-111.94,6;00,Salt Lake,49035
84105,UT,4.0,20400.0,06/30/2013,40.56,-111.72,7;30,Salt Lake,49035
84010,UT,4.0,21600.0,06/30/2013,41.18,-111.91,5;86,Davis,49011
84663,UT,4.0,21200.0,06/30/2013,37.38,-113.32,6;24,Utah,49049
84054,UT,4.0,20000.0,07/25/2013,40.75,-111.86,5;66,Davis,49011
84037,UT,4.0,21495.0,08/23/2013,39.44,-111.45,5;74,Davis,49011
84128,UT,4.0,21495.0,10/30/2013,40.79,-111.82,5;99,Salt Lake,49035
84065,UT,4.0,21495.0,10/31/2013,40.47,-112.00,5;75,Salt Lake,49035
84074,UT,4.0,18750.0,03/31/2013,40.22,-111.69,6;88,Tooele,49045
84738,UT,4.0,14358.83,4/8/2010,40.78,-111.73,5;87,Washington,55131
84525,UT,4.0,26774.79,7/1/2009,38.45,-109.60,5;67,Emery,49015
84020,UT,4.0,30000.0,6/1/2006,40.43,-111.19,7;71,Salt Lake,49035
84738,UT,4.03,32240.0,5/1/2008,40.62,-111.71,5;45,Washington,55131
84108,UT,4.05,23848.0,12/28/2010,37.18,-113.63,7;60,Salt Lake,49035
84093,UT,4.05,24022.9,12/1/2010,40.64,-111.49,7;71,Salt Lake,49035
84003,UT,4.05,21890.0,7/12/2010,37.06,-113.57,6;11,Utah,49049
84335,UT,4.05,23276.59,7/1/2010,37.18,-113.63,6;02,Cache,49005
84321,UT,4.05,23768.45,7/1/2010,40.31,-111.71,7;71,Cache,49005
84106,UT,4.05,32059.0,08/27/2009,41.17,-112.04,5;86,Salt Lake,49035
84101,UT,4.05,15184.81,01/27/2014,37.18,-113.63,5;86,Salt Lake,49035
84092,UT,4.08,20808.0,08/30/2013,40.39,-111.78,5;73,Salt Lake,49035
84067,UT,4.08,21216.0,08/30/2013,40.73,-111.85,5;51,Weber,49057
84128,UT,4.08,22335.0,03/29/2013,40.71,-111.89,5;86,Salt Lake,49035
84774,UT,4.08,21915.0,05/29/2013,40.70,-112.05,5;74,Washington,55131
84738,UT,4.08,44368.13,10/27/2008,40.73,-111.85,5;98,Washington,55131
84741,UT,4.08,33195.01,07/17/2008,40.88,-111.82,5;68,Kane,49025
84738,UT,4.08,38132.0,7/2/2008,40.20,-111.47,5;73,Washington,55131
84093,UT,4.08,14590.16,11/1/2013,40.84,-111.90,5;51,Salt Lake,49035
84041,UT,4.08,10450.0,07/26/2013,41.02,-111.92,5;74,Davis,49011
84124,UT,4.085,39670.0,6/2/2009,40.70,-112.05,5;75,Salt Lake,49035
84120,UT,4.1,24610.99,06/20/2005,40.47,-112.00,7;71,Salt Lake,49035
84117,UT,4.100.544,16170.52,1/3/2012,40.57,-112.33,7;02,Salt Lake,49035
84117,UT,4.100.544,16170.52,1/3/2012,37.18,-113.63,5;92,Salt Lake,49035
84606,UT,4.14,31001.67,12/1/2010,38.98,-110.65,7;71,Utah,49049
84315,UT,4.14,17053.78,08/20/2010,40.49,-111.84,5;75,Weber,49057
84095,UT,4.14,35782.0,07/26/2010,37.18,-113.63,6;00,Salt Lake,49035
84109,UT,4.18,39210.0,08/24/2007,40.78,-111.73,5;86,Salt Lake,49035
84341,UT,4.2,24840.0,8/12/2010,40.59,-111.81,5;68,Cache,49005
84025,UT,4.2,22432.59,6/10/2009,40.39,-111.78,5;76,Davis,49011
84098,UT,4.24,14850.0,11/18/2013,41.82,-111.87,5;86,Summit,49043
84017,UT,4.24,27346.0,10/2/2013,41.70,-111.87,5;64,Summit,49043
84124,UT,4.24,16000.0,12/30/2013,40.70,-111.85,5;74,Salt Lake,49035
84125,UT,4.25,15874.0,05/30/2013,40.75,-111.90,6;02,0,0
84103,UT,4.3,28680.0,11/15/2010,40.56,-111.72,5;51,Salt Lake,49035
84747,UT,4.3,35475.0,8/1/2010,41.17,-112.04,7;42,Wayne,54099
84106,UT,43.092,13920.15,11/4/2011,40.70,-112.05,7;71,Salt Lake,49035
84062,UT,4.32,33253.0,11/7/2010,37.26,-113.27,7;43,Utah,49049
84093,UT,4.32,39000.0,10/26/2010,37.18,-113.63,7;71,Salt Lake,49035
84109,UT,4.32,37400.0,10/13/2010,37.27,-112.23,6;00,Salt Lake,49035
84047,UT,4.32,38307.0,09/24/2010,37.18,-113.63,5;78,Salt Lake,49035
84043,UT,4.34,13883.0,06/21/2013,40.59,-111.81,5;89,Utah,49049
84043,UT,4.34,22875.0,03/26/2013,41.07,-111.98,5;57,Utah,49049
84124,UT,436.392,14112.0,06/21/2011,40.67,-111.79,5;87,Salt Lake,49035
84103,UT,4.37,25900.0,12/15/2010,40.69,-111.99,5;87,Salt Lake,49035
84317,UT,4.41,28991.05,10/1/2010,40.65,-111.83,6;13,Weber,49057
84124,UT,4.48,28000.0,10/28/2011,40.65,-111.83,5;93,Salt Lake,49035
84646,UT,4.5,24120.0,09/30/2013,40.21,-111.61,5;76,Sanpete,49039
84098,UT,4.5,24120.0,11/18/2013,41.15,-112.14,5;72,Summit,49043
84070,UT,4.5,24120.0,9/3/2013,40.55,-111.96,5;72,Salt Lake,49035
84109,UT,4.5,16380.0,02/25/2014,40.70,-111.71,5;80,Salt Lake,49035
84037,UT,4.5,16248.65,12/28/2010,41.85,-111.70,5;56,Davis,49011
84067,UT,4.5,34252.0,12/14/2010,40.99,-111.86,5;78,Weber,49057
84741,UT,4.5,35850.93,9/9/2010,40.71,-111.55,5;89,Kane,49025
84741,UT,4.5,35851.93,9/1/2010,40.88,-111.31,0,Kane,49025
84532,UT,4.5,15315.0,12/30/2013,40.67,-111.79,5;66,Grand,49019
84108,UT,4.508,18262.01,9/1/2010,40.70,-111.94,6;61,Salt Lake,49035
84532,UT,4.56,38385.89,10/1/2008,0,0,5;86,Grand,49019
84532,UT,4.56,47364.0,09/24/2008,40.79,-111.82,5;97,Grand,49019
84630,UT,4.59,24593.0,6/7/2013,38.40,-111.58,6;00,Sanpete,49039
84335,UT,4.59,16751.43,08/22/2013,40.70,-111.85,5;72,Cache,49005
84302,UT,4.6,25690.1,2/9/2011,40.46,-111.63,5;82,Box Elder,49003
84097,UT,4.6,30086.24,11/22/2010,40.59,-111.81,5;82,Utah,49049
84092,UT,4.6,26857.57,07/17/2010,40.70,-111.71,5;82,Salt Lake,49035
