Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
4915,ME,2.64,10588.0,10/9/2012,43.91,-69.96,3;97,Waldo,23027
4572,ME,2.64,10020.0,03/27/2012,43.66,-70.18,3;96,Lincoln,56023
4915,ME,2.64,10588.0,01/18/2012,44.42,-69.02,3;97,Waldo,23027
4541,ME,2.65,11934.0,8/6/2013,44.09,-69.38,4;04,Lincoln,56023
4101,ME,2.7,,05/15/2006,44.42,-69.02,4;14,Cumberland,51049
4401,ME,2.75,11803.0,9/3/2013,43.88,-69.49,3;91,Penobscot,23019
4289,ME,2.76,12420.0,3/6/2012,43.66,-70.25,3;97,Oxford,23017
4609,ME,2.76,10966.6,12/20/2011,44.83,-68.78,4;01,Hancock,54029
4553,ME,2.76,8145.0,4/9/2013,44.32,-70.57,4;06,Lincoln,56023
4849,ME,2.76,15229.0,2/5/2013,44.38,-68.21,4;00,Waldo,23027
4038,ME,2.76,13773.0,10/31/2011,44.03,-69.53,4;06,Cumberland,51049
4102,ME,2.76,15500.0,10/31/2011,44.28,-69.00,4;11,Cumberland,51049
4572,ME,2.76,,8/10/2010,43.68,-70.44,3;96,Lincoln,56023
4915,ME,2.76,,3/1/2010,43.66,-70.25,3;97,Waldo,23027
4989,ME,2.76,,4/8/2011,44.09,-69.38,3;92,Kennebec,23011
4989,ME,2.76,,04/19/2007,44.42,-69.02,3;92,Kennebec,23011
4605,ME,2.8,7711.0,5/7/2013,44.45,-69.67,3;98,Hancock,54029
4097,ME,2.82,,4/6/2012,44.45,-69.67,4;10,Cumberland,51049
4101,ME,2.82,12517.0,01/17/2012,44.58,-68.49,4;14,Cumberland,51049
4097,ME,2.82,10242.75,03/20/2012,43.84,-70.21,4;10,Cumberland,51049
4862,ME,2.82,12957.0,03/13/2012,43.66,-70.25,3;97,Knox,48275
4103,ME,2.88,13305.0,11/6/2012,43.84,-70.21,4;10,Cumberland,51049
4330,ME,2.88,11314.0,6/5/2012,44.21,-69.27,3;94,Kennebec,23011
4072,ME,2.88,11608.0,9/4/2012,43.66,-70.25,4;08,York,51199
4102,ME,2.88,13781.0,10/9/2012,44.33,-69.72,4;11,Cumberland,51049
4105,ME,2.88,11878.0,9/4/2012,43.53,-70.45,4;11,Cumberland,51049
4605,ME,2.88,13229.5,10/9/2012,43.66,-70.25,3;98,Hancock,54029
4609,ME,2.88,11342.0,9/4/2012,43.72,-70.24,4;01,Hancock,54029
4103,ME,2.88,11233.0,7/3/2012,44.58,-68.49,4;10,Cumberland,51049
4862,ME,2.88,10624.0,7/3/2012,44.38,-68.21,3;97,Knox,48275
3908,ME,2.88,12089.0,04/17/2012,43.66,-70.25,4;12,York,51199
4680,ME,2.94,11865.0,11/6/2012,44.21,-69.27,4;04,Washington,55131
