Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
8620,NJ,0.15,,8/6/2007,40.22,-74.76,3;92,Mercer,54055
8322,NJ,0.2,,12/3/2007,39.61,-75.02,4;10,Gloucester,51073
8230,NJ,0.26,4219.0,1/11/2002,39.20,-74.71,4;25,Cape May,34009
8343,NJ,0.32,,08/19/2008,39.64,-75.16,4;10,Gloucester,51073
7712,NJ,0.32,,10/11/2007,40.22,-74.01,3;87,Monmouth,34025
8318,NJ,0.43,0.0,8/11/2010,39.59,-75.17,4;12,Salem,34033
8318,NJ,0.43,2875.0,7/8/2010,39.59,-75.17,4;12,Salem,34033
8690,NJ,0.45,,1/10/2012,40.22,-74.76,3;90,Mercer,54055
7750,NJ,0.535,,3/6/2008,40.33,-73.98,3;72,Monmouth,34025
8205,NJ,0.585,0.0,12/30/2011,39.48,-74.47,4;16,Atlantic,34001
8204,NJ,0.585,,12/30/2011,38.94,-74.90,4;25,Cape May,34009
8009,NJ,0.6,6000,12/18/2009,39.79,-74.93,4;05,Camden,37029
7840,NJ,0.66,0.0,10/20/2011,40.85,-74.82,3;78,Warren,51187
7820,NJ,0.66,,10/20/2011,40.91,-74.83,0,0,0
8203,NJ,0.68,5440.0,02/24/2011,0,0,4;14,Atlantic,34001
8009,NJ,0.69,0.0,12/5/2013,39.41,-74.36,4;05,Camden,37029
8343,NJ,0.7,0.0,06/30/2009,39.79,-74.93,4;10,Gloucester,51073
8332,NJ,0.705,0.0,02/25/2013,39.64,-75.16,4;19,Cumberland,51049
7871,NJ,0.8,6600.0,02/17/2010,39.39,-75.05,3;76,Sussex,51183
8551,NJ,0.8,6800.0,10/17/2004,41.04,-74.62,3;87,Hunterdon,34019
7456,NJ,0.8,6271.0,07/13/2006,40.44,-74.82,3;87,Passaic,34031
7940,NJ,0.84,6706.5,9/3/2009,41.11,-74.27,3;87,Morris,48343
8251,NJ,0.89,8542.1,06/17/2002,40.75,-74.41,4;21,Cape May,34009
8512,NJ,0.9,0.0,04/26/2010,39.01,-74.93,3;84,Middlesex,51119
8054,NJ,0.9,6885.0,02/23/2010,40.31,-74.51,4;00,Burlington,34005
8234,NJ,0.9,,07/14/2011,39.94,-74.90,4;20,Atlantic,34001
8753,NJ,0.92,0.0,07/15/2013,39.41,-74.58,3;98,Ocean,34029
8857,NJ,0.92,,09/21/2011,39.95,-74.18,3;84,Middlesex,51119
8204,NJ,0.96,0.0,7/3/2008,40.39,-74.33,4;25,Cape May,34009
8087,NJ,0.96,8097.0,12/27/2005,38.94,-74.90,4;07,Ocean,34029
7663,NJ,0.98,0.0,04/24/2013,39.59,-74.32,3;84,Bergen,34003
8215,NJ,0.98,7774.5,07/24/2002,40.90,-74.09,4;09,Atlantic,34001
8002,NJ,0.99,8435.0,10/17/2002,39.56,-74.59,4;00,Camden,37029
8527,NJ,1.0,3250.0,05/13/2013,39.90,-74.99,3;97,Ocean,34029
7067,NJ,1.0,5735.0,10/22/2013,40.10,-74.35,3;87,Middlesex,51119
7094,NJ,1,,11/19/2009,40.59,-74.31,3;84,Hudson,34017
8360,NJ,1,,2/5/2010,40.78,-74.06,4;11,Cumberland,51049
8527,NJ,1.0,8000.0,09/28/2005,39.46,-74.99,3;97,Ocean,34029
8558,NJ,1,,12/3/2009,40.10,-74.35,3;90,Somerset,42111
8502,NJ,1,,11/20/2009,40.41,-74.70,3;89,Somerset,42111
7006,NJ,1,,12/18/2009,40.46,-74.64,3;87,Essex,51057
7512,NJ,1.05,0.0,2/1/2011,40.83,-74.27,3;86,Passaic,34031
8077,NJ,1.05,0.0,08/23/2012,40.90,-74.22,3;95,Burlington,34005
7034,NJ,1.075,,08/24/2011,40.01,-75.01,3;87,Morris,48343
8096,NJ,1.11,0.0,03/29/2013,40.88,-74.38,4;03,Gloucester,51073
8310,NJ,1.11,0.0,11/21/2012,39.83,-75.15,4;12,Atlantic,34001
8865,NJ,1.11,0.0,9/10/2012,39.52,-74.94,3;76,Warren,51187
8060,NJ,1.11,0.0,12/26/2012,40.68,-75.18,3;94,Burlington,34005
7882,NJ,1.116,8179.0,09/21/2006,39.99,-74.78,3;77,Warren,51187
7086,NJ,1.14,8721.0,04/21/2005,40.75,-74.98,3;79,Hudson,34017
8691,NJ,1.15,0.0,02/23/2012,40.76,-74.01,3;91,Mercer,54055
8202,NJ,1.156,9435.0,07/17/2008,40.22,-74.76,4;25,Cape May,34009
7052,NJ,1.175,0.0,11/12/2013,39.09,-74.73,3;89,Essex,51057
7410,NJ,1.175,0.0,4/9/2013,40.79,-74.26,3;84,Bergen,34003
7756,NJ,1.19,10591.0,3/2/2006,40.93,-74.11,3;84,Monmouth,34025
7418,NJ,1.19,9122.35,05/20/2009,40.21,-74.00,3;81,Sussex,51183
7730,NJ,1.2,7980.0,04/26/2010,41.24,-74.48,3;72,Monmouth,34025
8022,NJ,1.2,,07/17/2007,40.42,-74.17,3;89,Burlington,34005
7456,NJ,1.2,14634.0,12/23/2005,40.06,-74.68,3;87,Passaic,34031
8330,NJ,1.225,10000.0,05/17/2011,41.11,-74.27,4;15,Atlantic,34001
8080,NJ,1.23,,09/15/2011,39.45,-74.72,4;06,Gloucester,51073
8406,NJ,1.25,0.0,05/30/2008,39.75,-75.09,4;15,Atlantic,34001
7050,NJ,1.25,0.0,12/18/2012,39.34,-74.48,3;91,Essex,51057
8098,NJ,1.26,0.0,3/9/2012,40.76,-74.23,4;09,Salem,34033
8226,NJ,1.26,9450.0,11/16/2009,39.65,-75.32,4;21,Cape May,34009
8344,NJ,1.26,9576.0,4/7/2010,39.26,-74.60,4;11,Gloucester,51073
8204,NJ,1.26,,05/31/2011,39.54,-75.01,4;25,Cape May,34009
8230,NJ,1.26,,08/22/2011,38.94,-74.90,4;25,Cape May,34009
8857,NJ,1.28,10540,4/6/2006,39.20,-74.71,3;84,Middlesex,51119
8330,NJ,1.29,8740.0,05/28/2008,40.39,-74.33,4;15,Atlantic,34001
8008,NJ,1.29,10578.0,10/7/2008,39.45,-74.72,4;05,Ocean,34029
8302,NJ,1.29,0.0,11/2/2010,39.55,-74.24,4;18,Cumberland,51049
7882,NJ,1.29,15587.5,10/11/2007,39.42,-75.22,3;77,Warren,51187
8302,NJ,1.29,6372.6,08/25/2010,40.75,-74.98,4;18,Cumberland,51049
8080,NJ,1.295,18900.0,01/20/2005,39.42,-75.22,4;06,Gloucester,51073
8872,NJ,1.32,,05/13/2011,39.75,-75.09,3;84,Middlesex,51119
7828,NJ,1.336,11022,04/21/2004,40.46,-74.32,3;80,Morris,48343
8043,NJ,1.336,10638.0,11/5/2004,40.87,-74.73,4;03,Camden,37029
7834,NJ,1.35,8883.0,08/25/2011,39.84,-74.95,3;87,Morris,48343
8330,NJ,1.35,6450.0,08/25/2009,40.89,-74.48,4;15,Atlantic,34001
8535,NJ,1.35,7445.0,5/11/2003,39.45,-74.72,3;87,Monmouth,34025
8752,NJ,1.36,10085.78,03/16/2006,40.21,-74.44,3;95,Ocean,34029
8009,NJ,1.38,0.0,12/5/2013,39.79,-74.09,4;05,Camden,37029
8514,NJ,1.38,,1/5/2012,39.79,-74.93,3;96,Monmouth,34025
8833,NJ,1.38,,12/8/2011,40.14,-74.49,3;85,Hunterdon,34019
8087,NJ,1.4,11500.0,09/29/2009,40.64,-74.83,4;07,Ocean,34029
8822,NJ,1.4,0.0,3/5/2013,39.59,-74.32,3;86,Hunterdon,34019
7438,NJ,1.4,14612.5,4/11/2008,40.50,-74.86,3;85,Passaic,34031
8106,NJ,1.41,0.0,7/8/2011,41.04,-74.48,4;00,Camden,37029
7006,NJ,1.41,0.0,07/25/2013,39.88,-75.07,3;87,Essex,51057
7109,NJ,1.41,0.0,4/12/2013,40.83,-74.27,3;87,Essex,51057
8108,NJ,1.41,0.0,05/15/2012,40.79,-74.16,4;00,Camden,37029
7856,NJ,1.41,0.0,05/23/2012,39.91,-75.07,3;83,Morris,48343
8844,NJ,1.41,0.0,06/25/2012,40.91,-74.64,3;88,Somerset,42111
8243,NJ,1.41,0.0,01/18/2012,40.47,-74.62,4;25,Cape May,34009
7042,NJ,1.43,13860.0,07/16/2003,39.15,-74.69,3;88,Essex,51057
7083,NJ,1.44,0.0,11/12/2013,40.82,-74.21,3;89,Union,47173
8829,NJ,1.47,0.0,07/23/2012,40.69,-74.26,3;83,Hunterdon,34019
7059,NJ,1.48,0.0,8/9/2011,40.66,-74.89,3;86,Somerset,42111
8080,NJ,1.48,,03/28/2012,40.63,-74.51,4;06,Gloucester,51073
8530,NJ,1.49,11775.0,12/17/2001,39.75,-75.09,3;88,Hunterdon,34019
8302,NJ,1.5,0.0,09/17/2012,40.36,-74.94,4;18,Cumberland,51049
8527,NJ,1.5,22013.0,8/1/2002,39.42,-75.22,3;97,Ocean,34029
8060,NJ,1.53,12240.0,4/9/2010,40.10,-74.35,3;94,Burlington,34005
8007,NJ,1.56,,10/18/2011,39.99,-74.78,4;02,Camden,37029
8062,NJ,1.575,0.0,10/12/2010,39.87,-75.05,4;10,Gloucester,51073
8731,NJ,1.575,0.0,7/3/2012,39.73,-75.22,3;99,Ocean,34029
8062,NJ,1.575,8190.0,7/8/2010,39.84,-74.19,4;10,Gloucester,51073
8721,NJ,1.575,,7/3/2012,39.73,-75.22,3;99,Ocean,34029
8742,NJ,1.6,12000.0,06/22/2009,39.91,-74.21,3;94,Ocean,34029
8822,NJ,1.6,13600.0,1/5/2005,40.09,-74.04,3;86,Hunterdon,34019
8742,NJ,1.6,13200.0,06/20/2006,40.50,-74.86,3;94,Ocean,34029
7663,NJ,1.645,0.0,7/12/2013,40.09,-74.04,3;84,Bergen,34003
7203,NJ,1.645,0.0,07/18/2013,40.90,-74.09,3;88,Union,47173
7760,NJ,1.665,13320.0,9/11/2003,40.65,-74.26,3;74,Monmouth,34025
8087,NJ,1.665,10822.5,1/7/2005,40.36,-74.00,4;07,Ocean,34029
8075,NJ,1.665,0.0,12/8/2011,39.59,-74.32,3;94,Burlington,34005
7726,NJ,1.68,0.0,9/12/2013,40.03,-74.95,3;88,Monmouth,34025
7662,NJ,1.68,0.0,9/4/2013,40.29,-74.36,3;83,Bergen,34003
7083,NJ,1.68,0.0,10/3/2013,40.90,-74.07,3;89,Union,47173
7663,NJ,1.68,0.0,10/3/2013,40.69,-74.26,3;84,Bergen,34003
8087,NJ,1.7,13600.0,06/28/2006,40.90,-74.09,4;07,Ocean,34029
7304,NJ,1.71,14677.2,5/4/2009,39.59,-74.32,3;79,Hudson,34017
7076,NJ,1.71,0.0,09/21/2012,40.71,-74.06,3;88,Union,47173
8840,NJ,1.71,,10/24/2012,40.63,-74.37,3;87,Middlesex,51119
7621,NJ,1.715,0.0,12/19/2012,40.54,-74.36,3;83,Bergen,34003
7034,NJ,1.715,0.0,10/9/2013,40.92,-73.99,3;87,Morris,48343
8050,NJ,1.728,15000.0,07/17/2009,40.88,-74.38,4;02,Ocean,34029
8077,NJ,1.75,15295.0,4/11/2008,39.69,-74.25,3;95,Burlington,34005
8008,NJ,1.75,19300.0,02/26/2009,40.01,-75.01,4;05,Ocean,34029
8527,NJ,1.75,5687.4,05/13/2013,39.55,-74.24,3;97,Ocean,34029
8201,NJ,1.75,14000.0,07/27/2005,40.10,-74.35,4;16,Atlantic,34001
7946,NJ,1.75,15750.0,07/13/2006,39.42,-74.49,3;86,Morris,48343
7042,NJ,1.75,,10/18/2011,40.66,-74.51,3;88,Essex,51057
8008,NJ,1.755,11555.0,05/17/2006,40.82,-74.21,4;05,Ocean,34029
7662,NJ,1.76,13640.0,10/26/2005,39.55,-74.24,3;83,Bergen,34003
8302,NJ,1.76,,10/7/2008,40.90,-74.07,4;18,Cumberland,51049
7480,NJ,1.792,12500.0,04/28/2009,39.42,-75.22,3;87,Passaic,34031
7302,NJ,1.792,14977.0,10/5/2009,41.10,-74.39,3;79,Hudson,34017
8854,NJ,1.8,0.0,05/26/2011,40.71,-74.06,3;87,Middlesex,51119
7042,NJ,1.8,15180.0,10/8/2009,40.51,-74.45,3;88,Essex,51057
7465,NJ,1.8,20111.0,04/16/2010,40.82,-74.21,3;88,Passaic,34031
7054,NJ,1.8,15000.0,03/16/2011,41.04,-74.29,3;87,Morris,48343
8827,NJ,1.8,23511.0,06/21/2010,40.85,-74.40,3;82,Hunterdon,34019
8232,NJ,1.8,28752.75,12/18/2009,40.70,-74.96,4;17,Atlantic,34001
8628,NJ,1.8,15500,3/6/2006,39.39,-74.51,3;91,Mercer,54055
8534,NJ,1.8,14850.0,02/26/2004,40.22,-74.76,3;90,Mercer,54055
7666,NJ,1.8,15077.0,08/15/2007,40.32,-74.79,3;81,Bergen,34003
8234,NJ,1.8,,07/14/2006,40.88,-74.01,4;20,Atlantic,34001
8870,NJ,1.8,,11/7/2011,39.41,-74.58,0,0,0
8560,NJ,1.84,15180.0,08/26/2009,40.57,-74.73,3;90,Mercer,54055
8609,NJ,1.84,0.0,02/13/2012,0,0,3;89,Mercer,54055
8204,NJ,1.84,8040.0,04/29/2010,40.31,-74.86,4;25,Cape May,34009
8008,NJ,1.84,12200.0,07/27/2010,40.22,-74.76,4;05,Ocean,34029
8527,NJ,1.84,18468.0,6/9/2009,38.94,-74.90,3;97,Ocean,34029
8210,NJ,1.84,13248.0,08/27/2009,39.55,-74.24,4;26,Cape May,34009
8844,NJ,1.84,16150.0,8/12/2010,40.10,-74.35,3;88,Somerset,42111
7825,NJ,1.84,12420,12/15/2004,39.07,-74.82,3;72,Warren,51187
7825,NJ,1.84,15955.87,10/16/2002,40.47,-74.62,3;72,Warren,51187
8741,NJ,1.84,0.0,10/5/2011,40.98,-74.96,3;98,Ocean,34029
8204,NJ,1.84,8040.0,3/2/2010,40.98,-74.96,4;25,Cape May,34009
8008,NJ,1.84,12200.0,05/20/2010,39.93,-74.17,4;05,Ocean,34029
7740,NJ,1.84,24104.0,8/10/2010,38.94,-74.90,3;82,Monmouth,34025
8619,NJ,1.84,,02/13/2012,39.55,-74.24,3;91,Mercer,54055
8550,NJ,1.845,,11/14/2011,40.29,-73.98,3;88,Mercer,54055
8740,NJ,1.848,13720.0,10/20/2009,40.22,-74.76,3;98,Ocean,34029
7103,NJ,1.87,,03/25/2009,40.32,-74.62,3;90,Essex,51057
7066,NJ,1.88,0.0,3/6/2013,39.92,-74.13,3;88,Union,47173
7663,NJ,1.88,0.0,04/30/2013,40.72,-74.17,3;84,Bergen,34003
7054,NJ,1.88,0.0,6/10/2013,40.62,-74.31,3;87,Morris,48343
8904,NJ,1.88,0.0,12/26/2013,40.90,-74.09,3;88,Middlesex,51119
7109,NJ,1.88,0.0,10/9/2012,40.85,-74.40,3;87,Essex,51057
7760,NJ,1.89,14915.0,01/14/2010,40.50,-74.42,3;74,Monmouth,34025
7017,NJ,1.89,20664.0,04/23/2007,40.79,-74.16,3;90,Essex,51057
8060,NJ,1.9,16242.0,03/21/2002,40.36,-74.00,3;94,Burlington,34005
7960,NJ,1.9,0.0,09/26/2012,40.76,-74.21,3;87,Morris,48343
8690,NJ,1.9,14500.0,10/18/2006,39.99,-74.78,3;90,Mercer,54055
7052,NJ,1.904,0.0,07/21/2011,40.79,-74.47,3;89,Essex,51057
8319,NJ,1.92,10000.0,06/18/2009,40.22,-74.76,4;19,Atlantic,34001
8251,NJ,1.92,0.0,01/20/2011,40.79,-74.26,4;21,Cape May,34009
7204,NJ,1.92,0.0,03/13/2013,39.35,-74.77,3;88,Union,47173
7204,NJ,1.92,,09/17/2012,39.01,-74.93,3;88,Union,47173
7039,NJ,1.92,0.0,01/25/2012,40.66,-74.26,3;88,Essex,51057
7760,NJ,1.92,15072.0,07/26/2004,40.66,-74.26,3;74,Monmouth,34025
8525,NJ,1.92,16116.0,7/6/2006,40.78,-74.32,3;88,Mercer,54055
8401,NJ,1.92,,08/27/2008,40.36,-74.00,4;16,Atlantic,34001
7711,NJ,1.925,16000,9/4/2008,40.38,-74.76,3;84,Monmouth,34025
7882,NJ,1.925,10718.75,11/8/2007,39.36,-74.42,3;77,Warren,51187
8242,NJ,1.925,15400.0,03/16/2005,40.23,-74.00,4;26,Cape May,34009
8822,NJ,1.931,19320.0,4/5/2013,40.75,-74.98,3;86,Hunterdon,34019
8648,NJ,1.95,,1/6/2011,39.02,-74.87,3;91,Mercer,54055
8542,NJ,1.96,0.0,05/14/2013,40.50,-74.86,3;92,Mercer,54055
7036,NJ,1.96,0.0,11/27/2013,40.22,-74.76,3;87,Union,47173
7604,NJ,1.96,0.0,09/26/2013,40.35,-74.65,3;84,Bergen,34003
7663,NJ,1.96,0.0,12/27/2013,40.62,-74.23,3;84,Bergen,34003
7901,NJ,1.98,16390.0,05/23/2005,40.86,-74.07,3;87,Union,47173
8205,NJ,1.98,15690.0,01/20/2005,40.90,-74.09,4;16,Atlantic,34001
8270,NJ,1.98,20579.0,01/13/2006,40.71,-74.36,4;27,Cape May,34009
7945,NJ,1.98,16483.0,10/14/2007,39.48,-74.47,3;86,Morris,48343
7108,NJ,1.98,,10/26/2011,39.22,-74.80,3;90,Essex,51057
7108,NJ,1.98,,10/26/2011,40.76,-74.59,3;90,Essex,51057
7108,NJ,1.98,,10/26/2011,40.72,-74.17,3;90,Essex,51057
8742,NJ,2.0,16500.0,04/29/2008,40.72,-74.17,3;94,Ocean,34029
8008,NJ,2.0,26400.0,3/10/2009,40.72,-74.17,4;05,Ocean,34029
7882,NJ,2.0,16500.0,11/24/2008,40.09,-74.04,3;77,Warren,51187
7033,NJ,2.0,0.0,9/1/2010,39.55,-74.24,3;88,Union,47173
8753,NJ,2.0,20712.0,09/16/2009,40.75,-74.98,3;98,Ocean,34029
8232,NJ,2.0,0.0,9/11/2013,40.67,-74.28,4;17,Atlantic,34001
7644,NJ,2.0,5800.0,7/1/2013,39.95,-74.18,3;84,Bergen,34003
8832,NJ,2,,2/3/2010,39.39,-74.51,3;86,Middlesex,51119
8204,NJ,2.0,16000.0,06/28/2006,40.87,-74.08,4;25,Cape May,34009
7840,NJ,2,,09/17/2009,40.51,-74.31,3;78,Warren,51187
7043,NJ,2,16000,5/6/2002,38.94,-74.90,3;87,Essex,51057
8360,NJ,2,,09/16/2009,40.85,-74.82,4;11,Cumberland,51049
7430,NJ,2,16000,04/15/2002,40.82,-74.21,3;88,Bergen,34003
7033,NJ,2.0,7500.0,08/17/2010,39.46,-74.99,3;88,Union,47173
8051,NJ,2.0,16138.0,10/18/2011,41.08,-74.18,4;07,Gloucester,51073
7003,NJ,2.004,18105.5,07/25/2008,40.67,-74.28,3;88,Essex,51057
7450,NJ,2.004,0.0,12/6/2013,39.78,-75.17,3;85,Bergen,34003
8551,NJ,2.004,17000.0,2/3/2005,40.81,-74.18,3;87,Hunterdon,34019
8551,NJ,2.004,17467.2,4/12/2006,40.98,-74.11,3;87,Hunterdon,34019
7758,NJ,2.004,17580.39,10/11/2006,40.44,-74.82,3;64,Monmouth,34025
7728,NJ,2.024,,06/26/2007,40.44,-74.82,3;95,Monmouth,34025
7825,NJ,2.025,12915.0,4/8/2009,40.43,-74.09,3;72,Warren,51187
8319,NJ,2.025,15288.75,12/7/2009,40.25,-74.27,4;19,Atlantic,34001
8556,NJ,2.025,16065.0,02/17/2010,40.98,-74.96,3;86,Hunterdon,34019
7018,NJ,2.025,,09/15/2011,39.35,-74.77,3;90,Essex,51057
8322,NJ,2.035,14250.0,3/2/2011,40.42,-74.99,4;10,Gloucester,51073
8062,NJ,2.04,21000.0,08/26/2009,40.76,-74.21,4;10,Gloucester,51073
8012,NJ,2.04,5038.0,05/29/2013,39.61,-75.02,4;05,Camden,37029
7103,NJ,2.04,0.0,03/25/2009,39.73,-75.22,3;90,Essex,51057
7740,NJ,2.04,16014.0,04/13/2006,39.79,-75.06,3;82,Monmouth,34025
7513,NJ,2.04,,07/23/2012,40.72,-74.17,3;85,Passaic,34031
7513,NJ,2.04,,07/23/2012,40.29,-73.98,3;85,Passaic,34031
7513,NJ,2.04,,07/23/2012,40.91,-74.16,3;85,Passaic,34031
8008,NJ,2.05,0.0,07/29/2008,40.91,-74.16,4;05,Ocean,34029
8043,NJ,2.07,4500.0,09/24/2013,40.91,-74.16,4;03,Camden,37029
7732,NJ,2.07,15200,3/10/2009,39.55,-74.24,3;74,Monmouth,34025
8873,NJ,2.07,,4/10/2012,39.84,-74.95,3;89,Somerset,42111
7710,NJ,2.076,17737,11/29/2007,40.40,-73.99,0,0,0
7712,NJ,2.076,17737,04/29/2008,40.49,-74.48,3;87,Monmouth,34025
7740,NJ,2.076,17737.0,11/29/2007,40.21,-74.25,3;82,Monmouth,34025
8060,NJ,2.088,,01/31/2008,0,0,3;94,Burlington,34005
8022,NJ,2.09,0.0,08/13/2012,40.22,-74.01,3;89,Burlington,34005
7514,NJ,2.096,24360,09/26/2006,40.29,-73.98,3;84,Passaic,34031
8053,NJ,2.1,36500.0,03/29/2013,39.99,-74.78,4;03,Burlington,34005
7760,NJ,2.1,19111.0,11/29/2007,40.06,-74.68,3;74,Monmouth,34025
8618,NJ,2.1,16800.0,10/6/2009,40.91,-74.16,3;90,Mercer,54055
8087,NJ,2.1,17640.0,09/16/2009,39.90,-74.92,4;07,Ocean,34029
7711,NJ,2.1,17280,9/4/2008,40.36,-74.00,3;84,Monmouth,34025
8401,NJ,2.1,16716,05/20/2004,40.22,-74.76,4;16,Atlantic,34001
8401,NJ,2.1,19266,05/20/2004,39.59,-74.32,4;16,Atlantic,34001
8212,NJ,2.1,17766.0,07/27/2005,40.23,-74.00,4;21,Cape May,34009
8822,NJ,2.1,16250.0,04/27/2005,39.36,-74.42,3;86,Hunterdon,34019
7646,NJ,2.1,18375.0,04/13/2006,39.36,-74.42,3;83,Bergen,34003
8028,NJ,2.1,18375.0,5/11/2006,38.93,-74.96,4;09,Gloucester,51073
7882,NJ,2.1,18858.0,11/30/2006,40.50,-74.86,3;77,Warren,51187
8094,NJ,2.1,19111.0,1/4/2007,40.93,-74.01,4;09,Gloucester,51073
8502,NJ,2.1,18962.0,6/12/2007,39.70,-75.11,3;89,Somerset,42111
8210,NJ,2.1,18962.0,08/31/2007,40.75,-74.98,4;26,Cape May,34009
8088,NJ,2.112,17107.2,06/30/2009,39.68,-74.98,4;01,Burlington,34005
7506,NJ,2.115,13347.6,8/11/2010,40.46,-74.64,3;84,Passaic,34031
7029,NJ,2.115,0.0,01/22/2013,39.07,-74.82,3;88,Hudson,34017
7032,NJ,2.115,0.0,1/3/2013,39.80,-74.62,3;84,Hudson,34017
8840,NJ,2.115,0.0,1/2/2013,40.95,-74.15,3;87,Middlesex,51119
7013,NJ,2.115,0.0,01/28/2013,40.74,-74.15,3;86,Passaic,34031
8848,NJ,2.115,25000.0,09/19/2013,40.75,-74.11,3;81,Hunterdon,34019
8873,NJ,2.115,0.0,09/26/2013,40.54,-74.36,3;89,Somerset,42111
7012,NJ,2.115,0.0,09/25/2013,40.86,-74.15,3;86,Passaic,34031
7762,NJ,2.115,0.0,03/23/2012,40.56,-75.09,3;93,Monmouth,34025
7032,NJ,2.115,0.0,02/14/2013,40.49,-74.48,3;84,Hudson,34017
8244,NJ,2.115,0.0,11/21/2011,40.86,-74.15,4;24,Atlantic,34001
7506,NJ,2.115,13347.6,05/20/2010,40.15,-74.02,3;84,Passaic,34031
8003,NJ,2.115,,09/21/2012,40.75,-74.11,4;02,Camden,37029
8736,NJ,2.115,,7/12/2011,39.31,-74.60,3;94,Monmouth,34025
8753,NJ,2.142,,07/25/2011,40.95,-74.15,3;98,Ocean,34029
7003,NJ,2.145,0.0,03/16/2012,39.90,-74.99,3;88,Essex,51057
7071,NJ,2.145,19412.25,04/21/2005,40.11,-74.03,3;84,Bergen,34003
8093,NJ,2.15,0.0,8/10/2011,39.95,-74.18,4;02,Gloucester,51073
8210,NJ,2.15,15050.0,04/29/2010,40.81,-74.18,4;26,Cape May,34009
8402,NJ,2.15,18245.0,8/7/2008,40.79,-74.11,4;15,Atlantic,34001
8752,NJ,2.15,0.0,4/6/2012,39.86,-75.13,3;95,Ocean,34029
8210,NJ,2.15,0.0,4/6/2012,39.07,-74.82,4;26,Cape May,34009
7621,NJ,2.15,0.0,07/25/2011,39.33,-74.50,3;83,Bergen,34003
8330,NJ,2.15,19110.0,9/12/2007,39.79,-74.09,4;15,Atlantic,34001
8210,NJ,2.15,15050.0,3/2/2010,39.07,-74.82,4;26,Cape May,34009
8234,NJ,2.15,,06/14/2011,40.92,-73.99,4;20,Atlantic,34001
8204,NJ,2.16,16770.0,5/4/2010,39.45,-74.72,4;25,Cape May,34009
8050,NJ,2.16,25000.0,01/13/2010,39.07,-74.82,4;02,Ocean,34029
7003,NJ,2.16,0.0,07/19/2011,39.41,-74.58,3;88,Essex,51057
7005,NJ,2.16,8000.0,9/7/2011,38.94,-74.90,3;87,Morris,48343
8550,NJ,2.16,18480.0,7/2/2003,39.69,-74.25,3;88,Mercer,54055
7072,NJ,2.16,0.0,3/12/2013,40.81,-74.18,3;85,Bergen,34003
8226,NJ,2.16,0.0,06/28/2013,40.90,-74.40,4;21,Cape May,34009
7036,NJ,2.16,0.0,12/27/2013,40.32,-74.62,3;87,Union,47173
7083,NJ,2.16,0.0,12/11/2013,40.82,-74.06,3;89,Union,47173
8825,NJ,2.16,22530.0,8/10/2007,39.26,-74.60,3;85,Hunterdon,34019
7753,NJ,2.16,18403,07/26/2004,40.62,-74.23,3;94,Monmouth,34025
8846,NJ,2.16,,04/16/2012,40.69,-74.26,3;87,Middlesex,51119
8080,NJ,2.16,16264.8,07/14/2011,40.52,-75.05,4;06,Gloucester,51073
7079,NJ,2.171,17585.0,06/21/2006,40.21,-74.08,3;89,Essex,51057
7050,NJ,2.2,0.0,4/6/2011,40.57,-74.50,3;91,Essex,51057
7067,NJ,2.2,18962.0,04/30/2008,39.75,-75.09,3;87,Middlesex,51119
8752,NJ,2.2,32800.0,6/5/2007,40.74,-74.26,3;95,Ocean,34029
7860,NJ,2.2,0.0,05/30/2012,40.76,-74.23,3;71,Sussex,51183
8534,NJ,2.2,17600.0,01/27/2006,40.59,-74.31,3;90,Mercer,54055
7712,NJ,2.2,22932.5,12/3/2007,39.79,-74.09,3;87,Monmouth,34025
7108,NJ,2.2,,10/26/2011,41.05,-74.75,3;90,Essex,51057
7108,NJ,2.2,,10/26/2011,40.32,-74.79,3;90,Essex,51057
7108,NJ,2.2,,10/26/2011,40.22,-74.01,3;90,Essex,51057
7108,NJ,2.2,,10/26/2011,40.72,-74.17,3;90,Essex,51057
7108,NJ,2.2,,10/27/2011,40.72,-74.17,3;90,Essex,51057
7030,NJ,2.205,0.0,12/3/2013,40.72,-74.17,3;79,Hudson,34017
7663,NJ,2.205,0.0,5/2/2013,40.72,-74.17,3;84,Bergen,34003
7083,NJ,2.205,0.0,10/9/2013,40.72,-74.17,3;89,Union,47173
7410,NJ,2.205,0.0,12/27/2013,40.74,-74.02,3;84,Bergen,34003
7628,NJ,2.205,0.0,12/11/2012,40.90,-74.09,3;83,Bergen,34003
7753,NJ,2.214,16605,06/16/2005,40.69,-74.26,3;94,Monmouth,34025
8827,NJ,2.214,17712.0,04/22/2005,40.93,-74.11,3;82,Hunterdon,34019
8048,NJ,2.22,0.0,09/26/2012,40.94,-73.99,3;97,Burlington,34005
7755,NJ,2.22,0.0,8/10/2012,40.21,-74.08,3;84,Monmouth,34025
8094,NJ,2.22,0.0,2/5/2013,40.70,-74.96,4;09,Gloucester,51073
7765,NJ,2.22,,8/10/2012,39.96,-74.80,0,0,0
8724,NJ,2.22,,11/7/2011,40.26,-74.02,3;98,Ocean,34029
8730,NJ,2.24,17584.0,8/2/2004,39.68,-74.98,3;94,Monmouth,34025
7727,NJ,2.24,17606.0,09/23/2004,40.35,-74.26,3;96,Monmouth,34025
