Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
84741,UT,4;5,35850;93,9-9-2010,40.71,-111.55,5;89,Kane,49025,7966;873333
84741,UT,4;5,35851;93,9-1-2010,40.88,-111.31,0,Kane,49025,7967;095556
84532,UT,4;5,15315,12/30/2013,40.67,-111.79,5;66,Grand,49019,3403;333333
84108,UT,4.508,18262;01,9-1-2010,40.70,-111.94,6;61,Salt Lake,49035,4;051022626
84532,UT,4;56,38385;89,10-1-2008,0,0,5;86,Grand,49019,8417;958333
84532,UT,4;56,47364,09/24/2008,40.79,-111.82,5;97,Grand,49019,10386;84211
84630,UT,4;59,24593,6-7-2013,38.40,-111.58,6,Sanpete,49039,5357;95207
84335,UT,4;59,16751;43,08/22/2013,40.70,-111.85,5;72,Cache,49005,3649;54902
84302,UT,4;6,25690;1,2-9-2011,40.46,-111.63,5;82,Box Elder,49003,5584;804348
84097,UT,4;6,30086;24,11/22/2010,40.59,-111.81,5;82,Utah,49049,6540;486957
84092,UT,4;6,26857;57,07/17/2010,40.70,-111.71,5;82,Salt Lake,49035,5838;602174
84020,UT,4;68,16685,07/26/2013,40.60,-111.88,5;89,Salt Lake,49035,3565;17094
84043,UT,4;7,24675,04/29/2013,40.32,-111.96,5;66,Utah,49049,5250
84532,UT,4;7,10594;94,11/19/2013,40.32,-111.96,5;71,Grand,49019,2254;242553
84532,UT,4;7,25000,10-4-2013,40.67,-111.79,5;89,Grand,49019,5319;148936
84065,UT,4;77,28000,11/18/2013,40.79,-111.82,5;99,Salt Lake,49035,5870;020964
84337,UT,4;8,13873;64,11-5-2010,41.28,-111.69,5;56,Box Elder,49003,2890;341667
84770,UT,4;8,49455,09/27/2006,40.67,-111.79,5;82,Washington,55131,10303;125
84098,UT,4;8,25258,02/20/2014,39.54,-111.61,5;72,Summit,49043,5262;083333
84532,UT,4;8,17548,11-1-2013,40.71,-111.55,5;73,Grand,49019,3655;833333
84003,UT,4.845,23775,05/13/2013,40.57,-111.89,6;02,Utah,49049,4;907120743
84054,UT,4.845,16004;8,07/26/2013,40.70,-111.71,7;43,Davis,49011,3;303364293
84062,UT,4;86,27695,12/18/2010,41.02,-111.92,7;43,Utah,49049,5698;559671
84532,UT,4;88,15717,12/13/2013,41.17,-112.04,6;88,Grand,49019,3220;696721
84761,UT,4;9,27133;45,1-1-2010,37.27,-112.23,5;75,Iron,55051,5537;438776
84040,UT,4;9,13181,01/27/2014,37.27,-112.23,6;88,Davis,49011,2690
84745,UT,4;95,47691;89,4-1-2009,38.45,-109.60,6;88,Washington,55131,9634;725253
84645,UT,4.955,16513,07/24/2013,40.78,-111.73,6;31,Juab,49023,3;33259334
84604,UT,5,26250,05/31/2013,38.45,-109.60,5;68,Utah,49049,5250
84664,UT,5,26475,10/16/2013,38.45,-109.60,5;79,Utah,49049,5295
84095,UT,5,26745,9-4-2013,39.29,-111.80,6;23,Salt Lake,49035,5349
84067,UT,5,34107,1-7-2013,41.82,-111.87,5;74,Weber,49057,6821;4
84065,UT,5,26250,08/26/2013,41.51,-112.04,5;92,Salt Lake,49035,5250
84093,UT,5,26745,9-12-2013,40.29,-111.67,5;82,Salt Lake,49035,5349
84003,UT,5,36745,11/26/2013,40.56,-111.72,6;88,Utah,49049,7349
84109,UT,5,19845,05/30/2013,40.49,-111.84,6;88,Salt Lake,49035,3969
84783,UT,5,9875,07/26/2013,40.32,-111.96,5;74,Washington,55131,1975
84124,UT,5,27655,08/15/2013,38.45,-109.60,5;88,Salt Lake,49035,5531
84108,UT,5,21932;75,01/27/2014,38.45,-109.60,7;65,Salt Lake,49035,4386;55
84092,UT,5.035,17035;57,11/18/2013,40.47,-112.00,5;56,Salt Lake,49035,3;38342999
84335,UT,5.035,17282;28,01/27/2014,41.69,-112.27,6;88,Cache,49005,3;432428997
84335,UT,5;04,28320;45,12/31/2009,37.18,-113.60,5;86,Cache,49005,5619;136905
84106,UT,5;04,12000,09/30/2011,40.71,-111.55,5;68,Salt Lake,49035,2380;952381
84003,UT,5;06,35046,12/27/2010,38.45,-109.60,5;97,Utah,49049,6926;086957
84124,UT,5.094.144,36802;88,12-9-2011,40.39,-111.78,6;88,Salt Lake,49035,0;007224546
84062,UT,5;1,25995,05/22/2013,40.84,-111.90,6;72,Utah,49049,5097;058824
84005,UT,5;1,25995,4-12-2013,40.46,-111.63,5;94,0,0,5097;058824
84119,UT,5;1,27270,06/18/2013,38.45,-109.60,7;42,Salt Lake,49035,5347;058824
84738,UT,5;1,18564,02/13/2014,37.91,-112.85,6;21,Washington,55131,3640
84121,UT,5;1,17377;22,08/15/2013,41.08,-111.90,5;8,Salt Lake,49035,3407;298039
84108,UT,5;1,18961;95,6-3-2013,37.27,-113.19,5;88,Salt Lake,49035,3718;029412
84074,UT,5;13,6025,02/25/2014,39.85,-111.84,5;76,Tooele,49045,1174;463938
84025,UT,5.145,11748;5,09/23/2013,40.33,-111.57,6;02,Davis,49011,2;283479106
84098,UT,5;2,26944,07/26/2013,40.11,-111.48,5;74,Summit,49043,5181;538462
84117,UT,5;2,20000,06/27/2013,40.55,-111.96,6,Salt Lake,49035,3846;153846
84092,UT,5;25,26250,05/31/2013,41.17,-112.04,5;86,Salt Lake,49035,5000
84414,UT,5;25,28058,10-7-2013,40.47,-112.00,5;72,Weber,49057,5344;380952
84075,UT,5;25,28058,07/29/2013,40.59,-111.81,7;67,Davis,49011,5344;380952
84057,UT,5;25,27412,10/30/2013,40.39,-111.78,5;89,Utah,49049,5221;333333
84029,UT,5;31,28688,04/19/2013,40.70,-111.71,5;75,Tooele,49045,5402;636535
84106,UT,5.375,33559,12/21/2009,37.26,-113.69,5;74,Salt Lake,49035,6;243534884
84095,UT,5.399.379,21145;37,7-7-2011,40.67,-111.79,5;68,Salt Lake,49035,0;00391626
84108,UT,5;4,37010,09/28/2010,40.78,-111.73,5;68,Salt Lake,49035,6853;703704
84040,UT,5;4,38200;29,11/23/2009,40.56,-111.72,5;86,Davis,49011,7074;127778
84067,UT,5;4,16000,10/30/2013,41.82,-111.87,5;86,Weber,49057,2962;962963
84020,UT,5;46,27500,02/20/2014,41.82,-111.87,5;89,Salt Lake,49035,5036;630037
84601,UT,5;5,29370,8-5-2013,40.70,-111.85,5;97,Utah,49049,5340
84105,UT,5;5,31995,07/29/2013,40.39,-111.78,5;83,Salt Lake,49035,5817;272727
84604,UT,5;5,30370,11/27/2013,40.67,-111.79,0,Utah,49049,5521;818182
84006,UT,5;5,29370,12-6-2013,40.46,-111.63,5;59,Salt Lake,49035,5340
84098,UT,5;5,38044,10/17/2010,40.37,-112.02,7;71,Summit,49043,6917;090909
84414,UT,5;56,8183,02/13/2014,0,0,5;67,Weber,49057,1471;76259
84770,UT,5;61,45004;19,3-12-2008,40.70,-111.94,5;75,Washington,55131,8022;137255
84025,UT,5;64,39093;18,8-1-2010,37.18,-113.63,5;75,Davis,49011,6931;414894
84738,UT,5;72,20000,05/30/2013,40.62,-111.71,5;8,Washington,55131,3496;503497
84037,UT,5;75,30683,11-4-2013,40.78,-111.73,5;56,Davis,49011,5336;173913
84092,UT,5;75,30683,10/31/2013,40.57,-112.33,5;87,Salt Lake,49035,5336;173913
84041,UT,6,31995,10/23/2013,40.99,-111.86,5;74,Davis,49011,5332;5
84087,UT,6,31995,11/27/2013,40.71,-111.55,6,Davis,49011,5332;5
84105,UT,6,45999,10/30/2013,40.65,-111.83,5;96,Salt Lake,49035,7666;5
84720,UT,6,29768;11,08/15/2013,40.56,-111.72,6;11,Iron,55051,4961;351667
84532,UT,6,17022,07/26/2013,41.31,-111.96,6;05,Grand,49019,2837
84003,UT,6,24000,07/26/2013,41.05,-112.06,5;86,Utah,49049,4000
84405,UT,6,23100,2-3-2014,40.31,-111.71,5;76,Weber,49057,3850
84074,UT,6,11973;1,07/24/2013,40.67,-112.76,5;75,Tooele,49045,1995;516667
84095,UT,6,16529;5,01/30/2014,40.70,-111.85,5;94,Salt Lake,49035,2754;916667
84074,UT,6;12,32651,03/13/2013,40.55,-111.96,6;02,Tooele,49045,5335;130719
84741,UT,6;12,63076;4,12-12-2008,40.78,-111.73,5;92,Kane,49025,10306;60131
84317,UT,6;12,56494;43,01/28/2014,41.08,-111.90,5;99,Weber,49057,9231;116013
84737,UT,6;24,33255,04/25/2013,41.17,-112.04,5;86,Washington,55131,5329;326923
84015,UT,6;25,33308,07/29/2013,40.49,-111.84,5;8,Davis,49011,5329;28
84109,UT,6;35,34000,12/20/2011,40.22,-111.69,5;53,Salt Lake,49035,5354;330709
84041,UT,6.375,32512;5,07/31/2013,40.73,-111.85,5;56,Davis,49011,5;1
84770,UT,6.375,33964,05/20/2013,40.33,-111.57,6,Washington,55131,5;327686275
84095,UT,6.375,26100,02/20/2014,40.59,-112.10,7;65,Salt Lake,49035,4;094117647
84124,UT,6;45,35475,11-1-2010,40.71,-111.55,5;8,Salt Lake,49035,5500
84737,UT,6;45,38310,07/28/2010,41.31,-111.96,7;71,Washington,55131,5939;534884
84532,UT,645.696,27053;14,8-11-2011,37.18,-113.60,5;73,Grand,49019,0;041897642
84067,UT,6;5,34107,1-7-2013,40.99,-111.86,5;74,Weber,49057,5247;230769
84643,UT,6;6,34443;54,07/28/2010,37.18,-113.63,5;78,Sanpete,49039,5218;718182
84065,UT,6;63,35303,05/22/2013,41.02,-111.92,5;73,Salt Lake,49035,5324;736048
84720,UT,6;75,21367;14,06/27/2013,40.56,-111.72,5;86,Iron,55051,3165;502222
84004,UT,6;75,23118;43,2-3-2014,41.07,-111.98,7;36,Utah,49049,3424;952593
84655,UT,6;75,30331,6-3-2013,40.89,-111.93,6;88,Utah,49049,4493;481481
84065,UT,6.885,19857,10/30/2013,40.73,-111.85,5;86,Salt Lake,49035,2;884095861
84103,UT,6.885,32309;61,07/24/2013,37.81,-113.22,6;01,Salt Lake,49035,4;692753813
84103,UT,6;92,54800,7-10-2010,38.45,-109.60,5;75,Salt Lake,49035,7919;075145
84094,UT,7,46077,11/22/2013,40.39,-111.78,5;76,Salt Lake,49035,6582;428571
84701,UT,7;04,50000,6-1-2010,41.15,-111.98,5;75,Sevier,49041,7102;272727
84096,UT,7.095,39022,09/16/2010,40.57,-112.33,7;43,0,0,5;499929528
84096,UT,7;14,36750,4-5-2013,40.55,-111.96,5;71,0,0,5147;058824
84096,UT,7;14,36750,01/21/2013,40.57,-112.33,7;43,0,0,5147;058824
84029,UT,7;14,37980,02/15/2013,37.27,-112.23,5;83,Tooele,49045,5319;327731
84767,UT,7;2,,5-12-2000,41.28,-111.69,5;72,Washington,55131,0
84060,UT,7;2,56773;95,12-11-2010,37.13,-112.97,5;78,Summit,49043,7885;270833
84121,UT,7;3,52300,09/18/2009,41.11,-112.05,7;65,Salt Lake,49035,7164;383562
84092,UT,7;5,39000,05/31/2013,40.70,-111.71,5;76,Salt Lake,49035,5200
84065,UT,7.595,25304,07/24/2013,41.07,-111.98,5;89,Salt Lake,49035,3;331665569
84088,UT,7;65,40658,8-5-2013,37.18,-113.60,7;43,Salt Lake,49035,5314;771242
84103,UT,7;77,65966,01/15/2009,40.55,-111.96,6;88,Salt Lake,49035,8489;83269
84123,UT,7;8,53871,05/13/2013,40.67,-111.79,6;02,Salt Lake,49035,6906;538462
84003,UT,7;9,41970,7-9-2013,37.13,-112.97,6;46,Utah,49049,5312;658228
84070,UT,7.925,69000,12/21/2010,38.45,-109.60,5;74,Salt Lake,49035,8;706624606
84098,UT,7;95,23425;22,12/30/2013,41.17,-112.04,7;36,Summit,49043,2946;568553
84775,UT,7.955,45685,11-5-2010,39.10,-111.71,5;71,Wayne,54099,5;742928975
84015,UT,8,33308,11/20/2013,40.47,-112.00,6;05,Davis,49011,4163;5
84414,UT,8,42500,10/28/2013,37.81,-113.22,5;74,Weber,49057,5312;5
84095,UT,8,42495,9-3-2013,40.50,-111.70,5;66,Salt Lake,49035,5311;875
84094,UT,8,42495,10-3-2013,39.99,-111.81,5;66,Salt Lake,49035,5311;875
84117,UT,8,42495,12/16/2013,40.47,-112.00,5;89,Salt Lake,49035,5311;875
84738,UT,8,47482;16,12-1-2010,40.79,-111.82,6;37,Washington,55131,5935;27
84532,UT,8;1,72900,07/27/2007,40.79,-111.82,5;54,Grand,49019,9000
84405,UT,8;16,43335,7-3-2013,40.56,-111.86,0,Weber,49057,5310;661765
84074,UT,8;25,43808,11-12-2013,38.75,-112.10,5;54,Tooele,49045,5310;060606
84738,UT,8;28,50160;33,12/16/2010,40.48,-112.07,0,Washington,55131,6058;01087
84037,UT,8.415,42075,07/31/2013,0,0,5;54,Davis,49011,5
84092,UT,8;5,45000,12/26/2013,40.48,-112.07,0,Salt Lake,49035,5294;117647
84070,UT,8;67,33214;47,6-3-2013,0,0,6;05,Salt Lake,49035,3830;965398
84075,UT,8;75,28058,08/30/2013,40.48,-112.07,7;33,Davis,49011,3206;628571
84003,UT,8;75,46433,10/16/2013,0,0,5;45,Utah,49049,5306;628571
84060,UT,8;82,30843;05,01/27/2014,40.67,-112.76,5;67,Summit,49043,3496;944444
84092,UT,9,47625,11/19/2013,37.25,-112.99,5;74,Salt Lake,49035,5291;666667
84103,UT,9,7579;92,12-1-2010,40.64,-111.49,5;74,Salt Lake,49035,842;2133333
84081,UT,9;18,48690,06/15/2013,40.62,-111.71,5;66,0,0,5303;921569
84040,UT,9;5,49875,10/22/2013,40.56,-111.72,5;66,Davis,49011,5250
84075,UT,958.056,99500,09/30/2011,40.47,-112.00,5;82,Davis,49011,0;103856142
84101,UT,9;66,58000,2-10-2011,40.58,-111.98,5;86,Salt Lake,49035,6004;140787
84721,UT,9;9,104104;44,09/25/2008,40.79,-111.82,5;82,Iron,55051,10515;6
84015,UT,10,52500,9-4-2013,40.65,-111.92,5;56,Davis,49011,5250
84097,UT,10,52995,08/13/2013,40.39,-111.78,6;92,Utah,49049,5299;5
84005,UT,10,50495,10/21/2013,40.57,-111.89,5;83,0,0,5049;5
84401,UT,10,,2-8-2012,40.71,-111.55,6,Weber,49057,0
84088,UT,10,,2-9-2012,38.33,-111.06,5;76,Salt Lake,49035,0
84606,UT,10,45000,09/21/2012,41.11,-112.05,5;89,Utah,49049,4500
84098,UT,10;06,36786;68,12/30/2013,41.31,-111.96,5;87,Summit,49043,3656;727634
84074,UT,10;78,33053;31,08/22/2013,40.55,-111.96,7;71,Tooele,49045,3066;169759
84405,UT,13;25,70058,09/16/2013,40.56,-111.86,6;88,Weber,49057,5287;396226
