Zipcode,State,Size (kW DC),Cost,Date Installed
19807,DE,3.7,33300.0,12/1/2007
19706,DE,3.75,,6/11/2013
19706,DE,3.75,49732.0,7/8/2013
19970,DE,3.76,,12/27/2011
19944,DE,3.76,,07/16/2012
19958,DE,3.76,28860.0,2/4/2011
19968,DE,3.78,,2/2/2009
19734,DE,3.78,29128.0,6/8/2009
19966,DE,3.78,,10/1/2008
19966,DE,3.78,,1/5/2009
19966,DE,3.78,,12/1/2009
19963,DE,3.78,,04/15/2009
19901,DE,3.78,,04/14/2009
19711,DE,3.78,,08/20/2009
19711,DE,3.78,21000.0,3/5/2009
19968,DE,3.78,,6/8/2011
19966,DE,3.78,31185.0,12/3/2008
19958,DE,3.78,30000.0,11/20/2008
19968,DE,3.78,30051.0,12/3/2008
19966,DE,3.78,30051.0,12/3/2008
19970,DE,3.78,31255.0,08/15/2008
19734,DE,3.78,28700.0,02/26/2010
19970,DE,3.78,23030.0,6/2/2010
19930,DE,3.78,27963.03,6/2/2010
19951,DE,3.78,18432.0,11/8/2010
19971,DE,3.78,39234.3,09/19/2011
19968,DE,3.78,29076.0,12/7/2011
19901,DE,3.78,30051.0,08/28/2009
19963,DE,3.78,30051.0,02/19/2010
19711,DE,3.78,29378.0,02/19/2010
19711,DE,3.78,26832.26,3/2/2010
19971,DE,3.78,30051.0,9/9/2009
19958,DE,3.78,,01/29/2009
19951,DE,3.78,30240.0,08/28/2009
19930,DE,3.78,29295.0,7/7/2009
19958,DE,3.78,,10/24/2008
19970,DE,3.78,29975.0,06/16/2008
19970,DE,3.78,,6/1/2009
19968,DE,3.8,,09/24/2014
19971,DE,3.8,26082.0,10/19/2010
19966,DE,3.8,,2/2/2009
19968,DE,3.8,32040.0,06/16/2009
19966,DE,3.8,,5/12/2009
19709,DE,3.8,,05/17/2011
19971,DE,3.8,,9/9/2011
19958,DE,3.8,,11/9/2011
19971,DE,3.8,58500.0,03/31/2008
19968,DE,3.8,5060.0,11/6/2008
19953,DE,3.8,27358.0,2/11/2009
19805,DE,3.8,15259.0,4/9/2012
19808,DE,3.8,,2/2/2010
19805,DE,3.8,,2/1/2010
19971,DE,3.8,28675.0,3/12/2008
19803,DE,3.81,,9/1/2011
19958,DE,3.83,,05/18/2011
19709,DE,3.83,,12/19/2012
19713,DE,3.84,,10/7/2013
19720,DE,3.84,,08/20/2013
19808,DE,3.84,,2/5/2009
19713,DE,3.84,,4/1/2009
19702,DE,3.85,,04/15/2014
19802,DE,3.85,30000.0,6/2/2010
19958,DE,3.85,30108.0,09/17/2010
19802,DE,3.85,30608.0,07/20/2009
19958,DE,3.85,,12/8/2009
19958,DE,3.87,30000.0,10/2/2008
19711,DE,3.87,10700.0,9/11/2009
19930,DE,3.87,36780.0,3/10/2011
19711,DE,3.87,27670.5,7/9/2010
19930,DE,3.87,29040.0,2/1/2010
19958,DE,3.87,,08/13/2009
19971,DE,3.875,26517.41,10/1/2010
19808,DE,3.89,,09/15/2011
19711,DE,3.9,,3/1/2010
19711,DE,3.9,31927.5,9/1/2008
19711,DE,3.92,,09/24/2014
19808,DE,3.96,,2/4/2011
19803,DE,3.96,26600.0,9/10/2010
19807,DE,3.96,32000.0,10/10/2010
19934,DE,3.96,32000.0,01/26/2009
19807,DE,3.96,25000.0,10/1/2010
19803,DE,3.96,17860.0,09/23/2011
19808,DE,3.96,33000.0,05/28/2010
19971,DE,3.964,7357.0,12/15/2010
19971,DE,3.964,32385.88,10/20/2009
19803,DE,3.976,29674.0,05/18/2009
19806,DE,3.98,,08/16/2013
19803,DE,3.98,,2/11/2015
19709,DE,3.98,10305.0,6/6/2011
19958,DE,4.0,,11/5/2014
19971,DE,4.0,,04/22/2013
19952,DE,4.0,,1/10/2014
19958,DE,4.0,,12/11/2014
19966,DE,4.0,,1/2/2015
19968,DE,4.0,,03/17/2015
19958,DE,4.0,,03/17/2015
19958,DE,4.0,,12/11/2014
19966,DE,4.0,,04/16/2008
19968,DE,4.0,,02/18/2008
19938,DE,4.0,,9/1/2008
19938,DE,4.0,,10/22/2008
19973,DE,4.0,31400.0,10/8/2008
19973,DE,4.0,,9/1/2009
19934,DE,4.0,,8/6/2008
19934,DE,4.0,,5/6/2009
19963,DE,4.0,,8/1/2008
19946,DE,4.0,,6/1/2009
19709,DE,4.0,32000.0,6/1/2009
19711,DE,4.0,,6/1/2007
19711,DE,4.0,,6/1/2009
19904,DE,4.0,,7/1/2007
19711,DE,4.0,,4/1/2008
19808,DE,4.0,26650.0,10/12/2008
19734,DE,4.0,,06/26/2012
19702,DE,4.0,30000.0,1/10/2000
19806,DE,4.0,,8/6/2012
19971,DE,4.0,,12/9/2014
19963,DE,4.0,34000.0,7/2/2008
19938,DE,4.0,33796.0,09/24/2008
19966,DE,4.0,33000.0,1/7/2009
19966,DE,4.0,30051.0,12/3/2008
19958,DE,4.0,30051.0,12/3/2008
19934,DE,4.0,33796.0,3/3/2009
19702,DE,4.0,59542.0,09/18/2002
19971,DE,4.0,18732.0,02/13/2003
19803,DE,4.0,27300.0,07/26/2007
19803,DE,4.0,6400.0,08/20/2007
19971,DE,4.0,12900.0,11/15/2007
19971,DE,4.0,25000.0,02/15/2008
19810,DE,4.0,79151.96,01/30/2008
19953,DE,4.0,39841.2,11/6/2008
19973,DE,4.0,31000.0,2/11/2009
19939,DE,4.0,28848.0,6/12/2009
19970,DE,4.0,26950.0,6/12/2009
19958,DE,4.0,34000.0,03/18/2009
19958,DE,4.0,23800.0,02/19/2010
19709,DE,4.0,32000.0,07/22/2009
19711,DE,4.0,32000.0,07/25/2007
19711,DE,4.0,31856.0,06/18/2008
19711,DE,4.0,30000.0,08/28/2009
19958,DE,4.0,,6/1/2008
19971,DE,4.0,28400.0,10/24/2007
19971,DE,4.0,,12/1/2004
19958,DE,4.0,,01/13/2009
19810,DE,4.0,31896.0,1/7/2008
19803,DE,4.0,32000.0,6/1/2007
19939,DE,4.0,35000.0,11/1/2008
19958,DE,4.0,,7/7/2008
19971,DE,4.0,32000.0,01/24/2008
19901,DE,4.02,,10/1/2009
19973,DE,4.03,,10/8/2009
19970,DE,4.05,,7/1/2011
19709,DE,4.05,,09/26/2011
19968,DE,4.05,,12/2/2011
19970,DE,4.05,26325.0,11/9/2011
19709,DE,4.05,23895.0,10/19/2011
19971,DE,4.06,,1/7/2014
19971,DE,4.06,,01/13/2014
19966,DE,4.07,,10/21/2010
19960,DE,4.07,,12/27/2011
19960,DE,4.07,,12/27/2011
19958,DE,4.07,,12/15/2011
19960,DE,4.07,,1/3/2012
19966,DE,4.07,,1/9/2012
19958,DE,4.07,,2/3/2012
19966,DE,4.07,22385.0,01/26/2011
19960,DE,4.07,26455.0,2/3/2012
19960,DE,4.07,26445.0,2/1/2012
19960,DE,4.07,26455.0,2/9/2012
19958,DE,4.07,,08/25/2010
19958,DE,4.08,,4/10/2014
19968,DE,4.08,,1/8/2015
19958,DE,4.08,,03/22/2012
19971,DE,4.08,,1/4/2013
19958,DE,4.08,23808.0,4/2/2012
19975,DE,4.095,13970.0,6/12/2009
19963,DE,4.095,35831.25,02/19/2010
19963,DE,4.1,,06/26/2009
19975,DE,4.1,37500.0,02/13/2009
19971,DE,4.1,,02/27/2012
19958,DE,4.1,,12/1/2009
19977,DE,4.12,,04/20/2010
19977,DE,4.124,37500.0,03/29/2010
19803,DE,4.14,30636.0,6/3/2010
19713,DE,4.14,,12/1/2010
19803,DE,4.14,27080.0,6/2/2010
19971,DE,4.14,,04/30/2012
19803,DE,4.14,16112.0,6/10/2011
19803,DE,4.14,39846.0,4/1/2011
19956,DE,4.14,,3/1/2010
19809,DE,4.16,,11/25/2013
19970,DE,4.16,,02/21/2014
