Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
98368,WA,3,24769,06/18/2008,48.03,-122.81,3;21,Jefferson,55055,8256;333333,19207;37705
99352,WA,3;01,21070,10/26/2009,46.32,-119.32,5;34,Benton,53005,7000,32058;96721
98635,WA,3;06,24280,6-6-2006,45.72,-121.16,4;91,Klickitat,53039,7934;640523,29967;09836
99352,WA,3.168,29050,12-8-2008,46.32,-119.32,5;34,Benton,53005,9;169823232,33741796;72
98119,WA,3;22,17613;4,05/13/2011,47.63,-122.37,3;5,King,53033,5470,22478;4153
98119,WA,3;22,18037;8,07/20/2011,47.63,-122.37,3;5,King,53033,5601;801242,22478;4153
98109,WA,3;22,17162;6,07/22/2011,47.63,-122.34,3;5,King,53033,5330,22478;4153
99352,WA,3;33,30190,1-8-2008,46.32,-119.32,5;34,Benton,53005,9066;066066,35467;22951
98109,WA,3;36,19185;6,8-10-2011,47.63,-122.34,3;5,King,53033,5710,23455;7377
98109,WA,3;36,15579;2,8-12-2011,47.63,-122.34,3;5,King,53033,4636;666667,23455;7377
99352,WA,3.366,30600,12-7-2007,46.32,-119.32,5;34,Benton,53005,9;090909091,35850659;02
98620,WA,3;4,27200,2-6-2006,45.84,-120.76,5;15,Klickitat,53039,8000,34924;31694
99352,WA,3;4,22900,11-12-2012,46.32,-119.32,5;34,Benton,53005,6735;294118,36212;78689
98070,WA,3.525,18363,01/27/2009,47.42,-122.45,3;32,King,53033,5;209361702,23342049;18
98119,WA,3;6,22364,7-8-2011,47.63,-122.37,3;5,King,53033,6212;222222,25131;14754
98672,WA,3;6,19400,07/20/2012,45.82,-121.46,4;62,Klickitat,53039,5388;888889,33173;11475
98119,WA,3;68,21188;8,07/28/2011,47.63,-122.37,3;5,King,53033,5757;826087,25689;61749
98109,WA,3;68,21034;4,8-3-2011,47.63,-122.34,3;5,King,53033,5715;869565,25689;61749
98119,WA,3;84,22392,08/17/2011,47.63,-122.37,3;5,King,53033,5831;25,26806;55738
98119,WA,3;84,18300;4,8-8-2011,47.63,-122.37,3;5,King,53033,4765;729167,26806;55738
99301,WA,3;87,31000,8-1-2009,46.41,-118.90,5;3,Franklin,53021,8010;335917,40909;91803
98119,WA,4;1,23247,10-5-2011,47.63,-122.37,3;5,King,53033,5670,28621;5847
98119,WA,4;14,19968;4,06/15/2011,47.63,-122.37,3;5,King,53033,4823;285024,28900;81967
98119,WA,4;14,22438;8,08/23/2011,47.63,-122.37,3;5,King,53033,5420,28900;81967
98109,WA,4;14,21034;4,06/22/2011,47.63,-122.34,3;5,King,53033,5080;772947,28900;81967
98075,WA,4;2,21000,05/21/2010,47.58,-122.03,2;99,King,53033,5000,25047;37705
99362,WA,4;2,42360,3-9-2009,46.11,-118.30,4;92,Walla Walla,53071,10085;71429,41215;08197
98118,WA,4;2,23000,12-4-2009,47.54,-122.27,3;51,King,53033,5476;190476,29403;44262
98108,WA,4;2,29870,09/30/2009,47.54,-122.31,3;46,King,53033,7111;904762,28984;59016
98028,WA,4;24,14500,07/26/2013,47.75,-122.24,3;44,King,53033,3419;811321,29091;49727
98144,WA,4;3,29922,4-1-2012,47.58,-122.30,3;47,King,53033,6958;604651,29760;46448
98119,WA,4;32,19911;6,8-5-2011,47.63,-122.37,3;5,King,53033,4609;166667,30157;37705
98052,WA,4.355,22300,9-10-2013,47.68,-122.12,3;27,King,53033,5;120551091,28403881;15
98102,WA,4;4,28100,07/26/2013,47.63,-122.32,3;5,King,53033,6386;363636,30715;84699
98620,WA,4;55,41950,12-8-2008,45.84,-120.76,5;15,Klickitat,53039,9219;78022,46736;95355
98444,WA,4;56,34200,12/22/2011,47.15,-122.44,3;16,Pierce,55093,7500,28740;45902
98119,WA,4;6,23782,06/24/2011,47.63,-122.37,3;5,King,53033,5170,32112;02186
98119,WA,4;6,24954,08/18/2011,47.63,-122.37,3;5,King,53033,5424;782609,32112;02186
98620,WA,4;6,27000,12-10-2010,45.84,-120.76,5;15,Klickitat,53039,5869;565217,47250;54645
98282,WA,4;68,45000,3-9-2011,48.16,-122.49,3;17,Island,53029,9615;384615,29590;13115
99353,WA,4;7,42000,06/27/2011,46.31,-119.37,5;35,Benton,53005,8936;170213,50152;59563
99353,WA,4;75,31000,11/19/2011,46.31,-119.37,5;35,Benton,53005,6526;315789,50686;13388
98178,WA,4;8,28700,05/30/2013,47.49,-122.25,3;42,King,53033,5979;166667,32742;29508
98620,WA,4;8,35000,7-1-2012,45.84,-120.76,5;15,Klickitat,53039,7291;666667,49304;91803
98617,WA,4;8,33000,5-12-2012,45.66,-121.13,4;79,Klickitat,53039,6875,45858;36066
98620,WA,4;8,27000,9-1-2012,45.84,-120.76,5;15,Klickitat,53039,5625,49304;91803
99320,WA,4;8,29200,11-12-2012,46.24,-119.49,5;33,Benton,53005,6083;333333,51028;19672
99027,WA,4;8,35000,12-7-2012,47.72,-117.17,4;67,Spokane,53063,7291;666667,44709;5082
98006,WA,4;86,20800,8-1-2013,47.55,-122.14,3;28,King,53033,4279;835391,31794;4918
99352,WA,5,28000,1-10-2012,46.32,-119.32,5;34,Benton,53005,5600,53254;09836
99353,WA,5,29000,11/19/2011,46.31,-119.37,5;35,Benton,53005,5800,53353;82514
98119,WA,5;04,22562;4,08/31/2011,47.63,-122.37,3;5,King,53033,4476;666667,35183;60656
98672,WA,5;04,22000,07/20/2012,45.82,-121.46,4;62,Klickitat,53039,4365;079365,46442;36066
98620,WA,5;04,53000,11-12-2012,45.84,-120.76,5;15,Klickitat,53039,10515;87302,51770;16393
98033,WA,5;04,34367,10-12-2009,47.67,-122.18,3;43,King,53033,6818;849206,34479;93443
98119,WA,5;06,27570;2,05/25/2011,47.63,-122.37,3;5,King,53033,5448;656126,35323;22404
98282,WA,5;07,32000,03/15/2012,48.16,-122.49,3;17,Island,53029,6311;637081,32055;97541
98635,WA,5;07,35000,12-10-2010,45.72,-121.16,4;91,Klickitat,53039,6903;353057,49651;36885
98144,WA,5;2,37500,06/25/2013,47.58,-122.30,3;47,King,53033,7211;538462,35989;39891
98112,WA,5;2,28000,11/22/2013,47.63,-122.29,3;48,King,53033,5384;615385,36093;11475
98109,WA,5;28,25316;8,04/21/2011,47.63,-122.34,3;5,King,53033,4794;848485,36859;01639
98103,WA,5;36,31300,08/22/2013,47.67,-122.34,3;5,King,53033,5839;552239,37417;48634
98929,WA,5.367,56750,7-8-2008,46.74,-121.14,0,0,0,10;5738774,0
98199,WA,5;52,29388;4,5-12-2011,0,0,3;45,King,53033,5323;985507,37983;93443
98109,WA,5;52,28898;4,7-7-2011,47.65,-122.40,3;5,King,53033,5235;217391,38534;42623
98516,WA,5;72,,08/15/2012,47.63,-122.34,3;13,Thurston,53067,0,35709;36612
98516,WA,5;72,,08/31/2012,47.11,-122.76,3;13,Thurston,53067,0,35709;36612
98516,WA,5;72,,08/31/2012,47.11,-122.76,3;13,Thurston,53067,0,35709;36612
98516,WA,5;72,,09/26/2012,47.11,-122.76,3;13,Thurston,53067,0,35709;36612
98516,WA,5;72,,10-11-2012,47.11,-122.76,3;13,Thurston,53067,0,35709;36612
98115,WA,5;76,22890,04/30/2013,47.11,-122.76,3;48,King,53033,3973;958333,39980;06557
98619,WA,5;76,54000,6-6-2012,47.68,-122.28,4;95,Klickitat,53039,9375,56868;19672
98635,WA,5;76,25000,10/15/2011,45.98,-121.27,4;91,Klickitat,53039,4340;277778,56408;65574
99352,WA,5;76,36864,11-12-2012,45.72,-121.16,5;34,Benton,53005,6400,61348;72131
98226,WA,6,35000,10-4-2013,46.32,-119.32,3;28,Whatcom,53073,5833;333333,39252;45902
98201,WA,6,17100,10/13/2014,48.79,-122.41,3;15,Snohomish,53061,2850,37696;72131
98362,WA,6,43468,01/15/2006,47.98,-122.20,3;47,Clallam,53009,7244;666667,41526;22951
