Zipcode,State,Size (kW DC),Cost,Date Installed
81503,CO,9.6,40224.0,10/3/2012
81503,CO,9.6,40224.0,10/17/2012
81507,CO,9.6,40224.0,10/18/2012
80226,CO,9.6,40224.0,12/7/2012
80013,CO,9.6,,09/25/2012
80016,CO,9.6,,10/2/2012
80016,CO,9.6,,10/12/2012
80222,CO,9.6,,7/10/2012
80230,CO,9.6,,8/2/2012
80249,CO,9.6,,09/28/2012
80439,CO,9.6,,09/20/2012
80602,CO,9.6,,9/7/2012
80634,CO,9.6,,10/11/2012
80302,CO,9.6,,10/1/2007
80303,CO,9.63,,4/11/2008
80004,CO,9.66,,9/9/2010
80125,CO,9.66,,03/30/2011
80910,CO,9.66,61160.0,07/20/2013
80303,CO,9.66,58872,6/3/2009
80301,CO,9.66,,12/11/2009
80121,CO,9.66,,08/20/2009
80302,CO,9.66,,6/9/2008
80205,CO,9.66,,08/18/2008
80503,CO,9.66,57969,8/11/2009
80401,CO,9.66,55470,09/13/2009
80304,CO,9.66,,6/1/2008
80516,CO,9.675,,1/12/2011
80631,CO,9.675,,01/25/2012
80020,CO,9.68,,06/29/2012
80930,CO,9.68,,09/24/2012
80301,CO,9.68,,12/23/2008
80026,CO,9.68,,10/1/2008
80007,CO,9.72,58663,05/14/2009
81435,CO,9.72,82566.94,6/11/2009
81650,CO,9.75,40852.5,11/14/2011
81507,CO,9.75,40852.5,12/9/2011
81521,CO,9.75,40852.5,12/12/2011
81521,CO,9.75,40852.5,12/19/2011
81507,CO,9.75,40852.5,12/27/2011
81504,CO,9.75,40852.5,1/3/2012
80129,CO,9.75,40852.5,02/21/2012
81507,CO,9.75,40852.5,03/30/2012
81521,CO,9.75,40852.5,4/11/2012
80129,CO,9.75,40852.5,04/13/2012
81507,CO,9.75,40852.5,04/25/2012
81507,CO,9.75,40852.5,04/27/2012
81521,CO,9.75,40852.5,5/8/2012
81507,CO,9.75,40852.5,5/9/2012
81623,CO,9.75,40852.5,06/19/2012
80120,CO,9.75,40852.5,07/18/2012
81507,CO,9.75,40852.5,8/2/2012
80440,CO,9.75,40852.5,8/8/2012
80304,CO,9.76,,2/1/2008
81507,CO,9.84,41229.6,9/5/2012
81507,CO,9.84,41229.6,9/12/2012
81505,CO,9.84,41229.6,10/3/2012
81504,CO,9.84,41229.6,10/26/2012
80016,CO,9.84,,09/25/2012
80126,CO,9.84,,07/18/2012
80127,CO,9.84,,08/23/2012
80128,CO,9.84,,09/28/2012
80129,CO,9.84,,10/14/2012
80205,CO,9.84,,08/20/2012
80210,CO,9.84,,08/21/2012
80227,CO,9.84,,9/6/2012
80238,CO,9.84,,09/21/2012
80403,CO,9.84,,7/11/2012
80526,CO,9.84,,09/18/2012
80303,CO,9.84,,3/9/2009
80031,CO,9.84,,02/18/2008
80303,CO,9.84,,10/3/2008
80302,CO,9.84,61683,9/12/2009
80031,CO,9.84,55436,9/10/2009
80503,CO,9.84,,10/2/2007
80020,CO,9.84,59675,9/1/2009
80304,CO,9.84,,1/1/2008
80304,CO,9.84,,03/26/2008
80218,CO,9.85,,03/13/2008
80302,CO,9.86,61417,10/27/2009
80516,CO,9.86,67835,5/4/2009
80304,CO,9.86,,9/1/2007
80013,CO,9.87,,8/5/2011
80016,CO,9.87,,06/30/2011
80018,CO,9.87,,02/24/2012
80020,CO,9.87,,01/27/2012
80020,CO,9.87,,02/16/2011
80127,CO,9.87,,08/31/2011
80128,CO,9.87,,03/28/2011
80211,CO,9.87,,02/23/2011
80401,CO,9.87,,05/17/2011
80403,CO,9.87,,05/26/2011
80439,CO,9.87,,01/23/2012
80543,CO,9.87,,04/13/2011
80634,CO,9.87,,1/7/2011
80236,CO,9.87,,06/28/2012
80615,CO,9.87,,06/28/2012
80232,CO,9.87,,12/16/2009
80020,CO,9.87,,04/24/2008
80304,CO,9.87,,11/5/2008
80620,CO,9.88,,3/5/2012
80026,CO,9.89,,09/13/2011
80016,CO,9.89,,07/26/2012
81507,CO,9.89,,06/28/2012
80210,CO,9.89,,8/5/2008
80301,CO,9.89,,01/31/2008
80228,CO,9.89,,9/9/2008
80304,CO,9.89,,01/19/2010
80302,CO,9.89,,7/1/2007
80401,CO,9.9,21000.0,10/13/1997
80016,CO,9.9,,7/2/2012
80021,CO,9.9,,09/26/2012
80129,CO,9.9,,07/30/2012
80930,CO,9.9,,09/17/2012
80135,CO,9.9,,8/3/2009
80439,CO,9.9,,01/19/2009
80121,CO,9.9,,10/22/2009
80304,CO,9.9,,05/26/2009
80301,CO,9.9,,09/24/2009
80602,CO,9.9,61455,01/19/2010
81501,CO,9.9,74250,2/7/2007
80304,CO,9.9,,10/10/2008
80303,CO,9.9,,03/19/2009
80304,CO,9.9,,05/21/2009
80207,CO,9.9,,12/9/2009
81501,CO,9.9,74250,02/19/2007
80534,CO,9.9,,01/13/2009
80304,CO,9.9,,02/18/2009
80304,CO,9.9,,6/1/2008
80305,CO,9.9,,11/1/2007
80454,CO,9.94,69930,12/30/2008
80204,CO,9.94,72036,09/16/2008
80439,CO,9.98,73096,4/7/2009
80401,CO,9.98,59660,9/9/2009
80129,CO,10.0,41900.0,03/15/2012
81520,CO,10.0,41900.0,03/30/2012
80130,CO,10.0,41900.0,09/19/2012
81652,CO,10.0,48000.0,10/13/1997
81635,CO,10.0,52000.0,10/14/2009
81652,CO,10.0,48000.0,08/19/2009
81652,CO,10.0,48000.0,05/21/2009
81635,CO,10.0,52000.0,06/15/2009
80401,CO,10.0,53000.0,10/13/2005
80401,CO,10.0,50000.0,2/1/2012
81403,CO,10,80060,09/26/2008
80304,CO,10,,9/1/2007
80304,CO,10,,1/1/2007
80120,CO,10.08,40420.8,3/6/2013
80033,CO,10.08,,04/28/2011
80004,CO,10.08,,08/17/2012
81005,CO,10.08,,09/27/2012
80651,CO,10.105,,1/11/2011
80301,CO,10.3,,2/1/2007
80241,CO,10.32,,08/22/2012
80302,CO,10.32,,10/1/2007
80302,CO,10.32,,8/1/2007
80301,CO,10.5,,3/1/2008
80301,CO,10.5,,1/1/2008
81504,CO,10.56,42345.6,4/5/2013
80007,CO,10.56,,08/20/2012
80128,CO,10.56,,08/28/2012
80303,CO,10.56,,6/1/2007
81521,CO,10.8,43308.0,4/3/2013
80918,CO,10.8,35282.0,10/26/2013
80201,CO,10.92,,11/29/2010
80016,CO,10.965,,12/29/2010
80305,CO,11,,2/1/2008
80304,CO,11,,1/1/2007
80487,CO,11.04,138000,06/30/2009
80007,CO,11.27,46058.0,1/7/2013
80645,CO,11.28,,7/8/2011
81418,CO,11.52,46195.2,2/11/2013
80602,CO,11.52,,09/25/2012
80007,CO,11.76,47157.6,03/15/2013
80274,CO,11.76,,12/1/2009
80031,CO,11.825,,12/10/2010
81520,CO,12.0,48120.0,1/1/2013
81504,CO,12.0,48120.0,01/31/2013
80525,CO,12.24,,7/12/2012
81507,CO,12.48,50044.8,01/15/2013
80523,CO,12.6,75000,08/14/2009
81507,CO,12.74,51087.4,02/21/2013
80019,CO,12.96,,3/1/2012
80401,CO,13,21000,9/1/2010
80918,CO,13.056,105374,6/2/2009
80201,CO,13.44,,07/13/2009
80831,CO,13.55,21000,10/8/2014
80401,CO,13.58,22000.0,1/1/2014
80274,CO,13.86,,12/14/2009
81507,CO,13.92,66676.07,1/3/2013
81507,CO,13.92,55819.2,03/28/2013
80620,CO,14.44,,3/5/2012
80401,CO,14.7,106000.0,10/8/2009
80026,CO,15.12,95368,6/9/2009
80403,CO,15.54,,01/18/2011
80523,CO,15.75,,5/1/2010
80016,CO,15.84,,08/28/2012
80120,CO,15.91,98006,11/12/2009
80634,CO,15.96,,3/5/2012
80274,CO,16.8,,10/12/2009
80274,CO,17.01,,11/6/2009
80019,CO,17.28,,3/1/2012
80274,CO,18.48,,10/26/2009
80620,CO,18.62,,3/5/2012
80523,CO,18.9,129475,06/19/2009
80302,CO,19.53,,1/8/2008
80501,CO,20.16,,08/24/2009
80523,CO,21.6,,11/1/2013
80018,CO,21.6,,02/29/2012
80274,CO,22.68,,11/16/2009
80304,CO,22.8,,12/1/2007
80424,CO,23.04,,12/26/2011
80620,CO,23.04,,3/5/2012
80631,CO,23.04,,3/5/2012
81505,CO,23.92,95919.2,09/28/2011
80903,CO,24.0,198000.0,5/8/2008
80913,CO,25.0,77000.0,5/10/2011
80018,CO,25.92,,3/1/2012
80018,CO,25.92,,02/29/2012
80620,CO,27.74,,3/5/2012
80301,CO,28,,10/1/2007
80301,CO,28,,5/1/2007
80274,CO,29.4,,12/1/2009
80205,CO,29.67,,11/17/2008
80301,CO,30,,4/1/2007
80301,CO,30,,10/1/2007
80274,CO,30.24,,11/16/2009
80918,CO,30.72,135000.0,12/23/2011
80424,CO,31.68,,12/26/2011
80302,CO,34.4,,3/1/2007
80302,CO,34.4,,7/1/2007
80301,CO,34.5,138345.0,03/29/2012
81526,CO,36.0,144360.0,08/23/2012
80443,CO,38.35,153783.5,02/27/2013
80274,CO,39.06,,11/2/2009
80424,CO,39.6,,11/29/2011
80620,CO,40.32,,3/5/2012
80211,CO,42.63,,02/25/2008
80304,CO,42.84,,01/21/2009
81503,CO,44.16,177081.6,04/20/2011
80301,CO,44.16,177081.6,03/29/2012
80127,CO,45.0,141000.0,06/18/2014
80439,CO,45.825,,3/1/2011
80302,CO,47.15,,1/1/2008
80443,CO,47.2,189272.0,02/25/2013
80301,CO,48,,2/1/2007
80523,CO,54.0,,5/1/2010
80403,CO,54.66,,12/22/2011
80424,CO,55.44,,11/23/2011
80004,CO,57.96,255400.0,1/1/2010
80443,CO,64.9,260249.0,3/2/2013
80127,CO,68.77,,3/9/2012
80020,CO,82,,1/1/2008
81416,CO,83.72,335717.2,10/10/2011
80640,CO,85.85,,11/14/2011
80004,CO,90.48,,3/1/2011
80026,CO,91.77,685000,1/2/2008
80003,CO,92.69,,3/1/2011
80021,CO,92.69,,3/9/2012
80128,CO,93.6,,3/1/2011
80002,CO,93.6,,3/1/2011
80226,CO,93.6,,3/1/2011
80401,CO,94,,1/1/2009
80127,CO,95.68,,3/1/2011
80128,CO,96.72,,3/1/2011
80127,CO,96.72,,3/1/2011
80301,CO,98.175,,4/3/2009
80033,CO,98.67,,3/9/2012
81505,CO,98.9,396589.0,03/16/2012
81520,CO,99.65,399596.5,8/10/2011
80005,CO,99.84,,3/1/2011
80214,CO,99.96,,03/23/2009
80202,CO,99.98,,03/31/2008
80205,CO,100,700000,5/1/2008
80205,CO,100,720000,6/12/2008
80235,CO,100.815,,3/1/2011
80215,CO,100.815,,3/1/2011
80215,CO,100.815,,3/1/2011
80021,CO,100.815,,3/1/2011
80227,CO,100.815,,3/1/2011
80227,CO,100.815,,3/1/2011
80123,CO,100.815,,3/1/2011
80232,CO,100.815,,3/1/2011
80005,CO,100.815,,3/1/2011
80439,CO,100.815,,3/1/2011
80401,CO,100.815,,3/1/2011
80011,CO,101.66,,08/31/2010
80010,CO,101.66,,9/1/2010
80012,CO,101.66,,10/14/2010
80004,CO,101.66,,3/1/2011
80424,CO,102.12,,08/29/2011
80424,CO,102.9,,08/31/2011
80424,CO,102.9,,08/28/2011
80230,CO,102.9,,8/11/2010
80127,CO,102.96,,3/1/2011
80127,CO,102.96,,3/1/2011
80033,CO,102.96,,3/1/2011
80021,CO,102.96,,3/1/2011
80228,CO,102.96,,3/1/2011
80230,CO,105.84,,6/1/2010
80018,CO,106.08,,3/1/2012
80230,CO,109.2,,02/28/2011
80019,CO,112.32,,3/1/2012
80461,CO,116.16,,7/5/2012
80019,CO,123.84,,02/29/2012
80523,CO,132.54,,5/1/2010
80019,CO,161.28,,3/1/2012
80215,CO,206.31,,6/1/2012
80215,CO,206.31,,1/3/2012
80227,CO,209.3,,3/9/2012
80002,CO,209.3,,6/1/2012
80012,CO,223.015,,10/8/2012
80443,CO,238.95,958189.5,3/1/2013
80226,CO,278.005,,01/17/2012
80206,CO,301.3,,7/7/2008
80130,CO,308.555,,1/3/2012
80123,CO,310.96,,3/9/2012
80031,CO,329.94,,01/19/2012
80234,CO,329.94,,02/13/2012
80003,CO,366.6,,01/17/2012
80026,CO,403.26,,02/13/2012
80112,CO,498.0,,05/17/2011
81101,CO,596,,1/1/2008
81650,CO,600,,1/1/2008
80007,CO,633,,1/1/2008
80401,CO,721,,1/1/2008
81101,CO,835,,1/1/2009
81650,CO,858.46,,06/22/2011
80225,CO,1000,6900000,01/15/2008
81001,CO,1000.0,,1/12/2009
80027,CO,1083.0,,12/31/2009
80018,CO,1120.0,7300000.0,05/15/2010
81411,CO,1124.0,,12/20/2012
80215,CO,1190.0,6900000.0,07/15/2008
80249,CO,1600,,12/20/2009
81650,CO,1727,,1/1/2009
80913,CO,2000,13000000,01/17/2008
80523,CO,2000,,01/22/2010
80249,CO,2000,13000000,08/19/2008
80401,CO,2088.0,8736220.0,08/23/2010
81650,CO,2300.0,,01/13/2009
80523,CO,3300.0,,12/31/2010
80249,CO,4400.0,,07/28/2011
80521,CO,5300.0,,12/1/2010
80920,CO,6000.0,18300000,7/1/2011
81101,CO,8220,60000000,12/17/2007
81101,CO,19000.0,,03/17/2011
