Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
82520,WY,0;64,,01/15/2002,42.83,-108.72,5;83,Fremont,56013,0,7442;010929
82633,WY,0;64,,01/15/2002,42.75,-105.39,5;47,Converse,56009,0,6982;469945
82070,WY,0;66,,08/15/2009,41.31,-105.58,5;49,Albany,56001,0,7227
82833,WY,0;66,,01/15/2007,44.72,-107.01,4;82,Sheridan,56033,0,6345;016393
82520,WY,0;668,,2-3-2004,42.83,-108.72,5;83,Fremont,56013,0,7767;598907
82520,WY,0;7,,5-2-2003,42.83,-108.72,5;83,Fremont,56013,0,8139;699454
82001,WY,0;7,,08/23/2009,41.14,-104.79,5;61,Laramie,56021,0,7832;540984
82901,WY,0;7,,01/15/2007,41.59,-109.22,6;04,Sweetwater,56037,0,8432;896175
82201,WY,0;72,,3-4-2005,42.05,-104.95,5;5,Platte,56031,0,7898;360656
82901,WY,0;72,,2-2-2000,41.59,-109.22,6;04,Sweetwater,56037,0,8673;836066
82070,WY,0;72,,01/15/2003,41.31,-105.58,5;49,Albany,56001,0,7884
82901,WY,0;72,,01/15/2001,41.59,-109.22,6;04,Sweetwater,56037,0,8673;836066
83121,WY,0;74,,1-12-2005,41.79,-110.60,5;79,Lincoln,56023,0,8545;786885
82072,WY,0;76,,8-9-2009,41.31,-105.58,5;37,Albany,56001,0,8140;098361
82009,WY,0;78,,1-7-2008,41.14,-104.79,5;51,Laramie,56021,0,8572;114754
82925,WY,0;8,,8-9-2009,42.94,-109.98,5;26,Sublette,56035,0,8393;005464
82070,WY,0;864,,08/13/2009,41.31,-105.58,5;49,Albany,56001,0,9460;8
82839,WY,0;875,,8-1-2009,44.90,-107.16,4;9,Sheridan,56033,0,8551;571038
83118,WY,0;896,,5-6-2009,43.03,-111.01,5;14,Lincoln,56023,0,9185;713661
82063,WY,0;9,,01/15/2004,41.05,-106.00,5;46,Albany,56001,0,9801;147541
82901,WY,0;9,,6-6-2002,41.59,-109.22,6;04,Sweetwater,56037,0,10842;29508
83001,WY,0;948,,1-5-2005,43.47,-110.76,5;11,Teton,56039,0,9662;088525
82070,WY,0;96,,01/15/2003,41.31,-105.58,5;49,Albany,56001,0,10512
82935,WY,0;96,,07/16/2008,41.51,-109.46,6;2,Sweetwater,56037,0,11871;47541
82901,WY,0;96,,5-5-2005,41.59,-109.22,6;04,Sweetwater,56037,0,11565;11475
82213,WY,0;96,,9-9-2003,42.50,-105.02,5;42,Platte,56031,0,10377;96721
83001,WY,0;96,,2-3-2004,43.47,-110.76,5;11,Teton,56039,0,9784;393443
82053,WY,1,,1-1-2005,41.19,-104.35,5;63,Laramie,56021,0,11229;23497
82301,WY,1,,2-3-2001,41.78,-107.22,5;74,Carbon,56007,0,11448;63388
82070,WY,1,16400,10/16/2009,41.31,-105.58,5;49,Albany,56001,16400,10950
82070,WY,1,10000,10/16/2009,41.31,-105.58,5;49,Albany,56001,10000,10950
82510,WY,1;02,,1-1-2007,42.97,-108.47,6;03,Fremont,56013,0,12267;59016
82070,WY,1;04,,1-4-2005,41.31,-105.58,5;49,Albany,56001,0,11388
83014,WY,1;04,,1-2-2008,43.50,-110.87,4;88,Teton,56039,0,10122;66667
82213,WY,1;05,,08/15/2009,42.50,-105.02,5;42,Platte,56031,0,11350;90164
82901,WY,1;08,,08/21/2001,41.59,-109.22,6;04,Sweetwater,56037,0,13010;7541
82201,WY,1;1,,5-5-2007,42.05,-104.95,5;5,Platte,56031,0,12066;93989
82501,WY,1;1,,02/15/2002,43.03,-108.41,6;03,Fremont,56013,0,13229;7541
82520,WY,1;1,,7-6-2006,42.83,-108.72,5;83,Fremont,56013,0,12790;95628
83014,WY,1;1,,1-7-2008,43.50,-110.87,4;88,Teton,56039,0,10706;66667
82401,WY,1;11,,6-1-2007,44.00,-107.95,5;68,Washakie,56043,0,12575;14754
82401,WY,1;12,,01/15/2005,44.00,-107.95,5;68,Washakie,56043,0,12688;43716
83014,WY,1.155,,01/23/2006,43.50,-110.87,4;88,Teton,56039,0,11242000
82520,WY,1;16,,04/21/2003,42.83,-108.72,5;83,Fremont,56013,0,13488;64481
83115,WY,1;2,,1-1-2004,42.87,-110.07,5;44,Sublette,56035,0,13020;32787
82901,WY,1;2,,01/15/2001,41.59,-109.22,6;04,Sweetwater,56037,0,14456;39344
82082,WY,1.264,,9-4-2004,41.18,-104.06,5;65,Laramie,56021,0,14244174;86
82201,WY,1.264,,02/23/2005,42.05,-104.95,5;5,Platte,56031,0,13866010;93
82053,WY,1.264,,1-5-2004,41.19,-104.35,5;63,Laramie,56021,0,14193753;01
