Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
12589,NY,1.48,11552.0,08/18/2011,40.78,-73.91,3;79,Queens,36111
13676,NY,1.496.025,15895,6/7/2004,42.73,-73.67,3;87,Rensselaer,0
11367,NY,1.496.025,17900,06/30/2004,41.60,-74.16,3;81,Ulster,36081
14027,NY,1.5,8200,01/28/2010,44.66,-74.98,3;91,Saint Lawrence,42049
14027,NY,1.5,8500,02/21/2010,0,0,0,0,42049
13617,NY,1.501.578,16105.1,01/28/2005,40.77,-73.84,3;66,Queens,0
12809,NY,15.147,20750,06/19/2009,42.58,-79.02,3;30,Erie,55131
12758,NY,1.52,16651.0,01/30/2007,42.58,-79.02,3;30,Erie,47163
11369,NY,152.055,14800,06/30/2004,44.59,-75.17,3;91,Saint Lawrence,36081
12944,NY,1.53,17788.0,10/19/2006,0,0,0,0,51057
12563,NY,1.53,7688.0,02/13/2013,43.23,-73.49,3;63,Washington,54079
10562,NY,1.53,9360.0,12/12/2012,41.89,-74.82,3;50,Sullivan,36119
12572,NY,1.53,7500.0,10/19/2012,40.76,-73.88,3;66,Queens,36027
10598,NY,1.53,9360.0,12/12/2012,44.50,-73.48,4;06,Essex,36119
14850,NY,1.542.376,18419.32,8/4/2006,41.50,-73.58,3;82,Putnam,36109
14622,NY,154.452,17671.34,05/21/2008,41.15,-73.87,3;85,Westchester,55081
14850,NY,154.728,17331,5/10/2004,41.92,-73.90,3;79,Dutchess,36109
14850,NY,154.728,17048,5/10/2004,41.27,-73.78,3;86,Westchester,36109
14850,NY,154.728,15501,10/17/2003,42.44,-76.50,3;61,Tompkins,36109
13676,NY,1.56,18610.0,01/18/2008,43.16,-77.61,3;60,Monroe,0
10543,NY,1.561.378,30190,6/11/2007,42.44,-76.50,3;61,Tompkins,36119
14715,NY,1.575,12993.75,01/21/2009,42.44,-76.50,3;61,Tompkins,36003
13753,NY,1.585.512,17693,10/20/2004,42.44,-76.50,3;61,Tompkins,42045
14886,NY,1.596.492,16844.89,7/12/2005,44.66,-74.98,3;91,Saint Lawrence,36109
14850,NY,1.597.728,30640,06/27/2005,0,0,0,0,36109
14470,NY,1.605.216,24824.7,04/24/2006,40.93,-73.72,3;90,Westchester,50019
14075,NY,1.619.409,15400,10/25/2007,42.06,-78.17,3;49,Allegany,42049
14227,NY,1.62,15840.0,07/19/2011,42.27,-74.91,3;41,Delaware,42049
14092,NY,1.62,18000.0,10/27/2010,42.54,-76.66,3;60,Tompkins,36063
12804,NY,16.226,17127,01/16/2009,42.44,-76.50,3;61,Tompkins,51187
10027,NY,1.635.105,16896.4,02/13/2006,43.22,-78.02,3;60,Orleans,36061
14456,NY,1.637.172,19154,12/14/2004,42.72,-78.83,3;45,Erie,36069
12019,NY,163.836,19683,4/4/2006,42.88,-78.85,3;71,Erie,36091
14420,NY,1.639.404,18181.09,11/13/2006,43.17,-79.04,3;40,Niagara,55081
13676,NY,1.64,19082.5,04/23/2010,43.34,-73.67,3;82,Warren,0
13696,NY,1.64,19082.5,04/23/2010,40.71,-73.99,3;76,New York,0
11358,NY,1.645.902,17820,3/5/2007,42.86,-76.98,3;69,Ontario,36081
13354,NY,1.647,18733,03/19/2008,42.92,-73.84,3;94,Saratoga,55085
11968,NY,1.65,,01/21/2004,43.21,-77.94,3;69,Monroe,36103
12766,NY,165.456,24434,09/28/2007,44.66,-74.98,3;91,Saint Lawrence,47163
14606,NY,1.660.608,19010.17,07/17/2007,0,0,0,0,55081
10598,NY,1.665,12252.0,4/12/2012,44.73,-74.88,3;99,Saint Lawrence,36119
14559,NY,16.653,21880.55,10/19/2006,0,0,0,0,55081
