Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
78254,TX,1;05,5339;4,09/27/2011,30.26,-97.74,4;2,Montgomery,48029,5085;142857,8795;901639
75116,TX,1;05,17840,12/15/2009,30.10,-95.29,4;61,Bexar,48113,16990;47619,9654;54918
78210,TX,1;05,,5-11-2009,29.45,-98.50,4;88,Dallas,48029,0,10220
76107,TX,1;05,17840,12/15/2009,32.64,-96.91,4;67,Bexar,48439,16990;47619,9780;204918
75009,TX,1;05,17840,12/15/2009,29.45,-98.50,5;14,Tarrant,48085,16990;47619,10764;5082
75002,TX,1;05,7751;03,11-12-2010,32.75,-97.33,5,Collin,48085,7381;933333,10471;31148
75701,TX,1;05,17640;32,3-4-2010,33.32,-96.78,4;93,Collin,48423,16800;30476,10324;71311
78748,TX,1;05,8198;54,03/26/2008,33.10,-96.66,4;67,Smith,48453,7808;133333,9780;204918
78746,TX,1;05,7513;39,1-9-2009,32.32,-95.30,4;71,Travis,48453,7155;609524,9863;97541
79932,TX,1;05,7720;33,10-3-2012,30.26,-97.74,4;78,Travis,48141,7352;695238,10010;57377
75791,TX,1;07,6988,07/29/2010,30.26,-97.74,7;43,El Paso,48423,6530;841121,15856;75683
79925,TX,1.075,7895,11/30/2011,31.84,-106.43,4;61,Smith,48141,7;344186047,9884419;399
78250,TX,1;08,5130;6,08/20/2012,32.22,-95.21,7;32,El Paso,48029,4750;555556,15768
78251,TX,1;08,5086;8,08/20/2012,31.84,-106.43,4;62,Bexar,48029,4710,9951;934426
78245,TX,1;08,3703;53,7-1-2010,29.45,-98.50,4;67,Bexar,48029,3429;194444,10059;63934
78250,TX,1;08,4325;33,07/20/2011,29.45,-98.50,4;68,Bexar,48029,4004;935185,10081;18033
77865,TX,1;08,10260,09/16/2009,29.45,-98.50,4;62,Bexar,48289,9500,9951;934426
78746,TX,1;08,5299;92,11/25/2008,29.45,-98.50,4;59,Leon,48453,4907;333333,9887;311475
78723,TX,1;08,,09/30/2011,31.23,-96.25,4;78,Travis,48453,0,10296;59016
77365,TX,1;1,10500,3-12-2010,30.26,-97.74,4;74,Travis,51121,9545;454545,10399;5082
78213,TX,1;1,5338,4-9-2010,30.26,-97.74,4;2,Montgomery,48029,4852;727273,9214;754098
78233,TX,1;1,8243;95,7-12-2010,30.10,-95.29,4;68,Bexar,48029,7494;5,10267;86885
76107,TX,1;1,8320,11/15/2009,29.45,-98.50,4;57,Bexar,48439,7563;636364,10026;53005
75214,TX,1;1,8872;2,02/28/2010,29.45,-98.50,5;14,Tarrant,48113,8065;636364,11277;10383
77429,TX,1;11,,08/15/2011,32.75,-97.33,4;89,Dallas,48201,0,10826;13934
75154,TX,1;11,5915,05/29/2012,32.79,-96.76,4;24,Harris,48139,5328;828829,9387;081967
79745,TX,1;12,7339,11-12-2009,29.96,-95.69,4;93,Ellis,48495,6552;678571,11013;02732
75093,TX,1.125,8195,07/15/2009,32.51,-96.80,6;65,Winkler,48085,7;284444444,14921618;85
75093,TX,1.125,8195,09/29/2009,31.85,-103.09,4;99,Collin,48085,7;284444444,11196823;77
75163,TX,1;14,9000,7-8-2010,33.04,-96.74,4;99,Collin,48213,7894;736842,11346;11475
75048,TX,1.175,4604,05/28/2011,33.04,-96.74,4;79,Henderson,48113,3;918297872,11225744;54
78701,TX,1.225,9179;89,03/24/2008,32.14,-96.09,4;93,Dallas,48453,7;493787755,12045498;63
79934,TX,1.225,7463,11/14/2012,32.91,-96.62,4;88,Travis,48141,6;092244898,11923333;33
79745,TX,1.225,4616;65,10/23/2012,30.26,-97.74,7;38,El Paso,48495,3;768693878,18031598;36
76226,TX,1;26,8262,10-6-2011,31.84,-106.43,6;65,Winkler,48121,6557;142857,16712;21311
77384,TX,1;26,4500,03/21/2011,31.85,-103.09,5;1,Denton,51121,3571;428571,12816;88525
75007,TX,1;26,11151,2-12-2010,33.11,-97.17,4;25,Montgomery,48121,8850,10680;7377
75007,TX,1;26,11151,12/28/2010,30.32,-95.47,4;9,Denton,48121,8850,12314;2623
78703,TX,1.264,6962;06,1-4-2005,32.98,-96.89,4;9,Denton,48453,5;507958861,12353355;19
78704,TX,1.264,7611;06,6-9-2004,32.98,-96.89,4;8,Travis,48453,6;021408228,12101245;9
78731,TX,12.675,,02/16/2012,30.26,-97.74,4;8,Travis,48453,0,121347541
78723,TX,1.284,11042;82,3-10-2010,30.26,-97.74,4;72,Travis,48453,8;600327103,12087842;62
75137,TX,1;29,10000,10-3-2010,30.26,-97.74,4;74,Travis,48113,7751;937984,12195;78689
75075,TX,1;32,9729,11-10-2010,30.26,-97.74,4;88,Dallas,48085,7370;454545,12848
76801,TX,1;32,6270,06/29/2012,32.64,-96.91,4;98,Collin,55009,4750,13111;27869
78746,TX,1;36,12447;12,12/22/2004,33.04,-96.74,5;51,Brown,48453,9152;294118,14946;25137
78722,TX,1;38,15929;32,07/22/2008,31.72,-98.97,4;78,Travis,48453,11542;98551,13156;7541
78758,TX,1;38,9315,04/26/2010,30.26,-97.74,4;8,Travis,48453,6750,13211;80328
78756,TX,1;38,,09/28/2011,30.26,-97.74,4;73,Travis,48453,0,13019;13115
78259,TX,1;4,22896,07/17/2012,30.26,-97.74,4;72,Travis,48029,16354;28571,13179;89071
75025,TX,1;4,13750,10/13/2010,30.26,-97.74,4;54,Bexar,48085,9821;428571,12677;26776
79936,TX,1;41,7755,11/16/2011,29.45,-98.50,4;96,Collin,48141,5500,13948;98361
75006,TX,1;41,27648,1-10-2010,33.04,-96.74,7;38,El Paso,48113,19608;51064,20754;7377
78749,TX,1;41,,09/29/2011,31.84,-106.43,4;93,Dallas,48453,0,13864;61475
78261,TX,1;44,10500,12/28/2012,32.98,-96.89,4;72,Travis,48029,7291;666667,13556;45902
78261,TX,1;44,10500,12/28/2012,30.26,-97.74,4;61,Bexar,48029,7291;666667,13240;52459
78259,TX,1;44,10500,12/28/2012,29.45,-98.50,4;61,Bexar,48029,7291;666667,13240;52459
76665,TX,1;44,,06/13/2012,29.45,-98.50,4;54,Bexar,48035,0,13039;47541
75766,TX,1;44,9800,9-10-2012,29.45,-98.50,5;12,Bosque,48073,6805;555556,14705;31148
78703,TX,1;44,5616,10-10-2012,31.92,-97.64,4;55,Cherokee,48453,3900,13068;19672
78703,TX,1;44,5616,10-10-2012,31.96,-95.26,4;8,Travis,48453,3900,13786;22951
78703,TX,1;44,5616,10-10-2012,30.26,-97.74,4;8,Travis,48453,3900,13786;22951
78703,TX,1;44,5616,10-10-2012,30.26,-97.74,4;8,Travis,48453,3900,13786;22951
78244,TX,1;48,6669,12/26/2012,30.26,-97.74,4;8,Travis,48029,4506;081081,14169;18033
78261,TX,1;48,22980,4-5-2010,30.26,-97.74,4;63,Bexar,48029,15527;02703,13667;35519
78749,TX,1;48,19500,07/22/2009,29.45,-98.50,4;61,Bexar,48453,13175;67568,13608;31694
78744,TX,1;48,,12/29/2011,29.45,-98.50,4;72,Travis,48453,0,13933;02732
78723,TX,1;48,,09/20/2011,30.26,-97.74,4;74,Travis,48453,0,13992;06557
78723,TX,1;48,22940;12,07/26/2011,30.26,-97.74,4;74,Travis,48453,15500;08108,13992;06557
78723,TX,1;48,,07/14/2011,30.26,-97.74,4;74,Travis,48453,0,13992;06557
75093,TX,1;5,,10/31/2013,30.26,-97.74,4;74,Travis,48085,0,14181;14754
75173,TX,1;5,18000,10/31/2007,30.26,-97.74,4;99,Collin,48085,12000,14929;09836
78723,TX,1;5,,9-8-2011,33.04,-96.74,4;82,Collin,48453,0,14420;4918
78746,TX,1;52,5746,03/29/2012,33.03,-96.37,4;74,Travis,48453,3780;263158,14370;22951
78702,TX,1;53,12117,03/15/2006,30.26,-97.74,4;78,Travis,48453,7919;607843,14586;83607
75785,TX,1;54,9500,10/22/2010,30.26,-97.74,4;78,Travis,48073,6168;831169,14682;17486
76543,TX,1.575,8062,12-8-2009,30.26,-97.74,4;52,Cherokee,48027,5;118730159,14199098;36
78727,TX,1.575,9421;33,3-12-2008,31.79,-95.14,4;91,Bell,48453,5;981796825,15424241;8
78746,TX,1.575,11549,3-4-2008,31.09,-97.71,4;75,Travis,48453,7;332698413,14921618;85
78759,TX,1.575,11010,04/30/2009,30.26,-97.74,4;78,Travis,48453,6;99047619,15015860;66
78705,TX,1.575,8154;78,12-11-2009,30.26,-97.74,4;73,Travis,48453,5;177638095,14858790;98
78721,TX,1.575,11730;92,02/19/2010,30.26,-97.74,4;8,Travis,48453,7;448203175,15078688;52
78762,TX,1.575,12244;09,4-8-2010,30.26,-97.74,4;78,Travis,0,7;774025397,15015860;66
78724,TX,1.575,15023;23,02/18/2009,30.26,-97.74,0,0,48453,9;53855873,0
78266,TX,1;6,17120,09/14/2011,30.26,-97.74,4;68,Travis,48091,10700,14935;08197
76022,TX,1;6,13151,12/18/2009,0,0,4;57,Comal,48439,8219;375,14584;04372
78704,TX,1;6,8651,10-1-2011,30.26,-97.74,5;09,Tarrant,48453,5406;875,16243;49727
76123,TX,1;62,9720,12-1-2009,29.45,-98.50,4;8,Travis,48439,6000,15509;5082
78704,TX,1;62,18219,07/31/2007,32.84,-97.13,5;13,Tarrant,48453,11246;2963,16575;78689
78723,TX,1;62,,09/30/2011,30.26,-97.74,4;8,Travis,48453,0,15509;5082
75211,TX,1.645,9050,4-11-2012,32.75,-97.33,4;74,Travis,48113,5;501519757,15551991;8
75211,TX,1.645,9050,04/19/2012,30.26,-97.74,4;9,Dallas,48113,5;501519757,16076953;55
78704,TX,1;65,12367;64,12/22/2005,30.26,-97.74,4;9,Dallas,48453,7495;539394,16125;81967
78723,TX,1.665,18190,09/30/2011,32.79,-96.76,4;8,Travis,48453,10;92492492,15940327;87
78749,TX,1.665,,09/29/2011,32.79,-96.76,4;74,Travis,48453,0,15741073;77
78723,TX,1.665,21645;62,09/20/2011,30.26,-97.74,4;72,Travis,48453,13;00037237,15674655;74
78758,TX,1.665,,04/14/2011,30.26,-97.74,4;74,Travis,48453,0,15741073;77
78732,TX,16.791,16420;2,3-7-2012,30.26,-97.74,4;73,Travis,48453,0;977916741,158408863;1
78749,TX,1;7,13687,01/26/2006,30.26,-97.74,4;78,Travis,48453,8051;176471,16207;59563
78704,TX,1;7,14547;62,01/30/2006,30.26,-97.74,4;72,Travis,48453,8557;423529,16004;15301
78757,TX,1;7,13347;39,4-3-2006,30.26,-97.74,4;8,Travis,48453,7851;405882,16275;40984
78701,TX,1;71,7487;25,6-7-2012,30.26,-97.74,4;72,Travis,48453,4378;508772,16098;29508
78701,TX,1;71,7487;25,6-7-2012,30.26,-97.74,4;88,Travis,48453,4378;508772,16644
78701,TX,1;71,7487;25,6-7-2012,30.26,-97.74,4;88,Travis,48453,4378;508772,16644
78701,TX,1;71,7487;25,6-7-2012,30.26,-97.74,4;88,Travis,48453,4378;508772,16644
78702,TX,1;71,7199;24,06/20/2012,30.26,-97.74,4;88,Travis,48453,4210;081871,16644
78722,TX,1.712,17655;79,03/21/2008,30.26,-97.74,4;78,Travis,48453,10;31296145,16322002;19
78045,TX,1;74,7000,05/24/2012,30.26,-97.74,4;8,Travis,48479,4022;988506,16658;36066
78254,TX,1;75,8048;25,08/23/2010,30.26,-97.74,5;16,Webb,48029,4599,18010;65574
75287,TX,1;75,10500,10/13/2009,30.26,-97.74,4;61,Bexar,48113,6000,16090;9153
78665,TX,1;75,10648;67,4-9-2010,27.53,-99.48,4;98,Dallas,48031,6084;954286,17382;37705
78704,TX,1;75,12899;2,07/15/2005,29.45,-98.50,4;78,Blanco,48453,7370;971429,16684;28962
78705,TX,1;75,,09/27/2011,32.79,-96.76,4;8,Travis,48453,0,16754;09836
78727,TX,1.755,24640;05,3-1-2012,30.54,-97.64,4;8,Travis,48453,14;03991453,16801967;21
79925,TX,1;76,12320,7-12-2010,30.26,-97.74,4;75,Travis,48141,7000,16674;31694
76107,TX,1;8,7417,07/31/2006,30.26,-97.74,7;32,El Paso,48439,4120;555556,26280
79925,TX,1;8,12000,07/14/2010,30.26,-97.74,5;14,Tarrant,48141,6666;666667,18453;44262
78213,TX,1;8,14188,07/23/2009,31.84,-106.43,7;32,El Paso,48029,7882;222222,26280
78210,TX,1;8,16192;8,2-10-2011,32.75,-97.33,4;68,Bexar,48029,8996,16801;96721
78251,TX,1;8,11380,4-6-2011,31.84,-106.43,4;67,Bexar,48029,6322;222222,16766;06557
76132,TX,1;8,14312,01/29/2010,29.45,-98.50,4;67,Bexar,48439,7951;111111,16766;06557
78752,TX,1;8,12507,2-6-2006,29.45,-98.50,5;1,Tarrant,48453,6948;333333,18309;83607
78749,TX,1;8,21056,9-10-2008,29.45,-98.50,4;71,Travis,48453,11697;77778,16909;67213
78702,TX,1;8,13755;63,09/29/2008,32.75,-97.33,4;72,Travis,48453,7642;016667,16945;57377
79912,TX,1;84,12880,06/15/2010,30.26,-97.74,4;78,Travis,48141,7000,17542;3388
79830,TX,1;84,12880,7-11-2011,30.26,-97.74,7;19,El Paso,48043,7000,26386;9071
78734,TX,1;84,16084;1,2-6-2009,30.26,-97.74,6;94,Brewster,48453,8741;358696,25469;42077
78749,TX,1;84,,09/29/2011,31.84,-106.43,4;8,Travis,48453,0,17615;7377
75006,TX,1;84,11791,6-11-2012,30.36,-103.66,4;72,Travis,48113,6408;152174,17322;14208
78746,TX,1.845,14080;29,09/23/2008,30.26,-97.74,4;93,Dallas,48453,7;631593496,18141995;9
78722,TX,1;85,25385;13,09/30/2011,30.26,-97.74,4;78,Travis,48453,13721;69189,17637;6776
78746,TX,1.872,13565;94,06/20/2006,32.98,-96.89,4;8,Travis,48453,7;246762821,17922098;36
79936,TX,1;88,15040,11/29/2011,30.26,-97.74,4;78,Travis,48141,8000,17923;69399
78746,TX,1;89,17397;12,02/26/2008,30.26,-97.74,7;38,El Paso,48453,9204;825397,27820;18033
78223,TX,1;92,8688;01,12/26/2012,30.26,-97.74,4;78,Travis,48029,4525;005208,18305;04918
78704,TX,1;92,12028,6-2-2011,31.84,-106.43,4;65,Bexar,48453,6264;583333,17807;21311
79934,TX,1;92,10560,08/23/2012,30.26,-97.74,4;8,Travis,48141,5500,18381;63934
79912,TX,1;92,10560,08/23/2012,29.45,-98.50,7;38,El Paso,48141,5500,28261;77049
79938,TX,1;92,10560,08/22/2012,30.26,-97.74,7;19,El Paso,48141,5500,27534;16393
79938,TX,1;92,10560,11/13/2012,31.84,-106.43,7;43,El Paso,48141,5500,28453;2459
79934,TX,1;92,10560,9-4-2012,31.84,-106.43,7;43,El Paso,48141,5500,28453;2459
79912,TX,1;92,10560,08/22/2012,31.84,-106.43,7;38,El Paso,48141,5500,28261;77049
79911,TX,1;92,10560,10/30/2012,31.84,-106.43,7;19,El Paso,48141,5500,27534;16393
79911,TX,1;92,10560,9-5-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,08/22/2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,11-5-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,9-5-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,9-5-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79912,TX,1;92,10560,9-5-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,10/30/2012,31.84,-106.43,7;19,El Paso,48141,5500,27534;16393
79938,TX,1;92,10560,11-6-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79938,TX,1;92,10560,11-5-2012,31.84,-106.43,7;43,El Paso,48141,5500,28453;2459
79938,TX,1;92,10560,11/13/2012,31.84,-106.43,7;43,El Paso,48141,5500,28453;2459
79911,TX,1;92,10560,11-6-2012,31.84,-106.43,7;43,El Paso,48141,5500,28453;2459
79911,TX,1;92,10560,10/30/2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79911,TX,1;92,10560,11-6-2012,31.84,-106.43,7;24,El Paso,48141,5500,27725;63934
79905,TX,1;92,12462,10/26/2012,31.84,-106.43,7;24,El Paso,48141,6490;625,27725;63934
76011,TX,1;92,9344;25,07/31/2012,31.84,-106.43,7;37,El Paso,48439,4866;796875,28223;47541
