Date,Cost/size
1/1/2015,6465
1/1/2014,6465
1/1/2013,6465
1/1/2012,6465
1/1/2011,5996
1/1/2010,7189
1/1/2009,7490
1/1/2008,6904
1/1/2007,6841
1/1/2006,6023
1/1/2005,6023
1/1/2004,6023
1/1/2003,6023
1/1/2002,6023
1/1/2001,6023
1/1/2000,6023
total,6465
