Date,Cost/size
1/1/2015,6263
1/1/2014,6275
1/1/2013,6329
1/1/2012,6554
1/1/2011,6967
1/1/2010,7970
1/1/2009,9635
1/1/2008,9747
1/1/2007,9816
1/1/2006,9874
1/1/2005,9110
1/1/2004,8632
1/1/2003,8212
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,6262
