Date,Cost/size
1/1/2015,7086
1/1/2014,7104
1/1/2013,7167
1/1/2012,7306
1/1/2011,7462
1/1/2010,7601
1/1/2009,7897
1/1/2008,7797
1/1/2007,7484
1/1/2006,7186
1/1/2005,7186
1/1/2004,7075
1/1/2003,6970
1/1/2002,6846
1/1/2001,6650
1/1/2000,5586
total,7086
