Date,Cost/size
1/1/2015,5878
1/1/2014,5878
1/1/2013,6702
1/1/2012,6960
1/1/2011,8065
1/1/2010,8065
1/1/2009,7419
1/1/2008,6933
1/1/2007,6933
1/1/2006,6933
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,5878
