Date,Cost/size
1/1/2015,6169
1/1/2014,6169
1/1/2013,6342
1/1/2012,6779
1/1/2011,7324
1/1/2010,7895
1/1/2009,7807
1/1/2008,7800
1/1/2007,7374
1/1/2006,7467
1/1/2005,21114
1/1/2004,21114
1/1/2003,21114
1/1/2002,21114
1/1/2001,21114
1/1/2000,0
total,6169
