Date,Cost/size
1/1/2015,6517
1/1/2014,6517
1/1/2013,6527
1/1/2012,7752
1/1/2011,7776
1/1/2010,8767
1/1/2009,0
1/1/2008,0
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,6517
