Date,Annual generated
1/1/2015,1031511
1/1/2014,1031511
1/1/2013,1078270
1/1/2012,1048194
1/1/2011,1155473
1/1/2010,2493751
1/1/2009,4415756
1/1/2008,4965566
1/1/2007,5672608
1/1/2006,7933900
1/1/2005,7933900
1/1/2004,20115
1/1/2003,14741
1/1/2002,14741
1/1/2001,14741
1/1/2000,20727
total,1031511
