Date,Annual generated
1/1/2015,262128
1/1/2014,262128
1/1/2013,118801
1/1/2012,118801
1/1/2011,14825
1/1/2010,18532
1/1/2009,21395
1/1/2008,32479
1/1/2007,32479
1/1/2006,32479
1/1/2005,32479
1/1/2004,32479
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,262128
