Date,Annual generated
1/1/2015,12476179
1/1/2014,12499676
1/1/2013,12905532
1/1/2012,13162838
1/1/2011,2429370
1/1/2010,1989331
1/1/2009,498370
1/1/2008,439582
1/1/2007,48556
1/1/2006,56840
1/1/2005,45404
1/1/2004,45404
1/1/2003,45404
1/1/2002,45404
1/1/2001,45404
1/1/2000,45404
total,12476179
