Date,Annual generated
1/1/2015,192297
1/1/2014,161419
1/1/2013,278546
1/1/2012,292204
1/1/2011,198658
1/1/2010,51146
1/1/2009,66781
1/1/2008,35410
1/1/2007,53577
1/1/2006,53577
1/1/2005,53577
1/1/2004,53577
1/1/2003,53577
1/1/2002,53577
1/1/2001,53577
1/1/2000,53577
total,192297
