Date,Annual generated
1/1/2015,38548781
1/1/2014,38548781
1/1/2013,39828156
1/1/2012,44931637
1/1/2011,770403
1/1/2010,27465
1/1/2009,10659
1/1/2008,10855
1/1/2007,21710
1/1/2006,21710
1/1/2005,21710
1/1/2004,21710
1/1/2003,21710
1/1/2002,21710
1/1/2001,21710
1/1/2000,21710
total,38548781
