Date,Annual generated
1/1/2015,6645770
1/1/2014,6650537
1/1/2013,6650537
1/1/2012,7074584
1/1/2011,7087696
1/1/2010,6352105
1/1/2009,5439977
1/1/2008,5099032
1/1/2007,5417983
1/1/2006,5975186
1/1/2005,5241020
1/1/2004,2743417
1/1/2003,12523
1/1/2002,19983
1/1/2001,19983
1/1/2000,19983
total,6645770
