Date,Annual generated
1/1/2015,666995
1/1/2014,666995
1/1/2013,666995
1/1/2012,670414
1/1/2011,676489
1/1/2010,715676
1/1/2009,809218
1/1/2008,643796
1/1/2007,755972
1/1/2006,777115
1/1/2005,533501
1/1/2004,6888
1/1/2003,6749
1/1/2002,5604
1/1/2001,4453
1/1/2000,4283
total,666995
