Date,Annual generated
1/1/2015,1191704008668
1/1/2014,1477712947886
1/1/2013,1944359114234
1/1/2012,2308926440963
1/1/2011,3694282253539
1/1/2010,7388560029869
1/1/2009,35764
1/1/2008,52177
1/1/2007,52177
1/1/2006,52177
1/1/2005,52177
1/1/2004,52177
1/1/2003,52177
1/1/2002,52177
1/1/2001,52177
1/1/2000,52177
total,1154463261152
