Date,Annual generated
1/1/2015,328107
1/1/2014,328107
1/1/2013,162055
1/1/2012,165133
1/1/2011,79676
1/1/2010,13794
1/1/2009,10997
1/1/2008,11081
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,554606
