Date,Annual generated
1/1/2015,809769
1/1/2014,979941
1/1/2013,1108212
1/1/2012,1108212
1/1/2011,84814
1/1/2010,0
1/1/2009,0
1/1/2008,0
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,809769
