Size
0
0
0
0
2718.3949999999995
2720.2549999999997
3644.034999999999
13015.32999999999
23488.6
25601.369999999984
26110.229999999985
26588.419999999987
26661.01999999999
26714.14999999999
26768.57999999999
26797.879999999986
