Date,Size
1/1/2015,157
1/1/2014,157
1/1/2013,157
1/1/2012,157
1/1/2011,2
1/1/2010,0
1/1/2009,0
1/1/2008,0
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,157
