Size
0
0
242.40499999999997
3143.7309999999998
5839.750000000004
7016.298999999999
8413.278000000013
9348.01800000001
9515.831999999997
9518.831999999997
9519.931999999995
9569.931999999995
9569.931999999995
9569.931999999995
9573.691999999995
9573.691999999995
