Date,Annual generated
1/1/2015,32662638000
1/1/2014,32661654504
1/1/2013,32315453869
1/1/2012,21376448971
1/1/2011,2907956380
1/1/2010,2118638313
1/1/2009,301015764
1/1/2008,86597780
1/1/2007,437012
1/1/2006,397883
1/1/2005,272427
1/1/2004,272427
1/1/2003,272427
1/1/2002,272427
1/1/2001,272427
1/1/2000,272427
total,32662638000
