Date,Annual generated
1/1/2015,23243
1/1/2014,11240
1/1/2013,4365
1/1/2012,3773
1/1/2011,302
1/1/2010,253
1/1/2009,146
1/1/2008,17
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,23243
