Date,Annual generated
1/1/2015,9344
1/1/2014,9344
1/1/2013,9344
1/1/2012,9344
1/1/2011,5311
1/1/2010,2036
1/1/2009,1568
1/1/2008,1310
1/1/2007,803
1/1/2006,774
1/1/2005,774
1/1/2004,206
1/1/2003,206
1/1/2002,206
1/1/2001,206
1/1/2000,206
total,9344
