Date,Annual generated
1/1/2015,12956317
1/1/2014,12739238
1/1/2013,11082123
1/1/2012,11082123
1/1/2011,339257
1/1/2010,0
1/1/2009,0
1/1/2008,0
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,12956317
