Date,Cost/size
1/1/2015,7632
1/1/2014,7632
1/1/2013,7632
1/1/2012,7632
1/1/2011,7806
1/1/2010,7806
1/1/2009,6727
1/1/2008,6727
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,7632
