Date,Cost/size
1/1/2015,8686
1/1/2014,8686
1/1/2013,8686
1/1/2012,8686
1/1/2011,9184
1/1/2010,9295
1/1/2009,8899
1/1/2008,10299
1/1/2007,10299
1/1/2006,10299
1/1/2005,10299
1/1/2004,10299
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,8686
