Date,Cost/size
1/1/2015,8311
1/1/2014,8311
1/1/2013,8311
1/1/2012,8311
1/1/2011,8311
1/1/2010,13200
1/1/2009,0
1/1/2008,0
1/1/2007,0
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,8311
