Date,Cost/size
1/1/2015,7041
1/1/2014,7041
1/1/2013,7105
1/1/2012,7209
1/1/2011,7710
1/1/2010,8987
1/1/2009,12990
1/1/2008,6750
1/1/2007,6750
1/1/2006,6750
1/1/2005,6750
1/1/2004,6750
1/1/2003,6750
1/1/2002,6750
1/1/2001,6750
1/1/2000,6750
total,7041
