Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=4&minsize=3&state=CA
90503,CA,3.0,0.0,08/17/2009,
90266,CA,3.0,22100.0,12-10-2013,
90277,CA,3.0,21000.0,12-10-2013,
91320,CA,3.0,0.0,12/14/2013,
91354,CA,3.0,0.0,12/14/2013,
91360,CA,3.0,19332.21,08/26/2010,
92252,CA,3.0,0.0,12/14/2013,
92210,CA,3.0,0.0,12/14/2013,
92234,CA,3.0,0.0,12-4-2013,
92346,CA,3.0,0.0,12-10-2013,
94705,CA,3.0,23919.36,08/13/2007,
95128,CA,3.0,20142.89,08/13/2007,
90274,CA,3.0,13200.0,2-12-2014,
91941,CA,3.0,26752.0,08/15/2007,
90275,CA,3.0,14700.0,01/14/2014,
94087,CA,3.0,22757.63,08/27/2007,
94708,CA,3.0,24836.38,08/27/2007,
90275,CA,3.0,14700.0,01/31/2014,
95446,CA,3.0,28523.0,9-10-2007,
90275,CA,3.0,23128.56,4-7-2010,
94022,CA,3.0,25726.0,10-8-2007,
95254,CA,3.0,27450.0,10/15/2007,
94703,CA,3.0,27438.0,10/16/2007,
90278,CA,3.0,0.0,06/28/2009,
93454,CA,3.0,30653.35,10/29/2007,
90603,CA,3.0,26351.74,11-8-2007,
90290,CA,3.0,24168.4,4-11-2008,
90230,CA,3.0,25186.67,11/14/2007,
90301,CA,3.0,14700.0,01/24/2014,
93103,CA,3.0,25563.62,12-3-2007,
95014,CA,3.0,26425.0,12-7-2007,
94107,CA,3.0,17638.23,12/14/2007,
91321,CA,3.0,18000.0,11/18/2013,
91350,CA,3.0,6888.15,12/19/2013,
91350,CA,3.0,10999.0,06/28/2013,
91351,CA,3.0,5216.48,10-10-2013,
91351,CA,3.0,17645.0,12-12-2013,
91360,CA,3.0,27035.89,05/22/2009,
91360,CA,3.0,18000.0,10-9-2013,
91361,CA,3.0,38700.0,10-5-2012,
90041,CA,3.0,0.0,09/17/2013,
91343,CA,3.0,0.0,10/29/2013,
91606,CA,3.0,0.0,12-3-2013,
90027,CA,3.0,0.0,12-9-2013,
91405,CA,3.0,0.0,11/21/2013,
90230,CA,3.0,0.0,11-1-2013,
92078,CA,3.0,7185.0,12/19/2013,
95841,CA,3.0,28650.0,11-1-2006,
95758,CA,3.0,20650.0,9-10-2009,
91607,CA,3.0,23981.0,09/16/2002,
91607,CA,3.0,28384.0,12/14/2001,
90045,CA,3.0,24300.0,02/19/2002,
91367,CA,3.0,29400.0,07/23/2002,
91401,CA,3.0,24645.58,04/26/2002,
95610,CA,3.0,19385.88,02/25/2011,
95826,CA,3.0,19385.88,2-2-2011,
95828,CA,3.0,19385.88,2-2-2011,
92252,CA,3.0,14700.0,2-11-2014,
95842,CA,3.0,13091.63,9-9-2011,
95828,CA,3.0,10117.73,10-4-2011,
95624,CA,3.0,13091.63,10-4-2011,
95828,CA,3.0,10117.73,10-4-2011,
92262,CA,3.0,15300.0,1-3-2014,
91362,CA,3.0,21689.88,07/31/2009,
91377,CA,3.0,10999.0,09/24/2013,
91384,CA,3.0,27000.0,8-10-2012,
91384,CA,3.0,21000.0,11/24/2013,
91384,CA,3.0,5000.0,09/26/2012,
95628,CA,3.0,16441.0,1-10-2013,
95843,CA,3.0,17370.0,12/17/2012,
91387,CA,3.0,17951.91,08/20/2013,
91390,CA,3.0,28750.0,02/17/2014,
95816,CA,3.0,16850.0,3-6-2013,
95758,CA,3.0,0.0,05/28/2013,
91708,CA,3.0,14350.0,11/26/2013,
95815,CA,3.0,13278.12,08/21/2013,
95757,CA,3.0,13244.76,06/17/2013,
95826,CA,3.0,31088.0,06/24/2013,
95820,CA,3.0,22675.0,7-3-2013,
95624,CA,3.0,13974.9,09/17/2013,
95624,CA,3.0,10999.0,08/21/2013,
95831,CA,3.0,14250.0,08/20/2013,
95838,CA,3.0,18000.0,08/21/2013,
95610,CA,3.0,27000.0,9-5-2013,
95833,CA,3.0,12710.4,09/13/2013,
95630,CA,3.0,0.0,08/30/2013,
95833,CA,3.0,14244.0,9-12-2013,
95624,CA,3.0,12890.0,09/18/2013,
95821,CA,3.0,0.0,09/19/2013,
95608,CA,3.0,0.0,10-1-2013,
95610,CA,3.0,14237.2,10-1-2013,
95624,CA,3.0,16980.0,10-3-2013,
95628,CA,3.0,0.0,10-11-2013,
95628,CA,3.0,0.0,10-3-2013,
95742,CA,3.0,9626.0,10-8-2013,
95624,CA,3.0,0.0,10-8-2013,
95826,CA,3.0,15100.0,10/22/2013,
95823,CA,3.0,0.0,10/21/2013,
95660,CA,3.0,0.0,10-11-2013,
95626,CA,3.0,0.0,11/14/2013,
95835,CA,3.0,0.0,10/21/2013,
95626,CA,3.0,13100.0,10/24/2013,
95660,CA,3.0,0.0,10/29/2013,
95670,CA,3.0,0.0,11-6-2013,
95833,CA,3.0,27192.0,11/20/2013,
95833,CA,3.0,0.0,11-11-2013,
95827,CA,3.0,0.0,11/13/2013,
95610,CA,3.0,0.0,11-12-2013,
95630,CA,3.0,0.0,11/19/2013,
95757,CA,3.0,9626.0,12-12-2013,
95630,CA,3.0,0.0,11/20/2013,
95842,CA,3.0,0.0,11/19/2013,
95624,CA,3.0,0.0,11/27/2013,
95758,CA,3.0,0.0,11/27/2013,
95662,CA,3.0,12837.0,1-6-2014,
95621,CA,3.0,0.0,12/18/2013,
95833,CA,3.0,0.0,12/18/2013,
95843,CA,3.0,0.0,12/18/2013,
95673,CA,3.0,0.0,12/18/2013,
90631,CA,3.0,10230.0,03/22/2012,
94025,CA,3.0,22368.0,08/18/2009,
94920,CA,3.0,17670.0,08/19/2009,
94618,CA,3.0,21777.18,08/21/2009,
90703,CA,3.0,20000.0,01/13/2014,
90710,CA,3.0,14850.0,12-11-2013,
92115,CA,3.0,19620.0,09/30/2009,
90723,CA,3.0,18000.0,11-5-2013,
90723,CA,3.0,11100.0,11-9-2012,
90746,CA,3.0,17383.0,04/30/2013,
90803,CA,3.0,0.0,12-12-2013,
90803,CA,3.0,21914.09,7-11-2008,
90803,CA,3.0,24130.91,09/14/2009,
94022,CA,3.0,34091.5,11-10-2009,
90806,CA,3.0,0.0,09/20/2013,
90808,CA,3.0,12850.12,09/27/2013,
90808,CA,3.0,11100.0,06/27/2013,
90810,CA,3.0,21914.09,8-7-2008,
90814,CA,3.0,20000.0,03/20/2013,
90814,CA,3.0,22670.0,4-11-2008,
92025,CA,3.0,27000.0,12-11-2009,
90815,CA,3.0,21950.0,4-10-2008,
90815,CA,3.0,0.0,01/27/2010,
91001,CA,3.0,14700.0,02/24/2014,
91001,CA,3.0,14700.0,1-10-2014,
92064,CA,3.0,22541.85,12/31/2009,
92314,CA,3.0,27544.87,1-10-2008,
91006,CA,3.0,24520.0,07/26/2013,
94582,CA,3.0,24514.76,01/22/2008,
91010,CA,3.0,18612.0,09/15/2009,
90810,CA,3.0,21914.09,2-5-2008,
91016,CA,3.0,19500.0,01/18/2013,
91020,CA,3.0,10999.0,1-8-2014,
94087,CA,3.0,23363.0,3-11-2008,
91711,CA,3.0,12647.0,07/29/2013,
94611,CA,3.0,45048.97,04/15/2008,
95409,CA,3.0,23880.0,04/29/2008,
91730,CA,3.0,14262.0,11/14/2013,
93555,CA,3.0,28637.0,6-2-2008,
91108,CA,3.0,24422.0,11-9-2010,
91214,CA,3.0,23515.0,4-10-2008,
91301,CA,3.0,12624.0,12/23/2013,
93015,CA,3.0,24437.63,06/30/2008,
91302,CA,3.0,17250.0,08/20/2013,
95648,CA,3.0,28236.0,7-10-2008,
93263,CA,3.0,25350.0,07/14/2008,
90066,CA,3.0,26472.33,07/16/2008,
91311,CA,3.0,18750.0,5-9-2013,
90230,CA,3.0,31500.0,07/25/2008,
91320,CA,3.0,19740.0,11/18/2013,
90278,CA,3.0,32499.0,07/31/2008,
95060,CA,3.0,20363.0,8-8-2008,
91739,CA,3.0,14700.0,01/17/2014,
94124,CA,3.0,22300.0,08/15/2008,
94947,CA,3.0,25694.0,08/15/2008,
91740,CA,3.0,20206.93,05/16/2013,
91741,CA,3.0,14700.0,01/28/2014,
94070,CA,3.0,10475.0,08/26/2008,
90004,CA,3.0,21148.38,03/22/2002,
95129,CA,3.0,27943.0,9-3-2008,
90405,CA,3.0,26255.0,6-2-2010,
90501,CA,3.0,13700.0,1-9-2014,
90505,CA,3.0,14700.0,12-11-2013,
95403,CA,3.0,21945.0,09/18/2008,
90601,CA,3.0,23800.0,6-7-2013,
90602,CA,3.0,14700.0,2-3-2014,
90603,CA,3.0,26351.74,1-7-2008,
90606,CA,3.0,14700.0,1-10-2014,
90606,CA,3.0,13500.0,1-8-2014,
90620,CA,3.0,12000.0,12/20/2013,
90621,CA,3.0,17231.0,12-2-2013,
94518,CA,3.0,32490.0,10/24/2008,
94550,CA,3.0,24539.0,11-12-2008,
94010,CA,3.0,32490.0,11/14/2008,
95060,CA,3.0,23802.95,11/14/2008,
94804,CA,3.0,25100.0,11/19/2008,
94127,CA,3.0,21331.49,11/26/2008,
93711,CA,3.0,32490.0,12-1-2008,
94945,CA,3.0,32490.0,12-1-2008,
90803,CA,3.0,24130.91,12-10-2008,
90815,CA,3.0,32490.0,12-10-2008,
94558,CA,3.0,32490.0,12-12-2008,
90503,CA,3.0,32490.0,12/22/2008,
90230,CA,3.0,25186.67,03/27/2008,
90230,CA,3.0,0.0,12/17/2008,
90240,CA,3.0,10998.99,07/16/2013,
90240,CA,3.0,16390.0,7-9-2013,
90242,CA,3.0,15010.0,1-6-2014,
90250,CA,3.0,25364.88,01/23/2009,
90254,CA,3.0,23420.0,5-12-2009,
90254,CA,3.0,0.0,2-6-2009,
94603,CA,3.0,27605.0,7-11-2007,
90265,CA,3.0,16000.0,02/22/2014,
90265,CA,3.0,26048.0,06/24/2008,
90266,CA,3.0,26080.0,12-7-2009,
90266,CA,3.0,23832.0,7-9-2009,
95125,CA,3.0,22900.16,07/30/2007,
95405,CA,3.0,26100.0,8-6-2007,
95125,CA,3.0,21023.1,8-7-2007,
94061,CA,3.0,25425.0,8-9-2007,
92036,CA,3.0,22998.63,09/20/2005,
95062,CA,3.0,24493.25,12-6-2005,
92124,CA,3.0,23950.0,06/14/2010,
91360,CA,3.0,19332.21,7-1-2010,
94901,CA,3.0,24344.16,07/20/2010,
90043,CA,3.0,29995.0,6-12-2002,
94062,CA,3.0,13379.73,09/27/2010,
94941,CA,3.0,12100.0,09/28/2010,
95129,CA,3.0,19507.0,10-8-2010,
93722,CA,3.0,16610.0,12-3-2010,
91766,CA,3.0,14650.0,12/22/2010,
94536,CA,3.0,32490.0,1-2-2009,
92109,CA,3.0,24847.0,01/26/2009,
94115,CA,3.0,18240.0,2-3-2009,
94577,CA,3.0,32490.0,3-6-2009,
91360,CA,3.0,27035.89,3-10-2009,
94602,CA,3.0,32490.0,03/25/2009,
95060,CA,3.0,25140.0,03/27/2009,
94568,CA,3.0,32490.0,4-2-2009,
90275,CA,3.0,23128.56,04/16/2009,
92014,CA,3.0,35921.0,04/20/2009,
94538,CA,3.0,25247.04,04/27/2009,
92130,CA,3.0,22322.0,5-12-2009,
93101,CA,3.0,23388.93,05/26/2009,
95070,CA,3.0,23107.2,05/27/2009,
93247,CA,3.0,20781.67,05/28/2009,
95037,CA,3.0,19545.04,6-4-2009,
92404,CA,3.0,35700.0,06/15/2009,
95062,CA,3.0,19328.95,07/31/2009,
90623,CA,3.0,10960.07,11-6-2013,
91801,CA,3.0,32230.0,03/31/2010,
91304,CA,3.0,48750.0,7-9-2010,
90066,CA,3.0,25140.0,04/13/2010,
91307,CA,3.0,25140.0,03/16/2010,
91356,CA,3.0,39000.0,11/30/2009,
90402,CA,3.0,25659.29,08/31/2009,
90066,CA,3.0,23250.0,05/13/2009,
90041,CA,3.0,45682.0,1-7-2009,
90402,CA,3.0,25500.0,04/18/2008,
90028,CA,3.0,24282.08,04/17/2008,
90230,CA,3.0,25500.0,4-2-2008,
90065,CA,3.0,25500.0,03/13/2008,
90019,CA,3.0,22434.63,10/24/2007,
90027,CA,3.0,26390.0,07/25/2007,
90069,CA,3.0,23618.86,2-1-2007,
90027,CA,3.0,22412.17,10-11-2005,
91364,CA,3.0,25715.4,9-2-2005,
90291,CA,3.0,21997.71,07/21/2005,
90027,CA,3.0,23374.35,6-1-2005,
90011,CA,3.0,22570.2,9-9-2004,
90011,CA,3.0,22570.2,9-9-2004,
90011,CA,3.0,22570.2,9-9-2004,
90003,CA,3.0,22500.0,9-9-2004,
90011,CA,3.0,22500.0,9-9-2004,
90011,CA,3.0,22570.2,9-9-2004,
91403,CA,3.0,22727.94,07/29/2004,
90001,CA,3.0,22570.2,04/21/2004,
90001,CA,3.0,22570.2,03/24/2004,
90003,CA,3.0,22500.0,03/24/2004,
90011,CA,3.0,22576.2,01/15/2004,
90011,CA,3.0,22570.2,10-7-2003,
90402,CA,3.0,19145.0,1-10-2003,
91316,CA,3.0,27471.22,1-9-2003,
91042,CA,3.0,25023.03,12/31/2002,
91343,CA,3.0,23500.0,12/13/2002,
90034,CA,3.0,15595.0,10/14/2011,
91406,CA,3.0,15682.1,02/14/2012,
90501,CA,3.0,16350.0,01/30/2012,
90046,CA,3.0,16960.8,05/25/2011,
91352,CA,3.0,16989.0,08/30/2011,
91324,CA,3.0,17160.6,02/16/2012,
90027,CA,3.0,18515.0,2-7-2012,
90291,CA,3.0,18662.0,03/22/2011,
90042,CA,3.0,18707.2,4-12-2011,
91311,CA,3.0,21600.0,05/25/2011,
91303,CA,3.0,22792.0,3-2-2012,
90066,CA,3.0,22792.0,2-9-2012,
90062,CA,3.0,22815.8,02/27/2012,
90064,CA,3.0,22815.8,1-6-2012,
90045,CA,3.0,22815.8,1-6-2012,
90045,CA,3.0,22880.8,2-7-2012,
91311,CA,3.0,23492.0,12-8-2011,
90027,CA,3.0,23499.2,3-2-2012,
90064,CA,3.0,23499.2,02/28/2012,
91335,CA,3.0,23621.0,10/18/2011,
91605,CA,3.0,23621.0,10/18/2011,
91367,CA,3.0,24588.0,12-7-2011,
90007,CA,3.0,36000.0,05/25/2011,
91402,CA,3.0,53040.0,12/13/2011,
90731,CA,3.0,,1-8-2013,
90731,CA,3.0,,1-8-2013,
91789,CA,3.0,,10-10-2012,
90731,CA,3.0,,1-8-2013,
94080,CA,3.0,17566.97,01/31/2002,
94559,CA,3.0,24000.0,01/15/2002,
95465,CA,3.0,23839.47,08/28/2002,
95060,CA,3.0,18187.62,4-12-2002,
93651,CA,3.0,22350.0,04/29/2002,
93422,CA,3.0,28170.0,10/25/2002,
93312,CA,3.0,22000.0,03/29/2002,
94708,CA,3.0,28110.0,3-1-2002,
95640,CA,3.0,27206.08,4-3-2002,
90232,CA,3.0,29954.0,5-6-2002,
95070,CA,3.0,24837.5,8-9-2002,
91506,CA,3.0,29995.0,08/13/2002,
92262,CA,3.0,29995.0,04/24/2002,
92083,CA,3.0,21414.96,11-7-2002,
92083,CA,3.0,18875.69,05/23/2002,
93726,CA,3.0,30999.99,06/18/2002,
95470,CA,3.0,22583.37,09/27/2002,
94037,CA,3.0,32471.42,8-2-2002,
92867,CA,3.0,30939.6,7-5-2002,
90278,CA,3.0,31147.1,05/17/2002,
92861,CA,3.0,20360.0,04/29/2002,
95519,CA,3.0,26123.86,12/30/2002,
95125,CA,3.0,28600.0,06/25/2002,
93405,CA,3.0,29768.0,5-2-2002,
94941,CA,3.0,24000.0,06/14/2002,
92704,CA,3.0,30157.0,10/16/2002,
90808,CA,3.0,30975.0,06/28/2002,
94960,CA,3.0,24000.0,05/23/2002,
94114,CA,3.0,21000.0,08/13/2002,
95338,CA,3.0,23500.0,09/25/2002,
93230,CA,3.0,22350.0,10-8-2002,
93225,CA,3.0,22000.0,8-5-2002,
94941,CA,3.0,24000.0,1-3-2003,
90703,CA,3.0,27400.0,8-9-2002,
95338,CA,3.0,25000.0,10-8-2002,
92040,CA,3.0,26026.18,7-5-2002,
92882,CA,3.0,20620.0,05/20/2002,
92530,CA,3.0,30939.6,09/25/2002,
93291,CA,3.0,22350.0,10-8-2002,
92069,CA,3.0,22275.79,06/25/2002,
91361,CA,3.0,26006.06,9-6-2002,
93274,CA,3.0,22300.0,06/20/2002,
95603,CA,3.0,19046.32,7-9-2002,
92374,CA,3.0,31556.25,09/17/2002,
91320,CA,3.0,26396.94,07/15/2002,
92009,CA,3.0,27897.5,09/16/2002,
95212,CA,3.0,22250.0,6-11-2002,
94703,CA,3.0,25621.44,10/16/2002,
94920,CA,3.0,28851.0,08/16/2002,
92840,CA,3.0,24791.03,06/20/2002,
95519,CA,3.0,32548.0,07/17/2002,
92592,CA,3.0,20999.0,09/17/2002,
94061,CA,3.0,26604.0,07/16/2002,
92026,CA,3.0,21283.32,10-10-2002,
92324,CA,3.0,32556.0,1-3-2003,
92835,CA,3.0,30392.74,10/28/2002,
94803,CA,3.0,25000.0,8-1-2002,
93108,CA,3.0,33757.0,11-7-2002,
93063,CA,3.0,29620.0,3-11-2003,
94901,CA,3.0,24400.0,09/18/2002,
91011,CA,3.0,23900.0,10-8-2002,
92262,CA,3.0,25227.55,9-3-2002,
92070,CA,3.0,23340.0,01/13/2003,
94939,CA,3.0,23000.0,10-8-2002,
93657,CA,3.0,26000.0,7-5-2002,
92692,CA,3.0,30139.0,08/13/2002,
92705,CA,3.0,29630.83,01/15/2003,
93230,CA,3.0,22350.0,11-1-2002,
92119,CA,3.0,24980.78,9-11-2002,
94568,CA,3.0,19283.18,09/27/2002,
95485,CA,3.0,17730.0,8-2-2002,
94952,CA,3.0,25650.0,11-7-2002,
94598,CA,3.0,24300.0,8-9-2002,
94402,CA,3.0,27015.0,07/29/2002,
90621,CA,3.0,30637.0,9-3-2002,
95060,CA,3.0,24100.0,10/16/2002,
94552,CA,3.0,22275.0,03/17/2003,
95409,CA,3.0,30783.5,12-4-2002,
94061,CA,3.0,22969.0,8-9-2002,
94017,CA,3.0,29816.87,12-9-2002,
95062,CA,3.0,26793.5,12-5-2002,
92833,CA,3.0,30195.0,9-6-2002,
92314,CA,3.0,22931.08,01/13/2003,
93021,CA,3.0,30620.0,01/13/2003,
93245,CA,3.0,23989.45,10/28/2002,
91387,CA,3.0,27495.76,10/18/2002,
90815,CA,3.0,27440.0,11-1-2002,
90807,CA,3.0,25440.0,11-1-2002,
91709,CA,3.0,26607.01,12/18/2002,
92870,CA,3.0,23184.0,10/31/2002,
92064,CA,3.0,23645.48,01/17/2003,
95060,CA,3.0,24100.0,11-8-2002,
94531,CA,3.0,23149.0,02/21/2003,
94086,CA,3.0,24309.1,9-12-2003,
96001,CA,3.0,26096.0,9-8-2003,
95667,CA,3.0,26050.0,12-10-2002,
95409,CA,3.0,29848.38,4-2-2003,
95366,CA,3.0,23032.5,11/27/2002,
94087,CA,3.0,21734.47,9-2-2003,
94952,CA,3.0,30000.0,1-7-2003,
93625,CA,3.0,22982.55,11/26/2002,
93702,CA,3.0,26000.0,12-10-2002,
95629,CA,3.0,26500.0,05/27/2003,
96003,CA,3.0,23451.0,12/18/2002,
92014,CA,3.0,25600.0,08/20/2003,
92373,CA,3.0,22500.0,05/27/2003,
92117,CA,3.0,24751.68,2-5-2003,
93065,CA,3.0,24250.0,10/16/2003,
92028,CA,3.0,23531.57,08/20/2003,
92028,CA,3.0,24226.6,12-11-2002,
95648,CA,3.0,23032.51,01/28/2003,
95470,CA,3.0,23546.75,9-11-2003,
94951,CA,3.0,22644.4,4-2-2003,
90808,CA,3.0,21963.15,1-7-2003,
94117,CA,3.0,28750.0,2-5-2003,
91384,CA,3.0,22939.0,04/15/2003,
93063,CA,3.0,24900.0,2-7-2003,
92544,CA,3.0,27563.35,01/15/2003,
90720,CA,3.0,27225.0,1-3-2003,
92065,CA,3.0,21943.2,9-2-2003,
94925,CA,3.0,24000.0,5-2-2003,
92028,CA,3.0,25397.0,5-6-2003,
94530,CA,3.0,22907.0,05/14/2003,
92583,CA,3.0,20560.76,1-9-2003,
94577,CA,3.0,29643.56,02/19/2003,
92691,CA,3.0,28462.5,03/25/2003,
92075,CA,3.0,27225.0,5-6-2003,
90405,CA,3.0,22701.92,09/29/2003,
94806,CA,3.0,23283.99,05/27/2003,
92028,CA,3.0,26790.95,09/18/2003,
91755,CA,3.0,21901.56,5-8-2003,
92084,CA,3.0,21943.2,5-6-2003,
92211,CA,3.0,26606.25,5-6-2003,
94606,CA,3.0,31664.0,01/27/2003,
94002,CA,3.0,28476.0,2-2-2004,
94920,CA,3.0,23000.0,10/30/2003,
93446,CA,3.0,26822.0,2-9-2004,
95616,CA,3.0,22500.0,03/15/2004,
93432,CA,3.0,27188.0,6-4-2003,
95076,CA,3.0,24764.2,08/15/2003,
91360,CA,3.0,26783.62,10/24/2003,
90712,CA,3.0,24750.0,05/16/2003,
92870,CA,3.0,22557.22,05/23/2003,
92308,CA,3.0,23000.0,10/21/2003,
92003,CA,3.0,21514.83,09/17/2003,
93420,CA,3.0,30525.0,3-4-2004,
94598,CA,3.0,26889.0,09/24/2003,
92845,CA,3.0,24751.68,8-7-2003,
90740,CA,3.0,22893.75,07/17/2003,
92662,CA,3.0,22893.75,09/18/2003,
96022,CA,3.0,21239.0,10/14/2003,
96073,CA,3.0,22661.0,9-12-2003,
92620,CA,3.0,18813.24,05/23/2003,
94530,CA,3.0,22139.0,7-10-2003,
92069,CA,3.0,23728.26,01/16/2004,
94553,CA,3.0,25000.0,05/28/2003,
92647,CA,3.0,23660.93,9-12-2003,
93420,CA,3.0,26665.0,7-7-2003,
92104,CA,3.0,22183.77,09/16/2003,
92104,CA,3.0,22183.77,09/16/2003,
92021,CA,3.0,22388.97,09/16/2003,
94937,CA,3.0,23100.0,12-8-2003,
95237,CA,3.0,26500.0,03/15/2004,
91006,CA,3.0,22373.34,7-2-2003,
94107,CA,3.0,26996.9,09/29/2003,
92120,CA,3.0,20964.83,6-11-2003,
92663,CA,3.0,18402.83,06/27/2003,
95249,CA,3.0,25535.0,09/16/2003,
95376,CA,3.0,22847.0,8-6-2003,
95254,CA,3.0,22128.13,06/16/2003,
95366,CA,3.0,20774.56,07/21/2003,
94028,CA,3.0,24750.0,05/23/2003,
95060,CA,3.0,25200.0,08/25/2003,
95003,CA,3.0,19406.4,9-12-2003,
92110,CA,3.0,23545.0,08/18/2004,
94107,CA,3.0,20405.73,10/17/2003,
94551,CA,3.0,28500.0,07/31/2003,
92225,CA,3.0,22295.0,8-4-2003,
93728,CA,3.0,22350.0,09/19/2003,
94954,CA,3.0,21246.35,10/14/2003,
95472,CA,3.0,24212.64,9-3-2003,
95252,CA,3.0,22932.5,06/26/2003,
93446,CA,3.0,27707.0,08/29/2003,
92021,CA,3.0,21494.08,10-1-2003,
93012,CA,3.0,19861.76,09/26/2003,
92020,CA,3.0,20501.51,09/29/2003,
94941,CA,3.0,22500.0,09/30/2003,
94061,CA,3.0,23900.0,7-7-2003,
93727,CA,3.0,13740.0,10/30/2003,
93465,CA,3.0,26225.0,09/29/2003,
94507,CA,3.0,22000.0,10-2-2003,
94933,CA,3.0,22383.0,07/29/2003,
95449,CA,3.0,20051.0,11-6-2003,
90266,CA,3.0,19586.0,7-2-2003,
95130,CA,3.0,24400.0,8-6-2003,
92130,CA,3.0,22183.0,07/17/2003,
94085,CA,3.0,24526.0,12/18/2003,
92881,CA,3.0,22315.0,8-11-2003,
92706,CA,3.0,20279.0,03/29/2004,
95376,CA,3.0,22664.38,9-5-2003,
94556,CA,3.0,22797.06,10-2-2003,
92223,CA,3.0,22500.0,09/23/2003,
92555,CA,3.0,20500.0,03/24/2004,
95616,CA,3.0,21854.0,09/23/2003,
95421,CA,3.0,21800.75,01/13/2004,
95321,CA,3.0,24983.38,7-1-2004,
93720,CA,3.0,19800.0,10/16/2003,
94402,CA,3.0,23388.38,11/24/2003,
94901,CA,3.0,14492.65,4-8-2004,
95547,CA,3.0,16358.84,02/13/2004,
92086,CA,3.0,19338.86,10/16/2003,
93245,CA,3.0,21929.91,07/15/2003,
92051,CA,3.0,20449.0,10/27/2003,
