Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=6&minsize=5&state=CA
94505,CA,5.17,30311.75,09/29/2011,
93726,CA,5.17,29599.0,09/30/2011,
95121,CA,5.17,26935.7,10-3-2011,
92679,CA,5.17,26935.7,10-5-2011,
94523,CA,5.17,36872.36,10-7-2011,
95667,CA,5.17,30381.0,10-7-2011,
90630,CA,5.17,26935.7,10-7-2011,
92677,CA,5.17,39964.1,10-12-2011,
93727,CA,5.17,26283.0,10/17/2011,
92562,CA,5.17,33641.67,10/17/2011,
95624,CA,5.17,21766.0,7-10-2012,
95662,CA,5.17,41257.0,02/27/2012,
90034,CA,5.17,26200.0,07/23/2012,
90046,CA,5.17,26428.8,11-2-2012,
91607,CA,5.17,26428.8,5-2-2012,
90039,CA,5.17,25720.75,06/22/2012,
90046,CA,5.17,35000.0,05/17/2012,
91401,CA,5.17,25720.75,03/29/2012,
91324,CA,5.17,25850.54,6-1-2012,
91324,CA,5.17,26428.8,05/17/2012,
91607,CA,5.17,28241.65,12-12-2012,
90018,CA,5.17,24552.0,08/31/2012,
95138,CA,5.17,25000.0,10/26/2011,
91343,CA,5.17,26428.8,4-4-2012,
90025,CA,5.17,31190.0,12-10-2012,
91367,CA,5.17,25850.0,10-9-2012,
91367,CA,5.17,26428.8,2-9-2012,
93611,CA,5.17,30209.0,11-3-2011,
94952,CA,5.17,26858.03,11-3-2011,
95123,CA,5.17,7534.0,11-3-2011,
95037,CA,5.17,26105.0,11-4-2011,
92336,CA,5.17,38775.0,11-4-2011,
92065,CA,5.17,39188.6,11-8-2011,
94549,CA,5.17,35414.5,11-8-2011,
92240,CA,5.17,26935.7,11/14/2011,
92509,CA,5.17,33902.48,11/16/2011,
95682,CA,5.17,26935.7,11/21/2011,
92027,CA,5.17,26935.7,11/22/2011,
91911,CA,5.17,25720.75,05/31/2012,
92019,CA,5.17,41256.6,01/18/2012,
92691,CA,5.17,29831.0,11/22/2011,
94568,CA,5.17,27383.2,11/23/2011,
92025,CA,5.17,25704.0,9-7-2012,
94582,CA,5.17,26935.7,11/23/2011,
92027,CA,5.17,26935.7,04/18/2012,
92028,CA,5.17,28435.0,6-12-2012,
92054,CA,5.17,24500.0,7-10-2012,
92057,CA,5.17,34506.0,2-3-2012,
92065,CA,5.17,39188.6,01/25/2012,
92078,CA,5.17,25720.75,07/26/2012,
92084,CA,5.17,39188.6,01/13/2012,
92117,CA,5.17,42000.0,2-2-2012,
92117,CA,5.17,39740.0,04/23/2012,
92117,CA,5.17,21500.0,09/19/2012,
92120,CA,5.17,21100.0,11-8-2012,
92120,CA,5.17,39188.6,01/26/2012,
92124,CA,5.17,41993.0,06/26/2012,
92131,CA,5.17,42808.8,4-9-2012,
92673,CA,5.17,42808.8,03/19/2012,
92673,CA,5.17,42808.8,5-12-2012,
92677,CA,5.17,39964.1,2-6-2012,
92688,CA,5.17,11182.13,7-3-2012,
92649,CA,5.17,31082.35,11/23/2011,
92061,CA,5.17,31591.0,06/27/2012,
92225,CA,5.17,24465.0,09/20/2012,
93210,CA,5.17,30813.2,9-11-2012,
93210,CA,5.17,40535.0,5-4-2012,
93245,CA,5.17,26935.7,04/26/2012,
93280,CA,5.17,31020.0,04/16/2012,
93306,CA,5.17,25720.75,06/26/2012,
93306,CA,5.17,25720.75,7-3-2012,
93063,CA,5.17,26935.7,11/28/2011,
93309,CA,5.17,25684.0,8-9-2012,
93312,CA,5.17,27132.0,9-10-2012,
93312,CA,5.17,25720.75,09/24/2012,
93313,CA,5.17,26935.7,04/26/2012,
92354,CA,5.17,20545.48,12/31/2012,
93247,CA,5.17,22853.43,07/25/2012,
93630,CA,5.17,30270.86,07/31/2012,
94124,CA,5.17,31483.26,09/30/2012,
94563,CA,5.17,26935.7,11/30/2011,
95340,CA,5.17,26935.7,12-1-2011,
95687,CA,5.17,26935.7,12-1-2011,
92679,CA,5.17,26935.7,12-1-2011,
93314,CA,5.17,32313.0,11/18/2012,
93433,CA,5.17,26935.7,02/16/2012,
93611,CA,5.17,30209.0,2-8-2012,
93612,CA,5.17,29728.0,09/18/2012,
93657,CA,5.17,27791.0,6-4-2012,
93720,CA,5.17,25720.75,6-4-2012,
93726,CA,5.17,29599.0,02/16/2012,
93727,CA,5.17,38809.0,10-10-2012,
93727,CA,5.17,26283.0,4-4-2012,
93727,CA,5.17,32054.0,6-6-2012,
93727,CA,5.17,27141.0,05/15/2012,
93727,CA,5.17,40535.0,10/18/2012,
93727,CA,5.17,30319.0,5-8-2012,
93906,CA,5.17,23730.3,10-8-2012,
94018,CA,5.17,26935.7,3-7-2012,
94024,CA,5.17,26935.7,04/17/2012,
94025,CA,5.17,22864.28,8-9-2012,
94061,CA,5.17,25223.0,10/31/2012,
94087,CA,5.17,28759.0,06/21/2012,
94121,CA,5.17,31941.4,01/30/2012,
94131,CA,5.17,25720.75,10-12-2012,
94520,CA,5.17,24162.0,7-2-2012,
93422,CA,5.17,22930.0,7-6-2011,
92124,CA,5.17,23371.48,7-6-2011,
90241,CA,5.17,33232.6,7-2-2011,
92373,CA,5.17,47000.0,06/28/2011,
95682,CA,5.17,34460.0,06/27/2011,
92117,CA,5.17,42000.0,06/27/2011,
93662,CA,5.17,35890.0,06/22/2011,
92630,CA,5.17,41256.6,06/21/2011,
94533,CA,5.17,43000.0,06/21/2011,
92688,CA,5.17,41256.6,06/20/2011,
93463,CA,5.17,19260.41,06/20/2011,
93704,CA,5.17,32500.0,06/16/2011,
92021,CA,5.17,23265.0,06/14/2011,
93727,CA,5.17,31005.0,6-9-2011,
92544,CA,5.17,27441.62,6-8-2011,
93710,CA,5.17,30400.0,6-8-2011,
95620,CA,5.17,35250.0,6-7-2011,
95620,CA,5.17,47000.0,6-7-2011,
95376,CA,5.17,47000.0,6-7-2011,
95237,CA,5.17,43000.0,6-7-2011,
92399,CA,5.17,46000.0,6-3-2011,
93702,CA,5.17,30590.0,6-2-2011,
92131,CA,5.17,28158.0,6-1-2011,
92120,CA,5.17,26317.0,6-1-2011,
91764,CA,5.17,26519.0,05/31/2011,
95401,CA,5.17,27603.0,05/31/2011,
94510,CA,5.17,31401.0,05/27/2011,
92120,CA,5.17,27894.0,05/27/2011,
95119,CA,5.17,23758.0,05/18/2011,
92592,CA,5.17,27392.0,05/17/2011,
92880,CA,5.17,32636.0,05/16/2011,
95125,CA,5.17,28690.0,05/13/2011,
94552,CA,5.17,43000.0,5-12-2011,
94550,CA,5.17,47000.0,5-12-2011,
95476,CA,5.17,33206.0,5-10-2011,
95762,CA,5.17,31000.0,5-6-2011,
95377,CA,5.17,47000.0,5-4-2011,
94542,CA,5.17,43000.0,5-4-2011,
90740,CA,5.17,47000.0,5-3-2011,
95648,CA,5.17,43000.0,5-3-2011,
95376,CA,5.17,45500.0,5-3-2011,
94598,CA,5.17,47000.0,5-3-2011,
94596,CA,5.17,42000.0,5-3-2011,
94531,CA,5.17,47000.0,5-3-2011,
95682,CA,5.17,43000.0,04/29/2011,
94517,CA,5.17,22247.57,04/29/2011,
94010,CA,5.17,28605.0,04/27/2011,
95076,CA,5.17,26350.0,04/22/2011,
90402,CA,5.17,39964.1,04/20/2011,
92270,CA,5.17,41256.6,04/18/2011,
91784,CA,5.17,47000.0,04/18/2011,
95602,CA,5.17,41256.6,04/18/2011,
92886,CA,5.17,27026.0,04/14/2011,
92835,CA,5.17,26879.0,04/14/2011,
90620,CA,5.17,47000.0,04/14/2011,
95076,CA,5.17,25465.0,04/14/2011,
93722,CA,5.17,33570.0,04/14/2011,
93611,CA,5.17,30398.0,04/14/2011,
90266,CA,5.17,31229.16,4-5-2011,
92064,CA,5.17,25337.0,03/21/2011,
92234,CA,5.17,17276.03,03/16/2011,
94533,CA,5.17,29952.0,3-7-2011,
93727,CA,5.17,30790.0,3-7-2011,
92544,CA,5.17,28639.0,02/22/2011,
94403,CA,5.17,41256.6,2-10-2011,
95120,CA,5.17,24778.0,2-4-2011,
95470,CA,5.17,29475.0,2-1-2011,
95648,CA,5.17,30252.0,01/31/2011,
93454,CA,5.17,16300.0,01/30/2011,
93611,CA,5.17,41256.6,01/27/2011,
93001,CA,5.17,27932.41,01/26/2011,
91709,CA,5.17,41360.0,01/25/2011,
92603,CA,5.17,31366.0,01/22/2011,
92867,CA,5.17,33083.12,01/21/2011,
95946,CA,5.17,30664.0,01/21/2011,
93730,CA,5.17,28942.0,1-11-2011,
92562,CA,5.17,29557.0,1-5-2011,
95129,CA,5.172,33500.0,07/20/2005,
90402,CA,5.175,41296.5,11-3-2011,
91304,CA,5.175,0.0,03/13/2012,
95624,CA,5.175,46000.0,10/24/2011,
95630,CA,5.175,42300.0,11/29/2011,
95662,CA,5.175,51875.0,12-12-2011,
91381,CA,5.175,35073.0,09/26/2013,
95066,CA,5.175,40988.79,08/17/2009,
92692,CA,5.175,43988.0,08/25/2009,
93309,CA,5.175,33896.0,12-6-2010,
95973,CA,5.175,21380.28,04/16/2010,
95023,CA,5.175,42300.0,05/23/2012,
95066,CA,5.175,40988.79,3-1-2010,
95120,CA,5.175,30375.0,03/13/2013,
95366,CA,5.175,42300.0,6-8-2012,
95376,CA,5.175,46000.0,12/14/2011,
95648,CA,5.175,12378.37,03/28/2012,
95973,CA,5.175,21380.28,11-11-2010,
95118,CA,5.175,44650.0,08/17/2012,
95136,CA,5.175,45000.0,4-4-2012,
91737,CA,5.175,31725.0,4-2-2012,
92346,CA,5.175,44300.0,5-4-2012,
92399,CA,5.175,31725.0,06/19/2012,
92692,CA,5.175,43988.0,11/23/2009,
93263,CA,5.175,24476.71,01/22/2013,
94552,CA,5.175,45500.0,12-6-2011,
93309,CA,5.175,33896.0,3-7-2011,
94517,CA,5.175,43000.0,4-10-2012,
94526,CA,5.175,31488.0,11-4-2011,
94552,CA,5.175,45500.0,1-9-2012,
94552,CA,5.175,45500.0,12/26/2011,
95630,CA,5.175,42300.0,3-6-2012,
95624,CA,5.175,46000.0,01/24/2012,
95662,CA,5.175,51875.0,3-7-2012,
94526,CA,5.175,31488.0,9-12-2011,
95662,CA,5.175,51875.0,1-4-2012,
95630,CA,5.175,42300.0,01/20/2012,
91304,CA,5.175,39654.9,03/13/2012,
94552,CA,5.175,45500.0,11/17/2011,
95376,CA,5.175,46000.0,11/18/2011,
90402,CA,5.175,41296.5,06/23/2011,
92604,CA,51.768,33000.0,5-2-2001,
94022,CA,5.177,40430.0,10/27/2000,
94085,CA,5.178,39897.0,10/25/2005,
92308,CA,5.18,35016.8,11/14/2011,
92308,CA,5.18,32718.0,12/21/2011,
94586,CA,5.18,24934.13,2-6-2007,
94549,CA,5.18,39250.75,9-12-2003,
94087,CA,5.18,39849.0,09/24/2003,
95070,CA,5.18,40794.0,12-3-2003,
93420,CA,5.18,30089.0,11-5-2003,
94539,CA,5.18,35510.0,06/29/2004,
95409,CA,5.18,41957.0,1-8-2004,
95035,CA,5.18,38563.0,11/17/2004,
92284,CA,5.18,0.0,12-5-2011,
92270,CA,5.18,29708.0,6-7-2011,
92307,CA,5.18,34706.0,11/18/2011,
91789,CA,5.18,29285.0,04/21/2011,
92223,CA,5.18,39803.0,6-6-2012,
92346,CA,5.18,0.0,11/14/2011,
93230,CA,5.18,43137.0,09/24/2007,
90402,CA,5.18,36923.0,12-1-2010,
91350,CA,5.18,32064.2,10/24/2011,
91354,CA,5.18,30821.0,8-9-2011,
91384,CA,5.18,34654.2,09/22/2011,
95065,CA,5.18,34238.0,08/17/2009,
95648,CA,5.18,34087.0,08/18/2009,
91007,CA,5.18,38750.0,03/19/2010,
93314,CA,5.18,43670.0,01/24/2008,
91016,CA,5.18,44144.0,1-9-2008,
94589,CA,5.18,40839.0,05/21/2008,
94019,CA,5.18,39827.0,06/17/2008,
91737,CA,5.18,39856.0,09/17/2010,
95765,CA,5.18,36714.0,08/20/2008,
95973,CA,5.18,44348.0,02/13/2009,
90266,CA,5.18,32530.4,10/22/2010,
95405,CA,5.18,31022.6,6-4-2010,
95004,CA,5.18,27260.0,07/22/2010,
90402,CA,5.18,36923.0,8-5-2010,
91737,CA,5.18,39856.0,08/17/2010,
94707,CA,5.18,39886.0,9-2-2010,
94550,CA,5.18,26521.6,09/15/2010,
94566,CA,5.18,26366.2,09/15/2010,
95401,CA,5.18,29705.1,09/17/2010,
95123,CA,5.18,25900.0,09/18/2010,
95401,CA,5.18,29797.0,09/20/2010,
95123,CA,5.18,25900.0,09/24/2010,
94526,CA,5.18,26303.0,09/30/2010,
95032,CA,5.18,26936.0,10/13/2010,
95123,CA,5.18,26521.6,10/26/2010,
94704,CA,5.18,26827.0,11-10-2010,
95120,CA,5.18,25900.0,11-11-2010,
95135,CA,5.18,26521.6,11/22/2010,
95135,CA,5.18,26521.6,11/29/2010,
94550,CA,5.18,26403.2,12-3-2010,
95682,CA,5.18,37966.0,01/26/2009,
94558,CA,5.18,34572.01,6-2-2009,
95648,CA,5.18,34205.0,8-12-2009,
95004,CA,5.18,27895.0,03/25/2010,
92127,CA,5.18,30153.95,4-6-2010,
93309,CA,5.18,30047.7,04/19/2010,
91343,CA,5.18,31704.0,07/26/2010,
91352,CA,5.18,50787.8,03/16/2010,
91423,CA,5.18,37425.0,09/18/2009,
93401,CA,5.18,38928.4,04/16/2004,
91724,CA,5.18,52200.0,11/15/2005,
94952,CA,5.18,44027.91,08/13/2004,
94070,CA,5.18,39627.0,06/14/2004,
92107,CA,5.18,38176.0,11/19/2004,
94553,CA,5.18,45782.0,2-8-2005,
95014,CA,5.18,29600.0,08/30/2011,
95032,CA,5.18,23535.0,7-9-2012,
95032,CA,5.18,26936.0,8-4-2011,
95037,CA,5.18,24622.8,02/15/2012,
95065,CA,5.18,34238.0,12-7-2009,
95065,CA,5.18,29340.7,8-1-2011,
95070,CA,5.18,24156.6,2-1-2012,
95073,CA,5.18,0.0,2-9-2012,
95120,CA,5.18,25900.0,03/17/2011,
95123,CA,5.18,26521.6,03/17/2011,
95123,CA,5.18,25900.0,03/24/2011,
95123,CA,5.18,25900.0,1-10-2011,
95123,CA,5.18,32417.59,6-10-2011,
90041,CA,5.18,31598.0,02/25/2011,
91343,CA,5.18,31598.0,05/16/2011,
91352,CA,5.18,34136.2,04/18/2011,
91307,CA,5.18,30976.4,01/26/2011,
90731,CA,5.18,0.0,2-10-2012,
95125,CA,5.18,24117.4,5-12-2011,
95135,CA,5.18,26521.6,3-2-2011,
95135,CA,5.18,26521.6,12/29/2011,
95138,CA,5.18,25000.0,12/20/2011,
95252,CA,5.18,31424.0,09/29/2008,
95304,CA,5.18,0.0,02/13/2012,
95401,CA,5.18,29705.1,08/26/2011,
95401,CA,5.18,29797.0,12/22/2010,
95405,CA,5.18,31022.6,01/31/2011,
95425,CA,5.18,34115.75,11/20/2009,
95472,CA,5.18,27947.0,10/25/2011,
95472,CA,5.18,37900.0,01/20/2009,
95620,CA,5.18,26400.0,09/13/2008,
95648,CA,5.18,34205.0,02/17/2010,
95648,CA,5.18,34087.0,3-2-2010,
95682,CA,5.18,37966.0,10-8-2009,
95682,CA,5.18,32331.0,3-1-2012,
95691,CA,5.18,35532.68,10/13/2008,
95746,CA,5.18,39045.34,6-12-2008,
95762,CA,5.18,26473.0,10/26/2011,
95765,CA,5.18,36714.0,01/30/2009,
95765,CA,5.18,39000.0,4-1-2008,
95928,CA,5.18,29682.0,08/27/2009,
95949,CA,5.18,26122.0,1-11-2010,
91935,CA,5.18,0.0,03/15/2012,
96003,CA,5.18,41006.0,8-10-2009,
96073,CA,5.18,32858.0,09/20/2011,
92008,CA,5.18,21704.2,2-4-2013,
95928,CA,5.18,,09/15/2009,
93619,CA,5.18,44915.0,12/21/2007,
94550,CA,5.18,47441.0,7-1-2011,
94536,CA,5.18,24571.0,11-1-2012,
94536,CA,5.18,24571.0,3-8-2012,
94536,CA,5.18,24571.0,01/19/2012,
94546,CA,5.18,26600.0,3-6-2012,
94550,CA,5.18,25658.8,01/20/2012,
94564,CA,5.18,35112.0,8-3-2012,
95073,CA,5.18,40041.4,2-9-2012,
95119,CA,5.18,23535.0,02/20/2012,
95120,CA,5.18,26209.6,2-1-2012,
95123,CA,5.18,23535.0,01/19/2012,
95127,CA,5.18,25037.2,02/21/2012,
95304,CA,5.18,40041.4,02/13/2012,
95376,CA,5.18,25000.0,10/27/2012,
91739,CA,5.18,37485.0,02/13/2012,
92782,CA,5.18,35483.0,6-1-2012,
92867,CA,5.18,15499.0,10/23/2012,
92503,CA,5.18,22000.0,10/19/2013,
92127,CA,5.18,30153.95,11/17/2010,
93268,CA,5.18,38900.0,08/26/2008,
93308,CA,5.18,25070.0,12/14/2011,
93309,CA,5.18,30047.7,05/13/2011,
93314,CA,5.18,43670.0,03/14/2008,
93463,CA,5.18,38300.0,8-6-2009,
92592,CA,5.18,32967.0,12-9-2011,
93611,CA,5.18,27794.99,08/29/2011,
95037,CA,5.18,24622.8,12/14/2011,
92223,CA,5.18,39803.0,12/19/2011,
92860,CA,5.18,37157.44,12/19/2011,
94019,CA,5.18,39827.0,2-4-2009,
94024,CA,5.18,25192.6,1-11-2012,
92691,CA,5.18,33716.25,7-11-2011,
92705,CA,5.18,34965.0,1-9-2012,
94087,CA,5.18,41790.0,06/13/2011,
93230,CA,5.18,43137.0,04/24/2008,
92782,CA,5.18,0.0,6-1-2012,
94513,CA,5.18,25999.99,12/22/2011,
94526,CA,5.18,26303.0,2-4-2011,
92845,CA,5.18,0.0,12/21/2011,
92860,CA,5.18,37157.44,4-2-2012,
94539,CA,5.18,25900.0,11/15/2011,
93291,CA,5.18,28851.0,11-4-2011,
93535,CA,5.18,35327.6,10/28/2011,
93535,CA,5.18,34154.0,11-11-2011,
94558,CA,5.18,34572.01,08/21/2009,
94566,CA,5.18,26366.2,12/16/2010,
94566,CA,5.18,39237.0,02/26/2008,
94589,CA,5.18,40839.0,04/14/2009,
94591,CA,5.18,38436.0,07/28/2009,
94591,CA,5.18,39500.0,09/23/2008,
92880,CA,5.18,30044.0,1-4-2011,
94704,CA,5.18,26827.0,06/14/2011,
94707,CA,5.18,0.0,9-1-2011,
93023,CA,5.18,33716.25,09/27/2011,
95004,CA,5.18,27260.0,9-1-2010,
95004,CA,5.18,27895.0,08/24/2010,
90272,CA,5.18,42569.0,12/16/2008,
93291,CA,5.18,28851.0,7-11-2011,
92284,CA,5.18,40041.4,07/25/2011,
93308,CA,5.18,25070.0,07/28/2011,
91350,CA,5.18,32064.2,8-12-2011,
93535,CA,5.18,35327.6,8-12-2011,
92307,CA,5.18,34706.0,08/19/2011,
92801,CA,5.18,36260.0,10-4-2010,
91789,CA,5.18,29285.0,02/18/2011,
95762,CA,5.18,26473.0,04/19/2011,
92592,CA,5.18,32967.0,5-2-2011,
92705,CA,5.18,34965.0,5-9-2011,
91384,CA,5.18,34654.2,06/20/2011,
96073,CA,5.18,32858.0,07/19/2011,
92308,CA,5.18,35016.8,08/19/2011,
95073,CA,5.18,40041.4,9-7-2011,
93535,CA,5.18,34154.0,09/20/2011,
92308,CA,5.18,32718.0,10-10-2011,
91935,CA,5.18,40041.4,11-10-2011,
91007,CA,5.18,38750.0,2-3-2010,
95127,CA,5.18,25037.2,9-6-2011,
90266,CA,5.18,32530.4,09/27/2010,
92880,CA,5.18,30044.0,11/16/2010,
92356,CA,5.18,33578.89,2-2-2009,
96003,CA,5.18,41006.0,5-7-2009,
94536,CA,5.18,24571.0,9-8-2011,
95138,CA,5.18,25000.0,9-8-2011,
95928,CA,5.18,29682.0,06/24/2009,
92782,CA,5.18,35483.0,09/13/2011,
95425,CA,5.18,34115.75,08/17/2009,
95949,CA,5.18,26122.0,12-8-2009,
94566,CA,5.18,39237.0,1-3-2008,
95765,CA,5.18,39000.0,02/20/2008,
95620,CA,5.18,26400.0,03/14/2008,
95252,CA,5.18,31424.0,4-2-2008,
95746,CA,5.18,39045.34,05/19/2008,
94591,CA,5.18,39500.0,6-10-2008,
93268,CA,5.18,38900.0,06/24/2008,
95472,CA,5.18,37900.0,7-2-2008,
93463,CA,5.18,38300.0,7-11-2008,
95691,CA,5.18,35532.68,8-7-2008,
94591,CA,5.18,38436.0,12-3-2008,
95973,CA,5.18,44348.0,12-12-2008,
91016,CA,5.18,44144.0,8-6-2007,
93446,CA,5.18,36782.0,3-12-2009,
94550,CA,5.18,25658.8,09/28/2011,
95304,CA,5.18,40041.4,10-6-2011,
94513,CA,5.18,25999.99,10-11-2011,
93314,CA,5.18,25112.0,10/18/2011,
94536,CA,5.18,24571.0,10/19/2011,
90731,CA,5.18,39886.0,2-10-2012,
94564,CA,5.18,35112.0,11-1-2011,
94024,CA,5.18,25192.6,11-2-2011,
91935,CA,5.18,40041.4,03/15/2012,
95123,CA,5.18,23535.0,11/23/2011,
94546,CA,5.18,26600.0,11/26/2011,
93312,CA,5.18,24698.0,6-1-2012,
93312,CA,5.18,24698.0,11/30/2011,
91739,CA,5.18,37485.0,12-1-2011,
93314,CA,5.18,25112.0,04/19/2012,
95070,CA,5.18,24156.6,12-2-2011,
95119,CA,5.18,23535.0,12-2-2011,
92845,CA,5.18,40041.4,7-7-2011,
94539,CA,5.18,25900.0,7-6-2011,
91354,CA,5.18,30821.0,7-5-2011,
93611,CA,5.18,27794.99,06/29/2011,
93023,CA,5.18,33716.25,06/21/2011,
95014,CA,5.18,29600.0,06/17/2011,
95065,CA,5.18,29340.7,06/16/2011,
92346,CA,5.18,40041.4,05/31/2011,
95120,CA,5.18,26209.6,5-9-2011,
94087,CA,5.18,41790.0,5-6-2011,
92270,CA,5.18,29708.0,04/21/2011,
95472,CA,5.18,27947.0,03/24/2011,
95125,CA,5.18,24117.4,03/21/2011,
95123,CA,5.18,32417.59,03/21/2011,
92691,CA,5.18,33716.25,01/21/2011,
95635,CA,5.182,38259.36,1-10-2002,
92264,CA,5.184,42649.0,02/17/2009,
90274,CA,5.184,40475.81,01/26/2009,
93619,CA,5.184,31516.0,9-12-2007,
95453,CA,5.184,42232.42,12-3-2007,
95864,CA,5.184,36000.0,03/13/2009,
95838,CA,5.184,56857.0,08/14/2009,
90630,CA,5.184,63986.0,09/28/2009,
94552,CA,5.184,26564.48,08/27/2009,
92086,CA,5.184,34279.0,9-2-2009,
95209,CA,5.184,37831.0,9-10-2009,
95746,CA,5.184,36415.0,9-10-2009,
94952,CA,5.184,34749.0,09/16/2009,
95472,CA,5.184,38554.0,11-5-2009,
90815,CA,5.184,39728.0,3-9-2009,
92508,CA,5.184,38651.0,1-11-2008,
93618,CA,5.184,32543.0,01/23/2008,
94901,CA,5.184,45996.03,2-4-2008,
94577,CA,5.184,38047.22,2-6-2008,
93612,CA,5.184,41104.54,02/20/2008,
93611,CA,5.184,40348.67,02/27/2008,
95220,CA,5.184,42610.0,3-12-2008,
95640,CA,5.184,45020.0,4-10-2008,
92264,CA,5.184,42649.0,5-2-2008,
95020,CA,5.184,36328.0,5-7-2008,
95124,CA,5.184,38275.01,05/22/2008,
92065,CA,5.184,38502.0,06/27/2008,
93465,CA,5.184,39149.0,06/30/2008,
90601,CA,5.184,32747.04,8-11-2009,
92130,CA,5.184,38814.0,09/29/2008,
93612,CA,5.184,41104.54,08/28/2008,
96087,CA,5.184,23278.92,10/27/2008,
95650,CA,5.184,40049.0,11-12-2008,
90265,CA,5.184,46527.04,11/20/2008,
90265,CA,5.184,46527.04,12/23/2008,
95973,CA,5.184,34631.0,01/21/2009,
95648,CA,5.184,39490.0,01/29/2009,
93505,CA,5.184,47827.0,02/23/2009,
92835,CA,5.184,43154.02,03/27/2009,
95467,CA,5.184,35345.0,04/29/2009,
90601,CA,5.184,32747.04,5-7-2009,
94952,CA,5.184,35700.0,5-8-2009,
92129,CA,5.184,31817.0,06/15/2009,
92399,CA,5.184,28971.8,06/15/2009,
94618,CA,5.184,54431.95,06/18/2009,
95682,CA,5.184,34075.0,06/18/2009,
95472,CA,5.184,33703.0,06/22/2009,
95030,CA,5.184,37318.0,7-6-2009,
95650,CA,5.184,28450.1,08/13/2009,
91325,CA,5.184,34474.0,10/28/2009,
95503,CA,5.184,45000.0,06/25/2001,
95377,CA,5.184,39910.0,03/15/2006,
93111,CA,5.184,24642.18,10-6-2008,
93111,CA,5.184,37954.39,05/22/2009,
95020,CA,5.184,36328.0,8-6-2008,
95030,CA,5.184,37318.0,3-9-2010,
95120,CA,5.184,41124.32,8-7-2008,
95124,CA,5.184,38275.01,8-1-2008,
95135,CA,5.184,43972.0,06/25/2009,
95140,CA,5.184,44064.0,02/27/2009,
95148,CA,5.184,43545.0,6-11-2009,
95209,CA,5.184,37831.0,12-10-2009,
95220,CA,5.184,42610.0,4-9-2008,
95340,CA,5.184,36900.0,1-4-2010,
95448,CA,5.184,37260.0,05/29/2009,
95453,CA,5.184,42232.42,8-4-2008,
95467,CA,5.184,35345.0,4-10-2010,
95472,CA,5.184,33703.0,01/14/2010,
95472,CA,5.184,38554.0,04/27/2010,
95472,CA,5.184,36054.0,9-2-2008,
95482,CA,5.184,34045.0,12-3-2009,
95614,CA,5.184,39001.44,08/24/2009,
95616,CA,5.184,36395.0,07/27/2009,
95616,CA,5.184,33248.0,5-4-2009,
95640,CA,5.184,45020.0,6-3-2008,
95648,CA,5.184,39490.0,6-5-2009,
95650,CA,5.184,40049.0,4-1-2009,
95650,CA,5.184,28450.1,9-8-2009,
95658,CA,5.184,62344.0,06/30/2009,
95682,CA,5.184,34075.0,11-6-2009,
95688,CA,5.184,42084.96,11/24/2009,
95746,CA,5.184,36415.0,11-3-2009,
95762,CA,5.184,39061.0,3-3-2010,
95973,CA,5.184,34631.0,3-11-2009,
96007,CA,5.184,30931.0,07/23/2008,
96087,CA,5.184,23278.92,11-9-2009,
92014,CA,5.184,34842.0,07/29/2009,
92065,CA,5.184,38502.0,1-5-2009,
92065,CA,5.184,39452.0,4-1-2009,
92078,CA,5.184,36062.0,05/15/2009,
92086,CA,5.184,34279.0,10/20/2009,
92086,CA,5.184,32569.7,6-3-2009,
92027,CA,5.184,29041.0,6-4-2009,
92399,CA,5.184,28971.8,12-7-2009,
92508,CA,5.184,38651.0,6-4-2008,
92532,CA,5.184,36403.0,04/17/2008,
92555,CA,5.184,43518.0,5-1-2008,
92129,CA,5.184,31817.0,10/28/2009,
92130,CA,5.184,38814.0,1-5-2009,
93465,CA,5.184,39149.0,05/26/2009,
93611,CA,5.184,40348.67,6-3-2008,
93618,CA,5.184,32543.0,6-3-2008,
93619,CA,5.184,31516.0,10/17/2008,
93723,CA,5.184,35678.03,01/27/2010,
94024,CA,5.184,42521.89,9-10-2009,
94027,CA,5.184,43505.0,03/30/2009,
94040,CA,5.184,34994.0,07/30/2008,
94060,CA,5.184,35000.0,08/17/2010,
93534,CA,5.184,43441.92,01/21/2010,
92835,CA,5.184,43154.02,08/20/2009,
93277,CA,5.184,33178.0,8-7-2008,
93505,CA,5.184,47827.0,4-1-2009,
93534,CA,5.184,0.0,12-1-2010,
94551,CA,5.184,29726.36,08/27/2009,
94552,CA,5.184,26564.48,04/20/2010,
93555,CA,5.184,36177.5,01/29/2010,
94577,CA,5.184,38047.22,04/21/2008,
94618,CA,5.184,54431.95,09/17/2009,
94901,CA,5.184,45996.03,05/27/2008,
94952,CA,5.184,35700.0,09/18/2009,
94952,CA,5.184,34749.0,08/17/2010,
95762,CA,5.184,39061.0,2-8-2010,
94060,CA,5.184,35000.0,7-12-2010,
95616,CA,5.184,36395.0,03/31/2009,
95148,CA,5.184,43545.0,4-8-2009,
95616,CA,5.184,33248.0,4-8-2009,
93111,CA,5.184,37954.39,4-8-2009,
92078,CA,5.184,36062.0,04/14/2009,
92086,CA,5.184,32569.7,04/14/2009,
92027,CA,5.184,29041.0,04/24/2009,
95135,CA,5.184,43972.0,5-4-2009,
95448,CA,5.184,37260.0,5-4-2009,
94024,CA,5.184,42521.89,05/28/2009,
