Date,Size
1/1/2015,2164
1/1/2014,2111
1/1/2013,2049
1/1/2012,1339
1/1/2011,781
1/1/2010,176
1/1/2009,10
1/1/2008,10
1/1/2007,10
1/1/2006,0
1/1/2005,0
1/1/2004,0
1/1/2003,0
1/1/2002,0
1/1/2001,0
1/1/2000,0
total,2164
