Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
53546,WI,2;2,14000,08/26/2010,43.07,-89.38,4;04,Rock,55105,6363;636364,17727;43169
53570,WI,2;22,0,1-8-2004,42.68,-89.01,3;76,Green,55045,0,16648;78689
54930,WI,2;22,13858;52,07/28/2010,42.74,-89.58,3;82,Waushara,55137,6242;576577,16914;45902
53208,WI,2;24,24530,10/28/2008,44.03,-89.51,3;86,Milwaukee,55079,10950;89286,17245;55191
54481,WI,2;25,21762;45,4-4-2004,43.06,-87.96,3;89,Portage,55097,9672;2,17457;17213
54228,WI,2.276,19293;01,11/27/2007,44.54,-89.56,3;8,Manitowoc,55071,8;476717926,17250338;8
53051,WI,2;28,21410,07/30/2009,44.23,-87.64,3;89,Waukesha,55133,9390;350877,17689;93443
53704,WI,2.296,14997,01/17/2012,43.14,-88.12,3;8,Dane,55025,6;531794425,17401923;5
54245,WI,2.296,14370,01/17/2012,43.07,-89.38,4;04,Manitowoc,55071,6;258710801,18500992;35
53121,WI,2;3,14472,10/29/2012,44.06,-87.88,3;82,Walworth,55127,6292;173913,17523;98907
53704,WI,2;3,22734,12/29/2009,42.67,-88.54,3;72,Dane,55025,9884;347826,17065;2459
53726,WI,2;3,14975,10/27/2010,43.07,-89.38,4;04,Dane,55025,6510;869565,18533;22404
53704,WI,2;3,13209,09/13/2010,43.07,-89.38,4;06,Dane,55025,5743;043478,18624;97268
54481,WI,2;34,19137;12,05/23/2008,43.07,-89.38,4;04,Portage,55097,8178;25641,18855;54098
53703,WI,2.376,23432,09/29/2009,44.54,-89.56,3;8,Dane,55025,9;861952862,18008262;3
54208,WI,2.376,12013;67,11-10-2010,43.07,-89.38,4;04,Brown,55009,5;056258418,19145626;23
54915,WI,2;38,22062,07/24/2008,44.34,-87.82,3;87,Outagamie,55087,9269;747899,18370;86885
54751,WI,2;4,10000,01/17/2012,44.26,-88.39,3;8,Dunn,55033,4166;666667,18190;16393
53704,WI,2;4,14634,01/17/2012,44.88,-91.91,3;94,Dane,55025,6097;5,18860;32787
54212,WI,2;4,22381;91,4-7-2010,43.07,-89.38,4;04,Door,55029,9325;795833,19339;01639
53014,WI,2;4,22719;98,4-7-2010,45.13,-87.23,3;82,Calumet,55015,9466;658333,18285;90164
54428,WI,2;4,23156;65,4-7-2010,44.02,-88.16,3;77,Langlade,55067,9648;604167,18046;55738
54307,WI,2;4,24761;8,02/28/2008,45.43,-89.18,3;95,0,0,10317;41667,18908;19672
54307,WI,2;4,24285;56,02/28/2008,44.52,-87.98,0,0,0,10118;98333,0
54307,WI,2;4,22212;26,02/28/2008,0,0,0,0,0,9255;108333,0
54307,WI,2;4,28791;66,01/26/2009,44.52,-87.98,0,0,0,11996;525,0
54307,WI,2;4,24993;04,02/28/2008,0,0,0,0,0,10413;76667,0
54307,WI,2;4,28627;32,01/27/2009,44.52,-87.98,0,0,0,11928;05,0
54307,WI,2;4,32707;44,01/27/2009,0,0,0,0,0,13628;1,0
54481,WI,2;4,17700;01,10/24/2006,44.52,-87.98,0,Portage,55097,7375;004167,0
53716,WI,2.414,22500,08/24/2007,0,0,3;8,Dane,55025,9;32062966,18296273;22
53572,WI,2;45,20596,06/28/2006,44.52,-87.98,4;06,Dane,55025,8406;530612,19839;64481
53548,WI,2;45,20432;19,10/29/2009,0,0,3;84,0,0,8339;669388,18764;59016
54914,WI,2;46,26150;32,07/21/2008,44.52,-87.98,3;79,Outagamie,55087,10630;21138,18595;85246
53705,WI,2;46,25100,07/30/2009,0,0,0,Dane,55025,10203;25203,0
54202,WI,2;46,24141;57,08/26/2009,44.52,-87.98,3;83,Door,55029,9813;646341,18792;11475
54655,WI,2.464,17711;05,12/29/2009,0,0,4,Crawford,55023,7;187926136,19658142;08
54644,WI,2.464,19588,12/29/2009,44.54,-89.56,3;86,La Crosse,55063,7;949675325,18970107;1
53704,WI,2;47,17683;31,05/23/2007,43.07,-89.38,3;92,Dane,55025,7159;234818,19311;89071
53217,WI,2;47,19770,10/16/2006,43.00,-89.73,3;95,Milwaukee,55079,8004;048583,19459;68579
53076,WI,2;48,20331;4,10-8-1998,42.68,-89.07,4;04,Washington,55131,8198;145161,19983;65027
53076,WI,2;48,20331;4,01/28/2009,0,0,3;86,Washington,55131,8198;145161,19093;28962
53703,WI,2;5,15270,09/19/2012,44.26,-88.39,3;75,Dane,55025,6108,18698;77049
53704,WI,2;5,16720;3,3-4-2004,43.07,-89.38,3;75,Dane,55025,6688;12,18698;77049
54406,WI,2;5,18585,11/15/2002,45.06,-87.12,4;04,Portage,55097,7434,20144;80874
54247,WI,2;52,22749;87,04/27/2009,43.39,-90.77,4;04,Manitowoc,55071,9027;72619,20305;96721
54307,WI,2;52,18493;35,04/26/2006,44.01,-91.09,3;81,0,0,7338;630952,19149;93443
53558,WI,2;52,21350,08/20/2008,43.07,-89.38,3;87,Dane,55025,8472;222222,19451;5082
54307,WI,2;52,16859;44,04/26/2006,43.06,-87.96,0,0,0,6690;253968,0
53716,WI,2;52,23618;65,12/26/2008,43.27,-88.21,4;05,Dane,55025,9372;480159,20356;22951
53705,WI,2;52,22830,1-10-2008,43.27,-88.21,0,Dane,55025,9059;52381,0
54013,WI,2;52,18450,12/14/2010,43.07,-89.38,4;06,Saint Croix,0,7321;428571,20406;4918
54947,WI,2;52,18871,05/27/2010,43.07,-89.38,4,0,55139,7488;492063,20104;91803
54940,WI,2.524,21888;38,11-4-2003,44.44,-89.28,3;94,Winnebago,55135,8;672099842,19834778;14
54406,WI,2.528,0,09/23/2003,44.14,-87.82,0,Waupaca,55097,0,0
54406,WI,2.528,25129;85,07/20/2005,44.52,-87.98,3;8,Portage,55097,9;940605222,19160306;01
53704,WI,2.528,15680;11,05/23/2005,0,0,3;79,Portage,55025,6;202575158,19109884;15
54406,WI,2.528,19670;95,07/22/2004,43.01,-89.29,3;81,Dane,55097,7;781230222,19210727;87
53154,WI,2.528,19689;86,10/14/2005,44.52,-87.98,3;81,Portage,55079,7;788710443,19210727;87
54406,WI,2.528,21705;99,05/19/2004,0,0,4;04,Milwaukee,55097,8;586230222,20370430;6
53916,WI,2;55,18787,05/22/2006,43.07,-89.38,3;81,Portage,55027,7367;45098,19377;90984
