Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
72335,AR,1;84,12285,03/15/2011,35.08,-92.45,4;43,Saint Francis,5123,6676;630435,16257;85792
71909,AR,3,33862,02/28/2011,36.10,-94.00,4;39,Garland,5051,11287;33333,26268;03279
72002,AR,1;84,13900,03/23/2011,0,0,4;39,Pulaski,51155,7554;347826,16111;06011
72704,AR,4;56,21140;69,12/20/2010,35.01,-90.78,4;71,Washington,55131,4636;116228,42837;83607
72101,AR,8;5,28505;81,03/29/2011,34.66,-93.00,4;45,Woodruff,5147,3353;624706,75443;30601
72051,AR,1;8,12000,8-1-2006,34.63,-92.44,4;43,Stone,29209,6666;666667,15904;42623
72051,AR,0;8,4000,10-1-2009,36.07,-94.15,4;43,Stone,29209,5000,7068;63388
72051,AR,2;4,16000,7-1-2009,35.25,-91.19,4;43,Stone,29209,6666;666667,21205;90164
72201,AR,65,,11/17/2004,35.76,-92.30,4;38,Pulaski,51155,0,567844;2623
72631,AR,2;2,17210;34,3-7-2011,35.76,-92.30,4;52,Carroll,51035,7822;881818,19833;6612
72207,AR,5;2,35175,4-12-2011,35.76,-92.30,4;39,Pulaski,51155,6764;423077,45531;25683
72821,AR,5;6,25371;18,04/29/2011,34.72,-92.35,4;59,Franklin,53021,4530;567857,51267;54098
72116,AR,9;25,48248;11,4-8-2011,36.39,-93.73,4;36,Pulaski,51155,5216;011892,80439;61749
72701,AR,2;3,13378,03/16/2011,34.72,-92.35,4;67,Washington,55131,5816;521739,21423;30601
72774,AR,7;74,34668;02,4-7-2011,35.44,-93.76,4;71,Washington,55131,4479;072351,72711;59016
72209,AR,2;7,14349;87,4-4-2011,34.78,-92.25,4;4,Pulaski,51155,5314;766667,23695;08197
72834,AR,10;75,64790,07/25/2011,36.07,-94.15,4;51,Yell,5149,6026;976744,96700;06831
72202,AR,23;92,158000,08/26/2011,35.93,-94.18,4;38,Pulaski,51155,6605;351171,208966;6885
71901,AR,14;1,80000,02/14/2011,34.72,-92.35,4;37,Garland,5051,5673;758865,122897;2951
72701,AR,4;7,27000,09/23/2011,35.22,-93.16,4;67,Washington,55131,5744;680851,43778;06011
72114,AR,1244,,02/20/2013,34.72,-92.35,4;38,Pulaski,51155,0,10867665;57
