Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
48104,MI,10,90321,09/30/2008,42.38,-83.10,3;65,Kalamazoo,26161,9032;1,72800;54645
48104,MI,10,100000,6-9-2008,42.93,-85.34,3;59,Clare,26161,10000,71603;82514
49241,MI,10;1,20000,11/21/2013,42.19,-85.41,3;67,Berrien,55053,1980;19802,73931;44809
49866,MI,10;25,89915,7-1-2009,43.82,-84.76,3;46,Washtenaw,55077,8772;195122,70736;20219
48370,MI,10;56,68700,03/19/2010,41.79,-86.74,3;65,Washtenaw,26125,6505;681818,76877;37705
49781,MI,10;56,,8-5-2011,42.27,-83.73,3;65,Jackson,26097,0,76877;37705
49883,MI,10;56,,8-5-2011,42.27,-83.73,3;58,Marquette,26153,0,75403;01639
48623,MI,10;8,77746;31,12/29/2010,42.10,-84.55,3;83,Oakland,26145,7198;732407,82501;96721
48103,MI,10;8,54000,11-10-2010,46.49,-87.59,3;58,Mackinac,26161,5000,77116;72131
49302,MI,11;28,,5-1-2010,42.82,-83.25,4;03,Schoolcraft,48263,0,90668;39344
48350,MI,12;3,,05/26/2010,45.86,-84.72,3;68,Saginaw,26125,0,90280;65574
48462,MI,13;16,62435;56,11/16/2010,46.36,-85.97,3;66,Washtenaw,26125,4744;343465,96068
48218,MI,13;5,87750,01/28/2012,43.52,-84.11,3;63,Kent,54099,6500,97742;21311
48375,MI,14;1,,02/15/2010,42.27,-83.73,3;64,Oakland,26125,0,102367;541
48375,MI,14;1,96000,02/15/2010,42.85,-85.38,3;62,Oakland,26125,6808;510638,101805;082
49684,MI,15,,6-8-2009,42.75,-83.54,3;59,Wayne,26055,0,107405;7377
48604,MI,15,0,9-10-2010,42.85,-83.44,3;59,Oakland,26145,0,107405;7377
48331,MI,15;2,,07/27/2010,42.27,-83.13,3;64,Oakland,26125,0,110353;6612
48383,MI,15;6,,3-11-2010,42.47,-83.49,3;64,Grand Traverse,26125,0,113257;7049
49245,MI,15;68,48608,11/20/2009,42.47,-83.49,3;69,Saginaw,54013,3100,115402;2295
48118,MI,16;32,,8-5-2011,44.75,-85.60,3;68,Oakland,26161,0,119787;0164
48326,MI,17;55,97538,12/15/2011,43.41,-83.94,3;6,Oakland,26125,5557;720798,126014;7541
49682,MI,18,91000,06/17/2011,42.46,-83.37,3;6,Calhoun,26089,5055;555556,129245;9016
48359,MI,18;36,111000,5-10-2011,42.65,-83.50,3;57,Washtenaw,26125,6045;751634,130732;2295
49008,MI,18;45,83025,9-1-2011,42.14,-84.81,3;62,Oakland,26077,4500,133213;0328
48187,MI,18;72,177840,09/28/2010,42.31,-84.02,3;59,Leelanau,54099,9500,134042;3607
48126,MI,18;72,,07/13/2011,42.67,-83.24,3;6,Oakland,54099,0,134415;7377
48126,MI,18;72,,06/24/2011,44.97,-85.65,3;58,Kalamazoo,54099,0,133668;9836
48126,MI,18;72,,06/24/2011,42.78,-83.24,3;61,Wayne,54099,0,134789;1148
48135,MI,18;72,,07/26/2011,42.27,-85.58,3;63,Wayne,54099,0,135535;8689
48127,MI,18;72,,07/27/2011,42.30,-83.48,3;6,Wayne,54099,0,134415;7377
49507,MI,18;72,,11/18/2011,42.31,-83.21,3;6,Wayne,48263,0,134415;7377
48170,MI,18;81,178695,08/25/2010,42.31,-83.21,3;6,Wayne,54099,9500,135061;9672
48221,MI,18;81,178895,09/18/2010,42.31,-83.21,3;61,Wayne,54099,9510;632642,135437;1393
49404,MI,18;96,77500,04/23/2010,42.32,-83.34,3;61,Kent,40115,4087;552743,136517;1803
48070,MI,19,120000,11-9-2011,42.32,-83.27,3;65,Wayne,26125,6315;789474,138321;0383
48070,MI,19.152,,11-9-2011,42.96,-85.65,3;61,Wayne,26125,0,137899632;8
49250,MI,19;2,90000,1-8-2011,42.37,-83.46,3;61,Ottawa,26059,4687;5,138245;2459
48201,MI,19;6,,4-5-2010,42.38,-83.10,3;68,Oakland,54099,0,143861;8579
48201,MI,19;6,159033,12-1-2010,43.06,-85.93,3;61,Oakland,54099,8113;928571,141125;3552
48032,MI,19;7,,8-11-2009,42.48,-83.16,3;61,Hillsdale,0,0,141845;3825
48455,MI,19;8,121000,10-7-2010,42.48,-83.16,3;56,Wayne,26087,6111;111111,140590;8197
48213,MI,19;8,,04/30/2011,41.98,-84.66,3;59,Wayne,54099,0,141775;5738
48103,MI,19;8,71000,03/20/2011,42.38,-83.10,3;59,Saint Clair,26161,3585;858586,141775;5738
48094,MI,19;8,119530;63,12-8-2010,42.38,-83.10,3;5,0,26099,6036;900505,138221;3115
49230,MI,20;1,,7-8-2010,43.15,-82.58,0,Lapeer,55053,0,0
48858,MI,21;6,96422;4,5-4-2010,0,0,3;57,Wayne,26073,4464,153802;623
49440,MI,30,,10/13/2003,42.94,-83.29,3;59,Washtenaw,26121,0,214811;4754
48108,MI,31;63,158000,2-7-2012,42.38,-83.10,3;63,Macomb,26161,4995;257667,229006;3852
48626,MI,31;8,,2-1-2010,42.27,-83.73,3;57,Jackson,26145,0,226431;6393
48607,MI,34;65,211600,10/24/2011,42.72,-83.03,3;6,Isabella,26145,6106;782107,248798;3607
48067,MI,38;64,,04/30/2011,42.10,-84.24,3;66,Muskegon,26125,0,282072
49306,MI,39;42,305000,6-10-2011,43.59,-84.77,3;76,Washtenaw,48263,7737;189244,295628;459
49684,MI,40;2,239400,8-1-2010,43.22,-86.25,3;62,Saginaw,26055,5955;223881,290252;7869
