Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
27804,NC,1000,,12/18/2008,35.09,-84.02,4;11,Cherokee,37127,0,8197540;984
28681,NC,1000,,10-1-2010,35.09,-84.02,4;54,Nash,37003,0,9055191;257
28401,NC,1000,,4-9-2012,35.95,-77.81,4;51,Alexander,37129,0,8995355;191
28401,NC,1189,,1-1-2008,35.92,-81.17,4;49,New Hanover,37129,0,10648047;27
28681,NC,1200,,10-10-2011,34.21,-77.91,4;49,New Hanover,37003,0,10746557;38
27573,NC,1250,,10/31/2011,34.21,-77.91,4;51,Alexander,37145,0,11244193;99
27822,NC,1500,,06/21/2012,35.92,-81.17,4;48,Person,48493,0,13403278;69
27962,NC,2000,,1-12-2012,36.40,-78.98,4;55,Wilson,55131,0,18150273;22
28208,NC,2171;2,,10/15/2010,35.80,-77.86,4;41,Washington,51117,0,19097661;64
28086,NC,5000,,1-12-2012,35.86,-76.74,4;61,Mecklenburg,40027,0,45974043;72
27855,NC,5000,,6-1-2011,35.19,-80.83,4;65,Cleveland,37091,0,46372950;82
28383,NC,6400,,6-1-2012,35.24,-81.34,4;45,Hertford,37155,0,56804371;58
27292,NC,17000,,01/26/2011,36.44,-77.09,4;58,Robeson,47037,0,155294535;5
