Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
97007,OR,4;62,,02/23/2011,45.90,-118.34,4;89,Washington,55131,0,45060;14754
97008,OR,4;62,,2-4-2011,45.90,-118.34,3;92,Washington,55131,0,36121;83607
97060,OR,4;62,,12/28/2010,44.63,-123.27,3;92,Multnomah,41051,0,36121;83607
97215,OR,4;62,,04/15/2011,44.63,-123.27,5;58,Multnomah,41051,0,51418;32787
97217,OR,4;62,,05/24/2011,42.18,-123.04,5;99,Multnomah,41051,0,55196;37705
97267,OR,4;62,,04/13/2011,42.31,-122.07,3;9,Clackamas,41005,0,35937;54098
97420,OR,4.625,30100,01/31/2011,44.84,-123.08,3;34,Coos,41011,6;508108108,30810587;43
97420,OR,4.625,30100,01/31/2011,45.53,-122.60,3;52,Coos,41011,6;508108108,32471038;25
97213,OR,4.655,23740;5,06/27/2013,45.41,-122.72,3;25,Multnomah,41051,5;1,30174829;23
97124,OR,4;68,24167,7-1-2012,45.47,-122.37,5;32,Washington,55131,5163;888889,49659;14754
97220,OR,4;7,23382;5,01/30/2012,42.48,-123.06,4;35,Multnomah,41051,4975,40778;27869
97007,OR,4;7,24487,7-1-2012,45.61,-121.58,3;33,Washington,55131,5210,31216;47541
97068,OR,4;7,22795,7-1-2012,45.57,-122.62,3;85,Clackamas,41005,4850,36091;12022
97215,OR,4;7,24487,7-1-2012,44.90,-123.06,3;34,Multnomah,41051,5210,31310;21858
97302,OR,4;7,34545,7-1-2012,45.53,-122.60,3;34,Marion,54049,7350,31310;21858
97304,OR,4;7,30262,7-1-2012,45.57,-122.59,3;93,Polk,55095,6438;723404,36841;06557
97527,OR,4;7,25850,7-1-2012,44.62,-123.13,4;89,Josephine,41033,5500,45840;40984
97624,OR,4;7,32490,12-9-2011,45.90,-118.34,3;66,Klamath,41035,6912;765957,34310
97304,OR,4;7,37506,08/22/2011,45.32,-122.98,3;34,Polk,55095,7980,31310;21858
97006,OR,4;7,,11-12-2010,45.53,-122.60,3;86,Washington,55131,0,36184;86339
97006,OR,4;7,,05/20/2011,44.83,-123.20,3;37,Washington,55131,0,31591;44809
