Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
5001,VT,5;98,30455;82,07/27/2011,44.62,-73.02,3;81,Windsor,50027,5092;946488,45443;09836
5055,VT,5;98,31601;5,2-11-2011,44.38,-72.70,3;69,Windsor,50027,5284;531773,44011;81967
5408,VT,6,,11/22/2012,44.43,-73.07,3;67,0,0,0,43919;67213
5857,VT,6,39000,08/22/2012,44.38,-72.70,3;72,Orleans,50019,6500,44518;03279
5042,VT,6,40505,12/16/2011,44.53,-72.97,0,Caledonia,50005,6750;833333,0
5482,VT,6,28500,10/18/2011,44.26,-72.57,3;51,Chittenden,50007,4750,42004;91803
5839,VT,6,20264,09/30/2012,44.63,-73.11,3;65,Orleans,50019,3377;333333,43680;32787
5482,VT,6,35900,6-6-2012,44.44,-73.21,3;79,Chittenden,50007,5983;333333,45355;7377
5757,VT,6,41024,08/14/2012,44.44,-73.21,3;69,Rutland,50021,6837;333333,44159;01639
5491,VT,6,40102,07/30/2012,44.49,-73.11,3;79,Addison,50001,6683;666667,45355;7377
5903,VT,6,29900,9-10-2012,44.63,-73.11,3;68,Essex,51057,4983;333333,44039;34426
5033,VT,6,33000,10-10-2012,44.15,-72.65,3;8,Orange,51137,5500,45475;40984
5766,VT,6,31200,09/21/2012,44.28,-72.43,3;41,Addison,50001,5200,40808;19672
5743,VT,6,23700,11/23/2012,43.73,-72.62,3;64,Rutland,50021,3950,43560;65574
5487,VT,6,28500,08/31/2012,44.33,-72.17,3;91,Addison,50001,4750,46791;80328
5033,VT,6,25600,11-9-2012,44.43,-73.07,3;71,Orange,51137,4266;666667,44398;36066
5495,VT,6,23641;08,10/30/2012,43.41,-72.60,3;89,Chittenden,50007,3940;18,46552;45902
5445,VT,6.075,28856;25,11-1-2011,43.65,-72.32,3;64,Chittenden,50007,4;75,44105163;93
5461,VT,6.075,28356;25,09/15/2011,43.72,-72.30,3;82,Chittenden,50007,4;667695473,46286188;52
5301,VT,6;11,61577,10-5-2011,44.48,-73.27,3;79,Windham,50025,10078;06874,46187;25956
5346,VT,6;11,32383,08/26/2011,0,0,3;83,Windham,50025,5300,46674;72404
5362,VT,6;11,39719,7-8-2011,44.95,-72.30,3;75,Windham,50025,6500;654664,45699;79508
5303,VT,6;11,27180,4-8-2011,44.19,-72.07,3;65,0,0,4448;445172,44481;13388
5767,VT,6;11,24479;32,01/30/2012,44.38,-73.23,3;77,Windsor,50027,4006;435352,45943;52732
5461,VT,6;12,41499,12/16/2011,44.70,-72.18,0,Chittenden,50007,6780;882353,0
5468,VT,6;12,28500,11/15/2011,44.38,-73.23,3;8,Chittenden,50007,4656;862745,46384;91803
5445,VT,6;12,29070,01/23/2012,43.48,-73.12,3;83,Chittenden,50007,4750,46751;11475
5301,VT,6;12,17586,9-6-2012,44.16,-73.25,3;76,Windham,50025,2873;529412,45896;65574
5458,VT,6;12,23068,9-10-2012,45.00,-71.53,3;79,Grand Isle,50013,3769;281046,46262;85246
5461,VT,6.125,,12-5-2012,43.99,-72.12,3;75,Chittenden,50007,0,45811987;7
5403,VT,6.125,24560,10/19/2012,44.00,-73.15,3;86,Chittenden,50007,4;009795918,47155806;01
5091,VT,6;15,47351,11/14/2008,43.59,-73.27,3;83,Windsor,50027,7699;349593,46980;28689
5482,VT,6;15,29612,11-2-2011,44.22,-72.99,3;79,Chittenden,50007,4814;95935,46489;63115
5482,VT,6;15,29212;5,10-12-2011,43.99,-72.12,3;74,Chittenden,50007,4750,45876;31148
5660,VT,6;15,30112,7-7-2011,44.43,-73.07,3;79,Washington,55131,4896;260163,46489;63115
5495,VT,6;15,29213,06/16/2011,44.30,-73.25,3;79,Chittenden,50007,4750;081301,46489;63115
5602,VT,6;16,39834,10/14/2011,44.33,-73.12,3;81,Washington,55131,6466;558442,46810;95082
5446,VT,6.213,31000,10/19/2012,42.86,-72.57,3;82,Chittenden,50007,4;989538065,47337627;87
5346,VT,6;24,28744,07/16/2012,42.97,-72.52,3;79,Windham,50025,4606;410256,47169;96721
5255,VT,6;24,28390,09/14/2012,42.94,-72.65,3;82,Bennington,50003,4549;679487,47543;34426
