Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19950,DE,18,78646,6-12-2012,38.76,-75.17,4;16,Sussex,51183,4369;222222,149350;8197
19930,DE,18;1,90945,4-3-2012,39.78,-75.68,4;07,Sussex,51183,5024;585635,146931;4481
19960,DE,18;15,,03/17/2015,38.70,-75.09,4;1,Sussex,51183,0,148423;3607
19707,DE,18;2,,1-10-2015,39.67,-75.75,4;05,New Castle,10003,0,147017;2131
19709,DE,18;72,91604;37,11/15/2012,38.54,-75.24,4;11,New Castle,10003,4893;395833,153457;9672
19946,DE,18;8,90442;68,02/25/2011,39.45,-75.71,4;13,Kent,48263,4810;780851,154863;7158
19711,DE,18;9,134740,08/28/2009,38.70,-75.09,4;08,New Castle,10003,7129;100529,153802;623
19711,DE,18;9,,06/29/2009,39.66,-75.57,4;08,New Castle,10003,0,153802;623
19734,DE,19,,08/21/2008,38.80,-75.59,4;13,New Castle,10003,0,156511;2022
19953,DE,19;11,,08/19/2013,38.80,-75.59,4;13,Kent,48263,0,157417;3197
19720,DE,19;11,,11-12-2012,38.53,-75.06,4;09,New Castle,10003,0,155892;6967
19805,DE,19;32,,12/29/2011,38.86,-75.36,4;1,New Castle,10003,0,157991;1475
19701,DE,19;35,,10/25/2010,39.78,-75.68,4;11,New Castle,10003,0,158622;418
19975,DE,19;95,153615,7-1-2009,39.45,-75.71,4;18,Sussex,51183,7700,166326;3115
19975,DE,19;95,153615,7-1-2009,39.00,-75.46,4;18,Sussex,51183,7700,166326;3115
19944,DE,20,173812,10/16/2009,39.67,-75.75,4;06,Sussex,51183,8690;6,161956;2842
19975,DE,20.025,185400,7-1-2008,39.67,-75.75,4;18,Sussex,51183,9;258426966,166951598;4
19970,DE,20;09,,10/23/2012,39.39,-75.69,4;08,Sussex,51183,0,163486;4918
19975,DE,20;16,,2-9-2011,39.16,-75.71,4;18,Sussex,51183,0,168077;1148
