Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
60145,IL,1;2,15564,11/13/2006,0,0,0,Cook,0,12970,0
61064,IL,1;2,10212,4-10-2006,37.73,-88.94,4;24,Cook,17141,8510,10148;19672
60148,IL,1;2,7600,06/21/2007,41.83,-87.68,3;71,Cook,0,6333;333333,8879;672131
62294,IL,1;2,15812;69,06/29/2011,42.07,-87.72,3;68,Jo Daviess,51113,13177;24167,8807;868852
60653,IL,1;2,12976;34,3-8-2010,41.83,-87.68,3;67,Macoupin,27031,10813;61667,8783;934426
62441,IL,1;23,7540,7-1-2009,42.31,-90.22,3;88,De Kalb,55019,6130;081301,9518;721311
60563,IL,1;24,19783,02/14/2007,39.04,-89.95,4;31,0,0,15954;03226,10659;59563
61528,IL,1;24,11301,02/22/2008,42.09,-88.75,3;72,Ogle,17143,9113;709677,9200;393443
60506,IL,1;25,14374,09/28/2006,0,0,0,Du Page,49025,11499;2,0
60510,IL,1;25,10130,1-8-2007,41.98,-89.57,3;84,0,49025,8104,9573;770492
61604,IL,1;26,12059,1-6-2009,41.87,-88.01,3;69,Madison,17143,9570;634921,9273;393443
60616,IL,1;26,18960,02/20/2007,0,0,0,Cook,27031,15047;61905,0
60625,IL,1;26,10000,06/23/2010,38.73,-89.89,4;32,Clark,27031,7936;507937,10856;65574
60642,IL,1;3,15743;38,8-6-2010,41.83,-87.68,3;76,Du Page,0,12110;29231,9749;289617
61048,IL,1;32,12980,6-1-2007,39.39,-87.69,4;06,0,17177,9833;333333,10689;11475
61089,IL,1;32,18671,12-11-2007,41.76,-88.15,3;72,Peoria,17177,14144;69697,9793;967213
60098,IL,1;36,15920,12-12-2008,0,0,0,Kane,0,11705;88235,0
61032,IL,1;36,13360,4-6-2007,40.75,-89.71,3;99,Kane,17177,9823;529412,10823;14754
60634,IL,1;36,13218,7-9-2008,41.76,-88.29,3;74,Peoria,27031,9719;117647,10145;00546
62218,IL,1;36,25484,08/24/2007,41.85,-88.30,3;72,Cook,42035,18738;23529,10090;7541
61065,IL,1;36,13025,12/29/2009,40.74,-89.60,3;99,Cook,54005,9577;205882,10823;14754
60643,IL,1;38,11057;48,06/20/2011,41.83,-87.68,3;72,0,27031,8012;666667,10239;14754
61548,IL,1;4,9843,02/14/2008,41.83,-87.68,3;7,Stephenson,21239,7030;714286,10331;69399
61053,IL,1;4,12100,12-12-2008,41.90,-87.65,3;7,Stephenson,51035,8642;857143,10331;69399
