Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=10&minsize=7&state=CA
95959,CA,7.05,36439.0,08/30/2010,
92120,CA,7.05,65939.0,9-8-2010,
92663,CA,7.05,49013.0,09/13/2010,
95472,CA,7.05,40205.0,09/16/2010,
94513,CA,7.05,40151.0,09/29/2010,
95993,CA,7.05,41565.0,09/30/2010,
92040,CA,7.05,49079.0,10/13/2010,
93460,CA,7.05,39099.61,10/18/2010,
92082,CA,7.05,38275.98,12/16/2010,
93908,CA,7.05,39794.0,09/15/2011,
94526,CA,7.05,52839.39,09/15/2011,
90703,CA,7.05,59079.0,08/26/2009,
95304,CA,7.05,59574.0,08/27/2009,
92377,CA,7.05,36730.5,09/15/2011,
92879,CA,7.05,36730.5,09/15/2011,
95370,CA,7.05,53628.0,11-5-2009,
94928,CA,7.05,54774.0,12-2-2009,
93514,CA,7.05,58162.0,12-9-2009,
92117,CA,7.05,36721.0,09/26/2011,
95247,CA,7.05,43896.18,03/16/2011,
93314,CA,7.05,36730.5,09/30/2011,
94131,CA,7.05,53900.0,10-3-2011,
91354,CA,7.05,36730.5,10-7-2011,
95403,CA,7.05,43211.0,10/17/2011,
92019,CA,7.05,36730.5,10/24/2011,
92544,CA,7.05,36730.5,10/24/2011,
91306,CA,7.05,40015.0,02/17/2012,
91326,CA,7.05,36730.5,03/21/2012,
95648,CA,7.05,40486.0,10/26/2011,
91356,CA,7.05,35250.0,3-9-2012,
94588,CA,7.05,39617.25,10/28/2011,
91324,CA,7.05,19850.0,09/17/2012,
94550,CA,7.05,36453.0,11-2-2011,
93065,CA,7.05,42300.0,11-2-2011,
94550,CA,7.05,28000.0,11-5-2011,
92020,CA,7.05,38000.0,11-8-2011,
95667,CA,7.05,32901.85,11-8-2011,
92337,CA,7.05,37038.19,11-8-2011,
92008,CA,7.05,43809.33,11-11-2011,
95688,CA,7.05,40054.0,11-11-2011,
92028,CA,7.05,44474.89,11/15/2011,
91030,CA,7.05,37500.0,11/15/2011,
92240,CA,7.05,36730.5,11/22/2011,
92008,CA,7.05,43809.33,02/16/2012,
92019,CA,7.05,36730.5,4-9-2012,
92081,CA,7.05,55078.0,11/14/2012,
92130,CA,7.05,29712.0,05/17/2012,
92673,CA,7.05,58375.2,07/23/2012,
93210,CA,7.05,43710.0,07/24/2012,
93306,CA,7.05,53951.0,04/25/2012,
93309,CA,7.05,28200.0,10/26/2012,
93312,CA,7.05,32400.0,11/27/2012,
93312,CA,7.05,30316.0,12-4-2012,
92394,CA,7.05,36730.5,11/30/2011,
95648,CA,7.05,36730.5,12-1-2011,
93314,CA,7.05,55078.0,05/31/2012,
93314,CA,7.05,74315.0,05/25/2012,
93314,CA,7.05,36730.5,05/31/2012,
93401,CA,7.05,42018.0,10/22/2012,
93611,CA,7.05,33903.0,08/16/2012,
93710,CA,7.05,36660.0,11-5-2012,
93710,CA,7.05,55078.0,10-10-2012,
93711,CA,7.05,36570.0,01/13/2012,
93720,CA,7.05,35396.0,9-6-2012,
93725,CA,7.05,35616.6,1-5-2012,
95648,CA,7.05,37855.0,12-4-2011,
94131,CA,7.05,53900.0,02/27/2012,
94519,CA,7.05,35073.75,5-10-2012,
92023,CA,7.05,34737.0,06/29/2011,
95668,CA,7.05,59500.0,06/28/2011,
90501,CA,7.05,53946.0,06/24/2011,
92532,CA,7.05,32800.0,06/17/2011,
95472,CA,7.05,41337.0,06/16/2011,
92131,CA,7.05,35369.0,06/13/2011,
95376,CA,7.05,58750.0,6-9-2011,
92021,CA,7.05,33497.0,6-6-2011,
93063,CA,7.05,42915.91,05/31/2011,
95602,CA,7.05,44180.0,05/17/2011,
94564,CA,7.05,56259.0,04/29/2011,
90505,CA,7.05,41988.0,04/25/2011,
92501,CA,7.05,39000.0,4-12-2011,
93907,CA,7.05,45495.0,4-4-2011,
92067,CA,7.05,48688.0,3-11-2011,
95667,CA,7.05,43545.0,3-10-2011,
95073,CA,7.05,40442.0,3-4-2011,
93924,CA,7.05,33902.51,3-2-2011,
95722,CA,7.05,39000.0,02/28/2011,
94024,CA,7.05,42867.0,02/25/2011,
94595,CA,7.05,42100.0,2-10-2011,
92886,CA,7.05,48000.0,01/28/2011,
92886,CA,7.05,45600.0,01/27/2011,
90803,CA,7.05,37717.0,01/19/2011,
95687,CA,7.05,56259.0,01/13/2011,
92234,CA,7.05,37903.0,1-12-2011,
95602,CA,7.05,44540.0,1-11-2011,
92886,CA,7.05,66000.0,1-10-2011,
91765,CA,7.05,56259.0,1-10-2011,
95008,CA,7.05,40730.0,1-7-2011,
93110,CA,7.056,63871.52,06/14/2007,
91030,CA,7.056,,03/27/2007,
94022,CA,7.056,65548.0,01/21/2005,
95070,CA,706.644,66500.0,11-7-2002,
93444,CA,7.067,47992.0,02/25/2004,
91710,CA,7.067,46630.0,05/27/2004,
95377,CA,7.067,54313.25,03/24/2004,
94118,CA,7.067,57404.0,4-6-2004,
94703,CA,7.067,55855.0,06/30/2004,
94087,CA,7.067,54279.68,02/24/2005,
94010,CA,7.067,55782.0,12/21/2004,
93001,CA,7.067,56804.0,5-2-2005,
95008,CA,7.067,54977.0,10/19/2004,
94805,CA,7.068,44910.3,1-9-2012,
94805,CA,7.068,44910.3,09/15/2011,
92705,CA,7.07,0.0,4-4-2013,
95776,CA,7.072,52844.0,3-1-2007,
94526,CA,7.072,90810.33,2-9-2007,
92262,CA,7.072,50749.85,10/22/2007,
93535,CA,7.072,53889.61,12/28/2007,
90712,CA,7.072,51573.19,11-10-2008,
95629,CA,7.072,56592.0,02/13/2008,
93263,CA,7.072,58600.0,5-4-2007,
95648,CA,7.072,52590.0,06/19/2007,
92262,CA,7.072,50749.85,8-6-2007,
95629,CA,7.072,56592.0,05/14/2008,
95648,CA,7.072,52590.0,08/17/2007,
90815,CA,7.072,40620.0,4-6-2012,
93263,CA,7.072,58600.0,7-10-2007,
93446,CA,7.072,54842.0,08/20/2008,
92627,CA,7.072,56250.0,02/27/2009,
93730,CA,7.072,53003.0,01/26/2009,
93535,CA,7.072,53889.61,10-8-2008,
90712,CA,7.072,51573.19,8-11-2008,
93730,CA,7.072,53003.0,12-3-2008,
92627,CA,7.072,56250.0,12/22/2008,
93446,CA,7.072,54842.0,07/24/2007,
90815,CA,7.072,40620.0,10/26/2011,
95366,CA,707.256,48695.96,10-1-2001,
93651,CA,70.728,58056.02,01/29/2002,
95404,CA,7.08,52500.0,10-8-2007,
92064,CA,7.08,48395.0,06/18/2013,
90703,CA,7.08,50622.0,2-11-2009,
90703,CA,7.08,50622.0,1-8-2008,
94530,CA,7.08,28510.0,03/20/2012,
94607,CA,7.08,30925.0,11/15/2011,
93245,CA,7.08,20500.0,3-7-2013,
91306,CA,7.08,77880.0,1-10-2011,
95404,CA,7.08,52500.0,6-9-2008,
95648,CA,7.08,23944.0,4-3-2013,
95624,CA,7.08,,6-1-2010,
90402,CA,7.08,71800.0,05/21/2012,
93063,CA,7.08,52181.0,11/28/2012,
92630,CA,7.08,35981.0,01/29/2013,
92861,CA,7.08,85612.0,01/25/2011,
94941,CA,7.08,39000.0,10/31/2012,
94607,CA,7.08,30925.0,08/21/2011,
92861,CA,7.08,85612.0,1-11-2011,
93619,CA,7.081.569.381,31822.0,12-5-2012,
94402,CA,708.864,55408.18,07/24/2006,
92264,CA,7.095,53610.67,03/23/2007,
92282,CA,7.095,52800.0,08/15/2007,
94598,CA,7.095,53119.0,9-10-2007,
91709,CA,7.095,0.0,12/20/2010,
92064,CA,7.095,0.0,12/28/2011,
92065,CA,7.095,0.0,7-6-2010,
95747,CA,7.095,46117.0,09/14/2009,
91384,CA,7.095,0.0,01/18/2012,
91387,CA,7.095,48600.53,03/17/2010,
91390,CA,7.095,49452.21,03/17/2010,
91708,CA,7.095,32845.0,01/16/2013,
92024,CA,7.095,50047.14,9-1-2009,
92065,CA,7.095,37223.68,09/25/2009,
92065,CA,7.095,37246.62,10/15/2009,
94563,CA,7.095,50251.0,11/30/2009,
91108,CA,7.095,45850.0,4-2-2010,
94123,CA,7.095,54707.5,10-1-2008,
95746,CA,7.095,56618.1,05/26/2010,
93908,CA,7.095,41889.0,06/28/2010,
95062,CA,7.095,56618.1,06/30/2010,
93311,CA,7.095,56618.1,08/16/2010,
95991,CA,7.095,56618.1,08/20/2010,
95361,CA,7.095,56618.1,08/25/2010,
95060,CA,7.095,40221.0,08/30/2010,
95650,CA,7.095,56618.1,09/22/2010,
95602,CA,7.095,56618.1,10-6-2010,
93711,CA,7.095,41690.0,11-11-2010,
94506,CA,7.095,53976.0,01/13/2009,
92082,CA,7.095,57824.0,3-6-2009,
92082,CA,7.095,58478.0,6-10-2009,
92130,CA,7.095,59456.1,03/26/2010,
94526,CA,7.095,48001.0,03/26/2010,
93619,CA,7.095,56618.1,03/29/2010,
93311,CA,7.095,56618.1,03/31/2010,
94542,CA,7.095,56618.1,4-2-2010,
94925,CA,7.095,39158.0,4-2-2010,
94526,CA,7.095,22818.96,4-3-2010,
92651,CA,7.095,59456.1,4-6-2010,
92651,CA,7.095,59456.1,4-7-2010,
94563,CA,7.095,56804.85,04/26/2010,
91436,CA,7.095,49665.0,12/29/2009,
90732,CA,7.095,47265.0,12/18/2009,
90046,CA,7.095,59030.0,08/31/2009,
94556,CA,7.095,48909.0,5-6-2005,
92123,CA,7.095,52983.0,09/13/2009,
91604,CA,7.095,59456.0,7-7-2010,
91344,CA,7.095,59456.1,7-6-2010,
95060,CA,7.095,40221.0,02/28/2011,
95062,CA,7.095,0.0,02/23/2011,
91342,CA,7.095,0.0,07/19/2011,
91325,CA,7.095,0.0,08/31/2011,
95301,CA,7.095,46438.0,10-12-2009,
95361,CA,7.095,0.0,05/17/2011,
95377,CA,7.095,0.0,06/15/2012,
95492,CA,7.095,46294.25,03/18/2010,
95602,CA,7.095,0.0,05/18/2011,
95620,CA,7.095,0.0,06/14/2010,
95648,CA,7.095,0.0,07/26/2010,
95650,CA,7.095,0.0,06/23/2011,
95688,CA,7.095,46785.46,04/20/2010,
95746,CA,7.095,0.0,1-11-2011,
95746,CA,7.095,50469.89,3-8-2011,
95746,CA,7.095,47741.0,10/27/2009,
95747,CA,7.095,0.0,12/15/2011,
95762,CA,7.095,50397.0,11/16/2010,
91901,CA,7.095,48715.94,12/17/2009,
95928,CA,7.095,63282.0,01/14/2009,
95965,CA,7.095,45983.93,03/23/2010,
95991,CA,7.095,0.0,04/27/2011,
95991,CA,7.095,0.0,04/29/2011,
92011,CA,7.095,46013.03,01/20/2010,
92020,CA,7.095,47736.81,02/18/2010,
92020,CA,7.095,48823.78,10/28/2009,
92024,CA,7.095,50047.14,03/16/2010,
92064,CA,7.095,46927.9,08/31/2010,
92065,CA,7.095,37223.68,11-2-2009,
92065,CA,7.095,37246.62,12-4-2009,
92065,CA,7.095,45136.94,12/21/2009,
92082,CA,7.095,57824.0,05/23/2009,
92082,CA,7.095,58478.0,08/24/2009,
92026,CA,7.095,49729.0,04/29/2010,
92028,CA,7.095,51522.91,11/30/2009,
95377,CA,7.095,35297.63,06/15/2012,
95476,CA,7.095,36964.95,04/13/2012,
95682,CA,7.095,36964.95,5-9-2012,
91384,CA,7.095,53780.1,01/18/2012,
92373,CA,7.095,36964.95,02/15/2012,
92373,CA,7.095,38142.0,04/20/2012,
92404,CA,7.095,36964.95,04/19/2012,
93536,CA,7.095,56618.1,02/27/2012,
92130,CA,7.095,0.0,07/14/2010,
92562,CA,7.095,0.0,12/20/2010,
92677,CA,7.095,0.0,06/13/2012,
92679,CA,7.095,0.0,04/13/2011,
92225,CA,7.095,36598.84,05/24/2012,
93311,CA,7.095,0.0,04/20/2011,
93311,CA,7.095,46645.0,09/17/2010,
93311,CA,7.095,0.0,1-12-2011,
93312,CA,7.095,47891.25,10/14/2009,
93312,CA,7.095,46336.0,11-11-2009,
93313,CA,7.095,51000.0,3-3-2009,
93611,CA,7.095,42737.0,3-1-2010,
93619,CA,7.095,0.0,3-11-2011,
93636,CA,7.095,0.0,02/23/2011,
93636,CA,7.095,0.0,6-4-2010,
92606,CA,7.095,42146.69,09/16/2010,
93711,CA,7.095,41690.0,2-9-2011,
93730,CA,7.095,43929.0,12/20/2010,
93907,CA,7.095,48327.0,11/13/2009,
93908,CA,7.095,41889.0,10/28/2010,
92651,CA,7.095,0.0,04/29/2011,
92651,CA,7.095,0.0,01/13/2011,
92688,CA,7.095,0.0,12/21/2010,
92692,CA,7.095,50118.04,10/15/2009,
92064,CA,7.095,46927.9,1-4-2010,
93247,CA,7.095,47720.0,1-6-2010,
93247,CA,7.095,47720.0,07/16/2010,
94123,CA,7.095,54707.5,01/21/2010,
94503,CA,7.095,46213.0,01/20/2010,
94506,CA,7.095,53976.0,5-11-2009,
94526,CA,7.095,48001.0,07/19/2010,
94526,CA,7.095,22818.96,07/26/2010,
94542,CA,7.095,0.0,01/21/2011,
92867,CA,7.095,45780.71,5-5-2010,
93291,CA,7.095,0.0,11-8-2011,
93536,CA,7.095,0.0,02/27/2012,
94563,CA,7.095,50251.0,01/27/2010,
94563,CA,7.095,0.0,1-11-2011,
94566,CA,7.095,49753.0,3-1-2011,
93636,CA,7.095,59456.1,2-1-2010,
92026,CA,7.095,49729.0,2-2-2010,
95648,CA,7.095,59456.1,2-2-2010,
92887,CA,7.095,0.0,05/18/2011,
92887,CA,7.095,54013.0,05/26/2010,
93012,CA,7.095,46674.66,12-1-2009,
93012,CA,7.095,47645.4,10/27/2009,
94925,CA,7.095,39158.0,06/16/2010,
92688,CA,7.095,59456.1,02/16/2010,
94549,CA,7.095,27634.93,3-8-2010,
91709,CA,7.095,59456.1,03/18/2010,
95682,CA,7.095,36964.95,07/27/2011,
92064,CA,7.095,53780.1,08/18/2011,
93710,CA,7.095,36964.95,08/29/2011,
94566,CA,7.095,49753.0,1-6-2011,
92373,CA,7.095,38142.0,08/22/2011,
91384,CA,7.095,53780.1,9-9-2011,
95476,CA,7.095,36964.95,10/13/2011,
95620,CA,7.095,59456.1,2-1-2010,
93636,CA,7.095,59456.1,2-2-2010,
92606,CA,7.095,42146.69,2-8-2010,
92065,CA,7.095,59456.1,3-5-2010,
92562,CA,7.095,59456.1,03/23/2010,
92887,CA,7.095,54013.0,03/31/2010,
95762,CA,7.095,50397.0,4-7-2010,
92679,CA,7.095,56618.1,6-1-2010,
93311,CA,7.095,46645.0,06/23/2010,
95991,CA,7.095,56618.1,08/20/2010,
93730,CA,7.095,43929.0,09/14/2010,
92372,CA,7.095,40906.04,09/15/2010,
95746,CA,7.095,50469.89,09/24/2010,
92887,CA,7.095,56618.1,10-11-2010,
92123,CA,7.095,52983.0,06/15/2009,
93312,CA,7.095,47891.25,07/14/2009,
95746,CA,7.095,47741.0,07/30/2009,
93907,CA,7.095,48327.0,8-5-2009,
94503,CA,7.095,46213.0,8-5-2009,
95301,CA,7.095,46438.0,8-7-2009,
93012,CA,7.095,46674.66,8-12-2009,
93012,CA,7.095,47645.4,8-12-2009,
92028,CA,7.095,51522.91,08/14/2009,
95492,CA,7.095,46294.25,08/18/2009,
93312,CA,7.095,46336.0,08/21/2009,
95965,CA,7.095,45983.93,08/21/2009,
92692,CA,7.095,50118.04,08/27/2009,
92020,CA,7.095,48823.78,09/22/2009,
92065,CA,7.095,45136.94,09/22/2009,
92011,CA,7.095,46013.03,10-2-2009,
92020,CA,7.095,47736.81,10-9-2009,
92867,CA,7.095,45780.71,10-9-2009,
95688,CA,7.095,46785.46,10/13/2009,
91108,CA,7.095,45850.0,10/21/2009,
91901,CA,7.095,48715.94,10/29/2009,
91390,CA,7.095,49452.21,11-3-2009,
93611,CA,7.095,42737.0,11/16/2009,
91387,CA,7.095,48600.53,11/30/2009,
95928,CA,7.095,63282.0,08/29/2008,
93313,CA,7.095,51000.0,12-3-2008,
92065,CA,7.095,45385.6,11-6-2009,
91303,CA,7.095,36964.95,3-1-2012,
91367,CA,7.095,35297.63,07/26/2012,
91401,CA,7.095,35297.63,9-11-2012,
92404,CA,7.095,36964.95,11-2-2011,
92677,CA,7.095,35297.63,06/13/2012,
93710,CA,7.095,36964.95,3-9-2012,
93536,CA,7.095,56618.1,06/14/2011,
95747,CA,7.095,56618.1,06/14/2011,
93291,CA,7.095,56618.1,5-9-2011,
94549,CA,7.095,37250.0,04/14/2011,
92373,CA,7.095,36964.95,03/28/2011,
95472,CA,7.098,43109.65,12-4-2003,
95485,CA,7.1,63059.0,10-8-2007,
91356,CA,7.1,35250.0,3-12-2012,
91604,CA,7.1,36771.0,11/14/2011,
91306,CA,7.1,40015.0,02/22/2012,
91342,CA,7.1,56259.0,8-12-2011,
91325,CA,7.1,56618.1,10/20/2011,
91356,CA,7.1,56977.2,6-9-2011,
91306,CA,7.1,77880.0,03/30/2011,
95485,CA,7.1,63059.0,07/23/2008,
93274,CA,7.1,57028.51,11/15/2007,
91367,CA,7.1,36040.8,3-6-2012,
91303,CA,7.1,36964.95,3-2-2012,
93274,CA,7.1,57028.51,8-3-2007,
92676,CA,7.102.788,59960.0,01/29/2002,
92308,CA,7.105,39006.0,9-3-2013,
92311,CA,7.105,33271.0,01/24/2013,
92313,CA,7.105,35196.0,09/26/2013,
92346,CA,7.105,0.0,09/26/2013,
92346,CA,7.105,33464.55,01/27/2014,
92270,CA,7.105,37406.14,02/20/2014,
92301,CA,7.105,34956.0,10/29/2013,
92307,CA,7.105,49592.9,10-2-2012,
92211,CA,7.105,33749.0,03/18/2013,
92223,CA,7.105,0.0,12-2-2013,
92234,CA,7.105,33748.75,03/22/2013,
92234,CA,7.105,0.0,11/22/2013,
91387,CA,7.105,0.0,10/29/2013,
92307,CA,7.105,0.0,11/18/2013,
92345,CA,7.105,0.0,7-10-2013,
91340,CA,7.105,27440.0,06/27/2013,
91351,CA,7.105,31532.0,06/18/2013,
91311,CA,7.105,0.0,2-11-2013,
91354,CA,7.105,34830.0,2-4-2013,
91306,CA,7.105,0.0,02/25/2013,
91326,CA,7.105,0.0,4-8-2013,
91345,CA,7.105,0.0,05/15/2013,
91355,CA,7.105,0.0,05/24/2013,
91367,CA,7.105,0.0,4-10-2013,
91423,CA,7.105,0.0,5-3-2013,
91364,CA,7.105,0.0,09/16/2013,
90044,CA,7.105,0.0,05/14/2013,
91344,CA,7.105,0.0,9-4-2013,
90064,CA,7.105,0.0,7-1-2013,
90042,CA,7.105,0.0,9-4-2013,
90066,CA,7.105,0.0,08/14/2013,
91423,CA,7.105,0.0,08/30/2013,
91325,CA,7.105,0.0,10-1-2013,
91601,CA,7.105,0.0,08/20/2013,
91343,CA,7.105,0.0,10/22/2013,
92262,CA,7.105,32156.0,2-11-2014,
91377,CA,7.105,37779.0,9-6-2013,
91390,CA,7.105,30480.0,06/13/2013,
91709,CA,7.105,34913.0,7-11-2013,
91709,CA,7.105,25725.0,02/13/2014,
91710,CA,7.105,49592.9,01/24/2013,
90630,CA,7.105,31752.0,7-11-2013,
91711,CA,7.105,0.0,08/26/2013,
91723,CA,7.105,36200.0,02/15/2013,
91108,CA,7.105,31524.57,12-10-2013,
91739,CA,7.105,39337.05,03/19/2013,
90621,CA,7.105,29841.0,9-3-2013,
90230,CA,7.105,0.0,9-5-2013,
90240,CA,7.105,36015.0,03/19/2013,
90266,CA,7.105,0.0,10/18/2013,
95032,CA,7.105,48350.48,7-10-2012,
95037,CA,7.105,36235.5,1-8-2014,
95120,CA,7.105,35562.6,7-1-2013,
95124,CA,7.105,42132.54,06/28/2013,
95133,CA,7.105,37209.6,7-2-2013,
95138,CA,7.105,0.0,07/19/2013,
95366,CA,7.105,38727.83,3-11-2013,
95377,CA,7.105,36162.75,05/28/2013,
91367,CA,7.105,29631.0,1-3-2013,
91311,CA,7.105,30054.0,04/30/2013,
91405,CA,7.105,0.0,7-5-2013,
95687,CA,7.105,0.0,7-10-2013,
91367,CA,7.105,0.0,9-11-2013,
91335,CA,7.105,33464.55,2-4-2014,
92021,CA,7.105,43700.0,2-8-2013,
92021,CA,7.105,29086.0,12/14/2012,
94550,CA,7.105,37225.2,10-1-2012,
95212,CA,7.105,37082.66,07/23/2012,
95361,CA,7.105,45285.0,03/15/2012,
95746,CA,7.105,32353.91,7-2-2012,
90808,CA,7.105,39290.0,7-9-2012,
91360,CA,7.105,33608.6,07/24/2012,
91786,CA,7.105,42345.8,09/20/2012,
92356,CA,7.105,30500.0,10/17/2012,
92377,CA,7.105,49592.9,08/24/2012,
92835,CA,7.105,33675.75,10-3-2012,
92399,CA,7.105,0.0,9-5-2013,
92530,CA,7.105,37200.0,01/24/2013,
92532,CA,7.105,26801.59,7-9-2013,
92557,CA,7.105,0.0,8-9-2013,
92130,CA,7.105,37288.44,9-10-2013,
92131,CA,7.105,29933.0,12/14/2013,
92562,CA,7.105,30663.0,7-9-2013,
93312,CA,7.105,0.0,5-10-2013,
93312,CA,7.105,0.0,06/28/2013,
93312,CA,7.105,0.0,09/24/2013,
92592,CA,7.105,43750.0,04/23/2013,
92630,CA,7.105,0.0,10-8-2013,
92653,CA,7.105,31333.0,7-3-2013,
94517,CA,7.105,37348.2,12/21/2011,
90808,CA,7.105,39290.0,12/21/2011,
92691,CA,7.105,0.0,05/15/2013,
94025,CA,7.105,0.0,04/24/2013,
92708,CA,7.105,29400.0,4-3-2013,
92833,CA,7.105,0.0,09/24/2013,
94509,CA,7.105,0.0,11/30/2012,
94517,CA,7.105,37348.2,01/31/2012,
92835,CA,7.105,29576.0,5-9-2013,
92860,CA,7.105,40428.0,01/21/2013,
92860,CA,7.105,36221.0,12/18/2013,
93274,CA,7.105,28469.0,01/21/2013,
94539,CA,7.105,0.0,08/26/2013,
92865,CA,7.105,0.0,08/13/2013,
92865,CA,7.105,33811.0,02/19/2013,
92867,CA,7.105,0.0,10/29/2013,
92869,CA,7.105,30905.0,5-9-2013,
92869,CA,7.105,30905.0,5-9-2013,
93292,CA,7.105,0.0,7-11-2013,
93535,CA,7.105,32340.0,6-12-2013,
93535,CA,7.105,0.0,08/29/2013,
93551,CA,7.105,36307.0,12-2-2013,
93551,CA,7.105,33443.0,02/19/2014,
93551,CA,7.105,32173.0,07/22/2013,
93555,CA,7.105,0.0,07/30/2013,
93555,CA,7.105,35878.0,01/16/2014,
92880,CA,7.105,0.0,08/29/2013,
92880,CA,7.105,34614.0,6-6-2013,
92881,CA,7.105,29611.56,09/26/2013,
92882,CA,7.105,0.0,9-5-2013,
92882,CA,7.105,0.0,04/23/2013,
92883,CA,7.105,0.0,07/23/2013,
93010,CA,7.105,0.0,10-8-2013,
93021,CA,7.105,34709.0,7-1-2013,
93021,CA,7.105,35691.32,06/13/2013,
93063,CA,7.105,37456.0,11/15/2013,
93065,CA,7.105,0.0,10/28/2013,
91436,CA,7.105,38199.29,06/21/2012,
92131,CA,7.105,40003.91,4-3-2012,
93727,CA,7.105,31830.0,12/21/2012,
94509,CA,7.105,49025.0,11/30/2012,
95674,CA,7.106,51100.0,1-8-2008,
95969,CA,7.106,52353.0,08/22/2005,
91901,CA,7.106,49477.0,07/15/2005,
95674,CA,7.106,51100.0,03/24/2008,
94939,CA,71.064,22503.0,06/14/2004,
92831,CA,7.11,56391.0,05/16/2003,
95613,CA,7.11,47186.32,6-6-2006,
95762,CA,7.110.612.415,35868.0,1-10-2013,
92603,CA,7.111,58458.0,1-4-2008,
92118,CA,7.112,73786.84,01/14/2010,
92118,CA,7.112,73786.84,10-9-2009,
95650,CA,71.124,70600.0,06/25/2004,
93221,CA,7.122,57231.0,10-11-2001,
93923,CA,7.122,68088.0,04/26/2002,
93221,CA,7.122,57231.0,06/17/2002,
93265,CA,7.122,57231.0,07/17/2003,
94030,CA,7.124,54763.76,9-1-2005,
93063,CA,7.125,56017.2,05/19/2006,
90275,CA,7.125,53297.31,07/22/2009,
90275,CA,7.125,53297.31,09/15/2008,
90605,CA,7.125,29050.0,10-7-2013,
90250,CA,7.125,44877.7,01/27/2010,
94920,CA,7.125,45480.0,6-2-2009,
93722,CA,7.125,0.0,09/23/2009,
93230,CA,7.125,47942.0,09/24/2009,
94920,CA,7.125,45480.0,10/20/2009,
93722,CA,7.125,77163.75,3-2-2009,
93230,CA,7.125,47942.0,03/27/2009,
90250,CA,7.125,44877.7,09/18/2009,
92234,CA,7.128,53032.39,06/29/2009,
95662,CA,7.128,49870.0,9-1-2009,
93610,CA,7.128,44961.0,08/18/2009,
95685,CA,7.128,43833.0,08/20/2009,
93212,CA,7.128,47000.0,09/28/2009,
90804,CA,7.128,51830.48,11/17/2008,
95648,CA,7.128,49277.0,10/15/2009,
92374,CA,7.128,53480.0,11/24/2009,
95762,CA,7.128,52951.0,02/21/2008,
95713,CA,7.128,53005.0,02/26/2008,
95682,CA,7.128,53080.0,03/17/2008,
92109,CA,7.128,46927.86,8-1-2008,
90804,CA,7.128,51830.48,08/14/2008,
93271,CA,7.128,53470.19,08/14/2008,
91901,CA,7.128,55475.0,09/15/2008,
92029,CA,7.128,51592.0,09/22/2008,
93611,CA,7.128,54967.8,09/22/2008,
95037,CA,7.128,67478.0,11/19/2008,
95037,CA,7.128,67478.0,07/15/2009,
95966,CA,7.128,49405.0,03/27/2009,
92234,CA,7.128,53032.39,4-7-2009,
95602,CA,7.128,56310.0,04/13/2009,
95650,CA,7.128,54620.0,06/15/2009,
92404,CA,7.128,52652.0,06/25/2009,
93722,CA,7.128,48354.0,06/29/2009,
92346,CA,7.128,54410.0,07/16/2009,
95320,CA,7.128,45181.88,07/20/2009,
95062,CA,7.128,48481.0,8-7-2009,
90732,CA,7.128,41723.0,2-10-2010,
92109,CA,7.128,46927.86,07/14/2009,
95023,CA,7.128,52994.0,12-10-2008,
90272,CA,7.128,47977.0,12/16/2009,
95062,CA,7.128,48481.0,09/15/2009,
95320,CA,7.128,45181.88,10-6-2009,
95404,CA,7.128,49896.0,06/25/2009,
95448,CA,7.128,46044.0,12-11-2009,
95602,CA,7.128,56310.0,6-5-2009,
95648,CA,7.128,49277.0,11-5-2009,
95650,CA,7.128,48081.0,2-10-2010,
95650,CA,7.128,54620.0,8-8-2009,
95658,CA,7.128,50513.0,02/14/2011,
95682,CA,7.128,53080.0,04/29/2008,
95685,CA,7.128,43833.0,10/14/2009,
95713,CA,7.128,53005.0,6-3-2008,
95762,CA,7.128,52951.0,03/20/2008,
91901,CA,7.128,55475.0,4-6-2009,
91977,CA,7.128,51500.0,12/28/2008,
95966,CA,7.128,49405.0,6-10-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
93036,CA,7.128,69120.0,9-9-2009,
95673,CA,7.128,50345.0,3-4-2009,
92374,CA,7.128,53480.0,4-12-2010,
92404,CA,7.128,52652.0,08/20/2009,
92126,CA,7.128,56306.0,6-5-2008,
92126,CA,7.128,50860.0,12/23/2008,
92127,CA,7.128,49182.0,12-3-2009,
92127,CA,7.128,49243.0,07/27/2009,
93212,CA,7.128,47000.0,12/28/2009,
93263,CA,7.128,53500.0,5-4-2009,
93610,CA,7.128,44961.0,2-2-2010,
93611,CA,7.128,54967.8,3-4-2009,
93722,CA,7.128,48354.0,10-2-2009,
93271,CA,7.128,53470.19,03/16/2009,
94566,CA,7.128,53482.08,1-12-2009,
91304,CA,7.128,65016.0,1-8-2009,
92881,CA,7.128,53817.0,1-5-2010,
94901,CA,7.128,50000.0,10/15/2009,
94920,CA,7.128,50987.0,10/20/2008,
95658,CA,7.128,50513.0,06/22/2010,
93263,CA,7.128,53500.0,03/30/2009,
92127,CA,7.128,49243.0,05/28/2009,
95404,CA,7.128,49896.0,6-9-2009,
92881,CA,7.128,53817.0,7-10-2009,
